,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,402,834","+3,391","299,480",+224,"5,262,719","+4,292","2,840,635","17,591",,,,,,North America,"
",,
1,,"
Asia
","9,576,801","+4,092","178,854",+12,"7,895,922","+4,120","1,502,025","19,781",,,,,,Asia,"
",,
2,,"
South America
","7,569,223",+310,"239,254",+37,"6,365,542",+623,"964,427","15,661",,,,,,South America,"
",,
3,,"
Europe
","4,484,712","+1,097","216,670",+2,"2,395,077",+12,"1,872,965","7,349",,,,,,Europe,"
",,
4,,"
Africa
","1,420,760",+528,"34,138",+5,"1,166,475",,"220,147","1,465",,,,,,Africa,"
",,
5,,"
Oceania
","30,726",+153,890,+3,"27,340",+143,"2,496",19,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"31,485,777","+9,571","969,301",+283,"23,113,726","+9,190","7,402,750","61,870","4,039",124.4,,,,All,"
",,
8,1,USA,"7,046,216",,"204,506 ",,"4,299,525",,"2,542,185","14,041","21,259",617,"98,909,775","298,423","331,441,624 ",North America,47,"1,621",3
9,2,India,"5,562,663","+2,558","88,965 ",,"4,497,867","+3,147","975,831","8,944","4,022",64,"65,325,779","47,233","1,383,048,851 ",Asia,249,"15,546",21
10,3,Brazil,"4,560,083",,"137,350 ",,"3,887,199",,"535,534","8,318","21,419",645,"15,011,116","70,508","212,900,304 ",South America,47,"1,550",14
11,4,Russia,"1,109,595",,"19,489 ",,"911,973",,"178,133","2,300","7,603",134,"43,100,000","295,309","145,948,762 ",Europe,132,"7,489",3
12,5,Peru,"772,896",,"31,474 ",,"622,418",,"119,004","1,415","23,369",952,"3,710,694","112,193","33,074,060 ",South America,43,"1,051",9
