,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","4,618,662","+54,842","196,977",+660,"2,245,872","+32,667","2,175,813","20,072",,,,,,North America,"
",,
1,,"
South America
","3,272,112","+6,813","118,149",+258,"2,127,277","+4,413","1,026,686","13,643",,,,,,South America,"
",,
2,,"
Asia
","3,458,565","+61,316","81,119","+1,224","2,458,132","+46,679","919,314","19,607",,,,,,Asia,"
",,
3,,"
Europe
","2,687,418","+12,522","199,327",+213,"1,594,162","+5,374","893,929","5,309",,,,,,Europe,"
",,
4,,"
Africa
","728,159","+3,289","15,303",+93,"386,055","+2,704","326,801","1,047",,,,,,Africa,"
",,
5,,"
Oceania
","13,750",+269,145,+1,"10,057",+171,"3,548",33,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"14,779,387","+139,051","611,035","+2,449","8,822,206","+92,008","5,346,146","59,715","1,896",78.4,,,,All,"
",,
8,1,USA,"3,944,830","+46,280","143,616 ",+327,"1,829,539","+27,201","1,971,675","16,562","11,914",434,"48,895,432","147,674","331,102,850 ",North America,84,"2,305",7
9,2,Brazil,"2,102,559","+2,663","79,590 ",+57,"1,371,229",,"651,740","8,318","9,888",374,"4,911,063","23,096","212,636,496 ",South America,101,"2,672",43
10,3,India,"1,154,917","+36,810","28,099 ",+596,"724,702","+24,303","402,116","8,944",836,20,"14,047,908","10,175","1,380,678,271 ",Asia,"1,195","49,136",98
11,4,Russia,"777,486","+5,940","12,427 ",+85,"553,602","+3,258","211,457","2,300","5,328",85,"25,251,614","173,030","145,937,857 ",Europe,188,"11,744",6
12,5,South Africa,"364,328",,"5,033 ",,"191,059",,"168,236",539,"6,139",85,"2,471,747","41,651","59,344,794 ",Africa,163,"11,791",24
13,6,Peru,"353,590",,"13,187 ",,"241,955",,"98,448","1,293","10,717",400,"2,063,240","62,534","32,993,724 ",South America,93,"2,502",16
14,7,Mexico,"344,224","+5,311","39,184 ",+296,"217,423","+4,417","87,617",378,"2,668",304,"821,922","6,372","128,999,581 ",North America,375,"3,292",157
15,8,Chile,"333,029","+2,099","8,633 ",+130,"303,992","+2,198","20,404","1,764","17,414",451,"1,420,390","74,271","19,124,453 ",South America,57,"2,215",13
16,9,Spain,"311,916","+1,527","28,422 ",+2,N/A,N/A,N/A,617,"6,671",608,"6,026,446","128,892","46,755,761 ",Europe,150,"1,645",8
17,10,UK,"295,372",+580,"45,312 ",+12,N/A,N/A,N/A,142,"4,350",667,"13,459,190","198,208","67,904,526 ",Europe,230,"1,499",5
18,11,Iran,"276,202","+2,414","14,405 ",+217,"240,087","+2,299","21,710","3,583","3,286",171,"2,175,217","25,882","84,044,752 ",Asia,304,"5,834",39
19,12,Pakistan,"265,083","+1,587","5,599 ",+31,"205,929","+1,653","53,555","1,552","1,199",25,"1,740,768","7,874","221,084,562 ",Asia,834,"39,486",127
20,13,Saudi Arabia,"253,349","+2,429","2,523 ",+37,"203,259","+5,524","47,567","2,196","7,272",72,"2,728,424","78,315","34,839,236 ",Asia,138,"13,809",13
21,14,Italy,"244,624",+190,"35,058 ",+13,"197,162",+213,"12,404",47,"4,046",580,"6,262,302","103,583","60,456,923 ",Europe,247,"1,724",10
22,15,Turkey,"220,572",+931,"5,508 ",+17,"203,002",+992,"12,062","1,243","2,614",65,"4,316,781","51,157","84,383,723 ",Asia,383,"15,320",20
23,16,Bangladesh,"207,453","+2,928","2,668 ",+50,"113,556","+1,914","91,229",1,"1,259",16,"1,041,661","6,322","164,770,770 ",Asia,794,"61,758",158
24,17,Germany,"203,334",+489,"9,168  ",+5,"187,800",,"6,366",249,"2,426",109,"6,884,614","82,157","83,798,119 ",Europe,412,"9,140",12
25,18,Colombia,"197,278",,"6,736 ",,"91,793",,"98,749","1,040","3,875",132,"1,210,063","23,769","50,909,605 ",South America,258,"7,558",42
26,19,France,"176,754",+350,"30,177 ",+8,"79,233",,"67,344",477,"2,708",462,"2,764,345","42,345","65,281,223 ",Europe,369,"2,163",24
27,20,Argentina,"126,755",,"2,281 ",+21,"55,913","+1,808","68,561",752,"2,803",50,"552,306","12,215","45,216,508 ",South America,357,"19,823",82
28,21,Canada,"110,635",+297,"8,855 ",+3,"97,300",+249,"4,480","2,177","2,930",235,"3,520,542","93,238","37,758,765 ",North America,341,"4,264",11
29,22,Qatar,"107,037",+389,159 ,+2,"103,782",+405,"3,096",126,"38,121",57,"446,036","158,856","2,807,805 ",Asia,26,"17,659",6
30,23,Iraq,"94,693","+2,163","3,869 ",+88,"62,836","+2,308","27,988",431,"2,352",96,"809,522","20,107","40,261,528 ",Asia,425,"10,406",50
31,24,Egypt,"88,402",+627,"4,352 ",+50,"28,924",+544,"55,126",41,863,42,"135,000","1,318","102,421,458 ",Africa,"1,159","23,534",759
32,25,Indonesia,"88,214","+1,693","4,239 ",+96,"46,977","+1,576","36,998",,322,15,"1,235,545","4,515","273,666,205 ",Asia,"3,102","64,559",221
