,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
86,Armenia,6,,,,,6,,2.0
87,French Guiana,6,,,,,6,,
88,Moldova,6,,,,,6,,1.5
89,Paraguay,6,,,,,6,1.0,0.8
90,Cambodia,5,,,,1.0,4,,0.3
91,Dominican Republic,5,,,,,5,,0.5
92,New Zealand,5,,,,,5,,1.0
93,Liechtenstein,4,,,,,4,,
94,Réunion,4,,,,,4,,
95,Lithuania,3,,,,,3,,1.1
96,Sri Lanka,3,,,,1.0,2,,0.1
97,Ukraine,3,,,,,3,,0.1
98,Bangladesh,3,,,,,3,,
99,Bolivia,3,,,,,3,,0.3
100,Channel Islands,3,,,,,3,,
101,Cuba,3,,,,,3,,0.3
102,Martinique,3,,,,,3,,
103,Monaco,2,,,,,2,,
104,Nigeria,2,,,,,2,,
105,Burkina Faso,2,,,,,2,,0.1
106,Cameroon,2,,,,,2,,0.1
107,Faeroe Islands,2,,,,,2,,
108,Ghana,2,,,,,2,,0.1
109,Honduras,2,,,,,2,,0.2
110,Jamaica,2,,,,,2,,0.7
111,Saint Martin,2,,,,,2,,
112,Guyana,1,,1.0,,,0,,
113,Andorra,1,,,,,1,,
114,Jordan,1,,,,,1,,0.1
115,Nepal,1,,,,1.0,0,,
116,Bhutan,1,,,,,1,,
117,Ivory Coast,1,,,,,1,,
118,DRC,1,,,,,1,,
119,French Polynesia,1,,,,,1,,
120,Gibraltar,1,,,,1.0,0,,
121,Vatican City,1,,,,,1,,
122,Mongolia,1,,,,,1,,0.3
123,St. Barth,1,,,,,1,,
124,St. Vincent Grenadines,1,,,,,1,,
125,Togo,1,,,,,1,,0.1
126,Trinidad and Tobago,1,,,,,1,,0.7
127,Turkey,1,,,,,1,,
128,Total:,134768,102.0,4983.0,8.0,70385.0,59400,5994.0,17.3
