,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
54,Algeria,1983,+69,313.0,+20,601.0,1069,60.0,45.0,7.0,3359.0,77.0
55,Morocco,1763,+102,126.0,+8,203.0,1434,1.0,48.0,3.0,8952.0,243.0
56,Moldova,1712,+50,35.0,+4,107.0,1570,80.0,424.0,9.0,6271.0,1555.0
57,Iceland,1711,+10,8.0,,933.0,770,10.0,5014.0,23.0,35253.0,103308.0
58,Croatia,1650,+50,25.0,+2,400.0,1225,34.0,402.0,6.0,17790.0,4333.0
59,Hungary,1458,+48,109.0,+10,120.0,1229,58.0,151.0,11.0,34819.0,3604.0
60,Iraq,1378,+26,78.0,+2,717.0,583,,34.0,2.0,37791.0,940.0
61,Bahrain,1361,+225,6.0,,591.0,764,4.0,800.0,4.0,67327.0,39567.0
62,New Zealand,1349,+19,5.0,+1,546.0,798,4.0,280.0,1.0,62827.0,13029.0
63,Estonia,1332,+23,28.0,+3,102.0,1202,9.0,1004.0,21.0,30764.0,23191.0
64,Kuwait,1300,+66,2.0,+1,150.0,1148,26.0,304.0,0.5,,
65,Slovenia,1212,+7,55.0,+2,152.0,1005,34.0,583.0,26.0,35405.0,17030.0
66,Azerbaijan,1148,+50,12.0,+1,289.0,847,27.0,113.0,1.0,66677.0,6576.0
67,Kazakhstan,1091,+140,12.0,+2,138.0,941,21.0,58.0,0.6,69304.0,3691.0
68,Lithuania,1062,+9,24.0,+1,101.0,937,14.0,390.0,9.0,41503.0,15246.0
69,Armenia,1039,+26,14.0,+1,211.0,814,30.0,351.0,5.0,7631.0,2575.0
70,Bosnia and Herzegovina,1037,+28,39.0,,206.0,792,4.0,316.0,12.0,11612.0,3539.0
71,Hong Kong,1010,+5,4.0,,397.0,609,13.0,135.0,0.5,96709.0,12900.0
72,Uzbekistan,998,+133,4.0,,85.0,909,8.0,30.0,0.1,70000.0,2091.0
73,North Macedonia,854,+26,38.0,+4,44.0,772,15.0,410.0,18.0,8552.0,4105.0
74,Cameroon,820,,12.0,,98.0,710,,31.0,0.5,,
75,Slovakia,816,+74,2.0,,107.0,707,5.0,149.0,0.4,28750.0,5266.0
76,Bangladesh,803,+182,39.0,+5,42.0,722,1.0,5.0,0.2,11223.0,68.0
77,Oman,727,+128,4.0,,124.0,599,3.0,142.0,0.8,,
78,Tunisia,726,+19,34.0,+3,43.0,649,89.0,61.0,3.0,11825.0,1001.0
79,Cuba,726,+57,21.0,+3,121.0,584,11.0,64.0,2.0,17133.0,1513.0
80,Diamond Princess,712,,11.0,,619.0,82,10.0,,,,
81,Bulgaria,685,+10,32.0,+3,71.0,582,36.0,99.0,5.0,18502.0,2663.0
82,Afghanistan,665,+58,21.0,+3,32.0,612,,17.0,0.5,,
83,Cyprus,662,+29,12.0,+1,65.0,585,8.0,548.0,10.0,17923.0,14845.0
84,Latvia,655,+4,5.0,,16.0,634,2.0,347.0,3.0,28776.0,15256.0
85,Andorra,646,+8,29.0,,128.0,489,17.0,8361.0,375.0,1673.0,21653.0
86,Lebanon,632,+2,20.0,,80.0,532,34.0,93.0,3.0,15408.0,2257.0
87,Ivory Coast,626,+52,6.0,+1,89.0,531,,24.0,0.2,,
88,Costa Rica,612,+17,3.0,,62.0,547,14.0,120.0,0.6,6868.0,1348.0
89,Ghana,566,,8.0,,4.0,554,2.0,18.0,0.3,37954.0,1221.0
90,Niger,529,,12.0,,75.0,442,,22.0,0.5,4353.0,180.0
91,Burkina Faso,497,,27.0,,161.0,309,,24.0,1.0,,
92,Uruguay,480,,8.0,+1,231.0,241,15.0,138.0,2.0,8774.0,2526.0
93,Albania,467,+21,23.0,,232.0,212,7.0,162.0,8.0,4070.0,1414.0
94,Channel Islands,436,+5,9.0,,48.0,379,,2508.0,52.0,3320.0,19095.0
95,Kyrgyzstan,419,+42,5.0,,67.0,347,5.0,64.0,0.8,9618.0,1474.0
96,Honduras,397,+4,25.0,,7.0,365,10.0,40.0,3.0,1600.0,162.0
97,Taiwan,393,+5,6.0,,114.0,273,,17.0,0.3,47215.0,1982.0
98,Jordan,391,+2,7.0,,215.0,169,5.0,38.0,0.7,20500.0,2009.0
99,Réunion,391,+2,,,40.0,351,3.0,437.0,,,
100,Malta,384,+6,3.0,,44.0,337,4.0,870.0,7.0,18065.0,40913.0
101,San Marino,356,,35.0,,53.0,268,14.0,10492.0,1032.0,846.0,24933.0
102,Bolivia,330,+30,27.0,+3,2.0,301,3.0,28.0,2.0,2185.0,187.0
103,Mauritius,324,,9.0,,42.0,273,3.0,255.0,7.0,7077.0,5565.0
104,Nigeria,323,,10.0,,85.0,228,2.0,2.0,0.05,5000.0,24.0
105,Guinea,319,+69,,,17.0,302,,24.0,,,
106,Palestine,308,+18,2.0,,58.0,248,,60.0,0.4,17329.0,3397.0
107,Djibouti,298,+84,2.0,,41.0,255,,302.0,2.0,4949.0,5009.0
108,Senegal,291,+11,2.0,,178.0,111,1.0,17.0,0.1,,
109,Montenegro,274,+2,3.0,,5.0,266,7.0,436.0,5.0,2869.0,4568.0
110,Georgia,272,+15,3.0,,68.0,201,6.0,68.0,0.8,3271.0,820.0
111,Vietnam,265,+3,,,146.0,119,8.0,3.0,,121821.0,1252.0
112,Isle of Man,242,+14,2.0,,131.0,109,13.0,2846.0,24.0,2030.0,23873.0
113,DRC,235,+1,20.0,,17.0,198,,3.0,0.2,,
114,Sri Lanka,217,+7,7.0,,56.0,154,1.0,10.0,0.3,4525.0,211.0
115,Kenya,208,+11,9.0,+1,40.0,159,2.0,4.0,0.2,8123.0,151.0
116,Mayotte,207,+11,3.0,,59.0,145,3.0,759.0,11.0,1400.0,5132.0
117,Faeroe Islands,184,,,,157.0,27,,3766.0,,5509.0,112744.0
118,Venezuela,181,,9.0,,93.0,79,6.0,6.0,0.3,181335.0,6377.0
119,Martinique,157,+2,6.0,,50.0,101,19.0,418.0,16.0,,
120,Guatemala,155,,5.0,,19.0,131,3.0,9.0,0.3,1134.0,63.0
121,Paraguay,147,+13,6.0,,22.0,119,1.0,21.0,0.8,3394.0,476.0
122,Guadeloupe,143,,8.0,,67.0,68,13.0,357.0,20.0,,
123,El Salvador,137,+12,6.0,,22.0,109,2.0,21.0,0.9,6729.0,1037.0
124,Brunei,136,,1.0,,107.0,28,2.0,311.0,2.0,10167.0,23240.0
125,Gibraltar,129,,,,84.0,45,1.0,3829.0,,1558.0,46244.0
126,Rwanda,127,+1,,,42.0,85,,10.0,,1966.0,152.0
127,Mali,123,+18,10.0,+1,26.0,87,,6.0,0.5,,
128,Cambodia,122,,,,77.0,45,1.0,7.0,,5768.0,345.0
129,Trinidad and Tobago,113,,8.0,,16.0,89,,81.0,6.0,1126.0,805.0
130,Madagascar,106,,,,21.0,85,1.0,4.0,,,
131,Monaco,93,,1.0,,6.0,86,5.0,2370.0,25.0,,
132,Aruba,92,,,,32.0,60,1.0,862.0,,1145.0,10724.0
133,French Guiana,86,,,,51.0,35,1.0,288.0,,,
134,Liechtenstein,79,,1.0,,55.0,23,,2072.0,26.0,900.0,23605.0
135,Togo,77,+1,3.0,,29.0,45,,9.0,0.4,2739.0,331.0
136,Ethiopia,74,+3,3.0,,14.0,57,,0.6,0.03,4110.0,36.0
137,Jamaica,72,,4.0,,16.0,52,,24.0,1.0,907.0,306.0
138,Barbados,71,,4.0,,11.0,56,4.0,247.0,14.0,805.0,2801.0
139,Myanmar,62,+21,4.0,,2.0,56,,1.0,0.07,1406.0,26.0
140,Congo,60,,5.0,,5.0,50,,11.0,0.9,,
141,Somalia,60,+35,2.0,+1,2.0,56,2.0,4.0,0.1,,
142,Liberia,59,+9,6.0,+1,4.0,49,,12.0,1.0,,
143,Bermuda,57,,4.0,,29.0,24,2.0,915.0,64.0,416.0,6680.0
144,Gabon,57,+8,1.0,,1.0,55,,26.0,0.4,,
145,French Polynesia,55,+2,,,,55,1.0,196.0,,920.0,3275.0
146,Uganda,54,,,,7.0,47,,1.0,,5025.0,110.0
147,Cayman Islands,53,,1.0,,6.0,46,3.0,806.0,15.0,536.0,8156.0
148,Sint Maarten,50,,9.0,,5.0,36,2.0,1166.0,210.0,134.0,3125.0
149,Tanzania,49,+17,3.0,,7.0,39,,0.8,0.05,,
150,Bahamas,47,+1,8.0,,6.0,33,1.0,120.0,20.0,,
151,Guyana,45,,6.0,,8.0,31,3.0,57.0,8.0,193.0,245.0
152,Zambia,45,+2,2.0,,30.0,13,1.0,2.0,0.1,1653.0,90.0
153,Macao,45,,,,10.0,35,1.0,69.0,,,
154,Haiti,40,+7,3.0,,,37,,4.0,0.3,365.0,32.0
155,Guinea-Bissau,38,,,,,38,,19.0,,1500.0,762.0
156,Benin,35,,1.0,,5.0,29,,3.0,0.08,,
157,Eritrea,34,,,,,34,,10.0,,,
158,Saint Martin,32,,2.0,,11.0,19,5.0,828.0,52.0,,
159,Sudan,29,+10,4.0,+2,4.0,21,,0.7,0.09,,
160,Syria,25,,2.0,,5.0,18,,1.0,0.1,,
161,Libya,25,,1.0,,9.0,15,,4.0,0.1,535.0,78.0
162,Antigua and Barbuda,23,+2,2.0,,,21,1.0,235.0,20.0,40.0,408.0
163,Chad,23,+5,,,2.0,21,,1.0,,,
164,Equatorial Guinea,21,,,,3.0,18,,15.0,,854.0,609.0
165,Mozambique,21,,,,2.0,19,,0.7,,683.0,22.0
166,Maldives,20,,,,14.0,6,,37.0,,,
167,Angola,19,,2.0,,4.0,13,,0.6,0.06,,
168,Laos,19,,,,,19,,3.0,,1140.0,157.0
169,Belize,18,+4,2.0,,,16,1.0,45.0,5.0,567.0,1426.0
170,New Caledonia,18,,,,1.0,17,,63.0,,2608.0,9135.0
171,Zimbabwe,17,+3,3.0,,,14,,1.0,0.2,604.0,41.0
172,Mongolia,17,+1,,,4.0,13,,5.0,,,
173,Malawi,16,+3,2.0,,,14,1.0,0.8,0.1,314.0,16.0
174,Dominica,16,,,,8.0,8,,222.0,,345.0,4793.0
175,Fiji,16,,,,,16,,18.0,,,
176,Namibia,16,,,,3.0,13,,6.0,,362.0,142.0
177,Saint Lucia,15,,,,4.0,11,,82.0,,,
178,Eswatini,15,+1,,,7.0,8,,13.0,,714.0,615.0
179,Curaçao,14,,1.0,,8.0,5,,85.0,6.0,,
180,Nepal,14,+2,,,1.0,13,,0.5,,5184.0,178.0
181,Grenada,14,,,,,14,2.0,124.0,,92.0,818.0
182,Botswana,13,,1.0,,,12,,6.0,0.4,3115.0,1325.0
183,Saint Kitts and Nevis,12,,,,,12,,226.0,,216.0,4060.0
184,St. Vincent Grenadines,12,,,,1.0,11,,108.0,,56.0,505.0
185,CAR,11,+3,,,3.0,8,,2.0,,,
186,Greenland,11,,,,11.0,0,,194.0,,912.0,16065.0
187,Montserrat,11,+2,,,1.0,10,1.0,2204.0,,36.0,7212.0
188,Seychelles,11,,,,,11,,112.0,,,
189,Cabo Verde,10,+2,1.0,,1.0,8,,18.0,2.0,,
190,Suriname,10,,1.0,,6.0,3,,17.0,2.0,,
191,Sierra Leone,10,,,,,10,,1.0,,,
192,MS Zaandam,9,,2.0,,,7,,,,,
193,Gambia,9,,1.0,,2.0,6,,4.0,0.4,281.0,116.0
194,Nicaragua,9,,1.0,,4.0,4,,1.0,0.2,,
195,Turks and Caicos,9,,1.0,,,8,,232.0,26.0,62.0,1601.0
196,Vatican City,8,,,,2.0,6,,9988.0,,,
197,Mauritania,7,,1.0,,2.0,4,,2.0,0.2,496.0,107.0
198,St. Barth,6,,,,4.0,2,,607.0,,,
199,Western Sahara,6,,,,,6,,10.0,,,
200,Burundi,5,,1.0,+1,,4,,0.4,0.08,,
201,Bhutan,5,,,,2.0,3,,6.0,,1166.0,1511.0
202,Falkland Islands,5,,,,1.0,4,,1437.0,,137.0,39368.0
203,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
204,South Sudan,4,,,,,4,,0.4,,,
205,Timor-Leste,4,+2,,,1.0,3,,3.0,,,
206,Anguilla,3,,,,1.0,2,,200.0,,,
207,British Virgin Islands,3,,,,2.0,1,,99.0,,,
208,Caribbean Netherlands,3,,,,,3,,114.0,,10.0,381.0
209,Papua New Guinea,2,,,,,2,,0.2,,72.0,8.0
210,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
211,Yemen,1,,,,,1,,0.03,,,
212,China,82160,+108,3341.0,+2,77663.0,1156,121.0,57.0,2.0,,
213,Total:,1917239,"+64,982",119090.0,"+4,896",441232.0,1356917,51720.0,246.0,15.3,,
