,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,977,191","+7,170","164,880",+832,"1,301,988","+4,221","1,510,323","18,761",,,,,,North America,"
",,
1,,"
South America
","2,050,155",+937,"79,564",+21,"1,172,972",+399,"797,619","12,770",,,,,,South America,"
",,
2,,"
Europe
","2,397,490","+8,796","190,324",+233,"1,337,971","+11,238","869,195","6,086",,,,,,Europe,"
",,
3,,"
Asia
","2,136,583","+18,531","53,311",+372,"1,384,383","+12,868","698,889","19,185",,,,,,Asia,"
",,
4,,"
Africa
","362,939",+323,"9,317",,"175,746",+94,"177,876",882,,,,,,Africa,"
",,
5,,"
Oceania
","9,273",+48,126,,"8,570",+21,577,1,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"9,934,352","+35,805","497,537","+1,458","5,382,281","+28,841","4,054,534","57,689","1,274",63.8,,,,All,"
",,
8,1,USA,"2,553,456",+500,"127,647 ",+7,"1,068,768",+65,"1,357,041","15,765","7,715",386,"31,354,678","94,733","330,981,104 ",North America,130,"2,593",11
9,2,Brazil,"1,280,054",,"56,109 ",,"697,526",,"526,419","8,318","6,023",264,"2,925,935","13,766","212,541,690 ",South America,166,"3,788",73
10,3,Russia,"627,646","+6,852","8,969 ",+188,"393,352","+9,200","225,325","2,300","4,301",61,"18,700,000","128,140","145,933,938 ",Europe,233,"16,271",8
11,4,India,"511,478","+2,032","15,731 ",+42,"297,013","+1,096","198,734","8,944",371,11,"7,996,707","5,795","1,379,826,344 ",Asia,"2,698","87,714",173
12,5,UK,"309,360",,"43,414 ",,N/A,N/A,N/A,311,"4,557",640,"8,911,226","131,275","67,882,162 ",Europe,219,"1,564",8
13,6,Spain,"294,985",,"28,338 ",,N/A,N/A,N/A,617,"6,309",606,"5,162,909","110,426","46,754,627 ",Europe,158,"1,650",9
14,7,Peru,"272,364",,"8,939 ",,"159,806",,"103,619","1,172","8,262",271,"1,604,521","48,674","32,964,854 ",South America,121,"3,688",21
15,8,Chile,"263,360",,"5,068  ",,"223,431",,"34,861","2,086","13,778",265,"1,043,330","54,584","19,114,153 ",South America,73,"3,772",18
16,9,Italy,"239,961",,"34,708 ",,"187,615",,"17,638",105,"3,969",574,"5,215,922","86,267","60,462,488 ",Europe,252,"1,742",12
17,10,Iran,"220,180","+2,456","10,364 ",+125,"180,661","+2,809","29,155","2,928","2,622",123,"1,583,542","18,857","83,977,195 ",Asia,381,"8,103",53
18,11,Mexico,"208,392","+5,441","25,779 ",+719,"120,562","+3,700","62,051",378,"1,617",200,"542,120","4,205","128,914,507 ",North America,619,"5,001",238
19,12,Pakistan,"198,883","+3,138","4,035 ",+73,"86,906","+2,738","107,942","2,729",901,18,"1,214,140","5,498","220,814,581 ",Asia,"1,110","54,725",182
20,13,Turkey,"194,511",,"5,065 ",,"167,198",,"22,248",963,"2,307",60,"3,186,622","37,789","84,326,725 ",Asia,434,"16,649",26
21,14,Germany,"194,399",,"9,026 ",,"177,500",+400,"7,873",364,"2,320",108,"5,412,655","64,605","83,781,327 ",Europe,431,"9,282",15
