,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,976,481","+6,460","164,863",+815,"1,301,767","+4,000","1,509,851","18,726",,,,,,North America,"
",,
1,,"
South America
","2,050,138",+920,"79,564",+21,"1,172,971",+398,"797,603","12,770",,,,,,South America,"
",,
2,,"
Europe
","2,388,694",,"190,091",,"1,326,733",,"871,870","6,074",,,,,,Europe,"
",,
3,,"
Asia
","2,118,702",+650,"52,939",,"1,371,671",+156,"694,092","19,190",,,,,,Asia,"
",,
4,,"
Africa
","362,616",,"9,317",,"175,652",,"177,647",881,,,,,,Africa,"
",,
5,,"
Oceania
","9,233",+8,126,,"8,551",+2,556,1,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"9,906,585","+8,038","496,915",+836,"5,357,996","+4,556","4,051,674","57,646","1,271",63.7,,,,All,"
",,
8,1,USA,"2,552,956",,"127,640 ",,"1,068,703",,"1,356,613","15,765","7,713",386,"31,352,500","94,726","330,981,104 ",North America,130,"2,593",11
9,2,Brazil,"1,280,054",,"56,109 ",,"697,526",,"526,419","8,318","6,023",264,"2,925,935","13,766","212,541,690 ",South America,166,"3,788",73
10,3,Russia,"620,794",,"8,781 ",,"384,152",,"227,861","2,300","4,254",60,"18,402,719","126,103","145,933,938 ",Europe,235,"16,619",8
11,4,India,"509,446",,"15,689 ",,"295,917",,"197,840","8,944",369,11,"7,776,228","5,636","1,379,826,344 ",Asia,"2,708","87,949",177
12,5,UK,"309,360",,"43,414 ",,N/A,N/A,N/A,311,"4,557",640,"8,911,226","131,275","67,882,162 ",Europe,219,"1,564",8
13,6,Spain,"294,985",,"28,338 ",,N/A,N/A,N/A,617,"6,309",606,"5,162,909","110,426","46,754,627 ",Europe,158,"1,650",9
14,7,Peru,"272,364",,"8,939 ",,"159,806",,"103,619","1,172","8,262",271,"1,604,521","48,674","32,964,854 ",South America,121,"3,688",21
15,8,Chile,"263,360",,"5,068 ",,"223,431",,"34,861","2,086","13,778",265,"1,043,330","54,584","19,114,153 ",South America,73,"3,772",18
16,9,Italy,"239,961",,"34,708 ",,"187,615",,"17,638",105,"3,969",574,"5,215,922","86,267","60,462,488 ",Europe,252,"1,742",12
17,10,Iran,"217,724",,"10,239 ",,"177,852",,"29,633","2,912","2,593",122,"1,557,872","18,551","83,977,195 ",Asia,386,"8,202",54
18,11,Mexico,"208,392","+5,441","25,779 ",+719,"120,562","+3,700","62,051",378,"1,617",200,"542,120","4,205","128,914,507 ",North America,619,"5,001",238
19,12,Pakistan,"195,745",,"3,962 ",,"84,168",,"107,615","2,765",886,18,"1,193,017","5,403","220,814,581 ",Asia,"1,128","55,733",185
20,13,Turkey,"194,511",,"5,065 ",,"167,198",,"22,248",963,"2,307",60,"3,186,622","37,789","84,326,725 ",Asia,434,"16,649",26
21,14,Germany,"194,399",,"9,026 ",,"177,100",,"8,273",364,"2,320",108,"5,412,655","64,605","83,781,327 ",Europe,431,"9,282",15
