,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","6,565,774","+4,995","247,535",+228,"3,585,597","+3,828","2,732,642","24,086",,,,,,North America,"
",,
1,,"
South America
","5,284,188","+1,198","176,120",+55,"3,819,527",+853,"1,288,541","14,853",,,,,,South America,"
",,
2,,"
Asia
","5,662,231","+2,459","120,180",+32,"4,394,281","+6,518","1,147,770","18,932",,,,,,Asia,"
",,
3,,"
Europe
","3,167,212","+1,949","203,147",+23,"1,910,916",+362,"1,053,149","5,185",,,,,,Europe,"
",,
4,,"
Africa
","1,123,142",,"25,678",,"838,452",,"259,012","1,210",,,,,,Africa,"
",,
5,,"
Oceania
","25,729",+279,447,+25,"15,827",,"9,455",57,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"21,828,997","+10,880","773,122",+363,"14,565,251","+11,561","6,490,624","64,327","2,800",99.2,,,,All,"
",,
8,1,USA,"5,566,632",,"173,128 ",,"2,922,724",,"2,470,780","17,237","16,805",523,"70,960,630","214,220","331,251,064 ",North America,60,"1,913",5
9,2,Brazil,"3,340,197",,"107,879 ",,"2,432,456",,"799,862","8,318","15,700",507,"13,464,336","63,287","212,751,912 ",South America,64,"1,972",16
10,3,India,"2,648,353","+1,037","51,059 ",+14,"1,920,217","+2,141","677,077","8,944","1,917",37,"30,041,400","21,742","1,381,715,400 ",Asia,522,"27,061",46
11,4,Russia,"922,853",,"15,685 ",,"732,968",,"174,200","2,300","6,323",107,"32,533,818","222,922","145,942,628 ",Europe,158,"9,305",4
12,5,South Africa,"587,345",,"11,839 ",,"472,377",,"103,129",539,"9,888",199,"3,400,638","57,248","59,401,996 ",Africa,101,"5,017",17
13,6,Peru,"535,946",,"26,281 ",,"365,367",,"144,298","1,533","16,227",796,"2,773,412","83,969","33,028,871 ",South America,62,"1,257",12
14,7,Mexico,"522,162","+4,448","56,757 ",+214,"355,101","+3,729","110,304","3,489","4,045",440,"1,176,931","9,116","129,103,148 ",North America,247,"2,275",110
15,8,Colombia,"468,332",,"15,097 ",,"287,436",,"165,799","1,493","9,192",296,"2,225,388","43,677","50,951,072 ",South America,109,"3,375",23
16,9,Chile,"385,946",,"10,452 ",,"358,828",,"16,666","1,190","20,168",546,"2,019,591","105,533","19,136,992 ",South America,50,"1,831",9
17,10,Spain,"358,843",,"28,617 ",,N/A,N/A,N/A,617,"7,675",612,"7,472,031","159,805","46,757,141 ",Europe,130,"1,634",6
18,11,Iran,"343,203",,"19,639 ",,"297,486",,"26,078","3,881","4,080",233,"2,861,825","34,018","84,126,996 ",Asia,245,"4,284",29
19,12,UK,"318,484",,"41,366 ",,N/A,N/A,N/A,73,"4,688",609,"14,503,645","213,503","67,931,752 ",Europe,213,"1,642",5
20,13,Saudi Arabia,"298,542",,"3,408 ",,"266,953",,"28,181","1,774","8,559",98,"4,202,076","120,470","34,880,742 ",Asia,117,"10,235",8
21,14,Argentina,"294,569",,"5,703 ",,"211,702",,"77,164","1,708","6,510",126,"966,926","21,369","45,248,204 ",South America,154,"7,934",47
22,15,Pakistan,"289,215",+498,"6,175 ",+7,"269,087","+2,786","13,953",771,"1,306",28,"2,299,601","10,386","221,413,234 ",Asia,766,"35,856",96
