,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","10,568,329","+90,573","342,807","+1,289","7,029,674","+49,701","3,195,848","20,081",,,,,,North America,"
",,
1,,"
Asia
","13,070,697","+89,147","233,115","+1,422","11,492,641","+91,162","1,344,941","21,131",,,,,,Asia,"
",,
2,,"
South America
","9,327,336","+53,419","287,081","+1,034","8,270,993","+49,936","769,262","18,033",,,,,,South America,"
",,
3,,"
Europe
","8,194,319","+205,806","249,113","+1,617","3,426,734","+39,875","4,518,472","15,884",,,,,,Europe,"
",,
4,,"
Africa
","1,718,693","+11,638","41,207",+222,"1,405,113","+6,941","272,373","2,060",,,,,,Africa,"
",,
5,,"
Oceania
","35,878",+26,959,,"31,245",+15,"3,674",17,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"42,915,973","+450,609","1,154,297","+5,584","31,657,059","+237,630","10,104,617","77,210","5,506",148.1,,,,All,"
",,
8,1,USA,"8,826,230","+77,747","230,060 ",+776,"5,738,776","+40,615","2,857,394","16,377","26,616",694,"132,171,908","398,569","331,616,304 ",North America,38,"1,441",3
9,2,India,"7,863,892","+50,224","118,567 ",+575,"7,075,723","+62,154","669,602","8,944","5,681",86,"101,382,564","73,239","1,384,271,181 ",Asia,176,"11,675",14
10,3,Brazil,"5,381,224","+25,574","156,926  ",+398,"4,817,898","+20,026","406,400","8,318","25,260",737,"21,900,000","102,799","213,036,330 ",South America,40,"1,358",10
11,4,Russia,"1,497,167","+16,521","25,821 ",+296,"1,130,818","+11,567","340,528","2,300","10,258",177,"56,794,639","389,126","145,954,385 ",Europe,97,"5,653",3
12,5,Spain,"1,110,372",,"34,752 ",,N/A,N/A,N/A,"2,031","23,746",743,"15,503,165","331,544","46,760,544 ",Europe,42,"1,346",3
13,6,France,"1,086,497","+45,422","34,645 ",+137,"109,486",,"942,366","2,441","16,634",530,"14,637,427","224,090","65,319,392 ",Europe,60,"1,885",4
14,7,Argentina,"1,081,336","+11,968","28,613 ",+275,"881,113","+14,418","171,610","4,850","23,857",631,"2,804,114","61,865","45,326,314 ",South America,42,"1,584",16
15,8,Colombia,"1,007,711","+8,769","30,000 ",+198,"907,379","+5,727","70,332","2,365","19,738",588,"4,718,734","92,428","51,053,257 ",South America,51,"1,702",11
16,9,Peru,"886,214","+3,098","34,095 ",+62,"803,846","+3,366","48,273","1,044","26,761","1,030","4,367,969","131,901","33,115,484 ",South America,37,971,8
17,10,Mexico,"880,775","+6,604","88,312 ",+418,"641,075","+4,684","151,388","2,781","6,809",683,"2,269,833","17,547","129,358,368 ",North America,147,"1,465",57
18,11,UK,"854,010","+23,012","44,745 ",+174,N/A,N/A,N/A,743,"12,559",658,"31,157,988","458,213","67,998,844 ",Europe,80,"1,520",2
19,12,South Africa,"714,246","+1,834","18,944 ",+53,"644,641","+1,118","50,661",546,"11,995",318,"4,677,942","78,564","59,542,957 ",Africa,83,"3,143",13
20,13,Iran,"562,705","+5,814","32,320 ",+335,"450,891","+4,206","79,494","4,952","6,673",383,"4,689,118","55,605","84,329,667 ",Asia,150,"2,609",18
21,14,Italy,"504,509","+19,644","37,210 ",+151,"264,117","+2,309","203,182","1,128","8,348",616,"14,492,122","239,803","60,433,453 ",Europe,120,"1,624",4
