,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","11,240,831","+9,117","352,990",+501,"7,430,087","+5,133","3,457,754","20,912",,,,,,North America,"
",,
1,,"
Asia
","13,716,648","+38,605","243,770",+836,"12,201,937","+52,983","1,270,941","21,669",,,,,,Asia,"
",,
2,,"
South America
","9,677,657",+126,"294,861",+10,"8,631,697",+325,"751,099","18,170",,,,,,South America,"
",,
3,,"
Europe
","10,042,446","+95,593","266,537",+990,"3,808,800","+30,757","5,967,109","21,405",,,,,,Europe,"
",,
4,,"
Africa
","1,798,080","+2,571","42,984",+47,"1,464,068","+1,104","291,028","2,288",,,,,,Africa,"
",,
5,,"
Oceania
","37,478",+7,970,,"32,674",+12,"3,834",25,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"46,513,861","+146,019","1,202,127","+2,384","33,569,922","+90,314","11,741,812","84,473","5,967",154.2,,,,All,"
",,
8,1,USA,"9,404,823","+2,233","236,101 ",+29,"6,062,874",+436,"3,105,848","17,208","28,357",712,"144,190,728","434,763","331,653,357 ",North America,35,"1,405",2
9,2,India,"8,188,101","+5,220","122,191 ",+42,"7,493,364","+4,161","572,546","8,944","5,914",88,"109,887,303","79,368","1,384,530,463 ",Asia,169,"11,331",13
10,3,Brazil,"5,535,605",,"159,902 ",,"4,972,898",,"402,805","8,318","25,981",750,"21,900,000","102,785","213,065,184 ",South America,38,"1,332",10
11,4,Russia,"1,636,781","+18,665","28,235 ",+245,"1,225,673","+10,259","382,873","2,300","11,214",193,"61,029,746","418,139","145,955,577 ",Europe,89,"5,169",2
12,5,France,"1,367,625",,"36,788 ",,"117,658",,"1,213,179","3,452","20,937",563,"16,060,497","245,866","65,322,146 ",Europe,48,"1,776",4
13,6,Spain,"1,264,517",,"35,878 ",,N/A,N/A,N/A,"2,482","27,042",767,"16,690,076","356,924","46,760,889 ",Europe,37,"1,303",3
14,7,Argentina,"1,166,924",,"31,002 ",,"973,939",,"161,983","4,981","25,740",684,"3,006,804","66,325","45,334,239 ",South America,39,"1,462",15
15,8,Colombia,"1,074,184",,"31,314 ",,"969,230",,"73,640","2,376","21,036",613,"5,079,380","99,472","51,063,623 ",South America,48,"1,631",10
16,9,UK,"1,011,660",,"46,555 ",,N/A,N/A,N/A,978,"14,876",685,"33,470,217","492,168","68,005,651 ",Europe,67,"1,461",2
17,10,Mexico,"924,962","+6,151","91,753 ",+464,"677,659","+4,202","155,550","2,838","7,149",709,"2,403,499","18,576","129,384,259 ",North America,140,"1,410",54
18,11,Peru,"902,503",,"34,476 ",,"825,197",,"42,830","1,055","27,246","1,041","4,517,584","136,383","33,124,270 ",South America,37,961,7
19,12,South Africa,"725,452",,"19,276 ",,"654,182",,"51,994",546,"12,181",324,"4,822,973","80,980","59,557,257 ",Africa,82,"3,090",12
20,13,Italy,"679,430",,"38,618 ",,"289,426",,"351,386","1,843","11,243",639,"15,784,461","261,195","60,431,760 ",Europe,89,"1,565",4
21,14,Iran,"620,491","+7,719","35,298 ",+434,"486,691","+4,761","98,502","5,244","7,356",418,"4,965,326","58,866","84,350,228 ",Asia,136,"2,390",17
22,15,Germany,"533,123","+1,333","10,587 ",+4,"345,700",,"176,836","1,944","6,356",126,"21,882,967","260,903","83,874,045 ",Europe,157,"7,922",4
23,16,Chile,"510,256",,"14,207 ",,"486,642",,"9,407",756,"26,616",741,"4,308,761","224,754","19,171,027 ",South America,38,"1,349",4
24,17,Iraq,"475,288","+2,658","10,966 ",+56,"402,782","+3,127","61,540",465,"11,730",271,"2,877,217","71,010","40,518,623 ",Asia,85,"3,695",14
25,18,Belgium,"429,229","+16,915","11,625 ",+173,"25,569",+652,"392,035","1,160","36,982","1,002","4,965,586","427,826","11,606,564 ",Europe,27,998,2
26,19,Indonesia,"412,784","+2,696","13,943 ",+74,"341,942","+4,141","56,899",,"1,504",51,"4,540,947","16,543","274,487,572 ",Asia,665,"19,686",60
27,20,Bangladesh,"409,252","+1,568","5,941 ",+18,"325,940","+1,795","77,371",,"2,477",36,"2,348,811","14,215","165,236,639 ",Asia,404,"27,813",70
28,21,Ukraine,"395,440","+7,959","7,306 ",+110,"161,441","+2,513","226,693",177,"9,060",167,"3,312,549","75,899","43,644,446 ",Europe,110,"5,974",13
29,22,Philippines,"383,113","+2,396","7,238 ",+17,"348,760","+17,727","27,115","1,483","3,481",66,"4,815,349","43,750","110,065,461 ",Asia,287,"15,207",23
30,23,Poland,"379,902","+17,171","5,783 ",+152,"146,595","+6,315","227,524","1,371","10,042",153,"4,713,403","124,586","37,832,599 ",Europe,100,"6,542",8
31,24,Turkey,"375,367",,"10,252 ",,"323,971",,"41,144","2,075","4,435",121,"14,001,814","165,425","84,641,457 ",Asia,225,"8,256",6
32,25,Netherlands,"359,861","+8,683","7,434 ",+39,N/A,N/A,N/A,607,"20,986",434,"3,327,701","194,062","17,147,638 ",Europe,48,"2,307",5
33,26,Saudi Arabia,"347,656",+374,"5,420 ",+18,"334,236",+394,"8,000",771,"9,935",155,"8,097,534","231,402","34,993,401 ",Asia,101,"6,456",4
34,27,Czechia,"335,102",,"3,251 ",,"143,359",,"188,492","1,137","31,272",303,"2,288,854","213,599","10,715,674 ",Europe,32,"3,296",5
35,28,Pakistan,"333,970",+977,"6,823 ",+17,"314,555",+489,"12,592",648,"1,502",31,"4,458,890","20,058","222,305,345 ",Asia,666,"32,582",50
36,29,Israel,"314,535",+113,"2,541 ",+2,"301,624",+383,"10,370",415,"34,198",276,"4,614,569","501,715","9,197,590 ",Asia,29,"3,620",2
37,30,Romania,"246,663","+5,324","7,067 ",+99,"175,975","+3,462","63,621",910,"12,851",368,"3,264,304","170,069","19,194,034 ",Europe,78,"2,716",6
38,31,Canada,"234,511",,"10,136 ",,"195,876",,"28,499",228,"6,195",268,"9,753,158","257,661","37,852,693 ",North America,161,"3,734",4
39,32,Morocco,"219,084",,"3,695 ",,"181,275",,"34,114",814,"5,912",100,"3,326,650","89,773","37,056,130 ",Africa,169,"10,029",11
40,33,Nepal,"173,567","+2,824",960 ,+23,"134,842","+3,620","37,765",,"5,922",33,"1,456,366","49,689","29,309,783 ",Asia,169,"30,531",20
41,34,Ecuador,"168,192",,"12,670 ",,"141,759",,"13,763",348,"9,485",715,"546,508","30,821","17,731,812 ",South America,105,"1,400",32
42,35,Switzerland,"154,251",,"2,306 ",+8,"65,200",,"86,745",241,"17,779",266,"1,933,386","222,848","8,675,802 ",Europe,56,"3,762",4
43,36,Bolivia,"141,757",+126,"8,725 ",+10,"111,503",+325,"21,529",71,"12,089",744,"333,282","28,423","11,725,880 ",South America,83,"1,344",35
44,37,Portugal,"141,279",,"2,507 ",,"80,280",,"58,492",286,"13,869",246,"3,361,537","329,995","10,186,638 ",Europe,72,"4,063",3
45,38,UAE,"133,907","+1,278",496 ,+1,"130,508","+1,606","2,903",,"13,485",50,"13,296,706","1,339,024","9,930,151 ",Asia,74,"20,020",1
46,39,Panama,"133,598",,"2,700 ",,"110,552",,"20,346",112,"30,802",623,"669,813","154,433","4,337,253 ",North America,32,"1,606",6
47,40,Qatar,"132,720",+164,232 ,,"129,784",+201,"2,704",36,"47,268",83,"979,011","348,675","2,807,805 ",Asia,21,"12,103",3
48,41,Dominican Republic,"127,018",,"2,245 ",,"104,862",,"19,911",177,"11,670",206,"594,704","54,639","10,884,190 ",North America,86,"4,848",18
49,42,Kuwait,"126,534",+608,782 ,+3,"117,558",+696,"8,194",109,"29,485",182,"921,278","214,675","4,291,506 ",Asia,34,"5,488",5
50,43,Sweden,"124,355",,"5,938 ",,N/A,N/A,N/A,59,"12,288",587,"2,242,469","221,580","10,120,367 ",Europe,81,"1,704",5
51,44,Oman,"115,734","+1,300","1,246 ",+38,"105,700","+2,640","8,788",175,"22,477",242,"376,700","73,159","5,149,061 ",Asia,44,"4,132",14
52,45,Kazakhstan,"112,418",+465,"1,825 ",,"106,400",+90,"4,193",221,"5,963",97,"3,309,626","175,564","18,851,428 ",Asia,168,"10,330",6
53,46,Costa Rica,"109,971",,"1,385 ",,"66,719",,"41,867",186,"21,522",271,"308,063","60,290","5,109,650 ",North America,46,"3,689",17
54,47,Austria,"109,881","+4,956","1,130 ",+21,"69,336","+2,110","39,415",291,"12,177",125,"2,232,735","247,432","9,023,629 ",Europe,82,"7,986",4
55,48,Guatemala,"107,939",,"3,729 ",,"97,289",,"6,921",5,"5,988",207,"434,452","24,103","18,024,881 ",North America,167,"4,834",41
56,49,Egypt,"107,555",,"6,266 ",,"99,452",,"1,837",41,"1,045",61,"135,000","1,311","102,970,736 ",Africa,957,"16,433",763
57,50,Japan,"100,392",,"1,755 ",,"92,475",,"6,162",161,795,14,"2,706,168","21,419","126,345,283 ",Asia,"1,259","71,992",47
58,51,Belarus,"99,459",+977,985 ,+5,"87,188",+525,"11,286",,"10,527",104,"2,522,817","267,014","9,448,273 ",Europe,95,"9,592",4
59,52,Honduras,"97,404",+516,"2,672 ",+3,"40,379",+250,"54,353",23,"9,783",268,"229,147","23,014","9,956,747 ",North America,102,"3,726",43
60,53,Ethiopia,"96,169",,"1,469 ",,"52,517",,"42,183",335,830,13,"1,481,369","12,782","115,894,879 ",Africa,"1,205","78,894",78
61,54,Armenia,"92,254","+2,441","1,363 ",+22,"55,827",+510,"35,064",,"31,113",460,"407,980","137,594","2,965,109 ",Asia,32,"2,175",7
62,55,Venezuela,"92,013",,798 ,,"86,773",,"4,442",117,"3,239",28,"2,127,032","74,873","28,408,650 ",South America,309,"35,600",13
63,56,Bahrain,"81,645",,321 ,,"78,719",,"2,605",21,"47,450",187,"1,749,872","1,016,985","1,720,646 ",Asia,21,"5,360",1
