,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
53,Panama,313,,3.0,,1.0,309,7.0,73.0
54,Lebanon,267,+19,4.0,,8.0,255,4.0,39.0
55,Iraq,266,+33,23.0,3.0,62.0,181,,7.0
56,Argentina,266,,4.0,,27.0,235,,6.0
57,Serbia,249,+27,2.0,,3.0,244,12.0,28.0
58,Dominican Republic,245,+43,3.0,,,242,,23.0
59,Colombia,235,+4,3.0,1.0,3.0,229,,5.0
60,Algeria,201,,17.0,,65.0,119,,5.0
61,Bulgaria,201,+14,3.0,,3.0,195,8.0,29.0
62,UAE,198,+45,2.0,,41.0,155,2.0,20.0
63,Taiwan,195,+26,2.0,,28.0,165,,8.0
64,Armenia,194,,,,2.0,192,6.0,65.0
65,Kuwait,189,+1,,,30.0,159,5.0,44.0
66,San Marino,187,+12,20.0,,4.0,163,13.0,5511.0
67,Slovakia,186,+1,,,7.0,179,2.0,34.0
68,Latvia,180,+41,,,1.0,179,,95.0
69,Hungary,167,+36,7.0,1.0,16.0,144,6.0,17.0
70,Lithuania,160,+17,1.0,,1.0,158,1.0,59.0
71,Uruguay,158,,,,,158,2.0,45.0
72,North Macedonia,136,+21,2.0,1.0,1.0,133,1.0,65.0
73,Morocco,134,+19,4.0,,3.0,127,1.0,4.0
74,Costa Rica,134,,2.0,,2.0,130,2.0,26.0
75,Andorra,133,+20,1.0,,1.0,131,2.0,1721.0
76,Bosnia and Herzegovina,130,+4,1.0,,2.0,127,1.0,40.0
77,Vietnam,123,+10,,,17.0,106,2.0,1.0
78,Faeroe Islands,118,+3,,,14.0,104,,2415.0
79,Jordan,112,,,,1.0,111,,11.0
80,Moldova,109,+15,1.0,,2.0,106,3.0,27.0
81,Malta,107,+17,,,2.0,105,1.0,242.0
82,Albania,104,+15,4.0,2.0,2.0,98,2.0,36.0
83,New Zealand,102,,,,,102,,21.0
84,Burkina Faso,99,+24,4.0,,5.0,90,,5.0
85,Cyprus,95,,1.0,,3.0,91,3.0,79.0
86,Sri Lanka,92,+10,,,3.0,89,2.0,4.0
87,Brunei,91,+3,,,2.0,89,2.0,208.0
88,Tunisia,89,+14,3.0,,1.0,85,11.0,8.0
89,Cambodia,86,+2,,,2.0,84,1.0,5.0
90,Belarus,81,+5,,,22.0,59,,9.0
91,Venezuela,77,+7,,,15.0,62,2.0,3.0
92,Ukraine,73,,3.0,,1.0,69,,2.0
93,Azerbaijan,72,+7,1.0,,10.0,61,3.0,7.0
94,Réunion,71,+7,,,1.0,70,,79.0
95,Senegal,67,,,,5.0,62,,4.0
96,Oman,66,+11,,,17.0,49,,13.0
97,Kazakhstan,62,+2,,,,62,,3.0
98,Georgia,61,+7,,,8.0,53,1.0,15.0
99,Palestine,59,,,,17.0,42,,12.0
100,Guadeloupe,58,,1.0,,,57,4.0,145.0
101,Cameroon,56,+16,,,2.0,54,,2.0
102,Trinidad and Tobago,51,+1,,,,51,,36.0
103,Liechtenstein,46,+9,,,,46,,1206.0
104,Uzbekistan,46,+3,,,,46,,1.0
105,Martinique,44,,1.0,,,43,7.0,117.0
106,Afghanistan,40,,1.0,,1.0,38,,1.0
107,DRC,36,+6,1.0,,,35,,0.4
108,Nigeria,36,+6,1.0,1.0,2.0,33,,0.2
109,Channel Islands,36,+4,,,,36,,207.0
110,Cuba,35,,1.0,,,34,,3.0
111,Bangladesh,33,+6,3.0,1.0,5.0,25,,0.2
112,Puerto Rico,31,+8,2.0,1.0,1.0,28,,11.0
113,Guam,29,+2,1.0,,,28,,172.0
114,Mauritius,28,,2.0,,,26,1.0,22.0
115,Bolivia,27,+3,,,,27,,2.0
116,Honduras,27,+1,,,,27,,3.0
117,Ivory Coast,25,+11,,,2.0,23,,0.9
118,Ghana,24,+1,1.0,,,23,,0.8
119,Macao,24,+2,,,10.0,14,,37.0
120,Monaco,23,,,,1.0,22,,586.0
121,Montenegro,22,+1,1.0,1.0,,21,,35.0
122,Paraguay,22,,1.0,,,21,1.0,3.0
123,Mayotte,21,+10,,,,21,,77.0
124,French Guiana,20,+2,,,6.0,14,,67.0
125,Guatemala,19,,1.0,,,18,,1.0
126,Guyana,19,,1.0,,,18,,24.0
127,Jamaica,19,,1.0,,2.0,16,,6.0
128,Rwanda,19,,,,,19,,1.0
129,French Polynesia,18,,,,,18,,64.0
130,Togo,18,+2,,,,18,,2.0
131,Barbados,17,+3,,,,17,,59.0
132,U.S. Virgin Islands,17,+11,,,,17,,163.0
133,Kenya,16,+1,,,,16,,0.3
134,Kyrgyzstan,16,+2,,,,16,,2.0
135,Gibraltar,15,,,,5.0,10,,445.0
136,Maldives,13,,,,5.0,8,,24.0
137,Madagascar,12,+9,,,,12,,0.4
138,Tanzania,12,,,,,12,,0.2
139,Ethiopia,11,,,,,11,,0.1
140,Mongolia,10,,,,,10,,3.0
141,Aruba,9,,,,1.0,8,,84.0
142,Equatorial Guinea,9,+3,,,,9,,6.0
143,New Caledonia,8,+4,,,,8,,28.0
144,Seychelles,7,,,,,7,,71.0
145,Bermuda,6,,,,,6,,96.0
146,Gabon,5,,1.0,,,4,,2.0
147,Haiti,5,+3,,,,5,,0.4
148,Isle of Man,5,,,,,5,,59.0
149,Saint Martin,5,,,,,5,,129.0
150,Suriname,5,,,,,5,,9.0
151,Curaçao,4,+1,1.0,,,3,,24.0
152,Bahamas,4,,,,,4,,10.0
153,Greenland,4,,,,,4,,70.0
154,Guinea,4,+2,,,,4,,0.3
155,Eswatini,4,,,,,4,,3.0
156,Cayman Islands,3,,1.0,,,2,,46.0
157,Zimbabwe,3,,1.0,1.0,,2,,0.2
158,Cabo Verde,3,,,,,3,,5.0
159,CAR,3,,,,,3,,0.6
160,Congo,3,,,,,3,,0.5
161,El Salvador,3,,,,,3,,0.5
162,Fiji,3,+1,,,,3,,3.0
163,Liberia,3,,,,,3,,0.6
164,Namibia,3,,,,,3,,1.0
165,St. Barth,3,,,,,3,,304.0
166,Zambia,3,,,,,3,,0.2
167,Gambia,2,+1,1.0,1.0,,1,,0.8
168,Sudan,2,,1.0,,,1,,0.05
169,Nepal,2,+1,,,1.0,1,,0.07
170,Angola,2,,,,,2,,0.06
171,Benin,2,,,,,2,,0.2
172,Bhutan,2,,,,,2,,3.0
173,Mauritania,2,,,,,2,,0.4
174,Nicaragua,2,,,,,2,,0.3
175,Niger,2,,,,,2,,0.08
176,Saint Lucia,2,,,,,2,,11.0
177,Antigua and Barbuda,1,,,,,1,,10.0
178,Chad,1,,,,,1,,0.06
179,Djibouti,1,,,,,1,,1.0
180,Dominica,1,,,,,1,,14.0
181,Eritrea,1,,,,,1,,0.3
182,Grenada,1,,,,,1,,9.0
183,Vatican City,1,,,,,1,,1248.0
184,Montserrat,1,,,,,1,,200.0
185,Mozambique,1,,,,,1,,0.03
186,Papua New Guinea,1,,,,,1,,0.1
187,St. Vincent Grenadines,1,,,,,1,,9.0
188,Sint Maarten,1,,,,,1,,23.0
189,Somalia,1,,,,,1,,0.06
190,Syria,1,,,,,1,,0.06
191,Timor-Leste,1,,,,,1,,0.8
192,Turks and Caicos,1,+1,,,,1,,26.0
193,Uganda,1,,,,,1,,0.02
194,Total:,358743,21313,15433.0,795.0,100645.0,242665,11213.0,46.0
