,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
31,Chile,632,,1.0,,8.0,623,7.0,33.0
32,Finland,626,,1.0,,10.0,615,12.0,113.0
33,Greece,624,,15.0,,19.0,590,18.0,60.0
34,Thailand,599,,1.0,,44.0,554,7.0,9.0
35,Iceland,568,,1.0,,5.0,562,1.0,1665.0
36,Indonesia,514,,48.0,,29.0,437,,2.0
37,Saudi Arabia,511,,,,17.0,494,,15.0
38,Qatar,494,,,,33.0,461,6.0,171.0
39,Singapore,455,,2.0,,144.0,309,14.0,78.0
40,Romania,433,,3.0,,64.0,366,14.0,23.0
41,Slovenia,414,,2.0,,,412,12.0,199.0
42,India,396,,7.0,,24.0,365,,0.3
43,Philippines,380,,25.0,,15.0,340,1.0,3.0
44,Russia,367,,1.0,,16.0,350,,3.0
45,Peru,363,,5.0,,1.0,357,5.0,11.0
46,Bahrain,334,,2.0,,149.0,183,3.0,196.0
47,Egypt,327,,14.0,,56.0,257,,3.0
48,Estonia,326,,,,4.0,322,2.0,246.0
49,Hong Kong,318,,4.0,,100.0,214,4.0,42.0
50,Panama,313,,3.0,,1.0,309,7.0,73.0
51,South Africa,274,,,,2.0,272,,5.0
52,Argentina,266,,4.0,,27.0,235,,6.0
53,Croatia,254,,1.0,,5.0,248,5.0,62.0
54,Mexico,251,,2.0,,4.0,245,1.0,2.0
55,Lebanon,248,,4.0,,8.0,236,4.0,36.0
56,Iraq,233,,20.0,,57.0,156,,6.0
57,Colombia,231,,2.0,,3.0,226,,5.0
58,Serbia,222,,2.0,,2.0,218,4.0,25.0
59,Dominican Republic,202,,3.0,,,199,,19.0
60,Algeria,201,,17.0,,65.0,119,,5.0
61,Armenia,194,,,,2.0,192,6.0,65.0
62,Kuwait,188,,,,30.0,158,5.0,44.0
63,Bulgaria,187,,3.0,,3.0,181,3.0,27.0
64,Slovakia,185,,,,7.0,178,2.0,34.0
65,San Marino,175,,20.0,,4.0,151,13.0,5158.0
66,Taiwan,169,,2.0,,28.0,139,,7.0
67,Uruguay,158,,,,,158,2.0,45.0
68,UAE,153,,2.0,,38.0,113,2.0,15.0
69,Lithuania,143,,1.0,,1.0,141,1.0,53.0
70,Latvia,139,,,,1.0,138,,74.0
71,Costa Rica,134,,2.0,,2.0,130,2.0,26.0
72,Hungary,131,,6.0,,16.0,109,6.0,14.0
73,Bosnia and Herzegovina,126,,1.0,,2.0,123,1.0,38.0
74,Morocco,115,,4.0,,3.0,108,1.0,3.0
75,North Macedonia,115,,1.0,,1.0,113,1.0,55.0
76,Faeroe Islands,115,,,,3.0,112,,2354.0
77,Andorra,113,,1.0,,1.0,111,2.0,1462.0
78,Vietnam,113,,,,17.0,96,2.0,1.0
79,Jordan,112,,,,1.0,111,,11.0
80,New Zealand,102,,,,,102,,21.0
81,Cyprus,95,,1.0,,3.0,91,3.0,79.0
82,Moldova,94,,1.0,,1.0,92,3.0,23.0
83,Malta,90,,,,2.0,88,1.0,204.0
84,Albania,89,,2.0,,2.0,85,2.0,31.0
85,Brunei,88,,,,2.0,86,2.0,201.0
86,Cambodia,84,,,,2.0,82,,5.0
87,Sri Lanka,82,,,,3.0,79,2.0,4.0
88,Belarus,76,,,,15.0,61,,8.0
89,Burkina Faso,75,,4.0,,5.0,66,,4.0
90,Tunisia,75,,3.0,,1.0,71,7.0,6.0
91,Ukraine,73,,3.0,,1.0,69,,2.0
92,Venezuela,70,,,,15.0,55,2.0,2.0
93,Senegal,67,,,,5.0,62,,4.0
94,Azerbaijan,65,,1.0,,11.0,53,,6.0
95,Réunion,64,,,,1.0,63,,71.0
96,Kazakhstan,60,,,,,60,,3.0
97,Palestine,59,,,,17.0,42,,12.0
98,Guadeloupe,58,,1.0,,,57,4.0,145.0
99,Oman,55,,,,17.0,38,,11.0
100,Georgia,54,,,,1.0,53,1.0,14.0
101,Trinidad and Tobago,50,,,,,50,,36.0
102,Martinique,44,,1.0,,,43,7.0,117.0
103,Uzbekistan,43,,,,,43,,1.0
104,Afghanistan,40,,1.0,,1.0,38,,1.0
105,Cameroon,40,,,,2.0,38,,2.0
106,Liechtenstein,37,,,,,37,,970.0
107,Cuba,35,,1.0,,,34,,3.0
108,Channel Islands,32,,,,,32,,184.0
109,DRC,30,,1.0,,,29,,0.3
110,Nigeria,30,,,,2.0,28,,0.1
111,Mauritius,28,,2.0,,,26,1.0,22.0
112,Bangladesh,27,,2.0,,3.0,22,,0.2
113,Guam,27,,1.0,,,26,,160.0
114,Honduras,26,,,,,26,,3.0
115,Bolivia,24,,,,,24,,2.0
116,Ghana,23,,1.0,,,22,,0.7
117,Puerto Rico,23,,1.0,,,22,,8.0
118,Monaco,23,,,,1.0,22,,586.0
119,Paraguay,22,,1.0,,,21,1.0,3.0
120,Macao,22,,,,10.0,12,,34.0
121,Montenegro,21,,,,,21,,33.0
122,Guatemala,19,,1.0,,,18,,1.0
123,Guyana,19,,1.0,,,18,,24.0
124,Jamaica,19,,1.0,,2.0,16,,6.0
125,Rwanda,19,,,,,19,,1.0
126,French Guiana,18,,,,,18,,60.0
127,French Polynesia,18,,,,,18,,64.0
128,Togo,16,,,,,16,,2.0
129,Gibraltar,15,,,,2.0,13,,445.0
130,Kenya,15,,,,,15,,0.3
131,Barbados,14,,,,,14,,49.0
132,Ivory Coast,14,,,,1.0,13,,0.5
133,Kyrgyzstan,14,,,,,14,,2.0
134,Maldives,13,,,,3.0,10,,24.0
135,Tanzania,12,,,,,12,,0.2
136,Ethiopia,11,,,,,11,,0.1
137,Mayotte,11,,,,,11,,40.0
138,Mongolia,10,,,,,10,,3.0
139,Aruba,9,,,,1.0,8,,84.0
140,Seychelles,7,,,,,7,,71.0
141,Bermuda,6,,,,,6,,96.0
142,Equatorial Guinea,6,,,,,6,,4.0
143,U.S. Virgin Islands,6,,,,,6,,57.0
144,Gabon,5,,1.0,,,4,,2.0
145,Isle of Man,5,,,,,5,,59.0
146,Saint Martin,5,,,,,5,,129.0
147,Suriname,5,,,,,5,,9.0
148,Bahamas,4,,,,,4,,10.0
149,Greenland,4,,,,,4,,70.0
150,New Caledonia,4,,,,,4,,14.0
151,Eswatini,4,,,,,4,,3.0
152,Cayman Islands,3,,1.0,,,2,,46.0
153,Curaçao,3,,1.0,,,2,,18.0
154,Cabo Verde,3,,,,,3,,5.0
155,CAR,3,,,,,3,,0.6
156,Congo,3,,,,,3,,0.5
157,El Salvador,3,,,,,3,,0.5
158,Liberia,3,,,,,3,,0.6
159,Madagascar,3,,,,,3,,0.1
160,Namibia,3,,,,,3,,1.0
161,St. Barth,3,,,,,3,,304.0
162,Zambia,3,,,,,3,,0.2
163,Zimbabwe,3,,,,,3,,0.2
164,Sudan,2,,1.0,,,1,,0.05
165,Angola,2,,,,,2,,0.06
166,Benin,2,,,,,2,,0.2
167,Bhutan,2,,,,,2,,3.0
168,Fiji,2,,,,,2,,2.0
169,Guinea,2,,,,,2,,0.2
170,Haiti,2,,,,,2,,0.2
171,Mauritania,2,,,,,2,,0.4
172,Nicaragua,2,,,,,2,,0.3
173,Niger,2,,,,,2,,0.08
174,Saint Lucia,2,,,,,2,,11.0
175,Nepal,1,,,,1.0,0,,0.03
176,Antigua and Barbuda,1,,,,,1,,10.0
177,Chad,1,,,,,1,,0.06
178,Djibouti,1,,,,,1,,1.0
179,Dominica,1,,,,,1,,14.0
180,Eritrea,1,,,,,1,,0.3
181,Gambia,1,,,,,1,,0.4
182,Grenada,1,,,,,1,,9.0
183,Vatican City,1,,,,,1,,1248.0
184,Montserrat,1,,,,,1,,200.0
185,Mozambique,1,,,,,1,,0.03
186,Papua New Guinea,1,,,,,1,,0.1
187,St. Vincent Grenadines,1,,,,,1,,9.0
188,Sint Maarten,1,,,,,1,,23.0
189,Somalia,1,,,,,1,,0.06
190,Syria,1,,,,,1,,0.06
191,Timor-Leste,1,,,,,1,,0.8
192,Uganda,1,,,,,1,,0.02
193,Total:,337570,140.0,14655.0,17.0,98884.0,224031,10553.0,43.3
