,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
66,San Marino,187,+12,20.0,,4.0,163,13.0,5511.0
67,Slovakia,186,+1,,,7.0,179,2.0,34.0
68,Latvia,180,+41,,,1.0,179,,95.0
69,Hungary,167,+36,7.0,1.0,16.0,144,6.0,17.0
70,Lithuania,160,+17,1.0,,1.0,158,1.0,59.0
71,Costa Rica,158,+24,2.0,,2.0,154,2.0,31.0
72,Uruguay,158,,,,,158,2.0,45.0
73,Morocco,143,+28,4.0,,5.0,134,1.0,4.0
74,North Macedonia,136,+21,2.0,1.0,1.0,133,1.0,65.0
75,Andorra,133,+20,1.0,,1.0,131,2.0,1721.0
76,Bosnia and Herzegovina,131,+5,1.0,,2.0,128,1.0,40.0
77,Jordan,127,+15,,,1.0,126,,12.0
78,Vietnam,123,+10,,,17.0,106,2.0,1.0
79,Faeroe Islands,118,+3,,,23.0,95,,2415.0
80,Cyprus,116,+21,1.0,,3.0,112,3.0,96.0
81,Moldova,109,+15,1.0,,2.0,106,3.0,27.0
82,Malta,107,+17,,,2.0,105,1.0,242.0
83,Albania,104,+15,4.0,2.0,2.0,98,2.0,36.0
84,New Zealand,102,,,,,102,,21.0
85,Burkina Faso,99,+24,4.0,,5.0,90,,5.0
86,Sri Lanka,97,+15,,,2.0,95,2.0,5.0
87,Brunei,91,+3,,,2.0,89,2.0,208.0
88,Tunisia,89,+14,3.0,,1.0,85,11.0,8.0
89,Cambodia,87,+3,,,2.0,85,1.0,5.0
90,Belarus,81,+5,,,22.0,59,,9.0
91,Senegal,79,+12,,,8.0,71,,5.0
92,Venezuela,77,+7,,,15.0,62,2.0,3.0
93,Ukraine,73,,3.0,,1.0,69,,2.0
94,Azerbaijan,72,+7,1.0,,10.0,61,3.0,7.0
95,Réunion,71,+7,,,1.0,70,,79.0
96,Oman,66,+11,,,17.0,49,,13.0
97,Guadeloupe,62,+4,1.0,,,61,4.0,155.0
98,Kazakhstan,62,+2,,,,62,,3.0
99,Georgia,61,+7,,,8.0,53,1.0,15.0
100,Palestine,59,,,,17.0,42,,12.0
101,Cameroon,56,+16,,,2.0,54,,2.0
102,Martinique,53,+9,1.0,,,52,7.0,141.0
103,Liechtenstein,51,+14,,,,51,,1338.0
104,Trinidad and Tobago,51,+1,,,,51,,36.0
105,Uzbekistan,46,+3,,,,46,,1.0
106,Afghanistan,40,,1.0,,1.0,38,,1.0
107,Cuba,40,+5,1.0,,,39,3.0,4.0
108,Mauritius,36,+8,2.0,,,34,1.0,28.0
109,DRC,36,+6,1.0,,,35,,0.4
110,Nigeria,36,+6,1.0,1.0,2.0,33,,0.2
111,Channel Islands,36,+4,,,,36,,207.0
112,Bangladesh,33,+6,3.0,1.0,5.0,25,,0.2
113,Puerto Rico,31,+8,2.0,1.0,1.0,28,,11.0
114,Guam,29,+2,1.0,,,28,,172.0
115,Montenegro,27,+6,1.0,1.0,,26,,43.0
116,Bolivia,27,+3,,,,27,,2.0
117,Honduras,27,+1,,,,27,,3.0
118,Macao,25,+3,,,10.0,15,,39.0
119,Ivory Coast,25,+11,,,2.0,23,,0.9
120,Ghana,24,+1,1.0,,,23,,0.8
121,Mayotte,24,+13,,,,24,,88.0
122,Monaco,23,,,,1.0,22,,586.0
123,Paraguay,22,,1.0,,,21,1.0,3.0
124,Guatemala,20,+1,1.0,,,19,,1.0
125,Guyana,20,+1,1.0,,,19,,25.0
126,French Guiana,20,+2,,,6.0,14,,67.0
127,Jamaica,19,,1.0,,2.0,16,,6.0
128,Rwanda,19,,,,,19,,1.0
129,French Polynesia,18,,,,,18,,64.0
130,Togo,18,+2,,,,18,,2.0
131,Barbados,17,+3,,,,17,,59.0
132,U.S. Virgin Islands,17,+11,,,,17,,163.0
133,Kenya,16,+1,,,,16,,0.3
134,Kyrgyzstan,16,+2,,,,16,,2.0
135,Gibraltar,15,,,,5.0,10,,445.0
136,Isle of Man,13,+8,,,,13,,153.0
137,Maldives,13,,,,5.0,8,,24.0
138,Madagascar,12,+9,,,,12,,0.4
139,Tanzania,12,,,,,12,,0.2
140,Ethiopia,11,,,,,11,,0.1
141,Mongolia,10,,,,,10,,3.0
142,Aruba,9,,,,1.0,8,,84.0
143,Equatorial Guinea,9,+3,,,,9,,6.0
144,New Caledonia,8,+4,,,,8,,28.0
145,Saint Martin,8,+3,,,,8,,207.0
146,Seychelles,7,,,,,7,,71.0
147,Bermuda,6,,,,,6,,96.0
148,Haiti,6,+4,,,,6,,0.5
149,Gabon,5,,1.0,,,4,,2.0
150,Suriname,5,,,,,5,,9.0
151,Curaçao,4,+1,1.0,,,3,,24.0
152,Bahamas,4,,,,,4,,10.0
153,Congo,4,+1,,,,4,,0.7
154,Greenland,4,,,,,4,,70.0
155,Guinea,4,+2,,,,4,,0.3
156,Namibia,4,+1,,,,4,,2.0
157,Eswatini,4,,,,,4,,3.0
158,Cayman Islands,3,,1.0,,,2,,46.0
159,Zimbabwe,3,,1.0,1.0,,2,,0.2
160,Angola,3,+1,,,,3,,0.09
161,Antigua and Barbuda,3,+2,,,,3,,31.0
162,Cabo Verde,3,,,,,3,,5.0
163,CAR,3,,,,,3,,0.6
164,Djibouti,3,+2,,,,3,,3.0
165,El Salvador,3,,,,,3,,0.5
166,Fiji,3,+1,,,,3,,3.0
167,Liberia,3,,,,,3,,0.6
168,St. Barth,3,,,,,3,,304.0
169,Saint Lucia,3,+1,,,,3,,16.0
170,Zambia,3,,,,,3,,0.2
171,Gambia,2,+1,1.0,1.0,,1,,0.8
172,Sudan,2,,1.0,,,1,,0.05
173,Nepal,2,+1,,,1.0,1,,0.07
174,Benin,2,,,,,2,,0.2
175,Bhutan,2,,,,,2,,3.0
176,Mauritania,2,,,,,2,,0.4
177,Myanmar,2,+2,,,,2,,0.04
178,Nicaragua,2,,,,,2,,0.3
179,Niger,2,,,,,2,,0.08
180,Sint Maarten,2,+1,,,,2,,47.0
181,Belize,1,+1,,,,1,,3.0
182,Chad,1,,,,,1,,0.06
183,Dominica,1,,,,,1,,14.0
184,Eritrea,1,,,,,1,,0.3
185,Grenada,1,,,,,1,,9.0
186,Vatican City,1,,,,,1,,1248.0
187,Montserrat,1,,,,,1,,200.0
188,Mozambique,1,,,,,1,,0.03
189,Papua New Guinea,1,,,,,1,,0.1
190,St. Vincent Grenadines,1,,,,,1,,9.0
191,Somalia,1,,,,,1,,0.06
192,Syria,1,,,,,1,,0.06
193,Timor-Leste,1,,,,,1,,0.8
194,Turks and Caicos,1,+1,,,,1,,26.0
195,Uganda,1,,,,,1,,0.02
196,Total:,373647,36217,16319.0,1681.0,101399.0,255929,12211.0,47.9
