,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
62,Argentina,56,,2.0,,3.0,51,1.0,1.2
63,Panama,55,,1.0,,,54,,12.7
64,Brunei,54,+4,,,,54,1.0,
65,Colombia,54,+20,,,1.0,53,,1.1
66,Mexico,53,+10,,,4.0,49,1.0,0.4
67,Armenia,52,+24,,,1.0,51,2.0,17.5
68,Albania,51,+9,1.0,,,50,2.0,17.7
69,Turkey,47,+29,,,,47,,0.6
70,Cyprus,46,+13,,,,46,1.0,38.1
71,Costa Rica,41,+6,,,,41,3.0,8.0
72,Hungary,39,+7,1.0,,2.0,36,,4.0
73,Palestine,39,+1,,,,39,,7.6
74,Morocco,38,+10,1.0,,1.0,36,1.0,1.0
75,Belarus,36,+9,,,3.0,33,,3.8
76,Latvia,34,+4,,,1.0,33,,18.0
77,Georgia,33,,,,1.0,32,1.0,8.3
78,Malta,30,+9,,,2.0,28,,
79,Jordan,29,+17,,,1.0,28,,2.8
80,Moldova,29,+6,,,1.0,28,1.0,7.2
81,Uruguay,29,+23,,,,29,,8.3
82,Sri Lanka,28,+10,,,1.0,27,,1.3
83,Azerbaijan,25,+2,1.0,,6.0,18,,2.5
84,Bosnia and Herzegovina,25,+1,,,2.0,23,,7.6
85,Senegal,24,,,,2.0,22,,1.4
86,Oman,22,,,,9.0,13,,4.3
87,Afghanistan,21,+5,,,1.0,20,,0.5
88,Dominican Republic,21,+10,,,,21,,1.9
89,Tunisia,20,,,,,20,2.0,1.7
90,North Macedonia,19,,,,1.0,18,1.0,9.1
91,Lithuania,18,+4,,,1.0,17,,6.6
92,Faeroe Islands,18,+7,,,,18,,
93,Venezuela,17,,,,,17,,0.6
94,Burkina Faso,15,+12,,,,15,,0.7
95,Jamaica,15,+5,,,2.0,13,,5.1
96,Martinique,15,+5,,,,15,,
97,Andorra,14,+9,,,,14,,
98,Maldives,13,,,,,13,,
99,Cambodia,12,,,,1.0,11,,0.7
100,Macao,11,,,,10.0,1,,
101,Bolivia,11,+1,,,,11,,0.9
102,French Guiana,11,+4,,,,11,,
103,Kazakhstan,10,+1,,,,10,,0.5
104,Réunion,9,+2,,,,9,,
105,Guatemala,8,+7,1.0,,,7,,0.4
106,New Zealand,8,,,,,8,,1.7
107,Bangladesh,8,+3,,,3.0,5,,
108,Paraguay,8,,,,,8,1.0,1.1
109,Uzbekistan,8,+4,,,,8,,0.2
110,Guyana,7,+3,1.0,,,6,,
111,Ukraine,7,+4,1.0,,,6,,0.2
112,Liechtenstein,7,,,,,7,,
113,Rwanda,7,+2,,,,7,,0.5
114,Monaco,6,+4,,,,6,,
115,Channel Islands,6,+3,,,,6,,
116,Ghana,6,,,,,6,,0.2
117,Guadeloupe,6,+1,,,,6,,
118,Honduras,6,+3,,,,6,,0.6
119,Cameroon,5,+1,,,,5,,0.2
120,Ethiopia,5,+1,,,,5,,
121,Puerto Rico,5,,,,,5,,1.7
122,Ivory Coast,4,,,,,4,,0.2
123,Cuba,4,,,,,4,,0.4
124,Mongolia,4,+3,,,,4,,1.2
125,Trinidad and Tobago,4,+2,,,,4,,2.9
126,French Polynesia,3,,,,,3,,
127,Gibraltar,3,+2,,,1.0,2,,
128,Guam,3,,,,,3,,
129,Kenya,3,,,,,3,,0.1
130,St. Barth,3,+2,,,,3,,
131,Seychelles,3,,,,,3,,
132,Nigeria,2,,,,1.0,1,,
133,Aruba,2,,,,,2,,
134,Curaçao,2,,,,,2,,
135,DRC,2,,,,,2,,
136,Namibia,2,,,,,2,,0.8
137,Saint Lucia,2,,,,,2,,
138,Saint Martin,2,,,,,2,,
139,Cayman Islands,1,,1.0,1.0,,0,,
140,Sudan,1,,1.0,,,0,,
141,Nepal,1,,,,1.0,0,,
142,Antigua and Barbuda,1,,,,,1,,
143,Bahamas,1,,,,,1,,
144,Benin,1,+1,,,,1,,0.1
145,Bhutan,1,,,,,1,,
146,CAR,1,,,,,1,,0.2
147,Congo,1,,,,,1,,0.2
148,Equatorial Guinea,1,,,,,1,,0.7
149,Gabon,1,,,,,1,,0.4
150,Greenland,1,+1,,,,1,,
151,Guinea,1,,,,,1,,0.1
152,Vatican City,1,,,,,1,,
153,Liberia,1,+1,,,,1,,0.2
154,Mauritania,1,,,,,1,,0.2
155,Mayotte,1,,,,,1,,
156,St. Vincent Grenadines,1,,,,,1,,
157,Somalia,1,+1,,,,1,,0.1
158,Suriname,1,,,,,1,,
159,Eswatini,1,,,,,1,,0.9
160,Tanzania,1,+1,,,,1,,
161,Togo,1,,,,,1,,0.1
162,U.S. Virgin Islands,1,,,,,1,,
163,Total:,182429,12865,7157.0,638.0,79211.0,96061,6163.0,23.4
