,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","7,454,172","+52,377","274,628","+1,991","4,338,428","+52,959","2,841,116","19,456",,,,,,North America,"
",,
1,,"
South America
","6,468,433","+79,820","206,652","+2,057","5,101,223","+81,874","1,160,558","15,270",,,,,,South America,"
",,
2,,"
Asia
","7,297,325","+108,836","145,652","+1,565","5,855,752","+87,642","1,295,921","18,830",,,,,,Asia,"
",,
3,,"
Europe
","3,646,393","+35,078","208,567",+393,"2,099,216","+12,458","1,338,610","5,842",,,,,,Europe,"
",,
4,,"
Africa
","1,273,213","+8,796","30,370",+266,"1,011,064","+8,510","231,779","1,278",,,,,,Africa,"
",,
5,,"
Oceania
","28,825",+169,692,+6,"23,910",+326,"4,223",35,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"26,169,082","+285,076","866,576","+6,278","18,430,244","+243,769","6,872,262","60,715","3,357",111.2,,,,All,"
",,
8,1,USA,"6,290,302","+40,776","189,936 ","+1,062","3,541,856","+44,943","2,558,510","15,141","18,984",573,"84,051,039","253,669","331,341,050 ",North America,53,"1,744",4
9,2,Brazil,"4,001,422","+48,632","123,899 ","+1,218","3,210,405","+51,309","667,118","8,318","18,802",582,"14,352,484","67,439","212,821,986 ",South America,53,"1,718",15
10,3,India,"3,848,968","+82,860","67,486 ","+1,026","2,967,396","+67,875","814,086","8,944","2,784",49,"44,337,201","32,074","1,382,345,085 ",Asia,359,"20,483",31
11,4,Russia,"1,005,000","+4,952","17,414 ",+115,"821,169","+5,464","166,417","2,300","6,886",119,"37,100,000","254,204","145,945,524 ",Europe,145,"8,381",4
12,5,Peru,"663,437","+6,308","29,259 ",+191,"480,177","+8,578","154,001","1,500","20,074",885,"3,256,711","98,538","33,050,211 ",South America,50,"1,130",10
13,6,Colombia,"633,339","+9,270","20,348 ",+296,"479,568","+10,011","133,423","1,493","12,424",399,"2,810,137","55,126","50,976,248 ",South America,80,"2,505",18
14,7,South Africa,"630,595","+2,336","14,389 ",+126,"553,456","+3,463","62,750",539,"10,610",242,"3,726,721","62,701","59,436,725 ",Africa,94,"4,131",16
15,8,Mexico,"606,036","+6,476","65,241 ",+827,"421,373","+4,635","119,422","3,275","4,692",505,"1,360,123","10,530","129,166,028 ",North America,213,"1,980",95
16,9,Spain,"479,554","+8,581","29,194 ",+42,N/A,N/A,N/A,874,"10,256",624,"9,210,337","196,979","46,757,980 ",Europe,98,"1,602",5
17,10,Argentina,"439,172","+10,933","9,118 ",+199,"315,530","+7,154","114,524","2,359","9,702",201,"1,300,866","28,737","45,267,449 ",South America,103,"4,965",35
18,11,Chile,"414,739","+1,594","11,344 ",+23,"387,683","+1,893","15,712",947,"21,663",593,"2,481,508","129,619","19,144,605 ",South America,46,"1,688",8
19,12,Iran,"378,752","+1,858","21,797 ",+125,"326,801","+1,677","30,154","3,693","4,499",259,"3,281,961","38,989","84,176,929 ",Asia,222,"3,862",26
20,13,UK,"338,676","+1,508","41,514 ",+10,N/A,N/A,N/A,60,"4,984",611,"16,273,209","239,494","67,948,282 ",Europe,201,"1,637",4
21,14,Bangladesh,"317,528","+2,582","4,351 ",+35,"211,016","+2,839","102,161",,"1,925",26,"1,577,616","9,563","164,972,348 ",Asia,520,"37,916",105
22,15,Saudi Arabia,"317,486",+816,"3,956 ",+27,"292,510",+996,"21,020","1,523","9,095",113,"5,026,127","143,991","34,905,942 ",Asia,110,"8,824",7
23,16,Pakistan,"296,590",+441,"6,318 ",+20,"281,459",+489,"8,813",584,"1,338",29,"2,662,508","12,014","221,612,785 ",Asia,747,"35,076",83
24,17,France,"293,024","+7,017","30,686 ",+25,"86,963",+251,"175,375",446,"4,487",470,"7,500,000","114,856","65,298,930 ",Europe,223,"2,128",9
25,18,Turkey,"273,301","+1,596","6,462 ",+45,"246,876",+947,"19,963","1,017","3,235",76,"7,355,862","87,057","84,495,243 ",Asia,309,"13,076",11
26,19,Italy,"271,515","+1,326","35,497 ",+6,"208,201",+257,"27,817",109,"4,492",587,"8,828,868","146,062","60,446,035 ",Europe,223,"1,703",7
27,20,Germany,"247,391","+1,390","9,393 ",+12,"223,100","+1,300","14,898",228,"2,951",112,"11,208,091","133,699","83,830,972 ",Europe,339,"8,925",7
28,21,Iraq,"242,284","+3,946","7,201 ",+78,"184,205","+3,732","50,878",527,"6,001",178,"1,647,454","40,806","40,372,771 ",Asia,167,"5,607",25
29,22,Philippines,"226,440","+2,218","3,623 ",+27,"158,610",+609,"64,207",837,"2,062",33,"2,666,941","24,282","109,830,324 ",Asia,485,"30,315",41
30,23,Indonesia,"180,646","+3,075","7,616 ",+111,"129,971","+1,914","43,059",,659,28,"2,301,628","8,399","274,021,604 ",Asia,"1,517","35,980",119
31,24,Canada,"129,923",+498,"9,135 ",+3,"115,050",+443,"5,738",52,"3,437",242,"5,590,068","147,888","37,799,407 ",North America,291,"4,138",7
32,25,Ukraine,"125,789","+2,495","2,656 ",+51,"58,817","+1,015","64,316",177,"2,879",61,"1,597,707","36,572","43,686,577 ",Europe,347,"16,448",27
33,26,Israel,"121,464","+2,926",969 ,+12,"97,234","+1,020","23,261",423,"13,206",105,"2,354,222","255,961","9,197,590 ",Asia,76,"9,492",4
34,27,Qatar,"119,206",+212,199 ,+1,"116,111",+216,"2,896",60,"42,455",71,"639,742","227,844","2,807,805 ",Asia,24,"14,110",4
35,28,Bolivia,"117,267",+669,"5,101 ",+74,"62,124","+1,716","50,042",71,"10,023",436,"243,331","20,797","11,700,207 ",South America,100,"2,294",48
36,29,Ecuador,"115,457","+1,148","6,619 ",+48,"101,867",+144,"6,971",363,"6,527",374,"334,945","18,936","17,688,599 ",South America,153,"2,672",53
37,30,Kazakhstan,"105,944",+72,"1,588 ",,"97,371",+472,"6,985",221,"5,631",84,"2,434,444","129,387","18,815,231 ",Asia,178,"11,848",8
38,31,Egypt,"99,280",+165,"5,461 ",+21,"74,626",+798,"19,193",41,967,53,"135,000","1,315","102,659,126 ",Africa,"1,034","18,799",760
39,32,Dominican Republic,"95,627",+648,"1,765 ",+27,"69,519",+783,"24,343",217,"8,800",162,"376,121","34,612","10,866,667 ",North America,114,"6,157",29
40,33,Panama,"94,084",+532,"2,030 ",+12,"67,487",+513,"24,567",168,"21,747",469,"347,147","80,241","4,326,296 ",North America,46,"2,131",12
41,34,Romania,"89,891","+1,298","3,721 ",+40,"38,701",+247,"47,469",519,"4,678",194,"1,852,088","96,390","19,214,608 ",Europe,214,"5,164",10
42,35,Kuwait,"86,478",+667,535 ,+1,"78,209",+552,"7,734",92,"20,199",125,"626,041","146,226","4,281,320 ",Asia,50,"8,002",7
43,36,Oman,"85,928",,689 ,,"81,024",,"4,215",154,"16,756",134,"309,212","60,298","5,128,058 ",Asia,60,"7,443",17
44,37,Belgium,"85,487",+251,"9,897 ",+2,"18,457",+35,"57,133",68,"7,371",853,"2,289,784","197,422","11,598,451 ",Europe,136,"1,172",5
45,38,Sweden,"84,532",,"5,820 ",+5,N/A,N/A,N/A,14,"8,361",576,"1,094,856","108,292","10,110,233 ",Europe,120,"1,737",9
46,39,Guatemala,"75,644",+751,"2,790 ",+12,"63,688",+753,"9,166",5,"4,209",155,"249,569","13,887","17,971,382 ",North America,238,"6,441",72
