,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","7,100,663","+8,237","264,497",+712,"4,061,201","+4,886","2,774,965","20,765",,,,,,North America,"
",,
1,,"
South America
","5,974,994","+1,095","194,819",+62,"4,582,667","+1,522","1,197,508","14,996",,,,,,South America,"
",,
2,,"
Asia
","6,603,470","+24,638","135,371",+473,"5,259,017","+16,848","1,209,082","18,887",,,,,,Asia,"
",,
3,,"
Europe
","3,446,493","+12,176","206,482",+255,"2,029,822","+9,668","1,210,189","5,587",,,,,,Europe,"
",,
4,,"
Africa
","1,217,524",+960,"28,676",+20,"945,805",+330,"243,043","1,271",,,,,,Africa,"
",,
5,,"
Oceania
","27,909",+125,600,+24,"22,400",+281,"4,909",48,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"24,371,774","+47,231","830,460","+1,546","16,901,563","+33,535","6,639,751","61,558","3,127",106.5,,,,All,"
",,
8,1,USA,"6,002,176","+1,811","183,687 ",+34,"3,314,664",+803,"2,503,825","16,378","18,117",554,"78,639,493","237,364","331,303,997 ",North America,55,"1,804",4
9,2,Brazil,"3,722,004",,"117,756 ",,"2,908,848",,"695,400","8,318","17,491",553,"14,172,764","66,603","212,793,132 ",South America,57,"1,807",15
10,3,India,"3,315,017","+7,268","60,652 ",+23,"2,524,539","+1,096","729,826","8,944","2,399",44,"38,576,510","27,912","1,382,085,803 ",Asia,417,"22,787",36
11,4,Russia,"975,576","+4,711","16,804 ",+121,"792,561","+6,411","166,211","2,300","6,685",115,"35,400,000","242,558","145,944,331 ",Europe,150,"8,685",4
12,5,South Africa,"615,701",,"13,502 ",,"525,242",,"76,957",539,"10,361",227,"3,598,973","60,566","59,422,425 ",Africa,97,"4,401",17
13,6,Peru,"613,378",,"28,124 ",,"421,877",,"163,377","1,512","18,564",851,"3,055,850","92,485","33,041,424 ",South America,54,"1,175",11
14,7,Mexico,"573,888","+5,267","62,076 ",+626,"396,758","+3,657","115,054","3,305","4,444",481,"1,291,083","9,998","129,140,136 ",North America,225,"2,080",100
15,8,Colombia,"572,270",,"18,184 ",,"407,121",,"146,965","1,493","11,228",357,"2,582,612","50,673","50,965,881 ",South America,89,"2,803",20
16,9,Spain,"426,818",,"28,971 ",,N/A,N/A,N/A,697,"9,128",620,"8,517,446","182,162","46,757,635 ",Europe,110,"1,614",5
17,10,Chile,"402,365",,"10,990 ",,"376,268",,"15,107","1,004","21,021",574,"2,276,223","118,916","19,141,470 ",South America,48,"1,742",8
18,11,Argentina,"370,188",,"7,839 ",,"268,801",,"93,548","2,022","8,179",173,"1,148,574","25,378","45,259,525 ",South America,122,"5,774",39
19,12,Iran,"367,796","+2,190","21,137 ",+117,"316,638","+1,768","30,021","3,822","4,370",251,"3,138,782","37,297","84,156,368 ",Asia,229,"3,981",27
20,13,UK,"328,846",,"41,465 ",,N/A,N/A,N/A,68,"4,840",610,"15,177,265","223,387","67,941,476 ",Europe,207,"1,639",4
21,14,Saudi Arabia,"311,855","+1,019","3,785 ",+30,"286,255","+1,310","21,815","1,582","8,937",108,"4,792,192","137,330","34,895,566 ",Asia,112,"9,219",7
22,15,Bangladesh,"304,583","+2,436","4,127 ",+45,"193,458","+3,275","106,998",,"1,847",25,"1,500,385","9,096","164,940,992 ",Asia,542,"39,966",110
23,16,Pakistan,"294,638",+445,"6,274 ",+7,"279,561",+622,"8,803",641,"1,330",28,"2,535,778","11,447","221,530,617 ",Asia,752,"35,309",87
24,17,Italy,"262,540",,"35,458 ",,"206,329",,"20,753",69,"4,343",587,"8,219,421","135,976","60,447,728 ",Europe,230,"1,705",7
25,18,Turkey,"262,507",,"6,183 ",,"239,797",,"16,527",841,"3,107",73,"6,621,749","78,384","84,477,895 ",Asia,322,"13,663",13
26,19,France,"253,587",,"30,544 ",,"85,524",,"137,519",410,"3,884",468,"6,000,000","91,889","65,296,176 ",Europe,257,"2,138",11
27,20,Germany,"239,000",,"9,352 ",,"214,233",,"15,415",245,"2,851",112,"11,208,091","133,707","83,825,861 ",Europe,351,"8,963",7
28,21,Iraq,"215,784",,"6,668 ",,"157,215",,"51,901",595,"5,347",165,"1,502,546","37,233","40,355,467 ",Asia,187,"6,052",27
29,22,Philippines,"205,581","+3,249","3,234 ",+97,"133,990",+566,"68,357",841,"1,872",29,"2,406,194","21,914","109,802,427 ",Asia,534,"33,953",46
30,23,Indonesia,"162,884","+2,719","7,064 ",+120,"118,575","+3,166","37,245",,595,26,"2,106,753","7,690","273,966,320 ",Asia,"1,682","38,783",130
31,24,Canada,"126,417",,"9,094 ",,"112,455",,"4,868",45,"3,345",241,"5,246,341","138,817","37,793,085 ",North America,299,"4,156",7
32,25,Qatar,"117,988",+246,195 ,+1,"114,797",+239,"2,996",66,"42,021",69,"609,258","216,987","2,807,805 ",Asia,24,"14,399",5
33,26,Bolivia,"112,094","+1,095","4,726 ",+62,"50,397","+1,522","56,971",71,"9,583",404,"239,073","20,439","11,697,161 ",South America,104,"2,475",49
34,27,Ukraine,"112,059","+1,974","2,403 ",+49,"54,217",+763,"55,439",177,"2,565",55,"1,452,006","33,233","43,691,576 ",Europe,390,"18,182",30
35,28,Ecuador,"110,549",,"6,410 ",,"95,097",,"9,042",370,"6,252",362,"315,924","17,865","17,683,472 ",South America,160,"2,759",56
36,29,Israel,"109,039",+636,877 ,+2,"87,017",+551,"21,145",428,"11,855",95,"2,217,857","241,135","9,197,590 ",Asia,84,"10,488",4
37,30,Kazakhstan,"105,243",+168,"1,523 ",,"94,713",+723,"9,007",221,"5,595",81,"2,434,444","129,416","18,810,937 ",Asia,179,"12,351",8
38,31,Egypt,"97,825",,"5,317 ",,"68,713",,"23,795",41,953,52,"135,000","1,316","102,622,155 ",Africa,"1,049","19,301",760
39,32,Dominican Republic,"92,557",,"1,613 ",,"63,478",,"27,466",249,"8,519",148,"355,839","32,752","10,864,588 ",North America,117,"6,736",31
40,33,Panama,"89,082",,"1,932 ",,"63,595",,"23,555",153,"20,597",447,"317,156","73,331","4,324,996 ",North America,49,"2,239",14
41,34,Sweden,"87,072",,"5,817 ",,N/A,N/A,N/A,21,"8,613",575,"1,094,856","108,305","10,109,031 ",Europe,116,"1,738",9
42,35,Oman,"85,005",+187,650 ,+4,"79,608",+199,"4,747",153,"16,585",127,"309,212","60,327","5,125,566 ",Asia,60,"7,885",17
43,36,Romania,"83,150","+1,504","3,459 ",+38,"36,677",+391,"43,014",492,"4,327",180,"1,730,420","90,046","19,217,049 ",Europe,231,"5,556",11
44,37,Belgium,"83,030",+583,"9,879 ",+1,"18,331",+40,"54,820",85,"7,159",852,"2,189,246","188,769","11,597,489 ",Europe,140,"1,174",5
45,38,Kuwait,"82,945",+674,522 ,+1,"74,522",+616,"7,901",97,"19,379",122,"603,604","141,025","4,280,111 ",Asia,52,"8,199",7
46,39,Belarus,"71,165",+191,662 ,+5,"69,650",+272,853,,"7,532",70,"1,497,421","158,477","9,448,832 ",Europe,133,"14,273",6
47,40,Guatemala,"70,714",,"2,662 ",,"58,783",,"9,269",5,"3,936",148,"229,882","12,796","17,965,034 ",North America,254,"6,749",78
48,41,Netherlands,"68,624",+510,"6,218 ",+3,N/A,N/A,N/A,48,"4,004",363,"1,455,274","84,901","17,140,821 ",Europe,250,"2,757",12
49,42,UAE,"68,511",+491,378 ,,"59,472",+402,"8,661",,"6,914",38,"6,755,457","681,777","9,908,607 ",Asia,145,"26,213",1
50,43,Poland,"64,689",+887,"2,010 ",+16,"44,097",+698,"18,582",82,"1,710",53,"2,577,726","68,122","37,840,045 ",Europe,585,"18,826",15
51,44,Japan,"63,822",,"1,209 ",,"51,688",,"10,925",246,505,10,"1,376,783","10,891","126,414,795 ",Asia,"1,981","104,561",92
52,45,Honduras,"56,649",+772,"1,747 ",+44,"9,169",+45,"45,733",47,"5,706",176,"135,216","13,619","9,928,318 ",North America,175,"5,683",73
53,46,Singapore,"56,572",+77,27 ,,"54,971",,"1,574",,"9,658",5,"1,832,813","312,903","5,857,443 ",Asia,104,"216,942",3
54,47,Portugal,"56,274",,"1,807 ",,"41,184",,"13,283",38,"5,521",177,"1,958,651","192,176","10,191,976 ",Europe,181,"5,640",5
55,48,Morocco,"55,864",,984 ,,"40,586",,"14,294",31,"1,511",27,"1,824,251","49,334","36,977,259 ",Africa,662,"37,579",20
56,49,Nigeria,"53,021",,"1,010 ",,"40,281",,"11,730",7,256,5,"388,346","1,877","206,886,335 ",Africa,"3,902","204,838",533
57,50,Bahrain,"50,393",,186 ,,"47,049",,"3,158",30,"29,471",109,"1,067,907","624,537","1,709,919 ",Asia,34,"9,193",2
58,51,Ethiopia,"45,221",,725 ,,"16,311",,"28,185",327,392,6,"813,410","7,050","115,379,816 ",Africa,"2,551","159,145",142
59,52,Ghana,"43,769",,270 ,,"42,048",,"1,451",5,"1,404",9,"437,001","14,020","31,168,998 ",Africa,712,"115,441",71
60,53,Kyrgyzstan,"43,459",+101,"1,057 ",,"37,492",+275,"4,910",24,"6,645",162,"267,718","40,933","6,540,366 ",Asia,150,"6,188",24
61,54,Armenia,"43,270",+203,864 ,+3,"36,988",+262,"5,418",,"14,598",291,"200,507","67,645","2,964,113 ",Asia,69,"3,431",15
62,55,Algeria,"42,619",,"1,465 ",,"29,886",,"11,268",28,969,33,,,"43,969,405 ",Africa,"1,032","30,013",
63,56,Venezuela,"41,965",,351 ,,"32,931",,"8,683",86,"1,476",12,"1,723,801","60,648","28,423,116 ",South America,677,"80,978",16
64,57,Switzerland,"41,006",+361,"2,003 ",,"34,800",,"4,203",17,"4,733",231,"975,563","112,594","8,664,406 ",Europe,211,"4,326",9
65,58,Uzbekistan,"40,338",+374,297 ,+6,"37,116",+714,"2,925",139,"1,203",9,"1,377,915","41,080","33,542,544 ",Asia,832,"112,938",24
66,59,Afghanistan,"38,129",+16,"1,401  ",,"29,046",+4,"7,682",31,976,36,"102,168","2,616","39,057,471 ",Asia,"1,024","27,878",382
67,60,Costa Rica,"36,307",,386 ,,"13,317",,"22,604",143,"7,117",76,"136,154","26,690","5,101,269 ",North America,141,"13,216",37
68,61,Azerbaijan,"35,707",,522 ,,"33,281",,"1,904",,"3,517",51,"892,070","87,861","10,153,232 ",Asia,284,"19,451",11
69,62,Nepal,"35,529","+1,111",183 ,+8,"20,073",+569,"15,273",,"1,216",6,"647,881","22,176","29,215,160 ",Asia,822,"159,646",45
70,63,Moldova,"34,982",,967 ,,"24,156",,"9,859",575,"8,675",240,"183,923","45,610","4,032,473 ",Europe,115,"4,170",22
71,64,Kenya,"33,389",+373,567 ,+3,"19,368",+72,"13,454",44,619,11,"438,193","8,123","53,946,033 ",Africa,"1,616","95,143",123
72,65,Serbia,"30,974",,707 ,,"29,343",,924,37,"3,547",81,"895,507","102,558","8,731,751 ",Europe,282,"12,350",10
73,66,Ireland,"28,363",,"1,777 ",,"23,364",,"3,222",5,"5,734",359,"790,298","159,778","4,946,213 ",Europe,174,"2,783",6
74,67,Austria,"26,361",+328,733 ,,"22,317",+172,"3,311",24,"2,924",81,"1,133,243","125,715","9,014,380 ",Europe,342,"12,298",8
75,68,Australia,"25,322",+118,572 ,+23,"20,366",+266,"4,384",35,991,22,"5,972,680","233,810","25,545,026 ",Australia/Oceania,"1,009","44,659",4
76,69,El Salvador,"25,284",+144,694 ,+7,"13,291",+245,"11,299",297,"3,895",107,"305,492","47,062","6,491,298 ",North America,257,"9,353",21
77,70,Czechia,"22,951",,418 ,,"16,954",,"5,579",31,"2,143",39,"861,392","80,413","10,712,102 ",Europe,467,"25,627",12
78,71,Palestine,"20,677",+522,141 ,+4,"14,194",+265,"6,342",,"4,039",28,"214,862","41,975","5,118,838 ",Asia,248,"36,304",24
79,72,Cameroon,"18,973",,410 ,,"16,540",,"2,023",30,712,15,"149,000","5,593","26,642,406 ",Africa,"1,404","64,981",179
80,73,Bosnia and Herzegovina,"18,920",+311,582 ,+11,"12,480",+144,"5,858",,"5,773",178,"180,590","55,099","3,277,541 ",Europe,173,"5,632",18
81,74,S. Korea,"18,706",+441,313 ,+1,"14,461",+93,"3,932",46,365,6,"1,869,579","36,461","51,276,136 ",Asia,"2,741","163,822",27
82,75,Ivory Coast,"17,603",,114 ,,"15,941",,"1,548",,665,4,"122,975","4,645","26,473,751 ",Africa,"1,504","232,226",215
83,76,Denmark,"16,627",+90,624 ,+1,"14,763",+160,"1,240",2,"2,869",108,"2,321,685","400,609","5,795,391 ",Europe,349,"9,287",2
84,77,Bulgaria,"15,751",,586 ,,"10,750",,"4,415",60,"2,270",84,"384,450","55,396","6,940,012 ",Europe,441,"11,843",18
85,78,Paraguay,"14,872",,247 ,,"8,134",,"6,491",67,"2,081",35,"180,606","25,274","7,145,877 ",South America,480,"28,931",40
86,79,Madagascar,"14,592",+38,184 ,+3,"13,686",+104,722,68,525,7,"56,203","2,022","27,794,735 ",Africa,"1,905","151,058",495
87,80,Lebanon,"14,248",,139 ,,"3,955",,"10,154",77,"2,089",20,"484,150","70,984","6,820,558 ",Asia,479,"49,069",14
88,81,North Macedonia,"14,004",+90,585 ,+7,"10,722",+215,"2,697",5,"6,722",281,"143,687","68,969","2,083,360 ",Europe,149,"3,561",14
89,82,Senegal,"13,186",,275 ,,"8,852",,"4,059",43,785,16,"140,032","8,331","16,808,071 ",Africa,"1,275","61,120",120
90,83,Sudan,"13,045",+71,823 ,+4,"6,594",+37,"5,628",,296,19,401,9,"43,999,630 ",Africa,"3,373","53,462","109,725"
91,84,Libya,"12,274",+440,219 ,+9,"1,209",+57,"10,846",,"1,783",32,"101,310","14,714","6,885,460 ",Africa,561,"31,440",68
92,85,Zambia,"11,376",,282 ,,"10,693",,401,,616,15,"107,446","5,821","18,458,372 ",Africa,"1,623","65,455",172
93,86,Norway,"10,504",,264 ,,"9,150",,"1,090",1,"1,935",49,"653,756","120,446","5,427,784 ",Europe,517,"20,560",8
94,87,DRC,"9,915",+3,255 ,+1,"9,020",+33,640,,110,3,,,"89,951,643 ",Africa,"9,072","352,752",
95,88,Malaysia,"9,296",+5,125 ,,"8,994",+16,177,8,287,4,"1,191,500","36,742","32,429,032 ",Asia,"3,488","259,432",27
96,89,Greece,"9,280",,248 ,,"3,804",,"5,228",33,891,24,"887,991","85,262","10,414,904 ",Europe,"1,122","41,996",12
97,90,Croatia,"9,192",+304,177 ,+2,"6,595",+233,"2,420",13,"2,241",43,"160,236","39,071","4,101,200 ",Europe,446,"23,171",26
98,91,Guinea,"9,167",,57 ,,"8,150",,960,24,695,4,"23,588","1,789","13,184,441 ",Africa,"1,438","231,306",559
99,92,French Guiana,"8,936",,56 ,,"8,461",,419,17,"29,806",187,"50,844","169,588","299,809 ",South America,34,"5,354",6
100,93,Albania,"8,927",,263 ,,"4,633",,"4,031",19,"3,103",91,"54,353","18,890","2,877,299 ",Europe,322,"10,940",53
101,94,Gabon,"8,468",,53 ,,"7,066",,"1,349",2,"3,791",24,"113,295","50,727","2,233,441 ",Africa,264,"42,140",20
102,95,Tajikistan,"8,413",,67 ,,"7,214",,"1,132",,879,7,,,"9,569,203 ",Asia,"1,137","142,824",
103,96,Haiti,"8,122",,197 ,,"5,677",,"2,248",,711,17,"22,742","1,991","11,423,698 ",North America,"1,407","57,988",502
104,97,Finland,"8,019",+17,335 ,,"7,200",,484,1,"1,447",60,"605,929","109,333","5,542,073 ",Europe,691,"16,544",9
105,98,Luxembourg,"7,928",,124  ,,"7,140",,664,2,"12,634",198,"741,807","1,182,146","627,509 ",Europe,79,"5,061",1
106,99,Maldives,"7,225",,28 ,,"4,561",,"2,636",12,"13,331",52,"106,909","197,260","541,969 ",Asia,75,"19,356",5
107,100,Mauritania,"6,977",,158 ,,"6,356",,463,3,"1,495",34,"69,554","14,902","4,667,429 ",Africa,669,"29,541",67
108,101,Namibia,"6,431",,59 ,,"2,734",,"3,638",10,"2,524",23,"55,054","21,609","2,547,782 ",Africa,396,"43,183",46
109,102,Zimbabwe,"6,251",,179 ,,"5,001",,"1,071",,420,12,"149,748","10,053","14,895,631 ",Africa,"2,383","83,216",99
110,103,Malawi,"5,474",,173 ,,"3,085",,"2,216",4,285,9,"43,503","2,266","19,201,940 ",Africa,"3,508","110,994",441
111,104,Djibouti,"5,383",,60 ,,"5,297",,26,,"5,436",61,"66,035","66,690","990,172 ",Africa,184,"16,503",15
112,105,Hungary,"5,379",+91,614 ,,"3,757",+23,"1,008",8,557,64,"405,067","41,948","9,656,450 ",Europe,"1,795","15,727",24
113,106,Equatorial Guinea,"4,928",,83 ,,"3,798",,"1,047",1,"3,496",59,"51,597","36,606","1,409,533 ",Africa,286,"16,982",27
114,107,Hong Kong,"4,756",+20,81 ,+3,"4,200",+39,475,26,634,11,"780,415","103,967","7,506,361 ",Asia,"1,578","92,671",10
115,108,CAR,"4,698",,61 ,,"1,778",,"2,859",2,970,13,"30,944","6,390","4,842,346 ",Africa,"1,031","79,383",156
116,109,Montenegro,"4,499",,88 ,,"3,558",,853,,"7,163",140,"46,380","73,844","628,079 ",Europe,140,"7,137",14
117,110,Nicaragua,"4,494",,137 ,,"2,913",,"1,444",,677,21,,,"6,636,568 ",North America,"1,477","48,442",
118,111,Eswatini,"4,387",,88 ,,"3,078",,"1,221",11,"3,775",76,"29,339","25,249","1,162,004 ",Africa,265,"13,205",40
119,112,Congo,"3,979",,78 ,,"1,742",,"2,159",,718,14,,,"5,537,950 ",Africa,"1,392","70,999",
120,113,Cuba,"3,759",,92 ,,"3,159",,508,3,332,8,"369,889","32,660","11,325,522 ",North America,"3,013","123,104",31
121,114,Suriname,"3,724",,62 ,,"2,863",,799,23,"6,339",106,"7,337","12,490","587,440 ",South America,158,"9,475",80
122,115,Cabo Verde,"3,630",,38 ,,"2,713",,879,,"6,518",68,"76,576","137,502","556,910 ",Africa,153,"14,656",7
123,116,Slovakia,"3,626",+90,33 ,,"2,206",+14,"1,387",11,664,6,"323,580","59,263","5,460,059 ",Europe,"1,506","165,456",17
124,117,Rwanda,"3,625",,15 ,,"1,810",,"1,800",,279,1,"383,481","29,500","12,999,144 ",Africa,"3,586","866,610",34
125,118,Mozambique,"3,590",,21 ,,"1,927",,"1,642",,114,0.7,"90,566","2,886","31,381,998 ",Africa,"8,742","1,494,381",347
126,119,Thailand,"3,404",+1,58 ,,"3,237",,109,1,49,0.8,"749,213","10,729","69,827,438 ",Asia,"20,513","1,203,921",93
127,120,Somalia,"3,275",,95 ,,"2,443",,737,,205,6,,,"15,957,335 ",Africa,"4,872","167,972",
128,121,Mayotte,"3,237",,39 ,,"2,964",,234,1,"11,823",142,"13,000","47,484","273,779 ",Africa,85,"7,020",21
129,122,Tunisia,"3,206",,71 ,,"1,476",,"1,659",8,271,6,"131,355","11,096","11,837,554 ",Africa,"3,692","166,726",90
130,123,Sri Lanka,"2,984",,12 ,,"2,819",,153,1,139,0.6,"216,309","10,095","21,427,257 ",Asia,"7,181","1,785,605",99
131,124,Lithuania,"2,762",+36,85 ,,"1,802",+8,875,5,"1,017",31,"623,841","229,686","2,716,061 ",Europe,983,"31,954",4
132,125,Slovenia,"2,755",+33,133 ,,"2,199",+29,423,,"1,325",64,"154,801","74,460","2,078,983 ",Europe,755,"15,631",13
133,126,Gambia,"2,743",+35,93 ,,638,+27,"2,012",,"1,130",38,"12,103","4,988","2,426,478 ",Africa,885,"26,091",200
134,127,Mali,"2,717",,126 ,,"2,052",,539,,134,6,"35,837","1,762","20,334,904 ",Africa,"7,484","161,388",567
135,128,Uganda,"2,524",,26 ,,"1,268",,"1,230",,55,0.6,"359,289","7,820","45,947,170 ",Africa,"18,204","1,767,199",128
136,129,South Sudan,"2,510",,47 ,,"1,290",,"1,173",,224,4,"12,044","1,074","11,213,741 ",Africa,"4,468","238,590",931
137,130,Syria,"2,440",,98 ,,550,,"1,792",,139,6,,,"17,562,899 ",Asia,"7,198","179,213",
138,131,Angola,"2,332",,103 ,,977,,"1,252",24,71,3,"64,747","1,961","33,012,430 ",Africa,"14,156","320,509",510
139,132,Estonia,"2,325",+14,64 ,,"2,067",+13,194,,"1,753",48,"144,868","109,196","1,326,676 ",Europe,571,"20,729",9
140,133,Guinea-Bissau,"2,205",,34 ,,"1,127",,"1,044",5,"1,117",17,"1,500",760,"1,974,826 ",Africa,896,"58,083","1,317"
141,134,Benin,"2,145",,40 ,,"1,738",,367,,176,3,"118,206","9,713","12,169,387 ",Africa,"5,673","304,235",103
142,135,Iceland,"2,087",+5,10 ,,"1,964",+7,113,,"6,110",29,"208,384","610,048","341,586 ",Europe,164,"34,159",2
143,136,Sierra Leone,"2,003",,69 ,,"1,577",,357,,250,9,,,"8,001,050 ",Africa,"3,995","115,957",
144,137,Yemen,"1,930",,560 ,,"1,097",,273,,64,19,120,4,"29,922,875 ",Asia,"15,504","53,434","249,357"
145,138,Bahamas,"1,923",+110,48 ,,733,+99,"1,142",83,"4,883",122,"10,484","26,621","393,821 ",North America,205,"8,205",38
