,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","9,586,345","+4,148","326,691",+152,"6,299,271","+3,128","2,960,383","18,060",,,,,,North America,"
",,
1,,"
Asia
","11,842,265","+12,046","213,380",+148,"10,164,328","+18,044","1,464,557","20,897",,,,,,Asia,"
",,
2,,"
South America
","8,670,633",+111,"271,433",+16,"7,533,596",+317,"865,604","17,578",,,,,,South America,"
",,
3,,"
Europe
","6,064,334","+31,000","231,179",+240,"3,033,099","+7,183","2,800,056","10,505",,,,,,Europe,"
",,
4,,"
Africa
","1,587,295",+9,"38,170",+2,"1,311,347",+12,"237,778","1,720",,,,,,Africa,"
",,
5,,"
Oceania
","32,525",+20,942,,"29,405",,"2,178",9,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"37,784,118","+47,334","1,081,810",+558,"28,371,705","+28,684","8,330,603","68,773","4,847",138.8,,,,All,"
",,
8,1,USA,"7,991,998",,"219,695 ",,"5,128,162",,"2,644,141","14,741","24,105",663,"118,486,898","357,375","331,547,490 ",North America,41,"1,509",3
9,2,India,"7,120,538","+1,238","109,184 ",,"6,149,535","+3,108","861,819","8,944","5,146",79,"87,872,093","63,501","1,383,789,657 ",Asia,194,"12,674",16
10,3,Brazil,"5,094,979",,"150,506 ",,"4,470,165",,"474,308","8,318","23,922",707,"17,900,000","84,044","212,982,744 ",South America,42,"1,415",12
11,4,Russia,"1,312,310","+13,592","22,722 ",+125,"1,024,235","+3,793","265,353","2,300","8,991",156,"51,191,309","350,740","145,952,169 ",Europe,111,"6,423",3
12,5,Colombia,"911,316",,"27,834 ",,"789,787",,"93,695","2,220","17,857",545,"4,173,863","81,786","51,034,004 ",South America,56,"1,834",12
13,6,Argentina,"894,206",,"23,868 ",,"721,380",,"148,958","4,237","19,735",527,"2,225,558","49,117","45,311,598 ",South America,51,"1,898",20
14,7,Spain,"890,367",,"32,929 ",,N/A,N/A,N/A,"1,590","19,041",704,"13,689,776","292,767","46,759,903 ",Europe,53,"1,420",3
15,8,Peru,"849,371",,"33,305 ",,"743,969",,"72,097","1,210","25,661","1,006","4,077,357","123,186","33,099,165 ",South America,39,994,8
16,9,Mexico,"817,503","+3,175","83,781 ",+139,"594,180","+3,030","139,542","2,391","6,322",648,"2,088,941","16,154","129,310,283 ",North America,158,"1,543",62
17,10,France,"734,974",,"32,683  ",,"100,828",,"601,463","1,448","11,253",500,"12,394,558","189,768","65,314,276 ",Europe,89,"1,998",5
18,11,South Africa,"692,471",,"17,780 ",,"623,765",,"50,926",546,"11,635",299,"4,407,441","74,054","59,516,399 ",Africa,86,"3,347",14
19,12,UK,"603,716",,"42,825 ",,N/A,N/A,N/A,442,"8,880",630,"26,987,470","396,955","67,986,204 ",Europe,113,"1,588",3
20,13,Iran,"500,075",,"28,544 ",,"406,389",,"65,142","4,482","5,933",339,"4,312,514","51,162","84,291,482 ",Asia,169,"2,953",20
21,14,Chile,"481,371",,"13,318 ",,"453,352",,"14,701",791,"25,121",695,"3,693,252","192,738","19,162,070 ",South America,40,"1,439",5
22,15,Iraq,"402,330",,"9,852 ",,"336,157",,"56,321",528,"9,942",243,"2,487,183","61,459","40,469,182 ",Asia,101,"4,108",16
23,16,Bangladesh,"378,266",,"5,524 ",,"292,860",,"79,882",,"2,290",33,"2,070,995","12,540","165,147,049 ",Asia,437,"29,896",80
24,17,Italy,"354,950",,"36,166 ",,"239,709",,"79,075",420,"5,873",598,"12,564,713","207,899","60,436,599 ",Europe,170,"1,671",5
25,18,Philippines,"342,816","+3,564","6,332 ",+11,"293,152",+150,"43,332","1,758","3,117",58,"4,128,162","37,534","109,985,754 ",Asia,321,"17,370",27
26,19,Saudi Arabia,"339,267",,"5,043 ",,"325,330",,"8,894",826,"9,703",144,"7,014,780","200,630","34,963,754 ",Asia,103,"6,933",5
27,20,Indonesia,"336,716","+3,267","11,935 ",+91,"258,519","+3,492","66,262",,"1,227",44,"3,762,808","13,716","274,329,617 ",Asia,815,"22,985",73
28,21,Turkey,"335,533",,"8,837 ",,"294,357",,"32,339","1,411","3,966",104,"11,615,715","137,315","84,591,892 ",Asia,252,"9,572",7
29,22,Germany,"326,482",+191,"9,702 ",,"274,700",,"42,080",545,"3,893",116,"18,129,900","216,194","83,859,444 ",Europe,257,"8,644",5
30,23,Pakistan,"319,317",+385,"6,580 ",+10,"304,185",+727,"8,552",491,"1,438",30,"3,884,796","17,494","222,070,579 ",Asia,695,"33,749",57
