,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
53,Egypt,1939,,146.0,,426.0,1367,,19.0,1.0,25000.0,244.0
54,Algeria,1825,,275.0,,460.0,1090,60.0,42.0,6.0,3359.0,77.0
55,Iceland,1689,,8.0,,841.0,840,11.0,4950.0,23.0,34635.0,101497.0
56,Morocco,1617,+72,113.0,+2,153.0,1351,1.0,44.0,3.0,8473.0,230.0
57,Croatia,1600,+66,23.0,+2,373.0,1204,34.0,390.0,6.0,16381.0,3990.0
58,Moldova,1560,,30.0,,75.0,1455,80.0,387.0,7.0,6271.0,1555.0
59,Hungary,1410,+100,99.0,+14,118.0,1193,58.0,146.0,10.0,33532.0,3471.0
60,New Zealand,1330,+18,4.0,,471.0,855,5.0,276.0,0.8,61167.0,12684.0
61,Iraq,1318,,72.0,,601.0,645,,33.0,2.0,33889.0,843.0
62,Estonia,1309,+5,25.0,+1,98.0,1186,11.0,987.0,19.0,30349.0,22878.0
63,Kuwait,1234,+80,1.0,,142.0,1091,29.0,289.0,0.2,,
64,Slovenia,1205,+17,53.0,+3,150.0,1002,35.0,580.0,25.0,34851.0,16764.0
65,Azerbaijan,1098,+40,11.0,,250.0,837,27.0,108.0,1.0,66677.0,6576.0
66,Bahrain,1087,+47,6.0,,557.0,524,3.0,639.0,4.0,60425.0,35511.0
67,Lithuania,1053,+27,23.0,,97.0,933,14.0,387.0,8.0,40712.0,14955.0
68,Armenia,1013,+46,13.0,,197.0,803,30.0,342.0,4.0,7164.0,2418.0
69,Hong Kong,1005,+4,4.0,,360.0,641,13.0,134.0,0.5,96709.0,12900.0
70,Bosnia and Herzegovina,986,+40,38.0,+1,193.0,755,4.0,301.0,12.0,10975.0,3345.0
71,Kazakhstan,911,+46,10.0,,86.0,815,21.0,49.0,0.5,69304.0,3691.0
72,Uzbekistan,833,+66,4.0,,42.0,787,8.0,25.0,0.1,70000.0,2091.0
73,North Macedonia,828,+68,34.0,,41.0,753,15.0,397.0,16.0,8057.0,3867.0
74,Cameroon,820,,12.0,,98.0,710,,31.0,0.5,,
75,Slovakia,742,+14,2.0,,23.0,717,5.0,136.0,0.4,27426.0,5023.0
76,Diamond Princess,712,,11.0,,619.0,82,10.0,,,,
77,Tunisia,685,,28.0,,43.0,614,85.0,58.0,2.0,10676.0,903.0
78,Bulgaria,669,+8,29.0,+1,68.0,572,35.0,96.0,4.0,18502.0,2663.0
79,Latvia,651,+21,5.0,+2,16.0,630,2.0,345.0,3.0,28214.0,14958.0
80,Lebanon,630,+11,20.0,,77.0,533,34.0,92.0,3.0,15152.0,2220.0
81,Andorra,622,+21,28.0,+2,71.0,523,17.0,8050.0,362.0,1673.0,21653.0
82,Bangladesh,621,+139,34.0,+4,39.0,548,1.0,4.0,0.2,9653.0,59.0
83,Cuba,620,,16.0,,77.0,527,11.0,55.0,1.0,13162.0,1162.0
84,Cyprus,616,,10.0,,61.0,545,8.0,510.0,8.0,17119.0,14179.0
85,Afghanistan,607,+52,18.0,,32.0,557,,16.0,0.5,,
86,Oman,599,+53,3.0,,109.0,487,3.0,117.0,0.6,,
87,Costa Rica,577,,3.0,,49.0,525,13.0,113.0,0.6,6608.0,1297.0
88,Ivory Coast,533,,4.0,,58.0,471,,20.0,0.2,,
89,Uruguay,501,+7,7.0,,224.0,270,17.0,144.0,2.0,8114.0,2336.0
90,Niger,491,,11.0,,41.0,439,,20.0,0.5,4298.0,178.0
91,Burkina Faso,484,,27.0,,155.0,302,,23.0,1.0,,
92,Albania,446,+13,23.0,,217.0,206,7.0,155.0,8.0,3877.0,1347.0
93,Ghana,408,,8.0,,4.0,396,2.0,13.0,0.3,37405.0,1204.0
94,Channel Islands,407,,9.0,,48.0,350,,2341.0,52.0,3320.0,19095.0
95,Honduras,393,+1,25.0,+1,7.0,361,10.0,40.0,3.0,1600.0,162.0
96,Taiwan,388,+3,6.0,,109.0,273,,16.0,0.3,46547.0,1954.0
97,Réunion,388,,,,40.0,348,3.0,433.0,,,
98,Jordan,381,,7.0,,177.0,197,5.0,37.0,0.7,20500.0,2009.0
99,Malta,378,+8,3.0,,44.0,331,4.0,856.0,7.0,17058.0,38633.0
100,Kyrgyzstan,377,+38,5.0,,44.0,328,5.0,58.0,0.8,9618.0,1474.0
101,San Marino,356,,35.0,,53.0,268,14.0,10492.0,1032.0,846.0,24933.0
102,Mauritius,319,,9.0,,28.0,282,3.0,251.0,7.0,7077.0,5565.0
103,Nigeria,318,,10.0,,70.0,238,2.0,2.0,0.05,5000.0,24.0
104,Bolivia,300,+25,24.0,+4,2.0,274,3.0,26.0,2.0,2185.0,187.0
105,Senegal,280,+2,2.0,,171.0,107,1.0,17.0,0.1,,
106,Palestine,268,,2.0,,58.0,208,,53.0,0.4,17329.0,3397.0
107,Montenegro,267,+4,2.0,,5.0,260,7.0,425.0,3.0,2869.0,4568.0
108,Vietnam,260,+2,,,144.0,116,8.0,3.0,,121821.0,1252.0
109,Georgia,252,+10,3.0,,63.0,186,6.0,63.0,0.8,3271.0,820.0
110,Guinea,250,,,,17.0,233,,19.0,,,
111,DRC,234,+11,20.0,,16.0,198,,3.0,0.2,,
112,Isle of Man,226,,2.0,,112.0,112,11.0,2658.0,24.0,1934.0,22744.0
113,Sri Lanka,203,+5,7.0,,55.0,141,1.0,9.0,0.3,4525.0,211.0
114,Kenya,197,+6,8.0,+1,25.0,164,2.0,4.0,0.1,6192.0,115.0
115,Mayotte,196,,3.0,,59.0,134,3.0,718.0,11.0,1350.0,4948.0
116,Djibouti,187,,2.0,,36.0,149,,189.0,2.0,4017.0,4066.0
117,Faeroe Islands,184,,,,157.0,27,,3766.0,,5509.0,112744.0
118,Venezuela,175,,9.0,,93.0,73,6.0,6.0,0.3,181335.0,6377.0
119,Martinique,155,,6.0,,50.0,99,19.0,413.0,16.0,,
120,Guatemala,153,+16,3.0,,19.0,131,3.0,9.0,0.2,1134.0,63.0
121,Guadeloupe,143,,8.0,,67.0,68,13.0,357.0,20.0,,
122,Brunei,136,,1.0,,106.0,29,2.0,311.0,2.0,9884.0,22593.0
123,Paraguay,134,+1,6.0,,22.0,106,1.0,19.0,0.8,2262.0,317.0
124,Gibraltar,129,,,,84.0,45,1.0,3829.0,,1558.0,46244.0
125,El Salvador,125,+7,6.0,,21.0,98,3.0,19.0,0.9,,
126,Cambodia,122,+2,,,77.0,45,1.0,7.0,,5768.0,345.0
127,Rwanda,120,,,,18.0,102,,9.0,,806.0,62.0
128,Trinidad and Tobago,112,,8.0,,12.0,92,,80.0,6.0,1102.0,787.0
129,Madagascar,106,+4,,,20.0,86,1.0,4.0,,,
130,Mali,105,+18,9.0,+2,22.0,74,,5.0,0.4,,
131,Monaco,92,,1.0,,5.0,86,4.0,2344.0,25.0,,
132,Aruba,92,,,,29.0,63,,862.0,,1118.0,10471.0
133,French Guiana,86,,,,51.0,35,1.0,288.0,,,
134,Liechtenstein,79,,1.0,,55.0,23,,2072.0,26.0,900.0,23605.0
135,Togo,76,,3.0,,25.0,48,,9.0,0.4,2069.0,250.0
136,Ethiopia,71,+2,3.0,,10.0,58,,0.6,0.03,3863.0,34.0
137,Jamaica,69,,4.0,,13.0,52,,23.0,1.0,907.0,306.0
138,Barbados,68,,4.0,,11.0,53,4.0,237.0,14.0,747.0,2599.0
139,Congo,60,,5.0,,5.0,50,,11.0,0.9,,
140,Cayman Islands,53,,1.0,,6.0,46,3.0,806.0,15.0,536.0,8156.0
141,Uganda,53,,,,4.0,49,,1.0,,4856.0,106.0
142,French Polynesia,51,,,,,51,,182.0,,744.0,2649.0
143,Sint Maarten,50,,9.0,,5.0,36,2.0,1166.0,210.0,134.0,3125.0
144,Liberia,50,+2,5.0,,3.0,42,,10.0,1.0,,
145,Bermuda,50,+2,4.0,,28.0,18,2.0,803.0,64.0,416.0,6680.0
146,Gabon,49,+3,1.0,,1.0,47,,22.0,0.4,,
147,Bahamas,46,,8.0,,5.0,33,1.0,117.0,20.0,,
148,Guyana,45,,6.0,,8.0,31,3.0,57.0,8.0,193.0,245.0
149,Macao,45,,,,10.0,35,1.0,69.0,,,
150,Zambia,40,,2.0,,28.0,10,1.0,2.0,0.1,1239.0,67.0
151,Myanmar,38,,3.0,,2.0,33,,0.7,0.06,1406.0,26.0
152,Guinea-Bissau,38,,,,,38,,19.0,,1500.0,762.0
153,Benin,35,,1.0,,5.0,29,,3.0,0.08,,
154,Eritrea,34,,,,,34,,10.0,,,
155,Haiti,33,,3.0,+1,,30,,3.0,0.3,365.0,32.0
156,Tanzania,32,,3.0,,5.0,24,,0.5,0.05,,
157,Saint Martin,32,,2.0,,11.0,19,5.0,828.0,52.0,,
158,Syria,25,,2.0,,5.0,18,,1.0,0.1,,
159,Libya,25,,1.0,,8.0,16,,4.0,0.1,507.0,74.0
160,Antigua and Barbuda,21,,2.0,,,19,1.0,214.0,20.0,40.0,408.0
161,Somalia,21,,1.0,,2.0,18,2.0,1.0,0.06,,
162,Equatorial Guinea,21,+3,,,3.0,18,,15.0,,854.0,609.0
163,Mozambique,21,+1,,,2.0,19,,0.7,,679.0,22.0
164,Maldives,20,+1,,,13.0,7,,37.0,,,
165,Angola,19,,2.0,,4.0,13,,0.6,0.06,,
166,Sudan,19,,2.0,,2.0,15,,0.4,0.05,,
167,Laos,19,+1,,,,19,,3.0,,1140.0,157.0
168,New Caledonia,18,,,,1.0,17,,63.0,,2608.0,9135.0
169,Dominica,16,,,,5.0,11,,222.0,,309.0,4293.0
170,Fiji,16,,,,,16,,18.0,,,
171,Mongolia,16,,,,4.0,12,,5.0,,,
172,Namibia,16,,,,3.0,13,,6.0,,362.0,142.0
173,Saint Lucia,15,,,,4.0,11,,82.0,,,
174,Zimbabwe,14,,3.0,,,11,,0.9,0.2,547.0,37.0
175,Curaçao,14,,1.0,,7.0,6,,85.0,6.0,,
176,Grenada,14,,,,,14,2.0,124.0,,92.0,818.0
177,Eswatini,14,+2,,,7.0,7,,12.0,,,
178,Belize,13,,2.0,,,11,1.0,33.0,5.0,364.0,915.0
179,Botswana,13,,1.0,,,12,,6.0,0.4,2527.0,1075.0
180,Malawi,12,,2.0,,,10,1.0,0.6,0.1,287.0,15.0
181,Nepal,12,+3,,,1.0,11,,0.4,,4426.0,152.0
182,Saint Kitts and Nevis,12,,,,,12,,226.0,,205.0,3853.0
183,St. Vincent Grenadines,12,,,,1.0,11,,108.0,,56.0,505.0
184,Chad,11,,,,2.0,9,,0.7,,,
185,Greenland,11,,,,11.0,0,,194.0,,770.0,13564.0
186,Seychelles,11,,,,,11,,112.0,,,
187,Suriname,10,,1.0,,4.0,5,,17.0,2.0,,
188,Sierra Leone,10,,,,,10,,1.0,,,
189,MS Zaandam,9,,2.0,,,7,,,,,
190,Gambia,9,,1.0,,2.0,6,,4.0,0.4,281.0,116.0
191,Nicaragua,9,,1.0,,4.0,4,,1.0,0.2,,
192,Turks and Caicos,9,,1.0,,,8,,232.0,26.0,62.0,1601.0
193,Montserrat,9,,,,,9,1.0,1803.0,,36.0,7212.0
194,Cabo Verde,8,,1.0,,1.0,6,,14.0,2.0,,
195,CAR,8,,,,,8,,2.0,,,
196,Vatican City,8,,,,2.0,6,,9988.0,,,
197,Mauritania,7,,1.0,,2.0,4,,2.0,0.2,380.0,82.0
198,St. Barth,6,,,,4.0,2,,607.0,,,
199,Western Sahara,6,,,,,6,,10.0,,,
200,Bhutan,5,,,,2.0,3,,6.0,,1166.0,1511.0
201,Burundi,5,,,,,5,,0.4,,,
202,Falkland Islands,5,,,,1.0,4,,1437.0,,137.0,39368.0
203,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
204,South Sudan,4,,,,,4,,0.4,,,
205,Anguilla,3,,,,,3,,200.0,,,
206,British Virgin Islands,3,,,,2.0,1,,99.0,,,
207,Caribbean Netherlands,3,+1,,,,3,,114.0,,10.0,381.0
208,Papua New Guinea,2,,,,,2,,0.2,,72.0,8.0
209,Timor-Leste,2,,,,1.0,1,,2.0,,,
210,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
211,Yemen,1,,,,,1,,0.03,,,
212,China,82052,+99,3339.0,,77575.0,1138,139.0,57.0,2.0,,
213,Total:,1795747,"+16,004",110005.0,"+1,226",411921.0,1273821,50533.0,230.4,14.1,,
