,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,579,213","+6,264","149,574",+795,"1,139,427","+3,341","1,290,212","19,425",,,,,,North America,"
",,
1,,"
South America
","1,554,981",+802,"65,088",+20,"851,264",+250,"638,629","12,159",,,,,,South America,"
",,
2,,"
Europe
","2,252,411",,"184,659",,"1,204,367",,"863,385","6,407",,,,,,Europe,"
",,
3,,"
Asia
","1,739,669","+6,476","44,720",+162,"1,087,631","+2,410","607,318","15,960",,,,,,Asia,"
",,
4,,"
Africa
","270,660",,"7,249",,"125,580",,"137,831",493,,,,,,Africa,"
",,
5,,"
Oceania
","9,005",+22,124,,"8,466",+18,415,2,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"8,406,660","+13,564","451,429",+977,"4,417,386","+6,019","3,537,845","54,450","1,078",57.9,,,,All,"
",,
8,1,USA,"2,234,471",,"119,941 ",,"918,796",,"1,195,734","16,644","6,752",362,"26,243,811","79,302","330,933,464 ",North America,148,"2,759",13
9,2,Brazil,"960,309",,"46,665 ",,"503,507",,"410,137","8,318","4,519",220,"1,709,468","8,044","212,504,592 ",South America,221,"4,554",124
10,3,Russia,"553,301",,"7,478 ",,"304,342",,"241,481","2,300","3,791",51,"15,679,724","107,445","145,932,404 ",Europe,264,"19,515",9
11,4,India,"367,264",,"12,262 ",,"194,438",,"160,564","8,944",266,9,"6,249,668","4,530","1,379,492,981 ",Asia,"3,756","112,501",221
12,5,UK,"299,251",,"42,153 ",,N/A,N/A,N/A,379,"4,409",621,"7,121,976","104,930","67,873,411 ",Europe,227,"1,610",10
13,6,Spain,"291,763",,"27,136 ",,N/A,N/A,N/A,617,"6,240",580,"4,826,516","103,232","46,754,183 ",Europe,160,"1,723",10
14,7,Peru,"240,908",,"7,257 ",,"128,622",,"105,029","1,111","7,311",220,"1,417,911","43,028","32,953,556 ",South America,137,"4,541",23
15,8,Italy,"237,828",,"34,448 ",,"179,455",,"23,925",163,"3,933",570,"4,773,408","78,945","60,464,665 ",Europe,254,"1,755",13
16,9,Iran,"195,051",,"9,185 ",,"154,812",,"31,054","2,789","2,323",109,"1,319,920","15,723","83,950,760 ",Asia,430,"9,140",64
17,10,Germany,"190,179",,"8,927 ",,"173,600",,"7,652",406,"2,270",107,"5,029,696","60,038","83,774,757 ",Europe,441,"9,384",17
18,11,Chile,"184,449",,"3,615 ",,"156,232",,"24,602","1,794","9,652",189,"886,169","46,372","19,110,122 ",South America,104,"5,286",22
19,12,Turkey,"182,727",,"4,861 ",,"154,640",,"23,226",745,"2,167",58,"2,773,904","32,903","84,304,421 ",Asia,461,"17,343",30
20,13,Pakistan,"160,118","+5,358","3,093 ",+118,"59,215",+778,"97,810",111,725,14,"982,012","4,449","220,708,936 ",Asia,"1,378","71,358",225
21,14,Mexico,"159,793","+4,930","19,080 ",+770,"119,355","+3,177","21,358",378,"1,240",148,"441,670","3,427","128,881,218 ",North America,807,"6,755",292
22,15,France,"158,174",,"29,575 ",,"73,667",,"54,932",772,"2,423",453,"1,384,633","21,214","65,268,631 ",Europe,413,"2,207",47
23,16,Saudi Arabia,"141,234",,"1,091 ",,"91,662",,"48,481","1,859","4,059",31,"1,167,766","33,564","34,791,801 ",Asia,246,"31,890",30
