,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
93,86,North Macedonia,"19,413",+317,772 ,+4,"15,749",+104,"2,892",3,"9,318",371,"199,372","95,698","2,083,351 ",Europe,107,"2,699",10
94,87,Croatia,"18,447",+363,309 ,+5,"16,308",+116,"1,830",26,"4,501",75,"338,594","82,617","4,098,380 ",Europe,222,"13,263",12
95,88,Madagascar,"16,633",+33,235 ,+1,"15,808",+110,590,20,597,8,"73,747","2,646","27,874,741 ",Africa,"1,676","118,616",378
96,89,Senegal,"15,174",+33,313 ,+1,"12,998",+62,"1,863",4,900,19,"184,934","10,970","16,857,669 ",Africa,"1,111","53,858",91
97,90,Zambia,"15,170",,335 ,,"14,313",,522,,819,18,"167,185","9,029","18,516,270 ",Africa,"1,221","55,272",111
98,91,Norway,"14,895",+111,275 ,,"11,863",+673,"2,757",3,"2,742",51,"1,119,418","206,058","5,432,526 ",Europe,365,"19,755",5
99,92,Albania,"14,730",+162,407 ,+4,"9,115",+150,"5,208",23,"5,120",141,"90,441","31,436","2,876,949 ",Europe,195,"7,069",32
100,93,Slovakia,"14,689",+877,55 ,,"5,200",+173,"9,434",42,"2,690",10,"508,713","93,165","5,460,354 ",Europe,372,"99,279",11
101,94,Malaysia,"13,993",+489,141 ,,"10,501",+74,"3,351",40,431,4,"1,627,612","50,118","32,475,485 ",Asia,"2,321","230,323",20
102,95,Sudan,"13,653",,836 ,,"6,764",,"6,053",,309,19,,,"44,114,623 ",Africa,"3,231","52,769",
103,96,Montenegro,"12,794",+210,190 ,+2,"8,907",+350,"3,697",17,"20,370",303,"73,768","117,449","628,087 ",Europe,49,"3,306",9
104,97,Namibia,"11,714",+41,126 ,+1,"9,673",+62,"1,915",7,"4,588",49,"105,386","41,280","2,552,944 ",Africa,218,"20,261",24
105,98,Finland,"11,049",+120,346 ,,"8,500",+400,"2,203",5,"1,993",62,"1,111,771","200,571","5,543,034 ",Europe,502,"16,020",5
106,99,Guinea,"10,863",,68 ,,"10,176",,619,24,821,5,"33,676","2,546","13,224,491 ",Africa,"1,217","194,478",393
107,100,DRC,"10,804",+15,276 ,+2,"10,239",,289,,120,3,,,"90,258,036 ",Africa,"8,354","327,022",
108,101,Maldives,"10,621",,34 ,,"9,466",,"1,121",12,"19,559",63,"150,743","277,593","543,037 ",Asia,51,"15,972",4
109,102,French Guiana,"10,070",,69 ,,"9,741",,260,6,"33,491",229,"68,082","226,428","300,679 ",South America,30,"4,358",4
110,103,Tajikistan,"10,055",+41,78 ,,"8,876",+39,"1,101",,"1,048",8,,,"9,593,259 ",Asia,954,"122,991",
111,104,Georgia,"9,753",+508,63 ,+5,"5,235",+348,"4,455",,"2,446",16,"679,169","170,342","3,987,097 ",Asia,409,"63,287",6
112,105,Mozambique,"9,398",,67 ,,"6,358",,"2,973",,299,2,"147,458","4,684","31,480,472 ",Africa,"3,350","469,858",213
113,106,Uganda,"9,260",+178,85 ,+1,"5,588",+131,"3,587",,201,2,"497,498","10,789","46,109,772 ",Africa,"4,979","542,468",93
114,107,Luxembourg,"9,119",+140,128 ,,"7,900",+107,"1,091",2,"14,506",204,"869,412","1,382,980","628,651 ",Europe,69,"4,911",1
115,108,Haiti,"8,838",,229 ,,"7,013",,"1,596",,773,20,"29,115","2,545","11,439,266 ",North America,"1,294","49,953",393
116,109,Gabon,"8,808",,54 ,,"8,135",,619,3,"3,933",24,"185,889","83,011","2,239,340 ",Africa,254,"41,469",12
117,110,Zimbabwe,"7,915",,229 ,,"6,440",,"1,246",,531,15,"160,162","10,735","14,919,879 ",Africa,"1,885","65,152",93
118,111,Mauritania,"7,529",,162 ,,"7,208",,159,3,"1,608",35,"81,325","17,373","4,681,167 ",Africa,622,"28,896",58
119,112,Jamaica,"7,191",+82,126 ,+3,"2,700",+26,"4,365",12,"2,426",43,"82,411","27,798","2,964,627 ",North America,412,"23,529",36
120,113,Slovenia,"7,120",+356,159 ,,"4,535",+136,"2,426",30,"3,425",76,"244,052","117,388","2,079,015 ",Europe,292,"13,076",9
121,114,Cabo Verde,"6,518",,69 ,,"5,632",,817,,"11,690",124,"87,076","156,166","557,587 ",Africa,86,"8,081",6
122,115,Guadeloupe,"6,319",,77 ,,"2,199",,"4,043",35,"15,792",192,"59,202","147,952","400,142 ",North America,63,"5,197",7
123,116,Cuba,"5,898",+15,123 ,,"5,321",+43,454,2,521,11,"663,612","58,598","11,324,751 ",North America,"1,920","92,071",17
124,117,Malawi,"5,796",,180 ,,"4,549",,"1,067",4,301,9,"54,566","2,833","19,257,498 ",Africa,"3,323","106,986",353
125,118,Angola,"5,725",,211 ,,"2,598",,"2,916",16,173,6,"85,213","2,572","33,127,495 ",Africa,"5,786","157,002",389
126,119,Eswatini,"5,598",,112 ,,"5,169",,317,11,"4,812",96,"45,325","38,961","1,163,349 ",Africa,208,"10,387",26
127,120,Lithuania,"5,483",+117,101 ,+2,"2,600",+54,"2,782",,"2,022",37,"815,260","300,630","2,711,839 ",Europe,495,"26,850",3
128,121,Djibouti,"5,423",,61 ,,"5,353",,9,,"5,468",62,"78,533","79,184","991,782 ",Africa,183,"16,259",13
129,122,Nicaragua,"5,264",,151 ,,"4,225",,888,,792,23,,,"6,645,395 ",North America,"1,262","44,009",
130,123,Hong Kong,"5,144",+11,105 ,,"4,885",+10,154,10,685,14,"3,311,279","440,730","7,513,166 ",Asia,"1,461","71,554",2
131,124,Congo,"5,089",,89 ,,"3,887",,"1,113",,916,16,,,"5,553,210 ",Africa,"1,091","62,396",
132,125,Equatorial Guinea,"5,052",,83 ,,"4,894",,75,2,"3,571",59,"61,836","43,709","1,414,723 ",Africa,280,"17,045",23
133,126,Suriname,"4,965",,106 ,,"4,766",,93,4,"8,443",180,"14,901","25,341","588,029 ",South America,118,"5,547",39
134,127,Trinidad and Tobago,"4,876",+30,84 ,+1,"3,010",+59,"1,782",14,"3,481",60,"32,770","23,395","1,400,703 ",North America,287,"16,675",43
135,128,Rwanda,"4,873",,29 ,,"3,246",,"1,598",,374,2,"507,964","38,969","13,035,220 ",Africa,"2,675","449,490",26
136,129,CAR,"4,852",,62 ,,"1,914",,"2,876",2,"1,000",13,"32,596","6,718","4,851,764 ",Africa,"1,000","78,254",149
137,130,Bahamas,"4,559",,100 ,,"2,475",,"1,984",96,"11,564",254,"22,324","56,625","394,241 ",North America,86,"3,942",18
138,131,Sri Lanka,"4,459",+207,13 ,,"3,274",+8,"1,172",,208,0.6,"303,381","14,152","21,437,291 ",Asia,"4,808","1,649,022",71
139,132,Syria,"4,457",,209 ,,"1,183",,"3,065",,253,12,,,"17,610,661 ",Asia,"3,951","84,262",
140,133,Réunion,"4,385",+57,16 ,,"3,360",,"1,009",17,"4,888",18,"35,419","39,485","897,015 ",Africa,205,"56,063",25
141,134,Aruba,"4,108",,31 ,,"3,643",,434,12,"38,433",290,"33,290","311,450","106,887 ",North America,26,"3,448",3
142,135,Mayotte,"3,892",,42 ,,"2,964",,886,2,"14,178",153,"13,000","47,356","274,519 ",Africa,71,"6,536",21
143,136,Somalia,"3,745",,99 ,,"3,010",,636,,234,6,,,"16,007,197 ",Africa,"4,274","161,689",
144,137,Estonia,"3,715",+56,67 ,,"2,813",+7,835,3,"2,800",50,"226,416","170,651","1,326,775 ",Europe,357,"19,803",6
145,138,Thailand,"3,615",+15,59 ,,"3,391",+1,165,1,52,0.8,"749,213","10,726","69,847,003 ",Asia,"19,321","1,183,848",93
146,139,Gambia,"3,613",,117 ,,"2,233",,"1,263",,"1,484",48,"17,690","7,268","2,434,113 ",Africa,674,"20,804",138
147,140,Malta,"3,442",+68,41 ,+1,"2,865",+53,536,,"7,790",93,"270,088","611,254","441,859 ",Europe,128,"10,777",2
148,141,Mali,"3,195",,131 ,,"2,494",,570,,157,6,"57,365","2,812","20,400,511 ",Africa,"6,385","155,729",356
149,142,Guyana,"3,188",,92 ,,"2,017",,"1,079",15,"4,048",117,"15,265","19,382","787,567 ",South America,247,"8,561",52
150,143,Botswana,"3,172",,18 ,,834,,"2,320",1,"1,342",8,"222,045","93,928","2,364,004 ",Africa,745,"131,334",11
151,144,Iceland,"3,172",+91,10 ,,"2,366",+42,796,4,"9,279",29,"294,930","862,787","341,834 ",Europe,108,"34,183",1
152,145,South Sudan,"2,748",+14,50 ,,"1,290",,"1,408",,245,4,"12,044","1,073","11,228,438 ",Africa,"4,086","224,569",932
153,146,Andorra,"2,568",+198,53 ,,"1,715",+100,800,9,"33,222",686,"137,457","1,778,274","77,298 ",Europe,30,"1,458",1
154,147,Guinea-Bissau,"2,385",,40 ,,"1,728",,617,5,"1,205",20,,,"1,980,051 ",Africa,830,"49,501",
155,148,Benin,"2,357",,41 ,,"1,973",,343,,193,3,"203,831","16,701","12,205,079 ",Africa,"5,178","297,685",60
156,149,Sierra Leone,"2,277",,72 ,,"1,710",,495,,284,9,,,"8,019,256 ",Africa,"3,522","111,379",
157,150,Latvia,"2,261",+67,40 ,,"1,322",,899,4,"1,202",21,"344,821","183,368","1,880,484 ",Europe,832,"47,012",5
158,151,Belize,"2,243",+39,34 ,+4,"1,392",+14,817,5,"5,614",85,"16,246","40,664","399,516 ",North America,178,"11,750",25
159,152,French Polynesia,"2,228",,9 ,,"1,769",,450,7,"7,919",32,"26,355","93,676","281,342 ",Australia/Oceania,126,"31,260",11
160,153,Burkina Faso,"2,197",,59 ,,"1,441",,697,,104,3,,,"21,050,737 ",Africa,"9,582","356,792",
161,154,Uruguay,"2,177",,49 ,,"1,878",,250,2,626,14,"251,361","72,293","3,476,957 ",South America,"1,597","70,958",14
162,155,Yemen,"2,047",,593 ,,"1,327",,127,,68,20,,,"29,996,632 ",Asia,"14,654","50,585",
163,156,Cyprus,"1,897",+21,24 ,+1,"1,369",,504,1,"1,568",20,"400,197","330,823","1,209,701 ",Asia,638,"50,404",3
164,157,Togo,"1,881",,49 ,,"1,410",,422,,226,6,"96,697","11,610","8,329,007 ",Africa,"4,428","169,980",86
165,158,New Zealand,"1,861",+3,25 ,,"1,799",+9,37,1,372,5,"990,973","198,111","5,002,100 ",Australia/Oceania,"2,688","200,084",5
166,159,Martinique,"1,851",,22 ,,98,,"1,731",14,"4,934",59,"39,379","104,959","375,186 ",North America,203,"17,054",10
167,160,Lesotho,"1,767",+84,40 ,+1,926,,801,,823,19,"19,952","9,294","2,146,769 ",Africa,"1,215","53,669",108
168,161,Liberia,"1,355",+1,82 ,,"1,245",+5,28,2,266,16,"29,904","5,877","5,088,484 ",Africa,"3,755","62,055",170
169,162,Chad,"1,238",,88 ,,"1,077",,73,,75,5,,,"16,546,840 ",Africa,"13,366","188,032",
170,163,Niger,"1,200",,69 ,,"1,115",,16,,49,3,"26,746","1,095","24,428,365 ",Africa,"20,357","354,034",913
171,164,Vietnam,"1,099",+1,35 ,,"1,023",,41,,11,0.4,"1,009,145","10,343","97,571,290 ",Asia,"88,782","2,787,751",97
172,165,Sao Tome and Principe,914,,15 ,,888,,11,,"4,150",68,"5,159","23,426","220,223 ",Africa,241,"14,682",43
173,166,San Marino,732,,42 ,,680,,10,3,"21,561","1,237","7,755","228,424","33,950 ",Europe,46,808,4
174,167,Diamond Princess,712,,13 ,,651,,48,4,,,,, ,,,,
175,168,Channel Islands,695,,48 ,,600,,47,2,"3,988",275,"123,884","710,796","174,289 ",Europe,251,"3,631",1
176,169,Turks and Caicos,695,,6 ,,656,,33,4,"17,887",154,"3,504","90,181","38,855 ",North America,56,"6,476",11
177,170,Sint Maarten,689,+3,22 ,,592,,75,6,"16,021",512,"4,650","108,127","43,005 ",North America,62,"1,955",9
178,171,Papua New Guinea,541,,7 ,,527,,7,,60,0.8,"25,955","2,887","8,991,299 ",Australia/Oceania,"16,620","1,284,471",346
179,172,Taiwan,523,+2,7 ,,485,,31,,22,0.3,"94,734","3,976","23,828,362 ",Asia,"45,561","3,404,052",252
180,173,Burundi,514,,1 ,,472,,41,,43,0.08,"37,522","3,132","11,981,495 ",Africa,"23,310","11,981,495",319
181,174,Tanzania,509,,21 ,,183,,305,7,8,0.3,,,"60,171,088 ",Africa,"118,214","2,865,290",
182,175,Comoros,491,,7 ,,468,,16,,562,8,,,"874,420 ",Africa,"1,781","124,917",
183,176,Curaçao,476,,1 ,,262,,213,2,"2,898",6,"8,404","51,159","164,273 ",North America,345,"164,273",20
184,177,Faeroe Islands,476,+1, ,,452,,24,,"9,732",,"135,890","2,778,198","48,913 ",Europe,103,,0
185,178,Gibraltar,445,+8, ,,376,+8,69,,"13,209",,"50,536","1,500,119","33,688 ",Europe,76,,1
186,179,Saint Martin,412,,8 ,,309,,95,11,"10,608",206,"5,170","133,114","38,839 ",North America,94,"4,855",8
187,180,Eritrea,398,, ,,358,,40,,112,,,,"3,559,357 ",Africa,"8,943",,
188,181,Mauritius,395,,10 ,,357,,28,,310,8,"253,248","199,042","1,272,335 ",Africa,"3,221","127,234",5
189,182,Isle of Man,345,,24 ,,316,,5,,"4,052",282,"13,776","161,779","85,153 ",Europe,247,"3,548",6
190,183,Mongolia,315,, ,,308,+1,7,1,96,,"74,922","22,758","3,292,150 ",Asia,"10,451",,44
