,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","9,704,437","+4,295","328,700",+475,"6,414,555","+3,580","2,961,182","18,413",,,,,,North America,"
",,
1,,"
Asia
","12,020,081",+104,"216,109",+4,"10,363,461",+174,"1,440,511","21,011",,,,,,Asia,"
",,
2,,"
South America
","8,738,070",+227,"273,328",+25,"7,645,361",+560,"819,381","17,597",,,,,,South America,"
",,
3,,"
Europe
","6,255,198",,"233,000",,"3,068,576",,"2,953,622","11,164",,,,,,Europe,"
",,
4,,"
Africa
","1,601,181",,"38,633",,"1,323,354",,"239,194","1,771",,,,,,Africa,"
",,
5,,"
Oceania
","33,088",+22,949,+5,"29,578",+1,"2,561",10,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"38,352,776","+4,648","1,090,734",+509,"28,845,544","+4,315","8,416,498","69,970","4,920",139.9,,,,All,"
",,
8,1,USA,"8,090,253",,"220,873 ",,"5,226,427",,"2,642,953","15,079","24,401",666,"120,523,572","363,507","331,558,077 ",North America,41,"1,501",3
9,2,India,"7,237,082",,"110,617 ",,"6,298,705",,"827,760","8,944","5,230",80,"88,945,107","64,273","1,383,863,737 ",Asia,191,"12,510",16
10,3,Brazil,"5,114,823",,"151,063 ",,"4,526,975",,"436,785","8,318","24,014",709,"17,900,000","84,041","212,990,988 ",South America,42,"1,410",12
11,4,Russia,"1,326,178",,"22,966 ",,"1,031,785",,"271,427","2,300","9,086",157,"51,364,269","351,925","145,952,510 ",Europe,110,"6,355",3
12,5,Spain,"925,341",,"33,204 ",,N/A,N/A,N/A,"1,595","19,789",710,"14,590,713","312,034","46,760,002 ",Europe,51,"1,408",3
13,6,Colombia,"924,098",,"28,141 ",,"806,703",,"89,254","2,220","18,106",551,"4,234,813","82,975","51,036,966 ",South America,55,"1,814",12
14,7,Argentina,"917,035",,"24,572 ",,"742,235",,"150,228","4,294","20,237",542,"2,260,058","49,876","45,313,862 ",South America,49,"1,844",20
15,8,Peru,"853,974",,"33,419 ",,"753,959",,"66,596","1,173","25,799","1,010","4,111,951","124,222","33,101,676 ",South America,39,991,8
16,9,Mexico,"825,340","+4,295","84,420 ",+475,"601,571","+3,580","139,349","2,379","6,382",653,"2,109,456","16,312","129,317,680 ",North America,157,"1,532",61
17,10,France,"756,472",,"32,942 ",,"102,680",,"620,850","1,642","11,582",504,"12,679,122","194,122","65,315,063 ",Europe,86,"1,983",5
18,11,South Africa,"694,537",,"18,028 ",,"625,574",,"50,935",546,"11,669",303,"4,433,952","74,495","59,520,485 ",Africa,86,"3,302",13
19,12,UK,"634,920",,"43,018 ",,N/A,N/A,N/A,507,"9,339",633,"28,055,923","412,659","67,988,148 ",Europe,107,"1,580",2
20,13,Iran,"508,389",,"29,070 ",,"411,840",,"67,479","4,570","6,031",345,"4,369,622","51,836","84,297,357 ",Asia,166,"2,900",19
21,14,Chile,"484,280",,"13,396 ",,"456,499",,"14,385",778,"25,272",699,"3,754,762","195,938","19,162,966 ",South America,40,"1,430",5
22,15,Iraq,"409,358",,"9,970 ",,"344,208",,"55,180",501,"10,114",246,"2,528,214","62,465","40,474,126 ",Asia,99,"4,060",16
23,16,Bangladesh,"381,275",,"5,577 ",,"295,873",,"79,825",,"2,309",34,"2,098,037","12,703","165,156,008 ",Asia,433,"29,614",79
24,17,Italy,"365,467",,"36,246 ",,"242,028",,"87,193",514,"6,047",600,"12,762,699","211,177","60,436,115 ",Europe,165,"1,667",5
25,18,Philippines,"344,713",,"6,372 ",,"293,383",,"44,958","1,758","3,134",58,"4,196,720","38,154","109,993,725 ",Asia,319,"17,262",26
26,19,Indonesia,"340,622",,"12,027 ",,"263,296",,"65,299",,"1,242",44,"3,852,511","14,043","274,345,412 ",Asia,805,"22,811",71
27,20,Saudi Arabia,"340,089",,"5,087 ",,"326,339",,"8,663",839,"9,726",145,"7,109,978","203,336","34,966,719 ",Asia,103,"6,874",5
28,21,Turkey,"338,779",,"8,957 ",,"296,972",,"32,850","1,416","4,005",106,"11,846,342","140,033","84,596,849 ",Asia,250,"9,445",7
29,22,Germany,"335,679",,"9,740 ",,"279,100",,"46,839",618,"4,003",116,"18,129,900","216,190","83,860,904 ",Europe,250,"8,610",5
30,23,Pakistan,"319,848",,"6,588 ",,"304,609",,"8,651",516,"1,440",30,"3,914,818","17,627","222,094,055 ",Asia,694,"33,712",57
31,24,Israel,"296,652",,"2,055 ",,"245,811",,"48,786",807,"32,253",223,"3,992,799","434,114","9,197,590 ",Asia,31,"4,476",2
32,25,Ukraine,"270,587",,"5,122 ",,"116,562",,"148,903",177,"6,198",117,"2,602,635","59,615","43,657,300 ",Europe,161,"8,523",17
33,26,Netherlands,"188,876",,"6,631 ",,N/A,N/A,N/A,297,"11,016",387,"2,872,319","167,523","17,145,779 ",Europe,91,"2,586",6
34,27,Canada,"186,881",,"9,654 ",,"157,486",,"19,741",172,"4,939",255,"8,269,676","218,564","37,836,437 ",North America,202,"3,919",5
