,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
19,Portugal,25524,+242,1063.0,+20,1712.0,22749,143.0,2503.0,104.0,450000.0,44132.0
20,Mexico,23471,"+1,383",2154.0,+93,13447.0,7870,378.0,182.0,17.0,93791.0,727.0
21,Sweden,22721,+404,2769.0,+90,4074.0,15878,455.0,2250.0,274.0,119500.0,11833.0
22,Ireland,21772,+266,1319.0,+16,13386.0,7067,364.0,4409.0,267.0,169377.0,34302.0
23,Pakistan,20941,+857,476.0,+19,5635.0,14830,111.0,95.0,2.0,212511.0,962.0
24,Chile,20643,+980,270.0,+10,10415.0,9958,464.0,1080.0,14.0,214131.0,11202.0
25,Singapore,18778,+573,18.0,,1457.0,17303,22.0,3210.0,3.0,143919.0,24600.0
26,Belarus,17489,+784,103.0,+4,3259.0,14127,92.0,1851.0,11.0,211369.0,22369.0
27,Israel,16246,+38,235.0,+3,10064.0,5947,70.0,1877.0,27.0,404285.0,46708.0
28,Qatar,16191,+640,12.0,,1810.0,14369,72.0,5620.0,4.0,106795.0,37068.0
29,Austria,15621,+24,600.0,+2,13316.0,1705,111.0,1734.0,67.0,279071.0,30986.0
30,Japan,14877,,487.0,,3981.0,10409,321.0,118.0,4.0,183251.0,1449.0
31,UAE,14730,+567,137.0,+11,2966.0,11627,1.0,1489.0,14.0,1200000.0,121330.0
32,Poland,14006,+313,698.0,+20,4095.0,9213,160.0,370.0,18.0,383804.0,10141.0
33,Romania,13512,+349,818.0,+28,5269.0,7425,243.0,702.0,43.0,199068.0,10348.0
34,Ukraine,12331,+418,303.0,+15,1619.0,10409,160.0,282.0,7.0,134592.0,3078.0
35,Indonesia,11587,+395,864.0,+19,1954.0,8769,,42.0,3.0,116861.0,427.0
36,S. Korea,10801,+8,252.0,+2,9217.0,1332,55.0,211.0,5.0,633921.0,12365.0
37,Bangladesh,10143,+688,182.0,+5,1209.0,8752,1.0,62.0,1.0,87694.0,532.0
38,Denmark,9670,+147,493.0,+9,7088.0,2089,57.0,1669.0,85.0,244791.0,42262.0
39,Serbia,9557,+93,197.0,+4,1574.0,7786,53.0,1094.0,23.0,106461.0,12185.0
40,Philippines,9485,+262,623.0,+16,1315.0,7547,31.0,87.0,6.0,126164.0,1151.0
41,Dominican Republic,8235,+281,346.0,+13,1771.0,6118,144.0,759.0,32.0,33377.0,3077.0
42,Norway,7884,+37,214.0,+3,32.0,7638,27.0,1454.0,39.0,182285.0,33624.0
43,Czechia,7799,+18,251.0,+3,3786.0,3762,58.0,728.0,23.0,261548.0,24423.0
44,Colombia,7668,,340.0,,1722.0,5606,122.0,151.0,7.0,118801.0,2335.0
45,South Africa,7220,+437,138.0,+7,2746.0,4336,36.0,122.0,2.0,257541.0,4342.0
46,Panama,7197,+107,200.0,+3,641.0,6356,91.0,1668.0,46.0,34459.0,7986.0
47,Australia,6825,+24,95.0,,5859.0,871,28.0,268.0,4.0,650214.0,25499.0
48,Egypt,6813,+348,436.0,+7,1632.0,4745,,67.0,4.0,90000.0,879.0
49,Malaysia,6353,+55,105.0,,4484.0,1764,28.0,196.0,3.0,205598.0,6352.0
50,Finland,5327,+73,240.0,+10,3500.0,1587,49.0,961.0,43.0,103500.0,18680.0
51,Kuwait,5278,+295,40.0,+2,1947.0,3291,79.0,1236.0,9.0,196397.0,45988.0
52,Morocco,5053,+150,179.0,+5,1653.0,3221,1.0,137.0,5.0,45302.0,1227.0
53,Argentina,4783,,249.0,+3,1442.0,3092,157.0,106.0,6.0,67920.0,1503.0
54,Algeria,4648,+174,465.0,+2,1998.0,2185,22.0,106.0,11.0,6500.0,148.0
55,Moldova,4248,+127,132.0,+7,1423.0,2693,237.0,1053.0,33.0,20447.0,5069.0
56,Kazakhstan,4049,+129,29.0,+2,1173.0,2847,40.0,216.0,2.0,306861.0,16343.0
57,Luxembourg,3828,+4,96.0,,3405.0,327,21.0,6115.0,153.0,48339.0,77222.0
58,Bahrain,3533,+150,8.0,,1744.0,1781,1.0,2076.0,5.0,149586.0,87910.0
59,Hungary,3035,+37,351.0,+11,630.0,2054,55.0,314.0,36.0,83958.0,8691.0
60,Thailand,2987,+18,54.0,,2740.0,193,61.0,43.0,0.8,227860.0,3264.0
61,Afghanistan,2894,+190,90.0,+5,397.0,2407,7.0,74.0,2.0,11068.0,284.0
62,Ghana,2719,+550,18.0,,294.0,2407,4.0,88.0,0.6,129461.0,4166.0
63,Oman,2637,+69,12.0,,816.0,1809,17.0,516.0,2.0,40459.0,7923.0
64,Greece,2632,+6,146.0,+2,1374.0,1112,35.0,253.0,14.0,80951.0,7767.0
65,Nigeria,2558,,87.0,,400.0,2071,4.0,12.0,0.4,18536.0,90.0
66,Armenia,2507,+121,39.0,+4,1071.0,1397,10.0,846.0,13.0,24942.0,8417.0
67,Iraq,2346,+50,98.0,+1,1544.0,704,,58.0,2.0,107586.0,2675.0
68,Uzbekistan,2189,+40,10.0,,1405.0,774,8.0,65.0,0.3,325000.0,9710.0
69,Croatia,2101,+5,80.0,+1,1522.0,499,15.0,512.0,19.0,39040.0,9510.0
70,Cameroon,2077,,64.0,,953.0,1060,12.0,78.0,2.0,,
71,Azerbaijan,1984,+52,26.0,+1,1480.0,478,18.0,196.0,3.0,157932.0,15576.0
72,Bosnia and Herzegovina,1926,+69,78.0,+1,855.0,993,4.0,587.0,24.0,34378.0,10478.0
73,Iceland,1799,,10.0,,1723.0,66,,5272.0,29.0,50477.0,147921.0
74,Guinea,1710,+124,9.0,+2,450.0,1251,,130.0,0.7,,
75,Estonia,1703,+3,55.0,,259.0,1389,6.0,1284.0,41.0,55784.0,42052.0
76,Cuba,1668,+19,69.0,+2,876.0,723,9.0,147.0,6.0,55542.0,4904.0
77,Bulgaria,1652,+34,78.0,+5,321.0,1253,37.0,238.0,11.0,49145.0,7073.0
78,Bolivia,1594,+124,76.0,+5,166.0,1352,3.0,137.0,7.0,7651.0,655.0
79,North Macedonia,1518,+7,85.0,+1,992.0,441,21.0,729.0,41.0,17359.0,8332.0
80,New Zealand,1487,,20.0,,1276.0,191,,308.0,4.0,152696.0,31665.0
81,Slovenia,1439,,97.0,+1,241.0,1101,20.0,692.0,47.0,57504.0,27660.0
82,Ivory Coast,1432,+34,17.0,,693.0,722,,54.0,0.6,10778.0,409.0
83,Lithuania,1419,+9,46.0,,638.0,735,17.0,521.0,17.0,144029.0,52907.0
84,Slovakia,1413,+5,25.0,+1,643.0,745,7.0,259.0,5.0,97804.0,17914.0
85,Senegal,1271,+89,10.0,+1,415.0,846,6.0,76.0,0.6,17787.0,1062.0
86,Djibouti,1116,+4,2.0,,713.0,401,,1130.0,2.0,14222.0,14395.0
87,Honduras,1055,+45,82.0,+6,118.0,855,10.0,107.0,8.0,4810.0,486.0
88,Hong Kong,1041,+1,4.0,,900.0,137,1.0,139.0,0.5,154989.0,20674.0
89,Tunisia,1013,,42.0,,328.0,643,25.0,86.0,4.0,24406.0,2065.0
90,Latvia,896,+17,16.0,,348.0,532,4.0,475.0,8.0,65464.0,34707.0
91,Cyprus,874,+2,15.0,,296.0,563,15.0,724.0,12.0,65725.0,54437.0
92,Kyrgyzstan,830,+35,10.0,,575.0,245,13.0,127.0,2.0,56488.0,8658.0
93,Albania,803,+8,31.0,,543.0,229,7.0,279.0,11.0,9006.0,3129.0
94,Somalia,756,+34,35.0,+3,61.0,660,2.0,48.0,2.0,,
95,Niger,755,+5,37.0,+1,534.0,184,,31.0,2.0,5309.0,219.0
96,Sri Lanka,751,+33,8.0,+1,194.0,549,1.0,35.0,0.4,26842.0,1254.0
97,Andorra,750,+2,45.0,,499.0,206,16.0,9707.0,582.0,1673.0,21653.0
98,Costa Rica,742,+3,6.0,,399.0,337,5.0,146.0,1.0,13988.0,2746.0
99,Lebanon,740,+3,25.0,,200.0,515,43.0,108.0,4.0,41014.0,6009.0
100,Diamond Princess,712,,13.0,,645.0,54,4.0,,,,
101,Guatemala,703,+15,17.0,,72.0,614,5.0,39.0,0.9,7200.0,402.0
102,Mayotte,686,+36,6.0,,352.0,328,6.0,2515.0,22.0,3400.0,12463.0
103,DRC,682,+8,34.0,+1,80.0,568,,8.0,0.4,,
104,Sudan,678,+86,41.0,,61.0,576,,15.0,0.9,,
105,Burkina Faso,672,+10,46.0,+1,545.0,81,,32.0,2.0,,
106,Uruguay,655,,17.0,,442.0,196,10.0,189.0,5.0,21939.0,6316.0
107,Georgia,593,+4,9.0,,223.0,361,6.0,149.0,2.0,15904.0,3987.0
108,San Marino,582,,41.0,,86.0,455,5.0,17152.0,1208.0,2457.0,72412.0
109,Mali,580,+17,29.0,+2,223.0,328,,29.0,1.0,2172.0,107.0
110,El Salvador,555,+65,12.0,+1,180.0,363,3.0,86.0,2.0,30387.0,4685.0
111,Channel Islands,544,,41.0,,406.0,97,,3129.0,236.0,5342.0,30725.0
112,Maldives,541,+14,1.0,,18.0,522,2.0,1001.0,2.0,8327.0,15405.0
113,Kenya,490,+25,24.0,,173.0,293,2.0,9.0,0.4,24784.0,461.0
114,Tanzania,480,,16.0,,167.0,297,7.0,8.0,0.3,,
115,Malta,480,+3,4.0,,399.0,77,1.0,1087.0,9.0,36204.0,81994.0
116,Jamaica,469,+6,9.0,+1,38.0,422,2.0,158.0,3.0,5633.0,1902.0
117,Jordan,465,+4,9.0,,370.0,86,5.0,46.0,0.9,87618.0,8587.0
118,Taiwan,438,+6,6.0,,334.0,98,,18.0,0.3,64436.0,2705.0
119,Réunion,424,+1,,,300.0,124,2.0,474.0,,,
120,Paraguay,396,+26,10.0,,126.0,260,7.0,56.0,1.0,10766.0,1509.0
121,Gabon,367,+32,6.0,+1,93.0,268,1.0,165.0,3.0,724.0,325.0
122,Palestine,362,+9,2.0,,102.0,258,,71.0,0.4,32200.0,6312.0
123,Venezuela,357,,10.0,,158.0,189,1.0,13.0,0.4,482953.0,16984.0
124,Mauritius,332,,10.0,,316.0,6,3.0,261.0,8.0,18398.0,14466.0
125,Isle of Man,325,+4,23.0,+1,271.0,31,21.0,3822.0,270.0,3339.0,39267.0
126,Montenegro,323,+1,8.0,,253.0,62,2.0,514.0,13.0,7816.0,12445.0
127,Equatorial Guinea,315,,3.0,+2,13.0,299,,225.0,2.0,854.0,609.0
128,Vietnam,271,,,,219.0,52,8.0,3.0,,261004.0,2681.0
129,Rwanda,261,+2,,,128.0,133,,20.0,,35096.0,2710.0
130,Guinea-Bissau,257,,1.0,,19.0,237,,131.0,0.5,1500.0,762.0
131,Congo,236,+7,10.0,+1,26.0,200,,43.0,2.0,,
132,Tajikistan,230,+102,3.0,+1,,227,,24.0,0.3,,
133,Faeroe Islands,187,,,,185.0,2,,3827.0,,8066.0,165074.0
134,Martinique,181,+2,14.0,,83.0,84,5.0,482.0,37.0,,
135,Sierra Leone,178,+12,9.0,+1,37.0,132,,22.0,1.0,,
136,Cabo Verde,175,+10,2.0,,37.0,136,,315.0,4.0,791.0,1423.0
137,Liberia,166,+8,18.0,,58.0,90,,33.0,4.0,,
138,Myanmar,161,+6,6.0,,49.0,106,,3.0,0.1,9025.0,166.0
139,Guadeloupe,152,,12.0,,98.0,42,5.0,380.0,30.0,,
140,Madagascar,149,,,,99.0,50,1.0,5.0,,3772.0,136.0
141,Gibraltar,144,,,,133.0,11,,4274.0,,2931.0,86997.0
142,Ethiopia,140,+5,3.0,,75.0,62,,1.0,0.03,24088.0,210.0
143,Brunei,138,,1.0,,130.0,7,2.0,315.0,2.0,14476.0,33090.0
144,Zambia,137,+13,3.0,,78.0,56,1.0,7.0,0.2,7277.0,396.0
145,French Guiana,133,+5,1.0,,100.0,32,2.0,445.0,3.0,,
146,Togo,126,+2,9.0,,74.0,43,,15.0,1.0,7891.0,953.0
147,Cambodia,122,,,,120.0,2,1.0,7.0,,12378.0,740.0
148,Chad,117,,10.0,,39.0,68,,7.0,0.6,,
149,Trinidad and Tobago,116,,8.0,,96.0,12,,83.0,6.0,2007.0,1434.0
150,Eswatini,116,+4,1.0,,12.0,103,,100.0,0.9,714.0,615.0
151,Bermuda,115,,7.0,,51.0,57,4.0,1847.0,112.0,3144.0,50483.0
152,Aruba,100,,2.0,,81.0,17,4.0,937.0,19.0,1758.0,16466.0
153,Benin,96,+6,2.0,,50.0,44,,8.0,0.2,,
154,Monaco,95,,4.0,,78.0,13,1.0,2421.0,102.0,,
155,Uganda,89,,,,55.0,34,,2.0,,39232.0,858.0
156,Haiti,88,+3,9.0,+1,10.0,69,,8.0,0.8,935.0,82.0
157,CAR,85,+13,,,10.0,75,,18.0,,3498.0,724.0
158,Bahamas,83,,11.0,,24.0,48,1.0,211.0,28.0,1353.0,3441.0
159,Guyana,82,,9.0,,22.0,51,2.0,104.0,11.0,579.0,736.0
160,Barbados,82,+1,7.0,,44.0,31,4.0,285.0,24.0,2420.0,8421.0
161,Liechtenstein,82,,1.0,,55.0,26,,2151.0,26.0,900.0,23605.0
162,Mozambique,80,,,,19.0,61,,3.0,,2466.0,79.0
163,Sint Maarten,76,,13.0,,44.0,19,7.0,1773.0,303.0,329.0,7673.0
164,Nepal,75,,,,16.0,59,,3.0,,63102.0,2166.0
165,Cayman Islands,74,,1.0,,10.0,63,3.0,1126.0,15.0,1927.0,29320.0
166,Libya,63,,3.0,,23.0,37,,9.0,0.4,2338.0,340.0
167,French Polynesia,58,,,,51.0,7,1.0,206.0,,2657.0,9459.0
168,South Sudan,46,,,,,46,,4.0,,1247.0,111.0
169,Macao,45,,,,39.0,6,1.0,69.0,,,
170,Syria,44,,3.0,,27.0,14,,3.0,0.2,,
171,Malawi,41,+2,3.0,,9.0,29,1.0,2.0,0.2,907.0,47.0
172,Mongolia,40,+1,,,12.0,28,,12.0,,8250.0,2517.0
173,Eritrea,39,,,,26.0,13,,11.0,,,
174,Saint Martin,38,,3.0,,29.0,6,1.0,983.0,78.0,,
175,Angola,35,,2.0,,11.0,22,,1.0,0.06,3000.0,91.0
176,Zimbabwe,34,,4.0,,5.0,25,,2.0,0.3,7642.0,514.0
177,Antigua and Barbuda,25,,3.0,,15.0,7,1.0,255.0,31.0,151.0,1542.0
178,Timor-Leste,24,,,,20.0,4,,18.0,,664.0,504.0
179,Sao Tome and Principe,23,+7,3.0,+2,4.0,16,,105.0,14.0,175.0,799.0
180,Botswana,23,,1.0,,8.0,14,,10.0,0.4,8636.0,3672.0
181,Grenada,21,,,,13.0,8,4.0,187.0,,1406.0,12495.0
182,Laos,19,,,,9.0,10,,3.0,,2223.0,306.0
183,Belize,18,,2.0,,13.0,3,1.0,45.0,5.0,1043.0,2623.0
184,Fiji,18,,,,14.0,4,,20.0,,1007.0,1123.0
185,New Caledonia,18,,,,17.0,1,1.0,63.0,,4947.0,17328.0
186,Saint Lucia,18,,,,15.0,3,,98.0,,446.0,2429.0
187,Gambia,17,,1.0,,9.0,7,,7.0,0.4,401.0,166.0
188,St. Vincent Grenadines,17,+1,,,9.0,8,,153.0,,137.0,1235.0
189,Curaçao,16,,1.0,,13.0,2,,98.0,6.0,351.0,2139.0
190,Dominica,16,,,,13.0,3,,222.0,,383.0,5320.0
191,Namibia,16,,,,8.0,8,,6.0,,1122.0,442.0
192,Nicaragua,15,+1,5.0,+2,7.0,3,,2.0,0.8,,
193,Burundi,15,,1.0,,7.0,7,,1.0,0.08,284.0,24.0
194,Saint Kitts and Nevis,15,,,,8.0,7,,282.0,,294.0,5526.0
195,Falkland Islands,13,,,,13.0,0,,3736.0,,388.0,111494.0
196,Yemen,12,+2,2.0,,1.0,9,,0.4,0.07,120.0,4.0
197,Turks and Caicos,12,,1.0,,6.0,5,,310.0,26.0,107.0,2764.0
198,Montserrat,11,,1.0,,7.0,3,1.0,2204.0,200.0,36.0,7212.0
199,Greenland,11,,,,11.0,0,,194.0,,1294.0,22794.0
200,Vatican City,11,,,,2.0,9,,13733.0,,,
201,Seychelles,11,,,,6.0,5,,112.0,,,
202,Suriname,10,,1.0,,9.0,0,,17.0,2.0,404.0,689.0
203,MS Zaandam,9,,2.0,,,7,,,,,
204,Mauritania,8,,1.0,,6.0,1,,2.0,0.2,1032.0,222.0
205,Papua New Guinea,8,,,,6.0,2,,0.9,,2402.0,268.0
206,Bhutan,7,,,,5.0,2,,9.0,,10980.0,14230.0
207,British Virgin Islands,6,,1.0,,3.0,2,,198.0,33.0,,
208,Caribbean Netherlands,6,,,,,6,,229.0,,110.0,4195.0
209,St. Barth,6,,,,6.0,0,,607.0,,,
210,Western Sahara,6,,,,5.0,1,,10.0,,,
211,Anguilla,3,,,,3.0,0,,200.0,,,
212,Comoros,3,,,,,3,,3.0,,,
213,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
214,China,82880,+3,4633.0,,77766.0,481,33.0,58.0,3.0,,
215,Total:,3633345,"+69,656",251463.0,"+3,317",1184110.0,2197772,49904.0,466.1,32.3,,
