,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","6,784,980","+7,668","254,589",+639,"3,792,852","+4,817","2,737,539","21,481",,,,,,North America,"
",,
1,,"
South America
","5,574,039","+1,015","183,993",+72,"4,147,085","+1,146","1,242,961","14,837",,,,,,South America,"
",,
2,,"
Asia
","6,031,399","+7,634","126,526",+51,"4,722,489","+5,572","1,182,384","19,113",,,,,,Asia,"
",,
3,,"
Europe
","3,294,307","+7,747","204,627",+122,"1,959,353","+6,512","1,130,327","5,164",,,,,,Europe,"
",,
4,,"
Africa
","1,162,392",,"27,022",,"884,480",,"250,890","1,190",,,,,,Africa,"
",,
5,,"
Oceania
","26,695",+182,499,+9,"20,306",+613,"5,890",58,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"22,874,533","+24,246","797,271",+893,"15,527,216","+18,660","6,550,046","61,847","2,935",102.3,,,,All,"
",,
8,1,USA,"5,746,534",+262,"177,426 ",+2,"3,095,910",+426,"2,473,198","16,817","17,347",536,"73,870,979","222,992","331,272,237 ",North America,58,"1,867",4
9,2,Brazil,"3,505,097",,"112,423 ",,"2,653,407",,"739,267","8,318","16,474",528,"13,748,152","64,616","212,768,400 ",South America,61,"1,893",15
10,3,India,"2,910,032","+5,703","55,002 ",+27,"2,160,059","+2,118","694,971","8,944","2,106",40,"33,467,237","24,219","1,381,863,561 ",Asia,475,"25,124",41
11,4,Russia,"946,976","+4,870","16,189 ",+90,"761,330","+5,817","169,457","2,300","6,489",111,"33,800,000","231,597","145,943,309 ",Europe,154,"9,015",4
12,5,South Africa,"599,940",,"12,618 ",,"497,169",,"90,153",539,"10,098",212,"3,480,283","58,581","59,410,167 ",Africa,99,"4,708",17
13,6,Peru,"567,059",,"27,034 ",,"380,730",,"159,295","1,519","17,166",818,"2,852,011","86,336","33,033,892 ",South America,58,"1,222",12
14,7,Mexico,"543,806","+6,775","59,106 ",+625,"371,638","+4,101","113,062","3,503","4,212",458,"1,226,117","9,496","129,117,943 ",North America,237,"2,185",105
15,8,Colombia,"513,719",,"16,183 ",,"339,124",,"158,412","1,493","10,081",318,"2,374,898","46,606","50,956,995 ",South America,99,"3,149",21
