,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
0,China,80738,43.0,3120.0,23.0,58677.0,18941,5111.0,56.1
1,S. Korea,7382,69.0,53.0,3.0,166.0,7163,36.0,144.0
2,Italy,7375,,366.0,,622.0,6387,650.0,122.0
3,Iran,6566,,194.0,,2134.0,4238,,78.2
4,France,1209,,19.0,,12.0,1178,45.0,18.5
5,Germany,1040,,,,18.0,1022,9.0,12.4
6,Diamond Princess,696,,7.0,,245.0,444,32.0,
7,Spain,674,,17.0,,32.0,625,11.0,14.4
8,USA,554,13.0,22.0,,15.0,517,8.0,1.7
9,Japan,502,,7.0,,76.0,419,30.0,4.0
10,Switzerland,332,,2.0,,3.0,327,,38.4
11,UK,278,,3.0,,18.0,257,,4.1
12,Netherlands,265,,3.0,,,262,1.0,15.5
13,Sweden,203,,,,1.0,202,,20.1
14,Belgium,200,,,,1.0,199,1.0,17.3
15,Norway,177,1.0,,,1.0,176,,32.6
16,Singapore,150,,,,90.0,60,9.0,25.6
17,Hong Kong,115,,3.0,,59.0,53,6.0,15.3
18,Austria,112,8.0,,,2.0,110,1.0,12.4
19,Malaysia,99,,,,24.0,75,,3.1
20,Australia,93,10.0,3.0,,22.0,68,1.0,3.6
21,Bahrain,85,,,,14.0,71,,50.0
22,Greece,73,,,,,73,1.0,7.0
23,Canada,67,1.0,,,8.0,59,1.0,1.8
24,Kuwait,64,,,,1.0,63,3.0,15.0
25,Iraq,60,,6.0,,1.0,53,,1.5
26,Iceland,58,,,,1.0,57,,
27,Egypt,55,,1.0,,1.0,53,,0.5
28,Thailand,50,,1.0,,33.0,16,1.0,0.7
29,Taiwan,45,,1.0,,15.0,29,,1.9
30,UAE,45,,,,7.0,38,2.0,4.5
31,India,43,3.0,,,4.0,39,,
32,Israel,39,,,,3.0,36,1.0,4.5
33,San Marino,36,,1.0,,,35,5.0,
34,Denmark,35,,,,1.0,34,,6.0
35,Czechia,32,,,,,32,,3.0
36,Lebanon,32,,,,1.0,31,3.0,4.7
37,Portugal,30,,,,,30,,2.9
38,Vietnam,30,,,,16.0,14,,0.3
39,Brazil,25,,,,,25,1.0,0.1
40,Finland,25,,,,1.0,24,,4.5
41,Ireland,21,,,,,21,,4.3
42,Algeria,20,,,,,20,,0.5
43,Palestine,19,,,,,19,,3.7
44,Russia,17,,,,3.0,14,,0.1
45,Oman,16,,,,2.0,14,,3.1
46,Slovenia,16,,,,,16,,7.7
47,Ecuador,15,1.0,,,,15,1.0,0.9
48,Georgia,15,2.0,,,,15,1.0,3.8
49,Qatar,15,,,,,15,,5.2
50,Romania,15,,,,5.0,10,,0.8
51,Saudi Arabia,15,4.0,,,1.0,14,,0.4
52,Argentina,12,,1.0,,,11,,0.3
53,Croatia,12,,,,,12,,2.9
54,Poland,11,,,,,11,1.0,0.3
55,Philippines,10,,1.0,,2.0,7,1.0,0.1
56,Macao,10,,,,10.0,0,,
57,Estonia,10,,,,,10,,7.5
58,Chile,10,,,,,10,,0.5
59,Azerbaijan,9,,,,,9,,0.9
60,Costa Rica,9,,,,,9,1.0,1.8
61,Hungary,9,2.0,,,,9,,0.9
62,Mexico,7,,,,1.0,6,1.0,0.1
63,Pakistan,7,,,,1.0,6,,
64,Peru,7,,,,,7,,0.2
65,Belarus,6,,,,,6,,0.6
66,Indonesia,6,,,,,6,,
67,Latvia,6,3.0,,,1.0,5,,3.2
68,Dominican Republic,5,,,,,5,,0.5
69,Luxembourg,5,,,,,5,,
70,New Zealand,5,,,,,5,,1.0
71,French Guiana,5,,,,,5,,
72,Guyana,5,,,,,5,,
73,Slovakia,5,,,,,5,,0.9
74,Afghanistan,4,,,,,4,,0.1
75,Senegal,4,,,,1.0,3,,0.2
76,Bulgaria,4,,,,,4,,0.6
77,Maldives,4,,,,,4,,
78,North Macedonia,3,,,,,3,,1.4
79,Bangladesh,3,,,,,3,,
80,Bosnia and Herzegovina,3,,,,,3,,0.9
81,Malta,3,,,,,3,,
82,South Africa,3,,,,,3,,0.1
83,Cambodia,2,,,,1.0,1,,0.1
84,Morocco,2,,,,,2,1.0,0.1
85,Tunisia,2,,,,,2,,0.2
86,Albania,2,,,,,2,,0.7
87,Cameroon,2,,,,,2,,0.1
88,Faeroe Islands,2,,,,,2,,
89,Martinique,2,,,,,2,,
90,Saint Martin,2,,,,,2,,
91,Andorra,1,,,,,1,,
92,Armenia,1,,,,,1,,0.3
93,Jordan,1,,,,,1,,0.1
94,Lithuania,1,,,,,1,,0.4
95,Monaco,1,,,,,1,,
96,Nepal,1,,,,1.0,0,,
97,Nigeria,1,,,,,1,,
98,Sri Lanka,1,,,,1.0,0,,
99,Ukraine,1,,,,,1,,
100,Bhutan,1,,,,,1,,
101,Colombia,1,,,,,1,,
102,Gibraltar,1,,,,1.0,0,1.0,
103,Vatican City,1,,,,,1,,
104,Liechtenstein,1,,,,,1,,
105,Moldova,1,,,,,1,,0.2
106,Paraguay,1,,,,,1,,0.1
107,St. Barth,1,,,,,1,,
108,Serbia,1,,,,,1,,0.1
109,Togo,1,,,,,1,,0.1
110,Total:,110110,160.0,3831.0,26.0,62356.0,43923,5977.0,14.1
