,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","6,314,111","+6,176","241,038",+755,"3,440,694","+3,982","2,632,379","24,496",,,,,,North America,"
",,
1,,"
South America
","4,980,682","+1,743","165,530",+66,"3,578,914","+1,077","1,236,238","14,743",,,,,,South America,"
",,
2,,"
Asia
","5,302,790","+1,545","114,149",+12,"4,037,869","+3,589","1,150,772","18,906",,,,,,Asia,"
",,
3,,"
Europe
","3,106,698",+639,"201,827",+15,"1,862,570",+942,"1,042,301","5,195",,,,,,Europe,"
",,
4,,"
Africa
","1,078,301",,"24,322",,"772,365",,"281,614","1,211",,,,,,Africa,"
",,
5,,"
Oceania
","24,423",+241,387,+9,"14,492",,"9,544",46,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"20,807,726","+10,344","747,268",+857,"13,707,555","+9,590","6,352,903","64,601","2,669",95.9,,,,All,"
",,
8,1,USA,"5,360,302",,"169,131 ",,"2,812,603",,"2,378,568","17,320","16,183",511,"67,551,161","203,940","331,229,890 ",North America,62,"1,958",5
9,2,Brazil,"3,170,474",,"104,263 ",,"2,309,477",,"756,734","8,318","14,903",490,"13,231,548","62,197","212,735,424 ",South America,67,"2,040",16
10,3,India,"2,395,471",,"47,138 ",,"1,695,860",,"652,473","8,944","1,734",34,"26,845,688","19,431","1,381,567,238 ",Asia,577,"29,309",51
11,4,Russia,"902,701",,"15,260 ",,"710,298",,"177,143","2,300","6,185",105,"31,307,764","214,522","145,941,946 ",Europe,162,"9,564",5
12,5,South Africa,"568,919",,"11,010 ",,"432,029",,"125,880",539,"9,579",185,"3,295,434","55,484","59,393,824 ",Africa,104,"5,395",18
13,6,Peru,"498,555",,"21,713 ",,"341,938",,"134,904","1,501","15,097",657,"2,643,464","80,047","33,023,850 ",South America,66,"1,521",12
14,7,Mexico,"498,380","+5,858","54,666 ",+737,"336,635","+3,835","107,079","3,775","3,861",423,"1,127,115","8,731","129,088,353 ",North America,259,"2,361",115
15,8,Colombia,"422,519",,"13,837 ",,"239,785",,"168,897","1,493","8,294",272,"2,023,256","39,714","50,945,148 ",South America,121,"3,682",25
16,9,Chile,"378,168",,"10,205 ",,"351,419",,"16,544","1,268","19,763",533,"1,908,964","99,762","19,135,201 ",South America,51,"1,875",10
17,10,Spain,"376,864",,"28,579 ",,N/A,N/A,N/A,617,"8,060",611,"7,472,031","159,806","46,756,944 ",Europe,124,"1,636",6
