,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,334,585","+6,865","138,645",+706,"966,745","+3,337","1,229,195","19,443",,,,,,North America,"
",,
1,,"
South America
","1,219,723",+695,"52,857",+12,"564,277",+454,"602,589","11,932",,,,,,South America,"
",,
2,,"
Europe
","2,136,959","+11,572","180,568",+384,"1,119,059","+13,637","837,332","6,986",,,,,,Europe,"
",,
3,,"
Asia
","1,449,502","+25,232","36,684",+387,"877,610","+13,378","535,208","15,092",,,,,,Asia,"
",,
4,,"
Africa
","206,866","+1,346","5,581",+13,"93,569",+655,"107,716",502,,,,,,Africa,"
",,
5,,"
Oceania
","8,887",+9,124,,"8,332",+24,431,3,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"7,357,243","+45,719","414,474","+1,502","3,630,243","+31,485","3,312,526","53,962",944,53.2,,,,All,"
",,
8,1,USA,"2,047,147","+1,598","114,223 ",+75,"788,916",+54,"1,144,008","16,875","6,187",345,"22,164,494","66,984","330,891,117 ",North America,162,"2,897",15
9,2,Brazil,"742,084",,"38,497 ",,"325,602",,"377,985","8,318","3,493",181,"999,836","4,706","212,471,616 ",South America,286,"5,519",213
10,3,Russia,"493,657","+8,404","6,358 ",+216,"252,783","+10,386","234,516","2,300","3,383",44,"13,545,303","92,820","145,931,041 ",Europe,296,"22,952",11
11,4,UK,"289,140",,"40,883 ",,N/A,N/A,N/A,516,"4,260",602,"5,870,506","86,502","67,865,632 ",Europe,235,"1,660",12
12,5,Spain,"289,046",,"27,136 ",,N/A,N/A,N/A,617,"6,182",580,"4,465,338","95,508","46,753,788 ",Europe,162,"1,723",10
13,6,India,"276,583","+1,803","7,745 ",+26,"135,206","+1,041","133,632","8,944",201,6,"5,061,332","3,670","1,379,196,659 ",Asia,"4,987","178,076",272
14,7,Italy,"235,561",,"34,043 ",,"168,646",,"32,872",263,"3,896",563,"4,318,650","71,422","60,466,601 ",Europe,257,"1,776",14
15,8,Peru,"203,736",,"5,738 ",,"92,929",,"105,069","1,077","6,184",174,"1,227,691","37,267","32,943,514 ",South America,162,"5,741",27
16,9,Germany,"186,525",+9,"8,831 ",,"170,700",+500,"6,994",533,"2,227",105,"4,348,880","51,915","83,768,916 ",Europe,449,"9,486",19
17,10,Iran,"177,938","+2,011","8,506 ",+81,"140,590","+2,133","28,842","2,639","2,120",101,"1,128,601","13,447","83,927,262 ",Asia,472,"9,867",74
18,11,Turkey,"172,114",,"4,729 ",,"144,598",,"22,787",642,"2,042",56,"2,415,179","28,655","84,284,595 ",Asia,490,"17,823",35
19,12,France,"154,591",,"29,296 ",,"71,506",,"53,789",955,"2,369",449,"1,384,633","21,215","65,265,483 ",Europe,422,"2,228",47
20,13,Chile,"142,759",,"2,283 ",,"95,631",,"44,845","1,689","7,472",119,"746,592","39,075","19,106,539 ",South America,134,"8,369",26
21,14,Mexico,"124,301","+4,199","14,649 ",+596,"90,748","+3,115","18,904",378,965,114,"357,055","2,771","128,851,627 ",North America,"1,037","8,796",361
22,15,Pakistan,"113,702","+5,385","2,255 ",+83,"36,308","+1,290","75,139",111,515,10,"754,252","3,419","220,615,030 ",Asia,"1,940","97,834",292
23,16,Saudi Arabia,"112,288","+3,717",819 ,+36,"77,954","+1,615","33,515","1,693","3,229",24,"1,019,812","29,322","34,779,942 ",Asia,310,"42,466",34
24,17,Canada,"96,653",,"7,897 ",,"55,572",,"33,184","1,864","2,562",209,"1,955,719","51,845","37,722,638 ",North America,390,"4,777",19
25,18,Bangladesh,"74,865","+3,190","1,012 ",+37,"15,900",+563,"57,953",1,455,6,"441,560","2,683","164,591,590 ",Asia,"2,199","162,640",373
26,19,Qatar,"73,595","+1,716",66 ,+4,"49,413","+1,844","24,116",226,"26,211",24,"269,964","96,148","2,807,805 ",Asia,38,"42,543",10
27,20,Belgium,"59,569",+132,"9,629 ",+10,"16,392",+68,"33,548",102,"5,141",831,"969,619","83,683","11,586,764 ",Europe,195,"1,203",12
28,21,South Africa,"52,991",,"1,162 ",,"29,006",,"22,823",208,894,20,"968,070","16,335","59,263,077 ",Africa,"1,118","51,001",61
29,22,Belarus,"51,066",+801,288 ,+6,"25,667","+1,161","25,111",92,"5,404",30,"659,565","69,799","9,449,492 ",Europe,185,"32,811",14
30,23,Netherlands,"48,087",+184,"6,042 ",+11,N/A,N/A,N/A,92,"2,807",353,"435,587","25,424","17,132,765 ",Europe,356,"2,836",39
31,24,Sweden,"46,814",+198,"4,795 ",+78,N/A,N/A,N/A,288,"4,637",475,"325,000","32,192","10,095,634 ",Europe,216,"2,105",31
32,25,Ecuador,"43,917",,"3,690 ",,"21,020",,"19,207",219,"2,492",209,"128,175","7,272","17,626,344 ",South America,401,"4,777",138
33,26,Colombia,"42,078",,"1,372 ",,"16,534",,"24,172",335,827,27,"432,870","8,513","50,850,368 ",South America,"1,208","37,063",117
34,27,UAE,"39,904",,283 ,,"22,740",,"16,881",1,"4,038",29,"2,537,000","256,700","9,883,146 ",Asia,248,"34,923",4
35,28,Singapore,"38,965",+451,25 ,,"25,877",,"13,063",3,"6,663",4,"488,695","83,571","5,847,650 ",Asia,150,"233,906",12
36,29,Egypt,"36,829",,"1,306 ",,"9,786",,"25,737",41,360,13,"135,000","1,321","102,210,197 ",Africa,"2,775","78,262",757
37,30,Portugal,"35,600",+294,"1,497 ",+5,"21,742",+403,"12,361",65,"3,491",147,"940,988","92,269","10,198,284 ",Europe,286,"6,812",11
38,31,Indonesia,"34,316","+1,240","1,959 ",+36,"12,129",+715,"20,228",,126,7,"446,918","1,635","273,350,295 ",Asia,"7,966","139,536",612
39,32,Kuwait,"33,823",+683,275 ,+2,"23,288","+1,126","10,260",193,"7,927",64,"324,373","76,025","4,266,645 ",Asia,126,"15,515",13
40,33,Switzerland,"31,011",+23,"1,934 ",,"28,700",,377,21,"3,585",224,"435,458","50,337","8,650,937 ",Europe,279,"4,473",20
41,34,Ukraine,"28,381",+525,833 ,+23,"12,769",+357,"14,779",306,649,19,"445,940","10,194","43,747,275 ",Europe,"1,541","52,518",98
42,35,Poland,"27,668",+108,"1,191 ",+8,"13,411",+215,"13,066",160,731,31,"1,087,853","28,742","37,848,845 ",Europe,"1,368","31,779",35
43,36,Ireland,"25,215",,"1,691 ",,"22,698",,826,34,"5,110",343,"367,780","74,533","4,934,463 ",Europe,196,"2,918",13
44,37,Argentina,"24,761",,717 ,,"7,991",+423,"16,053",274,548,16,"203,051","4,495","45,171,227 ",South America,"1,824","63,000",222
45,38,Philippines,"23,732",+740,"1,027 ",+10,"4,895",+159,"17,810",82,217,9,"461,962","4,219","109,491,568 ",Asia,"4,614","106,613",237
46,39,Afghanistan,"22,142",+683,405 ,+21,"3,013",+362,"18,724",19,570,10,"50,658","1,303","38,870,176 ",Asia,"1,755","95,976",767
