,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
112,DRC,287,+20,23.0,+1,25.0,239,,3.0,0.3,,
113,Vietnam,268,,,,198.0,70,8.0,3.0,,206253.0,2119.0
114,Kenya,246,+12,11.0,,53.0,182,2.0,5.0,0.2,9630.0,179.0
115,Mayotte,245,+12,4.0,+1,117.0,124,6.0,898.0,15.0,1700.0,6231.0
116,Sri Lanka,238,,7.0,,70.0,161,1.0,11.0,0.3,4768.0,223.0
117,Guatemala,214,+18,7.0,+2,21.0,186,3.0,12.0,0.4,7200.0,402.0
118,Venezuela,204,,9.0,,111.0,84,4.0,7.0,0.3,268503.0,9442.0
119,Paraguay,199,+25,8.0,,30.0,161,1.0,28.0,1.0,4267.0,598.0
120,Faeroe Islands,184,,,,171.0,13,,3766.0,,5846.0,119641.0
121,El Salvador,177,+13,7.0,+1,33.0,137,2.0,27.0,1.0,9267.0,1429.0
122,Mali,171,,13.0,,34.0,124,,8.0,0.6,,
123,Martinique,158,,8.0,,73.0,77,17.0,421.0,21.0,,
124,Guadeloupe,145,,8.0,,67.0,70,13.0,362.0,20.0,,
125,Jamaica,143,,5.0,,21.0,117,,48.0,2.0,1424.0,481.0
126,Rwanda,138,,,,60.0,78,,11.0,,6237.0,482.0
127,Brunei,136,,1.0,,112.0,23,2.0,311.0,2.0,11089.0,25348.0
128,Gibraltar,132,+1,,,105.0,27,1.0,3918.0,,1760.0,52239.0
129,Cambodia,122,,,,98.0,24,1.0,7.0,,5768.0,345.0
130,Congo,117,,5.0,,11.0,101,,21.0,0.9,,
131,Trinidad and Tobago,114,,8.0,,20.0,86,,81.0,6.0,1298.0,927.0
132,Madagascar,111,,,,33.0,78,1.0,4.0,,,
133,Ethiopia,96,+4,3.0,,15.0,78,1.0,0.8,0.03,6231.0,54.0
134,French Guiana,96,+10,,,61.0,35,2.0,321.0,,,
135,Aruba,95,,2.0,,39.0,54,1.0,890.0,19.0,1237.0,11586.0
136,Gabon,95,+15,1.0,,6.0,88,,43.0,0.4,,
137,Tanzania,94,,4.0,,11.0,79,,2.0,0.07,,
138,Monaco,93,,3.0,,12.0,78,2.0,2370.0,76.0,,
139,Myanmar,85,,4.0,,2.0,79,,2.0,0.07,3236.0,59.0
140,Bermuda,83,+2,5.0,,35.0,43,9.0,1333.0,80.0,552.0,8863.0
141,Togo,81,,5.0,,45.0,31,,10.0,0.6,3618.0,437.0
142,Somalia,80,,5.0,,2.0,73,2.0,5.0,0.3,,
143,Liechtenstein,79,,1.0,,55.0,23,,2072.0,26.0,900.0,23605.0
144,Barbados,75,,5.0,,15.0,55,4.0,261.0,17.0,900.0,3132.0
145,Liberia,73,+14,6.0,,4.0,63,,14.0,1.0,,
146,Cayman Islands,61,+1,1.0,,7.0,53,3.0,928.0,15.0,690.0,10499.0
147,Sint Maarten,57,,9.0,,12.0,36,6.0,1329.0,210.0,163.0,3802.0
148,Guyana,57,+2,6.0,,9.0,42,4.0,72.0,8.0,260.0,331.0
149,Cabo Verde,56,,1.0,,1.0,54,,101.0,2.0,,
150,French Polynesia,55,,,,,55,1.0,196.0,,920.0,3275.0
151,Uganda,55,,,,20.0,35,,1.0,,8855.0,194.0
152,Bahamas,53,,8.0,,6.0,39,1.0,135.0,20.0,,
153,Equatorial Guinea,51,,,,4.0,47,,36.0,,854.0,609.0
154,Libya,49,,1.0,,11.0,37,,7.0,0.1,699.0,102.0
155,Zambia,48,,2.0,,30.0,16,1.0,3.0,0.1,1879.0,102.0
156,Macao,45,,,,16.0,29,1.0,69.0,,,
157,Haiti,43,+2,3.0,,,40,,4.0,0.3,365.0,32.0
158,Guinea-Bissau,43,,,,,43,,22.0,,1500.0,762.0
159,Saint Martin,35,,2.0,,13.0,20,5.0,905.0,52.0,,
160,Benin,35,,1.0,,18.0,16,,3.0,0.08,,
161,Eritrea,35,,,,,35,,10.0,,,
162,Syria,33,,2.0,,5.0,26,,2.0,0.1,,
163,Sudan,32,,5.0,,4.0,23,,0.7,0.1,,
164,Mongolia,31,,,,5.0,26,,9.0,,1450.0,442.0
165,Mozambique,31,,,,2.0,29,,1.0,,855.0,27.0
166,Chad,27,,,,5.0,22,,2.0,,,
167,Maldives,25,,,,16.0,9,,46.0,,3432.0,6349.0
168,Zimbabwe,24,+1,3.0,,2.0,19,,2.0,0.2,1299.0,87.0
169,Antigua and Barbuda,23,,3.0,,3.0,17,1.0,235.0,31.0,73.0,745.0
170,Angola,19,,2.0,,5.0,12,,0.6,0.06,,
171,Laos,19,,,,2.0,17,,3.0,,1288.0,177.0
172,Belize,18,,2.0,,,16,1.0,45.0,5.0,651.0,1637.0
173,New Caledonia,18,,,,1.0,17,1.0,63.0,,3197.0,11198.0
174,Timor-Leste,18,,,,1.0,17,,14.0,,,
175,Fiji,17,,,,,17,,19.0,,,
176,Malawi,16,,2.0,,,14,1.0,0.8,0.1,353.0,18.0
177,Eswatini,16,,1.0,,8.0,7,,14.0,0.9,714.0,615.0
178,Nepal,16,,,,2.0,14,,0.5,,15800.0,542.0
179,Dominica,16,,,,8.0,8,,222.0,,345.0,4793.0
180,Namibia,16,,,,4.0,12,,6.0,,362.0,142.0
181,Botswana,15,,1.0,,,14,,6.0,0.4,3441.0,1463.0
182,Saint Lucia,15,,,,11.0,4,,82.0,,319.0,1737.0
183,Sierra Leone,15,,,,,15,,2.0,,,
184,Curaçao,14,,1.0,,10.0,3,,85.0,6.0,230.0,1402.0
185,Grenada,14,,,,,14,2.0,124.0,,92.0,818.0
186,Saint Kitts and Nevis,14,,,,,14,,263.0,,234.0,4399.0
187,CAR,12,,,,4.0,8,,2.0,,,
188,St. Vincent Grenadines,12,,,,1.0,11,,108.0,,87.0,784.0
189,Turks and Caicos,11,,1.0,,,10,,284.0,26.0,83.0,2144.0
190,Falkland Islands,11,,,,1.0,10,,3161.0,,137.0,39368.0
191,Greenland,11,,,,11.0,0,,194.0,,1019.0,17950.0
192,Montserrat,11,,,,1.0,10,1.0,2204.0,,36.0,7212.0
193,Seychelles,11,,,,5.0,6,,112.0,,,
194,Suriname,10,,1.0,,6.0,3,,17.0,2.0,,
195,MS Zaandam,9,,2.0,,,7,,,,,
196,Gambia,9,,1.0,,2.0,6,,4.0,0.4,281.0,116.0
197,Nicaragua,9,,1.0,,4.0,4,,1.0,0.2,,
198,Vatican City,8,,,,2.0,6,,9988.0,,,
199,Mauritania,7,,1.0,,2.0,4,,2.0,0.2,713.0,153.0
200,Papua New Guinea,7,,,,,7,,0.8,,167.0,19.0
201,St. Barth,6,,,,4.0,2,,607.0,,,
202,Western Sahara,6,,,,,6,,10.0,,,
203,Burundi,5,,1.0,,,4,,0.4,0.08,,
204,Bhutan,5,,,,2.0,3,,6.0,,1166.0,1511.0
205,British Virgin Islands,4,+1,,,2.0,2,,132.0,,,
206,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
207,South Sudan,4,,,,,4,,0.4,,,
208,Anguilla,3,,,,1.0,2,,200.0,,,
209,Caribbean Netherlands,3,,,,,3,,114.0,,10.0,381.0
210,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
211,Yemen,1,,,,,1,,0.03,,,
212,China,82692,+351,4632.0,"+1,290",77944.0,116,89.0,57.0,3.0,,
213,Total:,2193673,"+12,365",147384.0,"+1,913",555594.0,1490695,56558.0,281.4,18.9,,
