,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","1,984,880","+3,693","120,635",+461,"624,647","+2,346","1,239,598","19,461",,,,,,North America,"
",,
1,,"
South America
","757,488",,"36,733",,"320,777",,"399,978","11,077",,,,,,South America,"
",,
2,,"
Europe
","1,969,899",,"171,568",,"948,496",,"849,835","9,377",,,,,,Europe,"
",,
3,,"
Asia
","1,051,324",+58,"29,120",,"621,770",+26,"400,434","13,699",,,,,,Asia,"
",,
4,,"
Africa
","131,587",,"3,814",,"55,126",,"72,647",352,,,,,,Africa,"
",,
5,,"
Oceania
","8,759",,125,,"8,162",+7,472,5,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"5,904,658","+3,751","362,010",+461,"2,579,629","+2,379","2,963,019","53,975",758,46.4,,,,All,"
",,
8,1,USA,"1,768,461",,"103,330 ",,"498,725",,"1,166,406","17,202","5,346",312,"16,331,312","49,365","330,827,597 ",North America,187,"3,202",20
9,2,Brazil,"438,812",,"26,764 ",,"193,181",,"218,867","8,318","2,066",126,"871,839","4,104","212,422,152 ",South America,484,"7,937",244
10,3,Russia,"379,051",,"4,142 ",,"150,993",,"223,916","2,300","2,598",28,"9,701,280","66,479","145,928,996 ",Europe,385,"35,232",15
11,4,Spain,"284,986",,"27,119 ",,"196,958",,"60,909",854,"6,096",580,"3,556,567","76,071","46,753,197 ",Europe,164,"1,724",13
12,5,UK,"269,127",,"37,837 ",,N/A,N/A,N/A,"1,559","3,966",558,"3,918,079","57,743","67,853,964 ",Europe,252,"1,793",17
13,6,Italy,"231,732",,"33,142 ",,"150,604",,"47,986",489,"3,832",548,"3,683,144","60,909","60,469,504 ",Europe,261,"1,825",16
14,7,France,"186,238",,"28,662 ",,"67,191",,"90,385","1,429","2,854",439,"1,384,633","21,217","65,260,761 ",Europe,350,"2,277",47
15,8,Germany,"182,452",,"8,570 ",,"163,200",,"10,682",744,"2,178",102,"3,952,971","47,194","83,760,156 ",Europe,459,"9,774",21
16,9,India,"165,386",,"4,711 ",,"70,920",,"89,755","8,944",120,3,"3,362,136","2,439","1,378,752,175 ",Asia,"8,337","292,667",410
17,10,Turkey,"160,979",,"4,461 ",,"124,369",,"32,149",683,"1,911",53,"1,928,209","22,885","84,254,857 ",Asia,523,"18,887",44
18,11,Iran,"143,849",,"7,627 ",,"112,988",,"23,234","2,543","1,715",91,"876,492","10,448","83,892,015 ",Asia,583,"10,999",96
19,12,Peru,"141,779",,"4,099 ",,"59,442",,"78,238",926,"4,306",124,"928,797","28,207","32,928,451 ",South America,232,"8,033",35
20,13,Canada,"88,512",,"6,877 ",,"46,840",,"34,795","1,613","2,347",182,"1,585,235","42,036","37,711,800 ",North America,426,"5,484",24
21,14,Chile,"86,943",,890 ,,"36,150",,"49,903","1,289","4,552",47,"530,173","27,756","19,101,165 ",South America,220,"21,462",36
22,15,Mexico,"81,400","+3,377","9,044 ",+447,"56,638","+2,255","15,718",378,632,70,"244,858","1,901","128,807,241 ",North America,"1,582","14,242",526
23,16,Saudi Arabia,"80,185",,441 ,,"54,553",,"25,191",384,"2,307",13,"770,696","22,171","34,762,153 ",Asia,434,"78,826",45
24,17,Pakistan,"61,227",,"1,260 ",,"20,231",,"39,736",111,278,6,"508,086","2,305","220,474,171 ",Asia,"3,601","174,980",434
25,18,Belgium,"57,849",,"9,388 ",,"15,572",,"32,889",208,"4,993",810,"818,807","70,678","11,585,114 ",Europe,200,"1,234",14
26,19,Qatar,"50,914",,33 ,,"15,399",,"35,482",214,"17,701",11,"207,033","71,977","2,876,377 ",Asia,56,"87,163",14
27,20,Netherlands,"45,950",,"5,903 ",,N/A,N/A,N/A,182,"2,682",345,"342,681","20,003","17,131,525 ",Europe,373,"2,902",50
28,21,Bangladesh,"40,321",,559 ,,"8,425",,"31,337",1,245,3,"275,776","1,676","164,537,836 ",Asia,"4,081","294,343",597
29,22,Belarus,"39,858",,219 ,,"16,660",,"22,979",92,"4,218",23,"499,249","52,833","9,449,593 ",Europe,237,"43,149",19
30,23,Ecuador,"38,471",,"3,313 ",,"18,425",,"16,733",220,"2,184",188,"110,812","6,290","17,617,555 ",South America,458,"5,318",159
31,24,Sweden,"35,727",,"4,266 ",,"4,971",,"26,490",280,"3,540",423,"238,800","23,659","10,093,573 ",Europe,283,"2,366",42
32,25,Singapore,"33,249",,23 ,,"18,294",,"14,932",7,"5,687",4,"334,691","57,250","5,846,144 ",Asia,176,"254,180",17
33,26,UAE,"32,532",,258 ,,"16,685",,"15,589",1,"3,293",26,"2,110,493","213,629","9,879,229 ",Asia,304,"38,292",5
34,27,Portugal,"31,596",,"1,369 ",,"18,637",,"11,590",65,"3,098",134,"778,698","76,349","10,199,255 ",Europe,323,"7,450",13
35,28,Switzerland,"30,796",,"1,919 ",,"28,300",,577,36,"3,561",222,"385,822","44,610","8,648,865 ",Europe,281,"4,507",22
36,29,South Africa,"27,403",,577 ,,"14,370",,"12,456",128,463,10,"655,723","11,069","59,238,562 ",Africa,"2,162","102,666",90
37,30,Colombia,"25,366",,822 ,,"6,665",,"17,879",136,499,16,"283,346","5,574","50,832,596 ",South America,"2,004","61,840",179
38,31,Ireland,"24,841",,"1,639 ",,"22,089",,"1,113",47,"5,036",332,"325,795","66,049","4,932,656 ",Europe,199,"3,010",15
39,32,Indonesia,"24,538",,"1,496 ",,"6,240",,"16,802",,90,5,"289,906","1,061","273,255,522 ",Asia,"11,136","182,657",943
40,33,Kuwait,"24,112",,185 ,,"8,698",,"15,229",197,"5,654",43,"282,341","66,206","4,264,573 ",Asia,177,"23,052",15
