,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","1,994,912","+13,725","121,207","+1,033","628,645","+6,344","1,245,060","19,399",,,,,,North America,"
",,
1,,"
South America
","766,534","+9,046","36,937",+204,"323,445","+2,668","406,152","11,138",,,,,,South America,"
",,
2,,"
Europe
","1,986,098","+16,199","172,463",+895,"962,534","+14,038","851,101","9,100",,,,,,Europe,"
",,
3,,"
Asia
","1,079,862","+28,596","29,653",+533,"650,452","+28,708","399,757","13,682",,,,,,Asia,"
",,
4,,"
Africa
","133,196","+1,609","3,871",+57,"55,645",+519,"73,680",356,,,,,,Africa,"
",,
5,,"
Oceania
","8,782",+23,125,,"8,164",+9,493,4,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"5,970,105","+69,198","364,271","+2,722","2,629,536","+52,286","2,976,298","53,683",766,46.7,,,,All,"
",,
8,1,USA,"1,776,927","+8,466","103,793 ",+463,"502,059","+3,334","1,171,075","17,161","5,371",314,"16,468,064","49,778","330,827,597 ",North America,186,"3,187",20
9,2,Brazil,"443,542","+4,730","26,899 ",+135,"193,181",,"223,462","8,318","2,088",127,"871,839","4,104","212,422,152 ",South America,479,"7,897",244
10,3,Russia,"387,623","+8,572","4,374 ",+232,"159,257","+8,264","223,992","2,300","2,656",30,"10,000,061","68,527","145,928,996 ",Europe,376,"33,363",15
11,4,Spain,"285,644",+658,"27,121 ",+2,"196,958",,"61,565",617,"6,110",580,"3,556,567","76,071","46,753,197 ",Europe,164,"1,724",13
12,5,UK,"271,222","+2,095","38,161 ",+324,N/A,N/A,N/A,"1,559","3,997",562,"4,043,686","59,594","67,853,964 ",Europe,250,"1,778",17
13,6,Italy,"232,248",+516,"33,229 ",+87,"152,844","+2,240","46,175",475,"3,841",550,"3,755,279","62,102","60,469,504 ",Europe,260,"1,820",16
14,7,France,"186,238",,"28,662 ",,"67,191",,"90,385","1,429","2,854",439,"1,384,633","21,217","65,260,761 ",Europe,350,"2,277",47
15,8,Germany,"182,823",+371,"8,579 ",+9,"164,100",+900,"10,144",744,"2,183",102,"3,952,971","47,194","83,760,156 ",Europe,458,"9,763",21
16,9,India,"173,140","+7,754","4,975 ",+264,"82,037","+11,117","86,128","8,944",126,4,"3,483,838","2,527","1,378,752,175 ",Asia,"7,963","277,136",396
17,10,Turkey,"162,120","+1,141","4,489 ",+28,"125,963","+1,594","31,668",662,"1,924",53,"1,964,364","23,315","84,254,857 ",Asia,520,"18,769",43
18,11,Iran,"146,668","+2,819","7,677 ",+50,"114,931","+1,943","24,060","2,547","1,748",92,"896,571","10,687","83,892,015 ",Asia,572,"10,928",94
