,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","7,147,639","+55,213","265,642","+1,857","4,095,848","+39,533","2,786,149","20,727",,,,,,North America,"
",,
1,,"
South America
","6,039,916","+66,017","196,434","+1,677","4,639,327","+58,182","1,204,155","15,053",,,,,,South America,"
",,
2,,"
Asia
","6,681,839","+103,007","136,551","+1,653","5,325,130","+82,961","1,220,158","18,861",,,,,,Asia,"
",,
3,,"
Europe
","3,480,959","+28,625","206,596",+371,"2,033,079","+12,925","1,241,284","5,561",,,,,,Europe,"
",,
4,,"
Africa
","1,225,247","+8,683","28,910",+254,"957,846","+12,371","238,491","1,282",,,,,,Africa,"
",,
5,,"
Oceania
","27,914",+130,600,+24,"22,400",+281,"4,914",48,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"24,604,235","+261,675","834,748","+5,836","17,074,281","+206,253","6,695,206","61,536","3,156",107.1,,,,All,"
",,
8,1,USA,"6,045,068","+44,703","184,754 ","+1,101","3,345,188","+31,327","2,515,126","16,371","18,246",558,"79,396,836","239,646","331,309,290 ",North America,55,"1,793",4
9,2,Brazil,"3,764,493","+42,489","118,726 ",+970,"2,947,250","+38,402","698,517","8,318","17,691",558,"14,172,764","66,602","212,797,254 ",South America,57,"1,792",15
10,3,India,"3,384,575","+76,826","61,694 ","+1,065","2,583,063","+59,620","739,818","8,944","2,449",45,"38,576,510","27,911","1,382,122,843 ",Asia,408,"22,403",36
11,4,Russia,"975,576","+4,711","16,804 ",+121,"792,561","+6,411","166,211","2,300","6,685",115,"35,400,000","242,558","145,944,502 ",Europe,150,"8,685",4
12,5,South Africa,"618,286","+2,585","13,628 ",+126,"531,338","+6,096","73,320",539,"10,405",229,"3,617,982","60,884","59,424,468 ",Africa,96,"4,360",16
13,6,Peru,"613,378",,"28,124 ",,"421,877",,"163,377","1,512","18,563",851,"3,055,850","92,482","33,042,679 ",South America,54,"1,175",11
14,7,Colombia,"582,022","+9,752","18,468 ",+284,"417,793","+10,672","145,761","1,493","11,420",362,"2,619,712","51,400","50,967,362 ",South America,88,"2,760",19
15,8,Mexico,"573,888","+5,267","62,076 ",+626,"396,758","+3,657","115,054","3,305","4,444",481,"1,291,083","9,997","129,143,835 ",North America,225,"2,080",100
16,9,Spain,"451,792","+3,781","28,996 ",+25,N/A,N/A,N/A,715,"9,662",620,"8,517,446","182,161","46,757,684 ",Europe,103,"1,613",5
17,10,Chile,"404,102","+1,737","11,072 ",+82,"377,922","+1,654","15,108","1,012","21,111",578,"2,303,242","120,325","19,141,918 ",South America,47,"1,729",8
18,11,Argentina,"380,292","+10,104","8,050 ",+211,"274,458","+5,657","97,784","2,075","8,402",178,"1,172,811","25,912","45,260,657 ",South America,119,"5,622",39
19,12,Iran,"367,796","+2,190","21,137 ",+117,"316,638","+1,768","30,021","3,822","4,370",251,"3,138,782","37,296","84,159,305 ",Asia,229,"3,982",27
20,13,UK,"330,368","+1,522","41,477 ",+12,N/A,N/A,N/A,64,"4,862",610,"16,273,209","239,515","67,942,448 ",Europe,206,"1,638",4
21,14,Saudi Arabia,"311,855","+1,019","3,785 ",+30,"286,255","+1,310","21,815","1,582","8,936",108,"4,792,192","137,324","34,897,048 ",Asia,112,"9,220",7
22,15,Bangladesh,"304,583","+2,436","4,127 ",+45,"193,458","+3,275","106,998",,"1,847",25,"1,500,385","9,096","164,945,471 ",Asia,542,"39,967",110
23,16,Pakistan,"294,638",+445,"6,274 ",+7,"279,561",+622,"8,803",641,"1,330",28,"2,535,778","11,446","221,542,355 ",Asia,752,"35,311",87
24,17,Turkey,"263,998","+1,491","6,209  ",+26,"240,792",+995,"16,997",862,"3,125",73,"6,727,860","79,638","84,480,373 ",Asia,320,"13,606",13
25,18,Italy,"263,949","+1,411","35,463 ",+5,"206,554",+225,"21,932",67,"4,367",587,"8,313,445","137,532","60,447,487 ",Europe,229,"1,705",7
26,19,France,"259,698","+6,111","30,576 ",+32,"85,984",+460,"143,138",381,"3,977",468,"6,000,000","91,888","65,296,569 ",Europe,251,"2,136",11
27,20,Germany,"240,565","+1,565","9,359 ",+7,"215,495","+1,262","15,711",245,"2,870",112,"11,208,091","133,706","83,826,591 ",Europe,348,"8,957",7
28,21,Iraq,"219,435","+3,651","6,740 ",+72,"161,009","+3,794","51,686",566,"5,437",167,"1,524,864","37,783","40,357,939 ",Asia,184,"5,988",26
29,22,Philippines,"205,581","+3,249","3,234 ",+97,"133,990",+566,"68,357",841,"1,872",29,"2,439,301","22,215","109,806,412 ",Asia,534,"33,954",45
30,23,Indonesia,"162,884","+2,719","7,064 ",+120,"118,575","+3,166","37,245",,595,26,"2,136,416","7,798","273,974,218 ",Asia,"1,682","38,785",128
31,24,Canada,"126,780",+363,"9,101 ",+7,"112,771",+316,"4,908",45,"3,355",241,"5,293,936","140,073","37,793,988 ",North America,298,"4,153",7
32,25,Qatar,"117,988",+246,195 ,+1,"114,797",+239,"2,996",66,"42,021",69,"609,258","216,987","2,807,805 ",Asia,24,"14,399",5
33,26,Bolivia,"112,094","+1,095","4,726 ",+62,"50,397","+1,522","56,971",71,"9,583",404,"239,073","20,438","11,697,596 ",South America,104,"2,475",49
34,27,Ukraine,"112,059","+1,974","2,403 ",+49,"54,217",+763,"55,439",177,"2,565",55,"1,452,006","33,234","43,690,862 ",Europe,390,"18,182",30
35,28,Ecuador,"111,219",+670,"6,471 ",+61,"95,202",+105,"9,546",370,"6,289",366,"319,537","18,069","17,684,205 ",South America,159,"2,733",55
36,29,Israel,"110,403","+2,000",884 ,+9,"87,726","+1,260","21,793",409,"12,003",96,"2,217,857","241,135","9,197,590 ",Asia,83,"10,405",4
37,30,Kazakhstan,"105,243",+168,"1,523 ",,"94,713",+723,"9,007",221,"5,595",81,"2,434,444","129,412","18,811,550 ",Asia,179,"12,352",8
38,31,Egypt,"98,062",+237,"5,342 ",+25,"69,612",+899,"23,108",41,956,52,"135,000","1,315","102,627,437 ",Africa,"1,047","19,211",760
