,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","7,155,367","+6,092","266,203",+518,"4,102,376","+3,721","2,786,788","20,576",,,,,,North America,"
",,
1,,"
South America
","6,039,916",,"196,434",,"4,639,327",,"1,204,155","15,053",,,,,,South America,"
",,
2,,"
Asia
","6,682,219",+380,"136,554",+3,"5,325,265",+135,"1,220,400","18,873",,,,,,Asia,"
",,
3,,"
Europe
","3,480,962",,"206,596",,"2,033,080",,"1,241,286","5,561",,,,,,Europe,"
",,
4,,"
Africa
","1,225,249",,"28,910",,"957,854",,"238,485","1,282",,,,,,Africa,"
",,
5,,"
Oceania
","27,926",+12,600,,"22,407",+7,"4,919",49,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"24,612,360","+6,484","835,312",+521,"17,080,960","+3,863","6,696,088","61,398","3,158",107.2,,,,All,"
",,
8,1,USA,"6,046,634",,"184,796 ",,"3,347,940",,"2,513,898","16,231","18,251",558,"79,472,486","239,874","331,309,290 ",North America,55,"1,793",4
9,2,Brazil,"3,764,493",,"118,726 ",,"2,947,250",,"698,517","8,318","17,691",558,"14,172,764","66,602","212,797,254 ",South America,57,"1,792",15
10,3,India,"3,384,575",,"61,694 ",,"2,583,063",,"739,818","8,944","2,449",45,"38,576,510","27,911","1,382,122,843 ",Asia,408,"22,403",36
11,4,Russia,"975,576",,"16,804 ",,"792,561",,"166,211","2,300","6,685",115,"35,400,000","242,558","145,944,502 ",Europe,150,"8,685",4
12,5,South Africa,"618,286",,"13,628 ",,"531,338",,"73,320",539,"10,405",229,"3,617,982","60,884","59,424,468 ",Africa,96,"4,360",16
