,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","12,071,643","+111,313","363,331","+1,540","7,865,052","+47,354","3,843,260","22,025",,,,,,North America,"
",,
1,,"
Asia
","14,323,462","+87,478","253,813","+1,443","12,781,054","+73,884","1,288,595","22,993",,,,,,Asia,"
",,
2,,"
South America
","9,947,944","+23,771","301,358",+351,"8,881,465","+2,106","765,121","17,784",,,,,,South America,"
",,
3,,"
Europe
","11,830,034","+208,349","290,378","+3,030","4,341,872","+78,892","7,197,784","26,278",,,,,,Europe,"
",,
4,,"
Africa
","1,878,637","+12,558","44,864",+180,"1,581,136","+20,359","252,637","2,442",,,,,,Africa,"
",,
5,,"
Oceania
","40,298",+9,980,,"32,834",+15,"6,484",26,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"50,092,739","+443,478","1,254,739","+6,544","35,484,072","+222,610","13,353,928","91,552","6,426",161.0,,,,All,"
",,
8,1,USA,"10,158,945","+100,359","243,134 ",+904,"6,431,000","+39,792","3,484,811","18,329","30,628",733,"156,437,927","471,646","331,685,117 ",North America,33,"1,364",2
9,2,India,"8,500,003","+39,118","126,134 ",+529,"7,860,171","+41,613","513,698","8,944","6,138",91,"116,542,304","84,161","1,384,752,705 ",Asia,163,"10,978",12
10,3,Brazil,"5,653,561","+21,056","162,269 ",+234,"5,064,344",,"426,948","8,318","26,531",762,"21,900,000","102,774","213,089,916 ",South America,38,"1,313",10
11,4,Russia,"1,753,836","+20,396","30,251 ",+364,"1,312,927","+16,803","410,658","2,300","12,016",207,"64,092,161","439,118","145,956,600 ",Europe,83,"4,825",2
12,5,France,"1,661,853",,"40,169 ",+304,"126,329",,"1,495,355","4,331","25,440",615,"17,651,546","270,213","65,324,507 ",Europe,39,"1,626",4
13,6,Spain,"1,388,411",,"38,833 ",,N/A,N/A,N/A,"2,863","29,692",830,"18,072,174","386,478","46,761,185 ",Europe,34,"1,204",3
14,7,Argentina,"1,228,814",,"33,136 ",,"1,042,237",,"153,441","4,666","27,102",731,"3,177,564","70,081","45,341,031 ",South America,37,"1,368",14
15,8,UK,"1,171,441","+24,957","48,888 ",+413,N/A,N/A,N/A,"1,185","17,224",719,"35,600,586","523,450","68,011,485 ",Europe,58,"1,391",2
16,9,Colombia,"1,127,733",,"32,405 ",,"1,020,263",,"75,065","2,376","22,081",634,"5,320,872","104,183","51,072,509 ",South America,45,"1,576",10
17,10,Mexico,"955,128","+5,931","94,323 ",+551,"706,267","+4,430","154,538","2,800","7,381",729,"2,485,143","19,204","129,406,452 ",North America,135,"1,372",52
18,11,Peru,"917,503",,"34,783 ",,"838,783",,"43,937","1,022","27,693","1,050","4,635,248","139,903","33,131,802 ",South America,36,953,7
