,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,842,244","+66,449","226,842","+2,270","3,093,175","+57,159","2,522,227","25,760",,,,,,North America,"
",,
1,,"
South America
","4,445,445","+77,115","152,495","+1,940","3,067,591","+62,237","1,225,359","14,329",,,,,,South America,"
",,
2,,"
Asia
","4,685,852","+83,608","103,854","+1,425","3,511,729","+72,597","1,070,269","18,877",,,,,,Asia,"
",,
3,,"
Europe
","2,963,487","+19,247","204,877",+399,"1,778,926","+11,396","979,684","5,309",,,,,,Europe,"
",,
4,,"
Africa
","997,602","+15,383","21,683",+540,"677,208","+21,801","298,711","1,188",,,,,,Africa,"
",,
5,,"
Oceania
","21,279",+755,272,+15,"12,468",+187,"8,539",47,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"18,956,630","+262,557","710,038","+6,589","12,141,748","+225,377","6,104,844","65,514","2,432",91.1,,,,All,"
",,
8,1,USA,"4,973,314","+54,894","161,581 ","+1,291","2,529,742","+48,062","2,281,991","18,427","15,016",488,"62,315,336","188,154","331,192,837 ",North America,67,"2,050",5
9,2,Brazil,"2,862,761","+54,685","97,418 ","+1,322","2,020,637","+49,870","744,706","8,318","13,459",458,"13,329,028","62,664","212,706,570 ",South America,74,"2,183",16
10,3,India,"1,963,239","+56,626","40,739 ",+919,"1,327,200","+45,540","595,300","8,944","1,421",29,"21,484,402","15,554","1,381,307,956 ",Asia,704,"33,906",64
11,4,Russia,"866,627","+5,204","14,490 ",+139,"669,026","+7,555","183,111","2,300","5,938",99,"29,400,000","201,452","145,940,753 ",Europe,168,"10,072",5
12,5,South Africa,"529,877","+8,559","9,298 ",+414,"377,266","+13,515","143,313",539,"8,924",157,"3,113,191","52,429","59,379,523 ",Africa,112,"6,386",19
13,6,Mexico,"449,961","+6,148","48,869 ",+857,"300,254","+4,577","100,838","3,925","3,486",379,"1,026,294","7,952","129,062,461 ",North America,287,"2,641",126
14,7,Peru,"439,890",,"20,007 ",,"302,457",,"117,426","1,418","13,324",606,"2,440,184","73,911","33,015,064 ",South America,75,"1,650",14
15,8,Chile,"364,723","+1,761","9,792 ",+47,"338,291","+1,961","16,640","1,400","19,063",512,"1,737,813","90,832","19,132,066 ",South America,52,"1,954",11
16,9,Spain,"352,847","+2,953","28,499 ",+1,N/A,N/A,N/A,617,"7,546",610,"7,064,329","151,087","46,756,599 ",Europe,133,"1,641",7
17,10,Colombia,"345,714","+10,735","11,624 ",+309,"186,317","+6,059","147,773","1,493","6,787",228,"1,761,772","34,589","50,934,781 ",South America,147,"4,382",29
18,11,Iran,"317,483","+2,697","17,802 ",+185,"274,932","+2,397","24,749","4,129","3,775",212,"2,587,083","30,764","84,094,686 ",Asia,265,"4,724",33
19,12,UK,"307,184",+891,"46,364 ",+65,N/A,N/A,N/A,77,"4,523",683,"17,210,335","253,387","67,921,056 ",Europe,221,"1,465",4
20,13,Saudi Arabia,"282,824","+1,389","3,020 ",+36,"245,314","+1,626","34,490","1,991","8,112",87,"3,580,139","102,687","34,864,436 ",Asia,123,"11,545",10
21,14,Pakistan,"281,136",+675,"6,014 ",+15,"254,286","+4,889","20,836",872,"1,270",27,"2,043,870","9,236","221,284,113 ",Asia,787,"36,795",108
22,15,Italy,"248,803",+384,"35,181 ",+10,"200,976",+210,"12,646",41,"4,116",582,"7,041,040","116,472","60,452,810 ",Europe,243,"1,718",9
23,16,Bangladesh,"246,674","+2,654","3,267  ",+33,"141,750","+1,890","101,657",,"1,496",20,"1,212,416","7,355","164,846,922 ",Asia,668,"50,458",136
