,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,427,207","+6,109","143,355",+533,"1,038,054","+3,854","1,245,798","19,289",,,,,,North America,"
",,
1,,"
South America
","1,356,208",+764,"57,870",+26,"721,175","+30,977","577,163","12,010",,,,,,South America,"
",,
2,,"
Europe
","2,173,578",,"182,067",,"1,147,834",,"843,677","6,693",,,,,,Europe,"
",,
3,,"
Asia
","1,538,724",+59,"38,737",,"935,102",+24,"564,885","15,363",,,,,,Asia,"
",,
4,,"
Africa
","227,609",,"6,080",,"105,092",,"116,437",526,,,,,,Africa,"
",,
5,,"
Oceania
","8,901",,124,,"8,371",,406,2,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"7,732,948","+6,932","428,248",+559,"3,956,279","+34,855","3,348,421","53,887",992,54.9,,,,All,"
",,
8,1,USA,"2,116,922",,"116,825 ",,"841,934",,"1,158,163","16,613","6,397",353,"23,792,191","71,900","330,906,997 ",North America,156,"2,833",14
9,2,Brazil,"829,902",,"41,901 ",,"427,610","+30,918","360,391","8,318","3,906",197,"1,476,057","6,947","212,483,982 ",South America,256,"5,071",144
10,3,Russia,"511,423",,"6,715 ",,"269,370",,"235,338","2,300","3,505",46,"14,218,674","97,434","145,931,552 ",Europe,285,"21,732",10
11,4,India,"309,603",,"8,890 ",,"154,231",,"146,482","8,944",224,6,"5,363,445","3,889","1,379,307,780 ",Asia,"4,455","155,153",257
12,5,UK,"292,950",,"41,481 ",,N/A,N/A,N/A,492,"4,316",611,"6,434,713","94,811","67,868,549 ",Europe,232,"1,636",11
13,6,Spain,"290,289",,"27,136 ",,N/A,N/A,N/A,617,"6,209",580,"4,465,338","95,507","46,753,936 ",Europe,161,"1,723",10
14,7,Italy,"236,305",,"34,223 ",,"173,085",,"28,997",227,"3,908",566,"4,514,441","74,661","60,465,875 ",Europe,256,"1,767",13
15,8,Peru,"220,749",,"6,308 ",,"107,133",,"107,308","1,089","6,700",191,"1,315,417","39,925","32,947,280 ",South America,149,"5,223",25
16,9,Germany,"187,251",,"8,863 ",,"171,600",,"6,788",447,"2,235",106,"4,694,147","56,035","83,771,107 ",Europe,447,"9,452",18
17,10,Iran,"182,525",,"8,659 ",,"144,649",,"29,217","2,739","2,175",103,"1,196,947","14,260","83,936,074 ",Asia,460,"9,694",70
18,11,Turkey,"175,218",,"4,778 ",,"149,102",,"21,338",664,"2,079",57,"2,541,903","30,156","84,292,030 ",Asia,481,"17,642",33
19,12,Chile,"160,846",,"2,870 ",,"131,358",,"26,618","1,689","8,418",150,"799,776","41,856","19,107,883 ",South America,119,"6,658",24
