,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,359,811","+6,599","214,745",+536,"2,747,803","+6,371","2,397,263","26,093",,,,,,North America,"
",,
1,,"
South America
","3,952,480","+1,207","139,781",+88,"2,692,664",+535,"1,120,035","14,274",,,,,,South America,"
",,
2,,"
Asia
","4,134,858","+7,764","94,111",+87,"3,006,312","+8,476","1,034,435","19,733",,,,,,Asia,"
",,
3,,"
Europe
","2,834,662","+1,874","202,549",+26,"1,702,843",+775,"929,270","5,122",,,,,,Europe,"
",,
4,,"
Africa
","895,157",,"18,908",,"544,168",,"332,081","1,120",,,,,,Africa,"
",,
5,,"
Oceania
","18,032",+717,213,+13,"12,246","+1,000","5,573",39,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"17,195,721","+18,161","670,322",+750,"10,706,687","+17,157","5,818,712","66,385","2,206",86.0,,,,All,"
",,
8,1,USA,"4,568,375",+338,"153,845 ",+5,"2,245,521",+477,"2,169,009","18,852","13,795",465,"56,688,015","171,182","331,155,784 ",North America,72,"2,153",6
9,2,Brazil,"2,555,518",,"90,188 ",,"1,787,419",,"677,911","8,318","12,016",424,"12,601,096","59,250","212,677,716 ",South America,83,"2,358",17
10,3,India,"1,587,982","+3,598","35,035 ",+32,"1,022,565",+954,"530,382","8,944","1,150",25,"18,190,382","13,171","1,381,048,674 ",Asia,870,"39,419",76
11,4,Russia,"828,990",,"13,673 ",,"620,333",,"194,984","2,300","5,680",94,"27,569,646","188,911","145,939,561 ",Europe,176,"10,674",5
12,5,South Africa,"471,123",,"7,497 ",,"297,967",,"165,659",539,"7,936",126,"2,873,163","48,398","59,365,223 ",Africa,126,"7,919",21
13,6,Mexico,"408,449","+5,752","45,361 ",+485,"267,147","+5,690","95,941","3,922","3,165",352,"953,514","7,389","129,036,569 ",North America,316,"2,845",135
14,7,Peru,"400,683",,"18,816 ",,"280,044",,"101,823","1,427","12,140",570,"2,293,612","69,490","33,006,277 ",South America,82,"1,754",14
15,8,Chile,"351,575",,"9,278 ",,"324,557",,"17,740","1,529","18,379",485,"1,580,823","82,640","19,128,931 ",South America,54,"2,062",12
16,9,Spain,"329,721",,"28,441 ",,N/A,N/A,N/A,617,"7,052",608,"6,678,414","142,835","46,756,254 ",Europe,142,"1,644",7
17,10,UK,"301,455",,"45,961 ",,N/A,N/A,N/A,94,"4,439",677,"15,478,728","227,916","67,914,250 ",Europe,225,"1,478",4
18,11,Iran,"298,909",,"16,343 ",,"259,116",,"23,450","4,027","3,555",194,"2,405,862","28,616","84,074,125 ",Asia,281,"5,144",35
19,12,Pakistan,"277,402","+1,114","5,924 ",+32,"246,131","+1,248","25,347","1,179","1,254",27,"1,952,730","8,828","221,201,945 ",Asia,797,"37,340",113
20,13,Colombia,"276,055",,"9,454 ",,"142,777",,"123,824","1,493","5,421",186,"1,502,809","29,511","50,924,415 ",South America,184,"5,387",34
21,14,Saudi Arabia,"272,590",,"2,816 ",,"228,569",,"41,205","2,063","7,821",81,"3,237,731","92,894","34,854,060 ",Asia,128,"12,377",11
22,15,Italy,"246,776",,"35,129 ",,"199,031",,"12,616",38,"4,082",581,"6,690,311","110,667","60,454,503 ",Europe,245,"1,721",9
23,16,Bangladesh,"232,194",,"3,035 ",,"130,292",,"98,867",1,"1,409",18,"1,151,258","6,985","164,815,565 ",Asia,710,"54,305",143
24,17,Turkey,"228,924",,"5,659 ",,"212,557",,"10,708","1,280","2,712",67,"4,711,095","55,813","84,408,505 ",Asia,369,"14,916",18
25,18,Germany,"208,811",,"9,212 ",,"192,000",,"7,599",261,"2,492",110,"8,006,135","95,532","83,805,419 ",Europe,401,"9,097",10
26,19,France,"185,196",,"30,238 ",,"81,311",,"73,647",385,"2,837",463,"2,982,302","45,681","65,285,158 ",Europe,353,"2,159",22
27,20,Argentina,"178,996",,"3,288 ",,"77,855",,"97,853","1,002","3,958",73,"675,011","14,925","45,227,828 ",South America,253,"13,755",67
28,21,Iraq,"118,300",,"4,603 ",,"83,461",,"30,236",433,"2,936",114,"965,317","23,961","40,286,249 ",Asia,341,"8,752",42
29,22,Canada,"115,470",,"8,917 ",,"100,465",,"6,088","2,237","3,057",236,"3,899,192","103,241","37,767,796 ",North America,327,"4,235",10
30,23,Qatar,"110,153",,169 ,,"106,849",,"3,135",97,"39,231",60,"487,435","173,600","2,807,805 ",Asia,25,"16,614",6
31,24,Indonesia,"104,432",,"4,975 ",,"62,138",,"37,319",,381,18,"1,447,583","5,288","273,745,183 ",Asia,"2,621","55,024",189
32,25,Egypt,"93,356",,"4,728 ",,"37,025",,"51,603",41,911,46,"135,000","1,317","102,474,273 ",Africa,"1,098","21,674",759
33,26,Kazakhstan,"87,664","+1,472",793 ,,"57,815","+1,177","29,056",221,"4,665",42,"2,079,540","110,651","18,793,759 ",Asia,214,"23,700",9
34,27,Philippines,"85,486",,"1,962 ",,"26,996",,"56,528",351,779,18,"1,422,384","12,967","109,690,836 ",Asia,"1,283","55,908",77
35,28,Ecuador,"83,193",,"5,623 ",,"35,572",,"41,998",350,"4,710",318,"233,877","13,241","17,662,965 ",South America,212,"3,141",76
36,29,Sweden,"79,782",,"5,730 ",,N/A,N/A,N/A,43,"7,896",567,"810,356","80,200","10,104,222 ",Europe,127,"1,763",12
37,30,Oman,"78,569",,412 ,,"60,240",,"17,917",184,"15,359",81,"303,711","59,370","5,115,599 ",Asia,65,"12,417",17
38,31,Bolivia,"73,534","+1,207","2,808 ",+88,"22,506",+535,"48,220",71,"6,293",240,"158,497","13,564","11,684,977 ",South America,159,"4,161",74
39,32,Ukraine,"68,794","+1,197","1,673 ",+23,"38,154",+760,"28,967",102,"1,574",38,"1,013,793","23,193","43,711,571 ",Europe,635,"26,128",43
40,33,Israel,"68,556",+257,491 ,,"35,513","+2,767","32,552",321,"7,454",53,"1,651,766","179,587","9,197,590 ",Asia,134,"18,732",6
41,34,Belarus,"67,518",,548 ,,"61,442",,"5,528",,"7,145",58,"1,278,583","135,313","9,449,069 ",Europe,140,"17,243",7
42,35,Belgium,"67,335",+673,"9,836 ",+3,"17,491",+15,"40,008",47,"5,808",848,"1,588,423","137,008","11,593,639 ",Europe,172,"1,179",7
43,36,Dominican Republic,"66,182",,"1,123 ",,"33,947",,"31,112",286,"6,096",103,"250,424","23,067","10,856,272 ",North America,164,"9,667",43
44,37,Kuwait,"65,903",,444 ,,"56,467",,"8,992",125,"15,415",104,"498,357","116,567","4,275,277 ",Asia,65,"9,629",9
45,38,Panama,"63,269",,"1,374 ",,"37,316",,"24,579",158,"14,646",318,"216,730","50,171","4,319,796 ",North America,68,"3,144",20
46,39,UAE,"59,921",,347 ,,"53,202",,"6,372",,"6,053",35,"4,965,917","501,635","9,899,467 ",Asia,165,"28,529",2
47,40,Netherlands,"53,621",,"6,147 ",,N/A,N/A,N/A,21,"3,129",359,"962,965","56,189","17,137,929 ",Europe,320,"2,788",18
48,41,Singapore,"51,531",,27 ,,"46,098",,"5,406",,"8,803",5,"1,321,094","225,677","5,853,928 ",Asia,114,"216,812",4
49,42,Portugal,"50,613",,"1,725 ",,"35,875",,"13,013",41,"4,965",169,"1,561,919","153,216","10,194,240 ",Europe,201,"5,910",7
50,43,Romania,"48,235",,"2,269 ",,"26,446",,"19,520",377,"2,509",118,"1,154,228","60,032","19,226,813 ",Europe,399,"8,474",17
51,44,Guatemala,"47,605",,"1,835 ",,"34,488",,"11,282",5,"2,654",102,"148,164","8,259","17,939,645 ",North America,377,"9,776",121
52,45,Poland,"44,416",,"1,694 ",,"33,190",,"9,532",66,"1,174",45,"2,186,977","57,790","37,843,204 ",Europe,852,"22,340",17
53,46,Nigeria,"42,208",,873 ,,"19,004",,"22,331",7,204,4,"272,748","1,321","206,494,286 ",Africa,"4,892","236,534",757
54,47,Honduras,"40,944",+484,"1,259 ",+45,"5,281",+178,"34,404",59,"4,129",127,"98,904","9,974","9,916,258 ",North America,242,"7,876",100
55,48,Bahrain,"40,311",,144 ,,"36,920",,"3,247",41,"23,638",84,"817,608","479,432","1,705,369 ",Asia,42,"11,843",2
56,49,Armenia,"38,196",+259,728 ,+5,"28,366",+542,"9,102",10,"12,888",246,"161,754","54,579","2,963,691 ",Asia,78,"4,071",18
57,50,Afghanistan,"36,471",,"1,271 ",,"25,389",,"9,811",31,935,33,"88,199","2,262","38,990,237 ",Asia,"1,069","30,677",442
58,51,Kyrgyzstan,"35,223",+631,"1,364 ",+17,"23,985","+1,689","9,874",24,"5,392",209,"267,718","40,985","6,532,124 ",Asia,185,"4,789",24
59,52,Ghana,"35,142",,175 ,,"31,286",,"3,681",8,"1,129",6,"382,752","12,300","31,119,277 ",Africa,886,"177,824",81
60,53,Switzerland,"34,802",,"1,979 ",,"31,100",,"1,723",20,"4,019",229,"777,631","89,800","8,659,571 ",Europe,249,"4,376",11
61,54,Japan,"31,901",,"1,001 ",,"23,507",,"7,393",81,252,8,"765,346","6,053","126,444,285 ",Asia,"3,964","126,318",165
62,55,Azerbaijan,"31,221",,438 ,,"24,495",,"6,288",66,"3,077",43,"708,632","69,842","10,146,248 ",Asia,325,"23,165",14
63,56,Algeria,"29,229",,"1,186 ",,"19,592",,"8,451",70,666,27,,,"43,908,748 ",Africa,"1,502","37,023",
64,57,Ireland,"25,942",,"1,764 ",,"23,364",,814,4,"5,249",357,"624,615","126,389","4,941,995 ",Europe,191,"2,802",8
65,58,Serbia,"24,892",,558 ,,"14,047",,"10,287",143,"2,850",64,"650,744","74,503","8,734,430 ",Europe,351,"15,653",13
66,59,Moldova,"23,947",,759 ,,"16,785",,"6,403",362,"5,937",188,"128,076","31,756","4,033,187 ",Europe,168,"5,314",31
67,60,Uzbekistan,"22,872",+287,132 ,+1,"12,937",,"9,803",138,683,4,"1,377,915","41,125","33,505,420 ",Asia,"1,465","253,829",24
68,61,Morocco,"22,213",,334 ,,"17,125",,"4,754",31,601,9,"1,210,035","32,753","36,943,799 ",Africa,"1,663","110,610",31
69,62,Austria,"20,850",,716 ,,"18,528",,"1,606",20,"2,314",79,"870,602","96,621","9,010,456 ",Europe,432,"12,584",10
70,63,Nepal,"19,273",,49 ,,"14,021",,"5,203",,661,2,"670,746","22,990","29,175,017 ",Asia,"1,514","595,409",43
71,64,Kenya,"19,125",,311 ,,"8,021",,"10,793",44,355,6,"289,759","5,380","53,855,211 ",Africa,"2,816","173,168",186
72,65,Cameroon,"17,255",,391 ,,"15,320",,"1,544",30,649,15,"149,000","5,603","26,591,700 ",Africa,"1,541","68,009",178
73,66,Venezuela,"17,158",,156 ,,"10,421",,"6,581",25,604,5,"1,521,688","53,525","28,429,253 ",South America,"1,657","182,239",19
74,67,Costa Rica,"16,800",,133 ,,"4,050",,"12,617",75,"3,296",26,"84,815","16,638","5,097,714 ",North America,303,"38,329",60
75,68,Australia,"16,298",+716,189 ,+13,"10,619","+1,000","5,490",39,639,7,"4,153,568","162,742","25,522,399 ",Australia/Oceania,"1,566","135,039",6
76,69,Czechia,"16,093",,374 ,,"11,429",,"4,290",16,"1,503",35,"675,755","63,092","10,710,586 ",Europe,666,"28,638",16
77,70,El Salvador,"15,841",,430 ,,"8,095",+24,"7,316",487,"2,441",66,"234,086","36,075","6,488,800 ",North America,410,"15,090",28
78,71,Ivory Coast,"15,813",,99 ,,"10,793",,"4,921",,598,4,"98,014","3,709","26,423,629 ",Africa,"1,671","266,905",270
79,72,Ethiopia,"15,810",,253 ,,"6,685",,"8,872",66,137,2,"403,611","3,505","115,161,304 ",Africa,"7,284","455,183",285
80,73,S. Korea,"14,269",+18,300 ,,"13,132",+63,837,13,278,6,"1,556,215","30,352","51,272,771 ",Asia,"3,593","170,909",33
81,74,Denmark,"13,634",,614 ,,"12,485",,535,3,"2,353",106,"1,491,115","257,362","5,793,834 ",Europe,425,"9,436",4
82,75,Sudan,"11,496",,725 ,,"6,001",,"4,770",,262,17,401,9,"43,921,098 ",Africa,"3,821","60,581","109,529"
83,76,Palestine,"11,284",,80 ,,"4,833",,"6,371",,"2,208",16,"155,355","30,404","5,109,741 ",Asia,453,"63,872",33
84,77,Bulgaria,"11,155",,368 ,,"5,971",,"4,816",40,"1,606",53,"254,824","36,697","6,943,991 ",Europe,623,"18,870",27
85,78,Bosnia and Herzegovina,"11,127",,316 ,,"5,441",,"5,370",,"3,393",96,"135,760","41,402","3,279,093 ",Europe,295,"10,377",24
86,79,North Macedonia,"10,503",,476 ,,"5,931",,"4,096",55,"5,041",228,"97,550","46,823","2,083,367 ",Europe,198,"4,377",21
87,80,Madagascar,"10,317",,99 ,,"7,117",,"3,101",102,372,4,"39,864","1,437","27,740,097 ",Africa,"2,689","280,203",696
88,81,Senegal,"9,961",,200 ,,"6,655",,"3,106",50,594,12,"106,267","6,335","16,774,199 ",Africa,"1,684","83,871",158
89,82,Norway,"9,172",,255 ,,"8,752",,165,2,"1,691",47,"435,631","80,307","5,424,545 ",Europe,591,"21,273",12
90,83,Malaysia,"8,956",,124 ,,"8,612",,220,2,276,4,"955,133","29,482","32,397,308 ",Asia,"3,617","261,269",34
91,84,DRC,"8,931",,210 ,,"6,095",,"2,626",,100,2,,,"89,742,399 ",Africa,"10,048","427,345",
92,85,French Guiana,"7,647",,43 ,,"6,176",,"1,428",30,"25,557",144,"38,199","127,664","299,215 ",South America,39,"6,958",8
93,86,Finland,"7,414",,329 ,,"6,950",,135,,"1,338",59,"349,097","62,998","5,541,417 ",Europe,747,"16,843",16
94,87,Haiti,"7,378",+7,159 ,+1,"4,467",,"2,752",,646,14,"17,539","1,537","11,413,066 ",North America,"1,547","71,780",651
95,88,Gabon,"7,352",,49 ,,"4,943",,"2,360",11,"3,298",22,"75,222","33,741","2,229,412 ",Africa,303,"45,498",30
96,89,Tajikistan,"7,320",,60 ,,"6,103",,"1,157",,766,6,,,"9,552,775 ",Asia,"1,305","159,213",
97,90,Guinea,"7,183",,46 ,,"6,404",,733,24,546,3,"14,407","1,095","13,157,090 ",Africa,"1,832","286,024",913
98,91,Luxembourg,"6,533",,114 ,,"4,959",,"1,460",5,"10,424",182,"410,443","654,897","626,729 ",Europe,96,"5,498",2
