,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
29,Poland,10759,+248,463.0,+9,1944.0,8352,160.0,284.0,12.0,250719.0,6625.0
30,S. Korea,10708,+6,240.0,,8501.0,1967,55.0,209.0,5.0,589520.0,11499.0
31,Romania,10417,+321,552.0,+7,2817.0,7048,241.0,541.0,29.0,121602.0,6321.0
32,UAE,8756,,56.0,,1637.0,7063,1.0,885.0,6.0,790000.0,79875.0
33,Qatar,8525,+761,10.0,,809.0,7706,72.0,2959.0,3.0,75888.0,26340.0
34,Indonesia,8211,+436,689.0,+42,1002.0,6520,,30.0,3.0,64054.0,234.0
35,Denmark,8210,+137,403.0,+9,5526.0,2281,69.0,1417.0,70.0,125329.0,21638.0
36,Belarus,8022,,60.0,,938.0,7024,92.0,849.0,6.0,122543.0,12968.0
37,Ukraine,7647,+477,193.0,+6,601.0,6853,45.0,175.0,4.0,77752.0,1778.0
38,Norway,7401,,195.0,+1,32.0,7174,53.0,1365.0,36.0,155125.0,28614.0
39,Serbia,7276,,139.0,,1063.0,6074,96.0,833.0,16.0,51324.0,5874.0
40,Philippines,7192,+211,477.0,+15,762.0,5953,1.0,66.0,4.0,76956.0,702.0
41,Czechia,7188,+1,213.0,+3,2186.0,4789,76.0,671.0,20.0,203622.0,19014.0
42,Australia,6675,+8,79.0,+4,5136.0,1460,43.0,262.0,3.0,482371.0,18917.0
43,Malaysia,5691,+88,96.0,+1,3663.0,1932,41.0,176.0,3.0,121722.0,3761.0
44,Dominican Republic,5543,,265.0,,674.0,4604,135.0,511.0,24.0,18261.0,1683.0
45,Panama,5166,+174,146.0,+2,271.0,4749,86.0,1197.0,34.0,23534.0,5454.0
46,Bangladesh,4689,+503,131.0,+4,112.0,4446,1.0,28.0,0.8,39476.0,240.0
47,Colombia,4561,,215.0,,927.0,3419,98.0,90.0,4.0,71500.0,1405.0
48,Finland,4395,+111,172.0,,2000.0,2223,60.0,793.0,31.0,71000.0,12814.0
49,South Africa,3953,,75.0,,1473.0,2405,36.0,67.0,1.0,143570.0,2421.0
50,Egypt,3891,,287.0,,1004.0,2600,,38.0,3.0,90000.0,879.0
51,Morocco,3692,+124,155.0,,478.0,3059,1.0,100.0,4.0,22816.0,618.0
52,Luxembourg,3665,,83.0,,728.0,2854,27.0,5855.0,133.0,36891.0,58933.0
53,Argentina,3435,,166.0,+1,919.0,2350,123.0,76.0,4.0,41786.0,925.0
54,Algeria,3007,,407.0,,1355.0,1245,40.0,69.0,9.0,6500.0,148.0
55,Moldova,2926,,80.0,,755.0,2091,212.0,725.0,20.0,11763.0,2916.0
56,Thailand,2854,+15,50.0,,2490.0,314,61.0,41.0,0.7,142589.0,2043.0
57,Kuwait,2614,+215,15.0,+1,613.0,1986,60.0,612.0,4.0,,
58,Greece,2463,,127.0,+2,577.0,1759,52.0,236.0,12.0,59241.0,5684.0
59,Hungary,2383,+99,250.0,+11,401.0,1732,61.0,247.0,26.0,58251.0,6030.0
60,Kazakhstan,2334,+45,24.0,+4,602.0,1708,29.0,124.0,1.0,153492.0,8175.0
61,Bahrain,2217,,8.0,,1082.0,1127,2.0,1303.0,5.0,100031.0,58787.0
62,Croatia,2009,+28,51.0,+1,982.0,976,19.0,489.0,12.0,30213.0,7360.0
63,Oman,1790,+74,9.0,,325.0,1456,3.0,351.0,2.0,,
64,Iceland,1789,,10.0,,1509.0,270,5.0,5243.0,29.0,45093.0,132143.0
65,Uzbekistan,1778,+20,8.0,+1,598.0,1172,8.0,53.0,0.2,210000.0,6274.0
66,Iraq,1677,,83.0,,1171.0,423,,42.0,2.0,64882.0,1613.0
67,Estonia,1605,+13,46.0,+1,206.0,1353,6.0,1210.0,35.0,46281.0,34889.0
68,Armenia,1596,+73,27.0,+3,728.0,841,10.0,539.0,9.0,16552.0,5586.0
69,Azerbaijan,1592,+44,21.0,+1,1013.0,558,14.0,157.0,2.0,114410.0,11284.0
70,New Zealand,1456,+5,17.0,+1,1095.0,344,1.0,302.0,4.0,108238.0,22446.0
71,Cameroon,1430,+96,43.0,,668.0,719,20.0,54.0,2.0,,
72,Bosnia and Herzegovina,1421,+8,55.0,+1,538.0,828,4.0,433.0,17.0,21432.0,6533.0
73,Lithuania,1410,+12,40.0,,430.0,940,17.0,518.0,15.0,90992.0,33425.0
74,Slovenia,1373,+7,80.0,+1,211.0,1082,23.0,660.0,38.0,45703.0,21984.0
75,Slovakia,1360,+35,17.0,+2,355.0,988,8.0,249.0,3.0,61261.0,11221.0
76,Afghanistan,1330,+51,42.0,,179.0,1109,7.0,34.0,1.0,6422.0,165.0
77,North Macedonia,1300,,56.0,,301.0,943,14.0,624.0,27.0,13649.0,6551.0
78,Ghana,1279,+125,10.0,+1,134.0,1135,4.0,41.0,0.3,68591.0,2207.0
79,Cuba,1235,,43.0,,365.0,827,14.0,109.0,4.0,34243.0,3023.0
80,Bulgaria,1171,+74,52.0,,193.0,926,37.0,169.0,7.0,27000.0,3886.0
81,Hong Kong,1036,,4.0,,699.0,333,9.0,138.0,0.5,131786.0,17579.0
82,Ivory Coast,1004,,14.0,,359.0,631,,38.0,0.5,,
83,Djibouti,999,+13,2.0,,330.0,667,,1011.0,2.0,11090.0,11225.0
84,Nigeria,981,,31.0,,197.0,753,2.0,5.0,0.2,8003.0,39.0
85,Tunisia,918,,38.0,,190.0,690,32.0,78.0,3.0,19411.0,1642.0
86,Guinea,862,,6.0,,170.0,686,,66.0,0.5,,
87,Cyprus,795,,13.0,,98.0,684,15.0,658.0,11.0,40745.0,33747.0
88,Latvia,784,+6,12.0,+1,133.0,639,6.0,416.0,6.0,43080.0,22840.0
89,Andorra,723,,37.0,,333.0,353,17.0,9357.0,479.0,1673.0,21653.0
90,Diamond Princess,712,,13.0,,645.0,54,4.0,,,,
91,Bolivia,703,+31,43.0,+3,44.0,616,3.0,60.0,4.0,4420.0,379.0
92,Lebanon,696,+8,22.0,,140.0,534,46.0,102.0,3.0,25337.0,3712.0
93,Costa Rica,686,,6.0,,196.0,484,8.0,135.0,1.0,12073.0,2370.0
94,Albania,678,+15,27.0,,394.0,257,4.0,236.0,9.0,6509.0,2262.0
95,Niger,671,,24.0,,256.0,391,,28.0,1.0,4832.0,200.0
96,Kyrgyzstan,656,+25,8.0,,322.0,326,11.0,101.0,1.0,39615.0,6072.0
97,Burkina Faso,616,,41.0,,410.0,165,,29.0,2.0,,
98,Honduras,562,+43,47.0,,50.0,465,10.0,57.0,5.0,3107.0,314.0
99,Uruguay,557,+8,12.0,,354.0,191,10.0,160.0,3.0,15142.0,4359.0
100,Senegal,545,+66,6.0,,262.0,277,1.0,33.0,0.4,466.0,28.0
101,Channel Islands,521,,29.0,,295.0,197,,2997.0,167.0,3320.0,19095.0
102,San Marino,501,,40.0,,63.0,398,3.0,14765.0,1179.0,1929.0,56851.0
103,Palestine,480,,4.0,,92.0,384,,94.0,0.8,27000.0,5293.0
104,Malta,447,+2,3.0,,223.0,221,2.0,1012.0,7.0,27422.0,62105.0
105,Jordan,437,,7.0,,318.0,112,5.0,43.0,0.7,36000.0,3528.0
106,Georgia,431,+6,5.0,,114.0,312,6.0,108.0,1.0,8375.0,2099.0
107,Taiwan,428,+1,6.0,,264.0,158,,18.0,0.3,59026.0,2478.0
108,Réunion,412,,,,238.0,174,2.0,460.0,,,
109,DRC,394,+17,25.0,,48.0,321,,4.0,0.3,,
110,Guatemala,384,+42,11.0,+1,30.0,343,5.0,21.0,0.6,7200.0,402.0
111,Sri Lanka,379,+11,7.0,,107.0,265,2.0,18.0,0.3,13142.0,614.0
112,Mayotte,354,+28,4.0,,144.0,206,4.0,1298.0,15.0,2200.0,8064.0
113,Kenya,336,+16,14.0,,89.0,233,2.0,6.0,0.3,16738.0,311.0
114,Mauritius,331,,9.0,,266.0,56,3.0,260.0,7.0,12835.0,10092.0
115,Somalia,328,,16.0,,8.0,304,2.0,21.0,1.0,,
116,Montenegro,319,+3,5.0,,123.0,191,7.0,508.0,8.0,5085.0,8096.0
117,Venezuela,311,+13,10.0,,126.0,175,4.0,11.0,0.4,347236.0,12211.0
118,Mali,309,,21.0,,77.0,211,,15.0,1.0,2023.0,100.0
119,Isle of Man,307,,16.0,,221.0,70,20.0,3610.0,188.0,2674.0,31447.0
120,Tanzania,284,,10.0,,48.0,226,7.0,5.0,0.2,,
121,Vietnam,270,+2,,,225.0,45,8.0,3.0,,206253.0,2119.0
122,El Salvador,261,+11,8.0,,72.0,181,2.0,40.0,1.0,16418.0,2531.0
123,Jamaica,257,+5,6.0,,28.0,223,,87.0,2.0,2213.0,747.0
124,Paraguay,220,+7,9.0,,70.0,141,1.0,31.0,1.0,6917.0,970.0
125,Faeroe Islands,187,,,,178.0,9,,3827.0,,6458.0,132165.0
126,Congo,186,,6.0,,16.0,164,,34.0,1.0,,
127,Sudan,174,+12,16.0,+3,14.0,144,,4.0,0.4,,
128,Martinique,170,+6,14.0,,77.0,79,6.0,453.0,37.0,,
129,Gabon,167,,2.0,,24.0,141,1.0,75.0,0.9,572.0,257.0
130,Rwanda,154,,,,87.0,67,,12.0,,6959.0,537.0
131,Guadeloupe,149,+1,12.0,,82.0,55,11.0,372.0,30.0,,
132,Myanmar,139,+7,5.0,,9.0,125,,3.0,0.09,5775.0,106.0
133,Brunei,138,,1.0,,120.0,17,2.0,315.0,2.0,12770.0,29190.0
134,Gibraltar,133,,,,129.0,4,,3948.0,,2062.0,61203.0
135,Cambodia,122,,,,110.0,12,1.0,7.0,,5768.0,345.0
136,Madagascar,122,+1,,,61.0,61,1.0,4.0,,2357.0,85.0
137,Liberia,117,+16,8.0,,25.0,84,,23.0,2.0,,
138,Ethiopia,117,+1,3.0,,25.0,89,,1.0,0.03,11669.0,102.0
139,Maldives,116,+8,,,16.0,100,2.0,215.0,,5296.0,9798.0
140,Trinidad and Tobago,115,,8.0,,48.0,59,,82.0,6.0,1473.0,1053.0
141,French Guiana,107,,1.0,,84.0,22,1.0,358.0,3.0,,
142,Aruba,100,,2.0,,68.0,30,4.0,937.0,19.0,1535.0,14377.0
143,Bermuda,99,,5.0,,39.0,55,10.0,1590.0,80.0,949.0,15238.0
144,Monaco,94,,4.0,,35.0,55,2.0,2395.0,102.0,,
145,Togo,90,+2,6.0,,59.0,25,,11.0,0.7,4733.0,572.0
146,Cabo Verde,88,+6,1.0,,1.0,86,,158.0,2.0,,
147,Equatorial Guinea,84,,1.0,,7.0,76,,60.0,0.7,854.0,609.0
148,Sierra Leone,82,+18,2.0,+1,10.0,70,,10.0,0.3,,
149,Liechtenstein,81,,1.0,,55.0,25,,2124.0,26.0,900.0,23605.0
150,Barbados,76,,6.0,,30.0,40,4.0,264.0,21.0,1222.0,4252.0
151,Zambia,76,,3.0,,37.0,36,1.0,4.0,0.2,2586.0,141.0
152,Uganda,74,,,,46.0,28,,2.0,,17388.0,380.0
153,Sint Maarten,73,,12.0,,22.0,39,8.0,1703.0,280.0,266.0,6204.0
154,Bahamas,72,,11.0,,14.0,47,1.0,183.0,28.0,,
155,Haiti,72,,5.0,,2.0,65,,6.0,0.4,690.0,61.0
156,Guyana,70,,7.0,,12.0,51,5.0,89.0,9.0,375.0,477.0
157,Cayman Islands,66,,1.0,,7.0,58,3.0,1004.0,15.0,778.0,11838.0
158,Libya,60,,2.0,,18.0,40,,9.0,0.3,1337.0,195.0
159,French Polynesia,57,,,,36.0,21,1.0,203.0,,1803.0,6418.0
160,Benin,54,,1.0,,27.0,26,,4.0,0.08,,
161,Guinea-Bissau,50,,,,3.0,47,,25.0,,1500.0,762.0
162,Nepal,48,,,,10.0,38,,2.0,,9200.0,316.0
163,Mozambique,46,,,,12.0,34,,1.0,,1325.0,42.0
164,Macao,45,,,,27.0,18,1.0,69.0,,,
165,Syria,42,,3.0,,6.0,33,,2.0,0.2,,
166,Chad,40,+7,,,8.0,32,,2.0,,,
167,Eritrea,39,,,,11.0,28,,11.0,,,
168,Saint Martin,38,,2.0,,20.0,16,3.0,983.0,52.0,,
169,Eswatini,36,+5,1.0,,10.0,25,,31.0,0.9,714.0,615.0
170,Mongolia,36,+1,,,9.0,27,,11.0,,7234.0,2207.0
171,Malawi,33,,3.0,,3.0,27,1.0,2.0,0.2,519.0,27.0
172,Zimbabwe,29,+1,4.0,,2.0,23,,2.0,0.3,5450.0,367.0
173,Angola,25,,2.0,,6.0,17,,0.8,0.06,,
174,Antigua and Barbuda,24,,3.0,,10.0,11,1.0,245.0,31.0,108.0,1103.0
175,Timor-Leste,23,,,,1.0,22,,17.0,,322.0,244.0
176,Botswana,22,,1.0,,,21,,9.0,0.4,4432.0,1885.0
177,Laos,19,,,,4.0,15,,3.0,,1461.0,201.0
178,Belize,18,,2.0,,5.0,11,1.0,45.0,5.0,816.0,2052.0
179,Fiji,18,,,,10.0,8,,20.0,,900.0,1004.0
180,New Caledonia,18,,,,17.0,1,1.0,63.0,,3952.0,13842.0
181,CAR,16,,,,10.0,6,,3.0,,,
182,Dominica,16,,,,9.0,7,,222.0,,377.0,5237.0
183,Namibia,16,,,,7.0,9,,6.0,,590.0,232.0
184,Grenada,15,,,,7.0,8,4.0,133.0,,92.0,818.0
185,Saint Kitts and Nevis,15,,,,2.0,13,,282.0,,260.0,4887.0
186,Saint Lucia,15,,,,15.0,0,,82.0,,364.0,1982.0
187,Curaçao,14,,1.0,,11.0,2,,85.0,6.0,304.0,1853.0
188,St. Vincent Grenadines,14,+1,,,5.0,9,,126.0,,108.0,973.0
189,Falkland Islands,12,,,,11.0,1,,3448.0,,337.0,96839.0
190,Nicaragua,11,,3.0,,7.0,1,,2.0,0.5,,
191,Burundi,11,,1.0,,4.0,6,,0.9,0.08,284.0,24.0
192,Turks and Caicos,11,,1.0,,4.0,6,,284.0,26.0,83.0,2144.0
193,Greenland,11,,,,11.0,0,,194.0,,1150.0,20257.0
194,Montserrat,11,,,,2.0,9,1.0,2204.0,,36.0,7212.0
195,Seychelles,11,,,,6.0,5,,112.0,,,
196,Gambia,10,,1.0,,2.0,7,,4.0,0.4,316.0,131.0
197,Suriname,10,,1.0,,6.0,3,,17.0,2.0,404.0,689.0
198,MS Zaandam,9,,2.0,,,7,,,,,
199,Vatican City,9,,,,2.0,7,,11236.0,,,
200,Papua New Guinea,8,,,,,8,,0.9,,604.0,68.0
201,Mauritania,7,,1.0,,6.0,0,,2.0,0.2,969.0,208.0
202,Bhutan,7,,,,3.0,4,,9.0,,8953.0,11603.0
203,St. Barth,6,,,,6.0,0,,607.0,,,
204,Western Sahara,6,,,,5.0,1,,10.0,,,
205,British Virgin Islands,5,,1.0,,3.0,1,,165.0,33.0,,
206,Caribbean Netherlands,5,,,,,5,,191.0,,110.0,4195.0
207,South Sudan,5,+1,,,,5,,0.4,,,
208,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
209,Anguilla,3,,,,1.0,2,,200.0,,,
210,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
211,Yemen,1,,,,1.0,0,,0.03,,120.0,4.0
212,China,82804,+6,4632.0,,77257.0,915,57.0,58.0,3.0,,
213,Total:,2749184,"+26,140",192157.0,"+1,238",757810.0,1799217,58712.0,352.7,24.7,,
