,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
23,Chile,4815,+344,37.0,+3,728.0,4050,327.0,252.0,2.0,54864.0,2870.0
24,Czechia,4735,+148,78.0,+11,121.0,4536,84.0,442.0,7.0,85014.0,7939.0
25,India,4693,+404,129.0,+11,346.0,4218,,3.0,0.09,140293.0,102.0
26,Denmark,4681,+312,187.0,+8,1378.0,3116,144.0,808.0,32.0,52936.0,9139.0
27,Poland,4413,+311,107.0,+13,162.0,4144,50.0,117.0,3.0,85467.0,2258.0
28,Romania,4057,+193,168.0,+17,406.0,3483,179.0,211.0,9.0,40987.0,2131.0
29,Malaysia,3793,+131,62.0,+1,1241.0,2490,102.0,117.0,2.0,55566.0,1717.0
30,Ecuador,3747,+101,191.0,+11,100.0,3456,156.0,212.0,11.0,13039.0,739.0
31,Pakistan,3662,+505,52.0,+5,259.0,3351,17.0,17.0,0.2,35875.0,162.0
32,Philippines,3660,+414,163.0,+11,73.0,3424,1.0,33.0,1.0,22958.0,210.0
33,Japan,3654,,85.0,,575.0,2994,69.0,29.0,0.7,46172.0,365.0
34,Luxembourg,2843,+39,41.0,+5,500.0,2302,33.0,4542.0,65.0,24291.0,38805.0
35,Saudi Arabia,2523,+121,38.0,+4,551.0,1934,41.0,72.0,1.0,,
36,Indonesia,2491,+218,209.0,+11,192.0,2090,,9.0,0.8,11460.0,42.0
37,Peru,2281,,83.0,,989.0,1209,81.0,69.0,3.0,19410.0,589.0
38,Thailand,2220,+51,26.0,+3,793.0,1401,23.0,32.0,0.4,25071.0,359.0
39,Serbia,2200,+292,58.0,+7,54.0,2088,101.0,252.0,7.0,8552.0,979.0
40,Finland,2176,+249,27.0,-1,300.0,1849,81.0,393.0,5.0,32800.0,5920.0
41,Mexico,2143,+253,94.0,+15,633.0,1416,293.0,17.0,0.7,18034.0,140.0
42,UAE,2076,+277,11.0,+1,167.0,1898,1.0,210.0,1.0,220000.0,22244.0
43,Panama,1988,+187,54.0,+8,13.0,1921,78.0,461.0,13.0,9749.0,2259.0
44,Qatar,1832,+228,4.0,,131.0,1697,37.0,636.0,1.0,38108.0,13227.0
45,Dominican Republic,1828,+83,86.0,+4,33.0,1709,147.0,169.0,8.0,4542.0,419.0
46,Greece,1755,+20,79.0,+6,269.0,1407,90.0,168.0,8.0,26193.0,2513.0
47,South Africa,1655,,11.0,,95.0,1549,7.0,28.0,0.2,56873.0,959.0
48,Iceland,1562,+76,6.0,+2,460.0,1096,11.0,4577.0,18.0,27880.0,81701.0
49,Argentina,1554,,48.0,+2,325.0,1181,94.0,34.0,1.0,10709.0,237.0
50,Colombia,1485,,35.0,,88.0,1362,50.0,29.0,0.7,25264.0,497.0
51,Algeria,1423,+103,173.0,+21,90.0,1160,46.0,32.0,4.0,3359.0,77.0
52,Singapore,1375,+66,6.0,,344.0,1025,25.0,235.0,1.0,65000.0,11110.0
53,Ukraine,1319,+11,38.0,+1,28.0,1253,16.0,30.0,0.9,5864.0,134.0
54,Croatia,1222,+40,16.0,+1,130.0,1076,36.0,298.0,4.0,11464.0,2793.0
55,Egypt,1173,,78.0,,247.0,848,,11.0,0.8,25000.0,244.0
56,Morocco,1113,+92,71.0,+1,76.0,966,1.0,30.0,2.0,5067.0,137.0
57,Estonia,1108,+11,19.0,+4,62.0,1027,14.0,835.0,14.0,21866.0,16484.0
58,New Zealand,1106,+67,1.0,,176.0,929,3.0,229.0,0.2,39918.0,8278.0
59,Iraq,1031,+70,64.0,+3,344.0,623,,26.0,2.0,,
60,Slovenia,1021,+24,30.0,+2,102.0,889,30.0,491.0,14.0,28253.0,13590.0
61,Moldova,965,+101,19.0,+4,37.0,909,80.0,239.0,5.0,,
62,Hong Kong,915,+24,4.0,,216.0,695,12.0,122.0,0.5,96709.0,12900.0
63,Lithuania,843,+32,14.0,+1,8.0,821,11.0,310.0,5.0,25599.0,9403.0
64,Armenia,833,+11,8.0,+1,62.0,763,30.0,281.0,3.0,4929.0,1663.0
65,Hungary,744,+11,38.0,+4,67.0,639,17.0,77.0,4.0,22282.0,2307.0
66,Bahrain,723,+23,4.0,,451.0,268,4.0,425.0,2.0,46999.0,27621.0
67,Diamond Princess,712,,11.0,,619.0,82,10.0,,,,
68,Belarus,700,+138,13.0,+5,53.0,634,11.0,74.0,1.0,40000.0,4233.0
69,Bosnia and Herzegovina,674,+20,29.0,+6,47.0,598,4.0,205.0,9.0,5934.0,1809.0
70,Kuwait,665,+109,1.0,,103.0,561,20.0,156.0,0.2,,
71,Cameroon,658,+8,9.0,,17.0,632,,25.0,0.3,,
72,Kazakhstan,651,+67,6.0,,45.0,600,16.0,35.0,0.3,5093.0,271.0
73,Azerbaijan,641,+57,7.0,,44.0,590,11.0,63.0,0.7,45000.0,4438.0
74,Tunisia,574,,22.0,,5.0,547,39.0,49.0,2.0,7145.0,605.0
75,North Macedonia,570,+15,21.0,+3,30.0,519,15.0,274.0,10.0,5291.0,2540.0
76,Bulgaria,549,+18,22.0,+2,39.0,488,26.0,79.0,3.0,15899.0,2288.0
77,Latvia,542,+9,1.0,,16.0,525,5.0,287.0,0.5,21453.0,11374.0
78,Lebanon,541,+14,19.0,+1,60.0,462,27.0,79.0,3.0,9653.0,1414.0
79,Slovakia,534,+49,2.0,+1,8.0,524,3.0,98.0,0.4,16191.0,2966.0
80,Andorra,501,,18.0,,26.0,457,12.0,6484.0,233.0,,
81,Cyprus,465,+19,9.0,,45.0,411,11.0,385.0,7.0,11664.0,9661.0
82,Costa Rica,454,,2.0,,16.0,436,14.0,89.0,0.4,5098.0,1001.0
83,Uruguay,406,,6.0,,104.0,296,14.0,117.0,2.0,5208.0,1499.0
84,Uzbekistan,397,+55,2.0,,30.0,365,8.0,12.0,0.06,,
85,Albania,377,+16,21.0,+1,116.0,240,7.0,131.0,7.0,2571.0,893.0
86,Taiwan,373,+10,5.0,,57.0,311,,16.0,0.2,37219.0,1563.0
87,Afghanistan,367,+18,7.0,,18.0,342,,9.0,0.2,,
88,Cuba,350,+30,9.0,+1,18.0,323,11.0,31.0,0.8,5234.0,462.0
89,Jordan,349,+4,6.0,+1,126.0,217,5.0,34.0,0.6,,
90,Réunion,349,+5,,,40.0,309,4.0,390.0,,,
91,Burkina Faso,345,,17.0,,90.0,238,,17.0,0.8,,
92,Oman,331,+33,2.0,,61.0,268,3.0,65.0,0.4,,
93,Channel Islands,309,,7.0,+1,27.0,275,,1777.0,40.0,,
94,Honduras,298,+30,22.0,,6.0,270,10.0,30.0,2.0,,
95,San Marino,266,,32.0,,35.0,199,14.0,7839.0,943.0,586.0,17270.0
96,Ivory Coast,261,,3.0,,37.0,221,,10.0,0.1,,
97,Palestine,253,+16,1.0,,25.0,227,,50.0,0.2,12738.0,2497.0
98,Vietnam,245,+4,,,95.0,150,8.0,3.0,,94305.0,969.0
99,Mauritius,244,+17,7.0,,7.0,230,2.0,192.0,6.0,4913.0,3863.0
100,Malta,241,+14,,,5.0,236,3.0,546.0,,10923.0,24738.0
101,Montenegro,233,+19,2.0,,1.0,230,4.0,371.0,3.0,1722.0,2742.0
102,Nigeria,232,,5.0,,33.0,194,2.0,1.0,0.02,4000.0,19.0
103,Senegal,226,+4,2.0,,92.0,132,1.0,13.0,0.1,,
104,Kyrgyzstan,216,+69,4.0,+3,33.0,179,5.0,33.0,0.6,9618.0,1474.0
105,Ghana,214,,5.0,,31.0,178,2.0,7.0,0.2,,
106,Georgia,188,+14,2.0,,39.0,147,6.0,47.0,0.5,2762.0,692.0
107,Niger,184,,10.0,,13.0,161,,8.0,0.4,4012.0,166.0
108,Bolivia,183,+26,11.0,+1,2.0,170,3.0,16.0,0.9,591.0,51.0
109,Faeroe Islands,183,+2,,,107.0,76,1.0,3745.0,,4934.0,100976.0
110,Sri Lanka,178,+2,5.0,,38.0,135,5.0,8.0,0.2,3248.0,152.0
111,DRC,161,+7,18.0,,5.0,138,,2.0,0.2,,
112,Venezuela,159,,7.0,,52.0,100,6.0,6.0,0.2,1779.0,63.0
113,Kenya,158,+16,6.0,+2,4.0,148,2.0,3.0,0.1,4277.0,80.0
114,Martinique,149,,4.0,,50.0,95,21.0,397.0,11.0,,
115,Mayotte,147,,2.0,,14.0,131,3.0,539.0,7.0,479.0,1756.0
116,Isle of Man,139,+12,1.0,,55.0,83,,1635.0,12.0,1638.0,19263.0
117,Guadeloupe,135,,7.0,,31.0,97,14.0,337.0,17.0,,
118,Brunei,135,,1.0,,82.0,52,3.0,309.0,2.0,8261.0,18883.0
119,Bangladesh,123,+35,12.0,+3,33.0,78,1.0,0.7,0.07,3610.0,22.0
120,Guinea,121,,,,5.0,116,,9.0,,,
121,Cambodia,114,,,,53.0,61,1.0,7.0,,5768.0,345.0
122,Paraguay,113,+9,5.0,+2,12.0,96,8.0,16.0,0.7,1877.0,263.0
123,Gibraltar,109,+6,,,52.0,57,,3235.0,,1387.0,41168.0
124,Trinidad and Tobago,105,+1,8.0,+1,1.0,96,,75.0,6.0,833.0,595.0
125,Rwanda,104,,,,4.0,100,,8.0,,,
126,Liechtenstein,77,,1.0,,55.0,21,,2020.0,26.0,900.0,23605.0
127,Monaco,73,,1.0,,3.0,69,4.0,1860.0,25.0,,
128,Madagascar,72,,,,2.0,70,6.0,3.0,,,
129,Guatemala,70,,3.0,,15.0,52,3.0,4.0,0.2,1134.0,63.0
130,El Salvador,69,+7,3.0,,2.0,64,4.0,11.0,0.5,,
131,French Guiana,68,,,,27.0,41,1.0,228.0,,,
132,Aruba,64,,,,1.0,63,,599.0,,869.0,8139.0
133,Djibouti,59,,,,9.0,50,,60.0,,,
134,Jamaica,58,,3.0,,8.0,47,,20.0,1.0,540.0,182.0
135,Barbados,56,,1.0,,6.0,49,4.0,195.0,3.0,527.0,1834.0
136,Togo,52,+8,3.0,,22.0,27,,6.0,0.4,,
137,Uganda,52,,,,,52,,1.0,,2629.0,57.0
138,Mali,47,+2,5.0,,1.0,41,,2.0,0.2,,
139,Congo,45,,5.0,,2.0,38,,8.0,0.9,,
140,Ethiopia,44,+1,2.0,,4.0,38,1.0,0.4,0.02,1843.0,16.0
141,Macao,44,,,,10.0,34,,68.0,,,
142,French Polynesia,41,,,,,41,,146.0,,612.0,2179.0
143,Cayman Islands,39,,1.0,,1.0,37,,593.0,15.0,365.0,5554.0
144,Zambia,39,,1.0,,5.0,33,,2.0,0.05,619.0,34.0
145,Sint Maarten,37,+12,6.0,+2,1.0,30,,863.0,140.0,105.0,2449.0
146,Bermuda,37,,,,14.0,23,,594.0,,298.0,4785.0
147,Saint Martin,32,,2.0,,7.0,23,6.0,828.0,52.0,,
148,Bahamas,29,,5.0,,4.0,20,1.0,74.0,13.0,,
149,Guyana,29,+5,4.0,,,25,,37.0,5.0,110.0,140.0
150,Eritrea,29,,,,,29,,8.0,,,
151,Gabon,24,+3,1.0,,1.0,22,,11.0,0.4,,
152,Haiti,24,+3,1.0,,,23,,2.0,0.09,247.0,22.0
153,Tanzania,24,+2,1.0,,3.0,20,,0.4,0.02,,
154,Benin,23,+1,1.0,+1,5.0,17,,2.0,0.08,,
155,Myanmar,22,+1,1.0,,,21,,0.4,0.02,1246.0,23.0
156,Syria,19,,2.0,,2.0,15,,1.0,0.1,,
157,Maldives,19,,,,13.0,6,,35.0,,,
158,Libya,18,,1.0,,,17,,3.0,0.1,294.0,43.0
159,Guinea-Bissau,18,,,,,18,,9.0,,,
160,New Caledonia,18,,,,1.0,17,,63.0,,1983.0,6946.0
161,Equatorial Guinea,16,,,,1.0,15,,11.0,,,
162,Namibia,16,,,,3.0,13,,6.0,,301.0,118.0
163,Antigua and Barbuda,15,,,,,15,1.0,153.0,,40.0,408.0
164,Mongolia,15,+1,,,2.0,13,,5.0,,,
165,Angola,14,,2.0,,2.0,10,,0.4,0.06,,
166,Dominica,14,,,,,14,,194.0,,255.0,3542.0
167,Fiji,14,+2,,,,14,,16.0,,,
168,Saint Lucia,14,,,,1.0,13,,76.0,,,
169,Liberia,13,,3.0,,3.0,7,,3.0,0.6,,
170,Curaçao,13,+2,1.0,,5.0,7,,79.0,6.0,,
171,Sudan,12,,2.0,,2.0,8,,0.3,0.05,,
172,Grenada,12,,,,,12,2.0,107.0,,45.0,400.0
173,Laos,12,+1,,,,12,,2.0,,621.0,85.0
174,Greenland,11,,,,4.0,7,,194.0,,718.0,12648.0
175,Seychelles,11,+1,,,,11,,112.0,,,
176,Suriname,10,,1.0,,,9,,17.0,2.0,,
177,Mozambique,10,,,,1.0,9,,0.3,,363.0,12.0
178,Saint Kitts and Nevis,10,,,,,10,,188.0,,149.0,2801.0
179,Eswatini,10,+1,,,,10,,9.0,,,
180,MS Zaandam,9,,2.0,,,7,,,,,
181,Zimbabwe,9,,1.0,,,8,,0.6,0.07,316.0,21.0
182,Nepal,9,,,,1.0,8,,0.3,,1656.0,57.0
183,Chad,9,,,,,9,,0.5,,,
184,CAR,8,,,,,8,,2.0,,,
185,Belize,7,+2,1.0,+1,,6,1.0,18.0,3.0,268.0,674.0
186,Cabo Verde,7,,1.0,,1.0,5,,13.0,2.0,,
187,Vatican City,7,,,,,7,,8739.0,,,
188,St. Vincent Grenadines,7,,,,1.0,6,,63.0,,,
189,Somalia,7,,,,1.0,6,,0.4,,,
190,Botswana,6,,1.0,,,5,,3.0,0.4,966.0,411.0
191,Mauritania,6,,1.0,,2.0,3,,1.0,0.2,67.0,14.0
192,Nicaragua,6,,1.0,,,5,,0.9,0.2,,
193,Montserrat,6,,,,,6,,1202.0,,,
194,St. Barth,6,,,,1.0,5,,607.0,,,
195,Sierra Leone,6,,,,,6,,0.8,,,
196,Turks and Caicos,5,,1.0,,,4,,129.0,26.0,,
197,Bhutan,5,,,,2.0,3,,6.0,,,
198,Malawi,5,+1,,,,5,1.0,0.3,,,
199,Gambia,4,,1.0,,2.0,1,,2.0,0.4,,
200,Sao Tome and Principe,4,+4,,,,4,,18.0,,19.0,87.0
201,Western Sahara,4,,,,,4,,7.0,,,
202,Anguilla,3,,,,,3,,200.0,,,
203,British Virgin Islands,3,,,,,3,,99.0,,,
204,Burundi,3,,,,,3,,0.3,,,
205,Caribbean Netherlands,2,,,,,2,,76.0,,10.0,381.0
206,Falkland Islands,2,,,,,2,,575.0,,,
207,Papua New Guinea,2,+1,,,,2,,0.2,,72.0,8.0
208,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
209,South Sudan,1,,,,,1,,0.09,,,
210,Timor-Leste,1,,,,,1,,0.8,,,
211,China,81708,+39,3331.0,+2,77078.0,1299,265.0,57.0,2.0,,
212,Total:,1323481,"+50,619",73603.0,"+4,178",277272.0,972606,46486.0,169.8,9.4,,
