,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,988,726","+76,013","231,278","+2,241","3,195,722","+48,167","2,561,726","25,470",,,,,,North America,"
",,
1,,"
South America
","4,615,520","+72,548","156,519","+1,707","3,149,242","+33,704","1,309,759","14,444",,,,,,South America,"
",,
2,,"
Asia
","4,863,192","+88,975","106,689","+1,435","3,662,303","+75,176","1,094,200","18,769",,,,,,Asia,"
",,
3,,"
Europe
","3,008,051","+22,759","205,606",+383,"1,804,741","+11,590","997,704","5,160",,,,,,Europe,"
",,
4,,"
Africa
","1,025,464","+13,563","22,553",+439,"707,877","+14,189","295,034","1,196",,,,,,Africa,"
",,
5,,"
Oceania
","22,147",+440,292,+11,"12,999",+208,"8,856",51,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"19,523,821","+274,298","722,952","+6,216","12,533,535","+183,034","6,267,334","65,094","2,505",92.7,,,,All,"
",,
8,1,USA,"5,095,474","+63,196","164,094 ","+1,290","2,616,891","+40,223","2,314,489","18,056","15,385",495,"63,821,245","192,695","331,203,424 ",North America,65,"2,018",5
9,2,Brazil,"2,967,064","+49,502","99,702 ","+1,058","2,068,394","+20,734","798,968","8,318","13,949",469,"13,206,188","62,084","212,714,814 ",South America,72,"2,134",16
10,3,India,"2,086,864","+61,455","42,578 ",+940,"1,427,669","+50,285","616,617","8,944","1,511",31,"22,788,393","16,497","1,381,382,037 ",Asia,662,"32,444",61
11,4,Russia,"877,135","+5,241","14,725 ",+119,"683,592","+7,235","178,818","2,300","6,010",101,"30,038,123","205,824","145,941,094 ",Europe,166,"9,911",5
12,5,South Africa,"545,476","+7,292","9,909 ",+305,"394,759","+7,443","140,808",539,"9,186",167,"3,183,658","53,612","59,383,609 ",Africa,109,"5,993",19
13,6,Mexico,"462,690","+6,590","50,517 ",+819,"308,848","+4,140","103,325","3,987","3,585",391,"1,056,915","8,189","129,069,858 ",North America,279,"2,555",122
14,7,Peru,"455,409",,"20,424 ",,"310,337",,"124,648","1,426","13,793",619,"2,493,429","75,518","33,017,574 ",South America,73,"1,617",13
15,8,Chile,"368,825","+2,154","9,958 ",+69,"342,168","+2,000","16,699","1,348","19,277",520,"1,785,858","93,339","19,132,961 ",South America,52,"1,921",11
16,9,Colombia,"367,196","+9,486","12,250 ",+311,"198,495","+6,140","156,451","1,493","7,209",240,"1,842,292","36,168","50,937,743 ",South America,139,"4,158",28
17,10,Spain,"361,442","+4,507","28,503 ",+3,N/A,N/A,N/A,617,"7,730",610,"7,064,329","151,087","46,756,698 ",Europe,129,"1,640",7
18,11,Iran,"322,567","+2,450","18,132 ",+156,"279,724","+2,261","24,711","4,136","3,835",216,"2,637,575","31,362","84,100,560 ",Asia,261,"4,638",32
