,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
191,St. Barth,6,,,,1.0,5,,607.0,,,
192,Nicaragua,5,,1.0,,,4,,0.8,0.2,,
193,Bhutan,5,,,,2.0,3,,6.0,,,
194,Turks and Caicos,5,,,,,5,,129.0,,,
195,Botswana,4,,1.0,,,3,,2.0,0.4,175.0,74.0
196,Gambia,4,,1.0,,2.0,1,,2.0,0.4,,
197,Belize,4,,,,,4,,10.0,,25.0,63.0
198,Anguilla,3,,,,,3,,200.0,,,
199,British Virgin Islands,3,,,,,3,,99.0,,,
200,Burundi,3,,,,,3,,0.3,,2.0,0.2
201,Malawi,3,,,,,3,,0.2,,,
202,Caribbean Netherlands,2,,,,,2,,76.0,,10.0,381.0
203,Sierra Leone,2,,,,,2,,0.3,,2.0,0.3
204,Falkland Islands,1,,,,,1,,287.0,,,
205,Papua New Guinea,1,,,,,1,,0.1,,,
206,Timor-Leste,1,,,,,1,,0.8,,,
207,China,81639,19.0,3326.0,4.0,76755.0,1558,331.0,57.0,2.0,,
208,Total:,1098762,756.0,59172.0,31.0,228923.0,810667,39391.0,141.0,7.6,,
