,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,130,528","+6,963","208,599",+335,"2,563,236","+4,771","2,358,693","26,181",,,,,,North America,"
",,
1,,"
South America
","3,742,366","+1,148","134,256",+48,"2,492,178",+218,"1,115,932","14,283",,,,,,South America,"
",,
2,,"
Asia
","3,922,379","+22,304","90,460",+494,"2,836,472","+20,150","995,447","19,585",,,,,,Asia,"
",,
3,,"
Europe
","2,787,760","+9,137","201,587",+143,"1,674,583","+4,502","911,590","5,213",,,,,,Europe,"
",,
4,,"
Africa
","851,133",+505,"17,821",+13,"495,169",+507,"338,143","1,091",,,,,,Africa,"
",,
5,,"
Oceania
","16,664",+532,183,+6,"10,795",+1,"5,686",48,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"16,451,551","+40,589","652,921","+1,039","10,073,084","+30,149","5,725,546","66,405","2,111",83.8,,,,All,"
",,
8,1,USA,"4,372,056",+217,"149,852 ",+3,"2,090,231",+102,"2,131,973","18,986","13,203",453,"54,223,033","163,747","331,139,904 ",North America,76,"2,210",6
9,2,Brazil,"2,419,901",,"87,052 ",,"1,634,274",,"698,575","8,318","11,379",409,"12,601,096","59,253","212,665,350 ",South America,88,"2,443",17
10,3,India,"1,440,371","+4,352","32,866 ",+54,"921,303","+2,568","486,202","8,944","1,043",24,"16,806,803","12,171","1,380,937,553 ",Asia,959,"42,017",82
11,4,Russia,"818,120","+5,635","13,354 ",+85,"603,329","+3,079","201,437","2,300","5,606",92,"27,141,966","185,982","145,939,049 ",Europe,178,"10,928",5
12,5,South Africa,"445,433",,"6,769 ",,"265,077",,"173,587",539,"7,504",114,"2,773,778","46,729","59,359,094 ",Africa,133,"8,769",21
13,6,Mexico,"390,516","+5,480","43,680 ",+306,"251,505","+4,327","95,331","3,922","3,027",339,"918,381","7,118","129,025,472 ",North America,330,"2,954",140
14,7,Peru,"384,797",,"18,229 ",,"267,850",,"98,718","1,424","11,660",552,"2,230,247","67,578","33,002,511 ",South America,86,"1,810",15
15,8,Chile,"345,790",,"9,112 ",,"318,095",,"18,583","1,592","18,078",476,"1,524,533","79,703","19,127,587 ",South America,55,"2,099",13
16,9,Spain,"319,501",,"28,432 ",,N/A,N/A,N/A,617,"6,833",608,"6,320,836","135,187","46,756,106 ",Europe,146,"1,644",7
17,10,UK,"299,426",,"45,752 ",,N/A,N/A,N/A,104,"4,409",674,"14,794,369","217,848","67,911,333 ",Europe,227,"1,484",5
18,11,Iran,"293,606","+2,434","15,912 ",+212,"255,144","+1,931","22,550","3,819","3,493",189,"2,353,532","27,996","84,065,313 ",Asia,286,"5,283",36
19,12,Pakistan,"274,289","+1,176","5,842 ",+20,"241,026","+3,592","27,421","1,229","1,240",26,"1,890,236","8,547","221,166,730 ",Asia,806,"37,858",117
20,13,Saudi Arabia,"268,934","+1,993","2,760 ",+27,"222,936","+2,613","43,238","2,126","7,717",79,"3,056,956","87,719","34,849,613 ",Asia,130,"12,627",11
21,14,Colombia,"248,976",,"8,525 ",,"125,037",,"115,414","1,493","4,890",167,"1,409,124","27,673","50,919,972 ",South America,205,"5,973",36
22,15,Italy,"246,118",,"35,107 ",,"198,446",,"12,565",44,"4,071",581,"6,560,572","108,520","60,455,229 ",Europe,246,"1,722",9
23,16,Bangladesh,"226,225","+2,772","2,965 ",+37,"125,683","+1,801","97,577",1,"1,373",18,"1,124,417","6,823","164,802,127 ",Asia,728,"55,583",147
24,17,Turkey,"226,100",,"5,613 ",,"209,487",,"11,000","1,249","2,679",67,"4,572,688","54,178","84,401,071 ",Asia,373,"15,037",18
25,18,Germany,"206,741",,"9,203 ",,"190,600",,"6,938",237,"2,467",110,"7,418,812","88,527","83,803,229 ",Europe,405,"9,106",11
26,19,France,"180,528",,"30,192 ",,"80,815",,"69,521",410,"2,765",462,"2,982,302","45,682","65,283,977 ",Europe,362,"2,162",22
27,20,Argentina,"162,526",,"2,939 ",,"70,518",,"89,069",955,"3,594",65,"636,844","14,082","45,224,432 ",South America,278,"15,388",71
28,21,Canada,"113,911",,"8,890 ",,"99,355",,"5,666","2,224","3,016",235,"3,801,950","100,674","37,765,087 ",North America,332,"4,248",10
29,22,Iraq,"110,032",,"4,362 ",,"75,217",,"30,453",433,"2,732",108,"912,698","22,659","40,278,833 ",Asia,366,"9,234",44
30,23,Qatar,"109,597",+292,165 ,,"106,328",+304,"3,104",92,"39,033",59,"477,194","169,953","2,807,805 ",Asia,26,"17,017",6
31,24,Indonesia,"100,303","+1,525","4,838 ",+57,"58,173","+1,518","37,292",,366,18,"1,394,759","5,096","273,721,489 ",Asia,"2,729","56,577",196
32,25,Egypt,"92,062",,"4,606 ",,"33,831",,"53,625",41,899,45,"135,000","1,318","102,458,428 ",Africa,"1,113","22,245",759
33,26,Kazakhstan,"83,122","+1,402",585 ,,"52,571",+748,"29,966",221,"4,423",31,"2,064,778","109,876","18,791,918 ",Asia,226,"32,123",9
34,27,Philippines,"82,040","+1,657","1,945 ",+16,"26,446",+359,"53,649",351,748,18,"1,334,541","12,168","109,678,880 ",Asia,"1,337","56,390",82
35,28,Ecuador,"80,694",,"5,515 ",,"34,896",,"40,283",350,"4,569",312,"225,293","12,757","17,660,768 ",South America,219,"3,202",78
36,29,Sweden,"78,997",,"5,697 ",,N/A,N/A,N/A,50,"7,819",564,"751,213","74,350","10,103,707 ",Europe,128,"1,774",13
37,30,Oman,"77,058","+1,053",393 ,+9,"57,028","+1,729","19,637",177,"15,066",77,"300,493","58,753","5,114,531 ",Asia,66,"13,014",17
38,31,Bolivia,"69,429","+1,148","2,583 ",+48,"21,169",+218,"45,677",71,"5,942",221,"148,857","12,741","11,683,672 ",South America,168,"4,523",78
39,32,Belarus,"67,251",+119,538 ,+4,"60,492",+67,"6,221",89,"7,117",57,"1,257,399","133,071","9,449,094 ",Europe,141,"17,563",8
40,33,Belgium,"66,026",+299,"9,821 ",,"17,439",+14,"38,766",47,"5,695",847,"1,562,934","134,814","11,593,226 ",Europe,176,"1,180",7
41,34,Ukraine,"65,656",+807,"1,616 ",+11,"36,112",+305,"27,928",82,"1,502",37,"970,705","22,206","43,713,713 ",Europe,666,"27,051",45
42,35,Kuwait,"64,379",+606,438 ,+5,"55,057",+684,"8,884",121,"15,060",102,"489,566","114,525","4,274,759 ",Asia,66,"9,760",9
43,36,Dominican Republic,"62,908",,"1,063 ",,"28,603",,"33,242",267,"5,795",98,"235,289","21,675","10,855,381 ",North America,173,"10,212",46
44,37,Israel,"62,626",+670,473 ,+3,"27,077",+52,"35,076",317,"6,809",51,"1,651,766","179,587","9,197,590 ",Asia,147,"19,445",6
45,38,Panama,"60,296",,"1,294 ",,"34,131",,"24,871",158,"13,960",300,"207,908","48,135","4,319,239 ",North America,72,"3,338",21
