,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,056,716","+21,081","291,274",+885,"4,945,366","+21,321","2,820,076","17,819",,,,,,North America,"
",,
1,,"
Asia
","8,835,484","+118,543","168,005","+1,866","7,165,761","+104,915","1,501,718","19,537",,,,,,Asia,"
",,
2,,"
South America
","7,170,877","+10,178","229,632",+342,"5,904,689","+13,107","1,036,556","15,316",,,,,,South America,"
",,
3,,"
Europe
","4,167,630","+41,375","213,532",+618,"2,267,847","+12,714","1,686,251","6,686",,,,,,Europe,"
",,
4,,"
Africa
","1,369,983","+3,845","32,921",+72,"1,114,460","+3,489","222,602","1,427",,,,,,Africa,"
",,
5,,"
Oceania
","30,208",+50,850,,"26,300",+90,"3,058",24,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"29,631,619","+195,072","936,229","+3,783","21,425,074","+155,636","7,270,316","60,813","3,801",120.1,,,,All,"
",,
8,1,USA,"6,765,393","+16,104","199,643 ",+643,"4,043,637","+15,811","2,522,113","14,118","20,414",602,"93,129,724","281,015","331,404,570 ",North America,49,"1,660",4
9,2,India,"5,017,930","+91,016","82,088 ","+1,280","3,939,048","+82,802","996,794","8,944","3,629",59,"58,312,273","42,170","1,382,789,568 ",Asia,276,"16,845",24
10,3,Brazil,"4,356,690","+7,146","132,297 ",+180,"3,613,184",,"611,209","8,318","20,466",621,"14,505,652","68,143","212,871,450 ",South America,49,"1,609",15
11,4,Russia,"1,073,849","+5,529","18,785 ",+150,"884,305","+5,605","170,759","2,300","7,358",129,"41,122,307","281,761","145,947,569 ",Europe,136,"7,769",4
12,5,Peru,"733,860",,"30,812 ",,"573,364",,"129,684","1,460","22,194",932,"3,552,710","107,445","33,065,274 ",South America,45,"1,073",9
13,6,Colombia,"721,892",,"23,123 ",,"606,925",,"91,844",863,"14,156",453,"3,194,202","62,639","50,994,019 ",South America,71,"2,205",16
14,7,Mexico,"671,716","+3,335","71,049 ",+228,"475,795","+4,172","124,872","2,747","5,199",550,"1,520,463","11,767","129,210,414 ",North America,192,"1,819",85
15,8,South Africa,"650,749",,"15,499 ",,"579,289",,"55,961",539,"10,944",261,"3,928,614","66,070","59,461,240 ",Africa,91,"3,836",15
16,9,Spain,"603,167","+9,437","30,004 ",+156,N/A,N/A,N/A,"1,157","12,900",642,"10,756,835","230,051","46,758,571 ",Europe,78,"1,558",4
17,10,Argentina,"565,446",,"11,710 ",+43,"438,883","+9,930","114,853","2,992","12,487",259,"1,602,403","35,388","45,281,033 ",South America,80,"3,867",28
18,11,Chile,"437,983","+1,536","12,040 ",+27,"409,944","+2,219","15,999",905,"22,871",629,"2,887,903","150,804","19,149,979 ",South America,44,"1,591",7
19,12,Iran,"407,353","+2,705","23,453 ",+140,"349,984","+1,971","33,916","3,811","4,837",278,"3,613,891","42,914","84,212,176 ",Asia,207,"3,591",23
20,13,France,"395,104","+7,852","30,999 ",+49,"89,891",+384,"274,214",759,"6,050",475,"10,000,000","153,131","65,303,652 ",Europe,165,"2,107",7
21,14,UK,"374,228","+3,105","41,664 ",+27,N/A,N/A,N/A,106,"5,507",613,"20,292,025","298,588","67,959,950 ",Europe,182,"1,631",3
22,15,Bangladesh,"341,056","+1,724","4,802 ",+43,"245,594","+2,439","90,660",,"2,067",29,"1,756,746","10,645","165,026,102 ",Asia,484,"34,366",94
23,16,Saudi Arabia,"326,930",+672,"4,338 ",+33,"305,022","+1,092","17,570","1,286","9,361",124,"5,817,955","166,590","34,923,731 ",Asia,107,"8,051",6
24,17,Pakistan,"302,424",+404,"6,389 ",+6,"290,261",+455,"5,774",563,"1,364",29,"2,995,890","13,510","221,753,645 ",Asia,733,"34,709",74
25,18,Iraq,"298,702","+4,224","8,166 ",+80,"233,346","+4,214","57,190",570,"7,393",202,"1,948,531","48,228","40,402,436 ",Asia,135,"4,948",21
26,19,Turkey,"294,620","+1,742","7,186 ",+67,"261,260","+1,202","26,174","1,327","3,486",85,"8,742,535","103,431","84,524,981 ",Asia,287,"11,762",10
27,20,Italy,"289,990","+1,229","35,633 ",+9,"214,645",+695,"39,712",201,"4,798",590,"9,943,944","164,517","60,443,131 ",Europe,208,"1,696",6
28,21,Philippines,"269,407","+3,544","4,663 ",+34,"207,352",+395,"57,392","1,048","2,452",42,"3,164,465","28,800","109,878,149 ",Asia,408,"23,564",35
29,22,Germany,"264,375","+1,154","9,442 ",+6,"237,550",,"17,383",237,"3,153",113,"13,436,301","160,262","83,839,732 ",Europe,317,"8,879",6
30,23,Indonesia,"225,030","+3,507","8,965 ",+124,"161,065","+2,660","55,000",,821,33,"2,715,346","9,906","274,116,377 ",Asia,"1,218","30,576",101
31,24,Israel,"162,273","+1,905","1,141 ",+5,"120,443","+1,873","40,689",533,"17,643",124,"2,771,732","301,354","9,197,590 ",Asia,57,"8,061",3
32,25,Ukraine,"159,702","+2,905","3,264 ",+53,"70,810","+1,267","85,628",177,"3,656",75,"1,870,790","42,831","43,678,008 ",Europe,273,"13,382",23
33,26,Canada,"138,555",+545,"9,179 ",,"121,224",,"8,152",53,"3,664",243,"6,235,465","164,915","37,810,245 ",North America,273,"4,119",6
34,27,Bolivia,"127,619",+828,"7,394 ",+50,"85,198",+912,"35,027",71,"10,903",632,"275,394","23,527","11,705,429 ",South America,92,"1,583",43
35,28,Qatar,"122,214",+239,208 ,+1,"119,144",+213,"2,862",55,"43,527",74,"700,414","249,453","2,807,805 ",Asia,23,"13,499",4
36,29,Ecuador,"119,553",+642,"10,963 ",+41,"97,063",,"11,527",375,"6,755",619,"357,820","20,219","17,697,388 ",South America,148,"1,614",49
37,30,Kazakhstan,"106,920",+65,"1,634 ",,"100,836",+209,"4,450",221,"5,680",87,"2,571,562","136,621","18,822,593 ",Asia,176,"11,519",7
38,31,Romania,"105,298","+1,111","4,236 ",+51,"43,244",,"57,818",460,"5,481",221,"2,110,024","109,837","19,210,423 ",Europe,182,"4,535",9
39,32,Dominican Republic,"104,110",,"1,984 ",,"77,790",,"24,336",210,"9,578",183,"422,070","38,828","10,870,231 ",North America,104,"5,479",26
