,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,041,764","+6,129","290,778",+389,"4,930,430","+6,385","2,820,556","17,809",,,,,,North America,"
",,
1,,"
Asia
","8,759,746","+42,805","166,803",+664,"7,094,138","+33,292","1,498,805","19,474",,,,,,Asia,"
",,
2,,"
South America
","7,161,513",+828,"229,383",+93,"5,902,424","+10,842","1,029,706","15,323",,,,,,South America,"
",,
3,,"
Europe
","4,142,978","+16,721","213,250",+336,"2,264,352","+9,219","1,665,376","6,589",,,,,,Europe,"
",,
4,,"
Africa
","1,366,650",+512,"32,860",+11,"1,111,377",+406,"222,413","1,499",,,,,,Africa,"
",,
5,,"
Oceania
","30,208",+50,850,,"26,300",+90,"3,058",24,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"29,503,580","+67,045","933,939","+1,493","21,329,672","+60,234","7,239,969","60,722","3,785",119.8,,,,All,"
",,
8,1,USA,"6,751,113","+1,824","199,148 ",+148,"4,028,794",+968,"2,523,171","14,104","20,371",601,"92,909,985","280,352","331,404,570 ",North America,49,"1,664",4
9,2,India,"4,948,992","+22,078","81,039 ",+231,"3,873,627","+17,381","994,326","8,944","3,579",59,"58,312,273","42,170","1,382,789,568 ",Asia,279,"17,063",24
10,3,Brazil,"4,349,544",,"132,117 ",,"3,613,184",,"604,243","8,318","20,433",621,"14,505,652","68,143","212,871,450 ",South America,49,"1,611",15
11,4,Russia,"1,073,849","+5,529","18,785 ",+150,"884,305","+5,605","170,759","2,300","7,358",129,"41,122,307","281,761","145,947,569 ",Europe,136,"7,769",4
12,5,Peru,"733,860",,"30,812 ",,"573,364",,"129,684","1,460","22,194",932,"3,552,710","107,445","33,065,274 ",South America,45,"1,073",9
13,6,Colombia,"721,892",,"23,123 ",,"606,925",,"91,844",863,"14,156",453,"3,194,202","62,639","50,994,019 ",South America,71,"2,205",16
14,7,Mexico,"671,716","+3,335","71,049 ",+228,"475,795","+4,172","124,872","2,747","5,199",550,"1,520,463","11,767","129,210,414 ",North America,192,"1,819",85
15,8,South Africa,"650,749",,"15,499 ",,"579,289",,"55,961",539,"10,944",261,"3,928,614","66,070","59,461,240 ",Africa,91,"3,836",15
16,9,Spain,"593,730",,"29,848 ",,N/A,N/A,N/A,"1,157","12,698",638,"10,756,835","230,051","46,758,571 ",Europe,79,"1,567",4
17,10,Argentina,"565,446",,"11,710 ",+43,"438,883","+9,930","114,853","2,992","12,487",259,"1,602,403","35,388","45,281,033 ",South America,80,"3,867",28
18,11,Chile,"436,433",,"12,013 ",,"407,725",,"16,695",906,"22,790",627,"2,860,706","149,384","19,149,979 ",South America,44,"1,594",7
19,12,Iran,"407,353","+2,705","23,453 ",+140,"349,984","+1,971","33,916","3,811","4,837",278,"3,613,891","42,914","84,212,176 ",Asia,207,"3,591",23
