,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","6,456,808","+8,178","244,948",+667,"3,521,231","+5,463","2,690,629","24,219",,,,,,North America,"
",,
1,,"
South America
","5,156,082","+1,491","173,283",+55,"3,706,244","+1,003","1,276,555","14,908",,,,,,South America,"
",,
2,,"
Asia
","5,507,623","+21,185","117,580",+478,"4,209,524","+13,232","1,180,519","18,951",,,,,,Asia,"
",,
3,,"
Europe
","3,139,356","+10,733","202,717",+224,"1,901,499","+8,226","1,035,140","5,193",,,,,,Europe,"
",,
4,,"
Africa
","1,102,061",+719,"25,162",+19,"815,137",+730,"261,762","1,196",,,,,,Africa,"
",,
5,,"
Oceania
","25,132",+299,405,+4,"15,070",+5,"9,657",49,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"21,387,783","+42,605","764,110","+1,447","14,169,356","+28,659","6,454,317","64,520","2,744",98.0,,,,All,"
",,
8,1,USA,"5,478,009","+1,743","171,568 ",+33,"2,876,080",+933,"2,430,361","17,217","16,538",518,"69,369,436","209,423","331,240,477 ",North America,60,"1,931",5
9,2,Brazil,"3,278,895",,"106,571 ",,"2,384,302",,"788,022","8,318","15,412",501,"13,464,336","63,289","212,743,668 ",South America,65,"1,996",16
10,3,India,"2,530,943","+5,721","49,171 ",+37,"1,810,079","+2,523","671,693","8,944","1,832",36,"28,563,095","20,673","1,381,641,319 ",Asia,546,"28,099",48
11,4,Russia,"917,884","+5,061","15,617 ",+119,"729,411","+6,447","172,856","2,300","6,289",107,"32,200,000","220,635","145,942,287 ",Europe,159,"9,345",5
12,5,South Africa,"579,140",,"11,556 ",,"461,734",,"105,850",539,"9,750",195,"3,351,111","56,418","59,397,910 ",Africa,103,"5,140",18
13,6,Peru,"516,296",,"25,856 ",,"354,232",,"136,208","1,553","15,633",783,"2,705,122","81,908","33,026,361 ",South America,64,"1,277",12
14,7,Mexico,"511,369","+5,618","55,908 ",+615,"345,653","+4,146","109,808","3,646","3,961",433,"1,156,852","8,961","129,095,750 ",North America,252,"2,309",112
15,8,Colombia,"445,111",,"14,492 ",,"261,296",,"169,323","1,493","8,737",284,"2,104,766","41,312","50,948,110 ",South America,114,"3,516",24
16,9,Chile,"382,111",,"10,340 ",,"355,037",,"16,734","1,252","19,968",540,"1,960,210","102,435","19,136,096 ",South America,50,"1,851",10
17,10,Spain,"358,843",,"28,617 ",,N/A,N/A,N/A,617,"7,675",612,"7,472,031","159,805","46,757,043 ",Europe,130,"1,634",6
18,11,Iran,"341,070","+2,245","19,492 ",+161,"295,630","+1,819","25,948","3,911","4,055",232,"2,836,252","33,716","84,121,121 ",Asia,247,"4,316",30
19,12,UK,"316,367",,"41,358 ",,N/A,N/A,N/A,80,"4,657",609,"14,142,736","208,196","67,929,807 ",Europe,215,"1,642",5
20,13,Saudi Arabia,"295,902",,"3,338 ",,"262,959",,"29,605","1,782","8,484",96,"4,071,857","116,746","34,877,777 ",Asia,118,"10,449",9
21,14,Pakistan,"288,047",+747,"6,162 ",+9,"265,624",+409,"16,261",768,"1,301",28,"2,253,131","10,177","221,389,758 ",Asia,769,"35,928",98
22,15,Argentina,"282,437",,"5,527 ",,"199,005",,"77,905","1,718","6,242",122,"930,097","20,556","45,245,940 ",South America,160,"8,186",49
23,16,Bangladesh,"274,525","+2,644","3,625 ",+34,"157,635","+1,012","113,265",,"1,665",22,"1,341,648","8,137","164,887,237 ",Asia,601,"45,486",123
24,17,Italy,"252,809",,"35,234 ",,"203,326",,"14,249",56,"4,182",583,"7,467,487","123,530","60,450,632 ",Europe,239,"1,716",8
25,18,Turkey,"246,861",,"5,934 ",,"228,980",,"11,947",656,"2,923",70,"5,592,072","66,219","84,448,157 ",Asia,342,"14,231",15
26,19,Germany,"223,780",+6,"9,289 ",,"202,550",,"11,941",224,"2,670",111,"8,586,648","102,445","83,817,100 ",Europe,375,"9,023",10
27,20,France,"212,211",,"30,406 ",,"83,848",,"97,957",367,"3,250",466,"6,000,000","91,896","65,291,454 ",Europe,308,"2,147",11
28,21,Iraq,"168,290",,"5,709 ",,"120,129",,"42,452",627,"4,173",142,"1,245,355","30,882","40,325,802 ",Asia,240,"7,064",32
29,22,Philippines,"157,918","+4,351","2,600 ",+159,"72,209",+885,"83,109",461,"1,439",24,"1,974,976","17,994","109,754,602 ",Asia,695,"42,213",56
30,23,Indonesia,"137,468","+2,345","6,071 ",+50,"91,321","+1,703","40,076",,502,22,"1,835,505","6,702","273,871,547 ",Asia,"1,992","45,111",149
31,24,Canada,"121,652",,"9,020 ",,"107,942",,"4,690","2,296","3,220",239,"4,685,663","124,018","37,782,247 ",North America,311,"4,189",8
32,25,Qatar,"114,809",+277,192 ,+2,"111,505",+247,"3,112",69,"40,889",68,"546,285","194,559","2,807,805 ",Asia,24,"14,624",5
33,26,Kazakhstan,"102,287",+439,"1,269 ",,"80,716","+2,083","20,302",221,"5,440",67,"2,252,153","119,773","18,803,575 ",Asia,184,"14,818",8
34,27,Ecuador,"99,409",,"6,030 ",,"79,176",,"14,203",343,"5,624",341,"280,484","15,869","17,674,683 ",South America,178,"2,931",63
35,28,Bolivia,"97,950","+1,491","3,939 ",+55,"34,723","+1,003","59,288",71,"8,378",337,"208,523","17,835","11,691,940 ",South America,119,"2,968",56
36,29,Egypt,"96,220",,"5,124 ",,"57,858",,"33,238",41,938,50,"135,000","1,316","102,558,777 ",Africa,"1,066","20,015",760
37,30,Israel,"91,080",,665 ,,"66,965",,"23,450",375,"9,903",72,"2,052,630","223,170","9,197,590 ",Asia,101,"13,831",4
38,31,Ukraine,"89,719","+1,847","2,044 ",+33,"47,430",+633,"40,245",138,"2,053",47,"1,273,821","29,149","43,700,145 ",Europe,487,"21,380",34
39,32,Dominican Republic,"84,488",,"1,409 ",,"49,539",,"33,540",303,"7,779",130,"313,291","28,845","10,861,024 ",North America,129,"7,708",35
40,33,Sweden,"84,294",,"5,783 ",,N/A,N/A,N/A,31,"8,340",572,"917,036","90,733","10,106,970 ",Europe,120,"1,748",11
41,34,Oman,"82,924",+181,562 ,+5,"77,550",+123,"4,812",158,"16,192",110,"309,212","60,378","5,121,294 ",Asia,62,"9,113",17
42,35,Panama,"79,402",,"1,734 ",,"52,886",,"24,782",153,"18,368",401,"264,046","61,083","4,322,767 ",North America,54,"2,493",16
43,36,Belgium,"77,113",+922,"9,924 ",+8,"17,941",+28,"49,248",80,"6,650",856,"1,962,386","169,232","11,595,839 ",Europe,150,"1,168",6
44,37,Kuwait,"75,185",,494 ,,"66,740",,"7,951",115,"17,575",115,"552,581","129,167","4,278,040 ",Asia,57,"8,660",8
45,38,Romania,"69,374","+1,328","2,954 ",+50,"32,334",+414,"34,086",473,"3,609",154,"1,502,042","78,145","19,221,234 ",Europe,277,"6,507",13
46,39,Belarus,"69,308",,603 ,,"66,452",,"2,253",,"7,335",64,"1,402,346","148,413","9,448,933 ",Europe,136,"15,670",7
47,40,UAE,"64,102",+283,361 ,+2,"57,571",+98,"6,170",,"6,472",36,"5,929,093","598,615","9,904,690 ",Asia,155,"27,437",2
48,41,Netherlands,"61,840",,"6,167 ",,N/A,N/A,N/A,38,"3,608",360,"1,195,475","69,749","17,139,582 ",Europe,277,"2,779",14
49,42,Guatemala,"61,428",,"2,341 ",,"49,355",,"9,732",5,"3,421",130,"197,068","10,976","17,954,153 ",North America,292,"7,669",91
50,43,Poland,"56,090",+771,"1,869 ",+11,"38,853",+491,"15,368",84,"1,482",49,"2,307,735","60,984","37,841,399 ",Europe,675,"20,247",16
51,44,Singapore,"55,661",+81,27 ,,"51,049",,"4,585",,"9,505",5,"1,610,906","275,089","5,855,936 ",Asia,105,"216,887",4
52,45,Portugal,"53,783",,"1,772 ",,"39,374",,"12,637",39,"5,276",174,"1,799,226","176,517","10,192,946 ",Europe,190,"5,752",6
53,46,Japan,"52,217",,"1,073 ",,"37,479",,"13,665",211,413,8,"1,107,537","8,760","126,427,433 ",Asia,"2,421","117,826",114
54,47,Honduras,"49,467",+425,"1,548 ",+6,"7,128",+96,"40,791",37,"4,985",156,"121,168","12,211","9,923,149 ",North America,201,"6,410",82
55,48,Nigeria,"48,445",,973 ,,"35,998",,"11,474",7,234,5,"344,397","1,666","206,718,314 ",Africa,"4,267","212,455",600
56,49,Bahrain,"46,052",,169 ,+1,"42,469",,"3,414",39,"26,963",99,"954,192","558,671","1,707,969 ",Asia,37,"10,106",2
57,50,Ghana,"42,210",+363,231 ,+8,"40,147",+429,"1,832",5,"1,355",7,"424,315","13,623","31,147,689 ",Africa,738,"134,838",73
58,51,Kyrgyzstan,"41,645",+272,"1,493 ",+2,"33,951",+359,"6,201",24,"6,371",228,"267,718","40,955","6,536,834 ",Asia,157,"4,378",24
59,52,Armenia,"41,495",+196,817 ,+3,"34,484",+320,"6,194",,"14,000",276,"183,789","62,009","2,963,932 ",Asia,71,"3,628",16
60,53,Morocco,"39,241",,611 ,,"27,644",,"10,986",31,"1,062",17,"1,560,527","42,219","36,962,919 ",Africa,942,"60,496",24
61,54,Switzerland,"37,924",+253,"1,991 ",,"32,900",,"3,033",26,"4,378",230,"876,065","101,135","8,662,334 ",Europe,228,"4,351",10
62,55,Algeria,"37,664",,"1,351 ",,"26,308",,"10,005",44,857,31,,,"43,943,409 ",Africa,"1,167","32,527",
63,56,Afghanistan,"37,550",+119,"1,369 ",+6,"27,166",+452,"9,015",31,962,35,"98,291","2,518","39,028,656 ",Asia,"1,039","28,509",397
64,57,Azerbaijan,"34,018",,504 ,,"31,490",,"2,024",,"3,351",50,"820,002","80,786","10,150,239 ",Asia,298,"20,139",12
65,58,Uzbekistan,"34,017",+196,221 ,+1,"28,661",+836,"5,135",410,"1,015",7,"1,377,915","41,099","33,526,634 ",Asia,986,"151,704",24
66,59,Venezuela,"31,381",,266 ,,"21,580",,"9,535",81,"1,104",9,"1,618,708","56,945","28,425,746 ",South America,906,"106,864",18
67,60,Moldova,"29,483",,884 ,,"20,556",,"8,043",362,"7,311",219,"128,076","31,759","4,032,779 ",Europe,137,"4,562",31
68,61,Kenya,"29,334",,465 ,,"15,298",,"13,571",44,544,9,"381,317","7,074","53,907,110 ",Africa,"1,838","115,929",141
69,62,Serbia,"29,233",,665 ,,"26,440",,"2,128",78,"3,347",76,"789,480","90,403","8,732,899 ",Europe,299,"13,132",11
70,63,Ethiopia,"27,242",,492 ,,"11,660",,"15,090",195,236,4,"567,442","4,922","115,286,168 ",Africa,"4,232","234,321",203
71,64,Ireland,"26,995",,"1,774 ",,"23,364",,"1,857",8,"5,460",359,"699,036","141,379","4,944,405 ",Europe,183,"2,787",7
72,65,Costa Rica,"26,931",,281 ,,"8,785",,"17,865",99,"5,281",55,"112,960","22,150","5,099,746 ",North America,189,"18,149",45
73,66,Nepal,"26,019",+468,102 ,+3,"17,201",+124,"8,716",,891,3,"818,462","28,031","29,197,956 ",Asia,"1,122","286,254",36
74,67,Austria,"23,179",+303,728 ,+3,"20,627",+128,"1,824",21,"2,572",81,"1,009,354","111,992","9,012,698 ",Europe,389,"12,380",9
75,68,Australia,"23,035",+292,379 ,+4,"13,355",+5,"9,301",47,902,15,"5,237,936","205,125","25,535,329 ",Australia/Oceania,"1,109","67,376",5
76,69,El Salvador,"22,619",+305,603  ,+8,"10,618",+163,"11,398",443,"3,485",93,"275,993","42,524","6,490,228 ",North America,287,"10,763",24
77,70,Czechia,"19,693",,394 ,,"13,731",,"5,568",24,"1,838",37,"783,459","73,142","10,711,452 ",Europe,544,"27,186",14
78,71,Cameroon,"18,469",,401 ,,"15,320",,"2,748",30,694,15,"149,000","5,597","26,620,675 ",Africa,"1,441","66,386",179
