,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,361,458","+6,003","140,399",+763,"991,347","+3,411","1,229,712","19,414",,,,,,North America,"
",,
1,,"
South America
","1,267,858",+637,"54,648",+25,"668,425","+42,652","544,785","11,987",,,,,,South America,"
",,
2,,"
Europe
","2,149,248","+9,510","181,138",+197,"1,130,526","+9,749","837,584","6,850",,,,,,Europe,"
",,
3,,"
Asia
","1,470,746","+8,550","37,223",+142,"892,601","+3,177","540,922","15,083",,,,,,Asia,"
",,
4,,"
Africa
","212,271",+260,"5,718",+1,"97,265",+102,"109,288",503,,,,,,Africa,"
",,
5,,"
Oceania
","8,896",+9,124,,"8,335",+3,437,3,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"7,471,198","+24,969","419,265","+1,128","3,789,150","+59,094","3,262,783","53,844",958,53.8,,,,All,"
",,
8,1,USA,"2,066,508",+107,"115,137 ",+7,"808,551",+57,"1,142,820","16,838","6,245",348,"22,627,787","68,383","330,896,410 ",North America,160,"2,874",15
9,2,Brazil,"775,184",,"39,797 ",,"396,692","+16,392","338,695","8,318","3,648",187,"1,364,423","6,422","212,475,738 ",South America,274,"5,339",156
10,3,Russia,"502,436","+8,779","6,532 ",+174,"261,150","+8,367","234,754","2,300","3,443",45,"13,800,000","94,565","145,931,211 ",Europe,290,"22,341",11
11,4,UK,"290,143",,"41,128 ",,N/A,N/A,N/A,516,"4,275",606,"6,042,622","89,037","67,866,605 ",Europe,234,"1,650",11
12,5,Spain,"289,360",,"27,136 ",,N/A,N/A,N/A,617,"6,189",580,"4,465,338","95,507","46,753,838 ",Europe,162,"1,723",10
13,6,India,"287,155",,"8,107 ",,"140,979",,"138,069","8,944",208,6,"5,213,140","3,780","1,379,233,699 ",Asia,"4,803","170,129",265
14,7,Italy,"235,763",,"34,114 ",,"169,939",,"31,710",249,"3,899",564,"4,381,349","72,459","60,466,359 ",Europe,256,"1,772",14
15,8,Peru,"208,823",,"5,903 ",,"98,031",,"104,889","1,065","6,339",179,"1,255,756","38,117","32,944,770 ",South America,158,"5,581",26
16,9,Germany,"186,866",,"8,844 ",,"171,200",+500,"6,822",492,"2,231",106,"4,694,147","56,036","83,769,646 ",Europe,448,"9,472",18
17,10,Iran,"177,938",,"8,506 ",,"140,590",,"28,842","2,639","2,120",101,"1,128,601","13,447","83,930,199 ",Asia,472,"9,867",74
18,11,Turkey,"173,036",,"4,746 ",,"146,839",,"21,451",631,"2,053",56,"2,451,700","29,087","84,287,073 ",Asia,487,"17,760",34
19,12,France,"155,136",,"29,319 ",,"71,832",,"53,985",933,"2,377",449,"1,384,633","21,215","65,265,877 ",Europe,421,"2,226",47
20,13,Chile,"148,496",,"2,475 ",,"121,820","+26,189","24,201","1,689","7,772",130,"761,090","39,833","19,106,987 ",South America,129,"7,720",25
21,14,Mexico,"129,184","+4,883","15,357 ",+708,"93,930","+3,182","19,897",378,"1,003",119,"369,362","2,866","128,855,326 ",North America,997,"8,391",349
22,15,Pakistan,"119,536","+5,834","2,356 ",+101,"38,391","+2,083","78,789",111,542,11,"780,825","3,539","220,626,768 ",Asia,"1,846","93,645",283
23,16,Saudi Arabia,"112,288",,819 ,,"77,954",,"33,515","1,693","3,228",24,"1,019,812","29,321","34,781,424 ",Asia,310,"42,468",34
24,17,Canada,"97,125",,"7,960 ",,"56,639",,"32,526","1,864","2,575",211,"1,989,255","52,732","37,723,541 ",North America,388,"4,739",19
25,18,Bangladesh,"74,865",,"1,012 ",,"15,900",,"57,953",1,455,6,"441,560","2,683","164,596,070 ",Asia,"2,199","162,644",373
26,19,Qatar,"73,595",,66 ,,"49,413",,"24,116",226,"26,211",24,"269,964","96,148","2,807,805 ",Asia,38,"42,543",10
27,20,Belgium,"59,569",,"9,629 ",,"16,392",,"33,548",102,"5,141",831,"969,619","83,682","11,586,902 ",Europe,195,"1,203",12
28,21,South Africa,"55,421",,"1,210 ",,"31,505",,"22,706",208,935,20,"998,400","16,846","59,265,120 ",Africa,"1,069","48,979",59
29,22,Belarus,"51,066",,288 ,,"25,667",,"25,111",92,"5,404",30,"659,565","69,799","9,449,483 ",Europe,185,"32,811",14
30,23,Netherlands,"48,087",,"6,042 ",,N/A,N/A,N/A,80,"2,807",353,"435,587","25,424","17,132,868 ",Europe,356,"2,836",39
31,24,Sweden,"46,814",,"4,795 ",,N/A,N/A,N/A,288,"4,637",475,"325,000","32,192","10,095,806 ",Europe,216,"2,105",31
32,25,Ecuador,"44,440",,"3,720 ",,"21,862",,"18,858",219,"2,521",211,"128,175","7,271","17,627,077 ",South America,397,"4,738",138
33,26,Colombia,"43,682",,"1,433 ",,"17,333",,"24,916",335,859,28,"444,933","8,750","50,851,849 ",South America,"1,164","35,486",114
34,27,UAE,"40,507",,284  ,,"24,017",,"16,206",1,"4,098",29,"2,537,000","256,691","9,883,472 ",Asia,244,"34,801",4
35,28,Singapore,"39,387",+422,25 ,,"26,532",,"12,830",3,"6,735",4,"488,695","83,569","5,847,776 ",Asia,148,"233,911",12
36,29,Egypt,"38,284",,"1,342 ",,"10,289",,"26,653",41,375,13,"135,000","1,321","102,215,478 ",Africa,"2,670","76,167",757
37,30,Portugal,"35,600",,"1,497 ",,"21,742",,"12,361",70,"3,491",147,"954,069","93,553","10,198,203 ",Europe,286,"6,812",11
38,31,Indonesia,"34,316",,"1,959 ",,"12,129",,"20,228",,126,7,"446,918","1,635","273,358,192 ",Asia,"7,966","139,540",612
39,32,Kuwait,"33,823",,275 ,,"23,288",,"10,260",193,"7,927",64,"324,373","76,022","4,266,818 ",Asia,126,"15,516",13
40,33,Switzerland,"31,011",,"1,936 ",,"28,700",,375,21,"3,585",224,"435,458","50,336","8,651,110 ",Europe,279,"4,469",20
41,34,Ukraine,"29,070",+689,854 ,+21,"13,141",+372,"15,075",306,665,20,"456,509","10,435","43,746,561 ",Europe,"1,505","51,225",96
42,35,Poland,"27,842",,"1,206 ",,"13,696",+285,"12,940",75,736,32,"1,109,909","29,325","37,848,732 ",Europe,"1,359","31,384",34
43,36,Argentina,"25,987",,735 ,,"7,991",,"17,261",274,575,16,"208,519","4,616","45,172,359 ",South America,"1,738","61,459",217
44,37,Ireland,"25,231",,"1,695 ",,"22,698",,838,34,"5,113",343,"367,780","74,531","4,934,614 ",Europe,196,"2,911",13
45,38,Philippines,"23,732",,"1,027 ",,"4,895",,"17,810",82,217,9,"463,025","4,229","109,495,553 ",Asia,"4,614","106,617",236
46,39,Afghanistan,"22,890",+748,426 ,+21,"3,326",+313,"19,138",19,589,11,"52,546","1,352","38,872,577 ",Asia,"1,698","91,250",740
47,40,Romania,"20,945",,"1,360 ",,"15,103",,"4,482",150,"1,088",71,"520,564","27,051","19,243,900 ",Europe,919,"14,150",37
48,41,Dominican Republic,"20,808",,550 ,,"12,318",,"7,940",110,"1,919",51,"100,035","9,227","10,841,720 ",North America,521,"19,712",108
49,42,Oman,"18,887",,84 ,,"5,640",,"13,163",85,"3,705",16,"129,527","25,407","5,098,156 ",Asia,270,"60,692",39
50,43,Israel,"18,461",+106,300 ,+1,"15,214",+46,"2,947",31,"2,007",33,"706,906","76,858","9,197,590 ",Asia,498,"30,659",13
51,44,Panama,"17,889",,413 ,,"10,977",,"6,499",90,"4,150",96,"82,774","19,202","4,310,696 ",North America,241,"10,438",52
52,45,Japan,"17,251",,919 ,,"15,298",,"1,034",91,136,7,"324,675","2,567","126,495,892 ",Asia,"7,333","137,645",390
53,46,Austria,"17,005",,673 ,,"15,910",,422,17,"1,889",75,"506,344","56,238","9,003,589 ",Europe,529,"13,378",18
54,47,Bahrain,"16,667",+467,32 ,+1,"11,487",+378,"5,148",14,"9,819",19,"393,910","232,066","1,697,405 ",Asia,102,"53,044",4
55,48,Iraq,"15,414",,426 ,,"6,214",,"8,774",88,384,11,"330,526","8,229","40,165,118 ",Asia,"2,606","94,284",122
56,49,Bolivia,"15,281",+637,512 ,+25,"2,261",+71,"12,508",71,"1,310",44,"39,610","3,396","11,663,656 ",South America,763,"22,781",294
57,50,Armenia,"14,669",+566,245 ,+18,"5,466",+240,"8,958",10,"4,951",83,"75,389","25,444","2,962,951 ",Asia,202,"12,094",39
58,51,Nigeria,"13,873",,382 ,,"4,351",,"9,140",7,67,2,"82,935",403,"205,808,201 ",Africa,"14,835","538,765","2,482"
59,52,Kazakhstan,"13,558",+239,67 ,,"8,345",,"5,146",62,723,4,"1,050,098","55,964","18,763,697 ",Asia,"1,384","280,055",18
60,53,Serbia,"12,031",,251 ,,"11,348",,432,14,"1,377",29,"287,064","32,848","8,739,120 ",Europe,726,"34,817",30
61,54,Denmark,"12,016",,593 ,,"10,904",,519,17,"2,075",102,"739,575","127,709","5,791,110 ",Europe,482,"9,766",8
62,55,S. Korea,"11,947",+45,276 ,,"10,654",+43,"1,017",15,233,5,"1,066,888","20,810","51,266,883 ",Asia,"4,291","185,750",48
63,56,Algeria,"10,484",,732 ,,"7,074",,"2,678",33,239,17,,,"43,802,599 ",Africa,"4,178","59,840",
64,57,Ghana,"10,358",+157,48 ,,"3,824",+69,"6,486",10,334,2,"240,204","7,740","31,032,265 ",Africa,"2,996","646,506",129
65,58,Moldova,"10,321",,371 ,,"6,072",+142,"3,878",339,"2,558",92,"63,328","15,697","4,034,437 ",Europe,391,"10,874",64
66,59,Czechia,"9,826",+2,330 ,,"7,124",+13,"2,372",10,918,31,"478,825","44,717","10,707,935 ",Europe,"1,090","32,448",22
67,60,Cameroon,"8,681",,212 ,,"4,836",,"3,633",28,328,8,,,"26,502,964 ",Africa,"3,053","125,014",
68,61,Norway,"8,594",,239 ,,"8,138",,217,2,"1,586",44,"267,877","49,434","5,418,878 ",Europe,631,"22,673",20
69,62,Azerbaijan,"8,530",,102 ,,"4,720",,"3,708",66,842,10,"356,032","35,132","10,134,025 ",Asia,"1,188","99,353",28
