,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,740,733","+4,488","307,675",+188,"5,573,523","+2,907","2,859,535","17,405",,,,,,North America,"
",,
1,,"
Asia
","10,298,335","+2,444","189,539",+17,"8,591,888","+3,994","1,516,908","20,671",,,,,,Asia,"
",,
2,,"
South America
","7,919,407",+309,"248,752",+30,"6,742,088",+385,"928,567","17,214",,,,,,South America,"
",,
3,,"
Europe
","4,849,779","+1,376","220,291",+6,"2,488,997",+29,"2,140,491","8,166",,,,,,Europe,"
",,
4,,"
Africa
","1,467,555",,"35,215",,"1,213,045",,"219,295","1,515",,,,,,Africa,"
",,
5,,"
Oceania
","31,047",+4,915,+3,"28,290",+4,"1,842",21,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"33,307,577","+8,621","1,002,402",+244,"24,638,482","+7,319","7,666,693","64,996","4,273",128.6,,,,All,"
",,
8,1,USA,"7,321,343",,"209,453 ",,"4,560,456",,"2,551,434","14,130","22,087",632,"104,335,162","314,762","331,473,384 ",North America,45,"1,583",3
9,2,India,"6,074,702","+1,354","95,574 ",,"5,016,520","+3,153","962,608","8,944","4,392",69,"71,967,230","52,027","1,383,271,092 ",Asia,228,"14,473",19
10,3,Brazil,"4,732,309",,"141,776 ",,"4,060,088",,"530,445","8,318","22,225",666,"17,900,000","84,067","212,925,036 ",South America,45,"1,502",12
11,4,Russia,"1,151,438",,"20,324 ",,"943,218",,"187,896","2,300","7,889",139,"45,100,000","309,010","145,949,784 ",Europe,127,"7,181",3
12,5,Colombia,"813,056",,"25,488 ",,"711,472",,"76,096","2,220","15,938",500,"3,636,868","71,293","51,013,271 ",South America,63,"2,001",14
13,6,Peru,"805,302",,"32,262 ",,"664,490",,"108,550","1,370","24,343",975,"3,850,122","116,383","33,081,592 ",South America,41,"1,025",9
14,7,Spain,"735,198",,"31,232 ",,N/A,N/A,N/A,"1,465","15,723",668,"11,820,505","252,795","46,759,213 ",Europe,64,"1,497",4
15,8,Mexico,"730,317","+3,886","76,430 ",+187,"523,831","+2,590","130,056","2,385","5,650",591,"1,671,189","12,929","129,258,499 ",North America,177,"1,691",77
16,9,Argentina,"711,325",,"15,749 ",,"565,935",,"129,641","3,604","15,704",348,"1,905,361","42,065","45,295,750 ",South America,64,"2,876",24
17,10,South Africa,"670,766",,"16,398 ",,"603,721",,"50,647",539,"11,276",276,"4,143,466","69,652","59,487,798 ",Africa,89,"3,628",14
18,11,France,"538,569",,"31,727 ",,"94,891",,"411,951","1,098","8,247",486,"10,556,474","161,639","65,308,767 ",Europe,121,"2,058",6
19,12,Chile,"457,901",,"12,641 ",,"431,704",,"13,556",888,"23,904",660,"3,228,414","168,535","19,155,801 ",South America,42,"1,515",6
20,13,Iran,"446,448",,"25,589 ",,"374,170",,"46,689","4,059","5,299",304,"3,932,571","46,677","84,250,361 ",Asia,189,"3,292",21
21,14,UK,"434,969",,"41,988 ",,N/A,N/A,N/A,262,"6,399",618,"23,188,836","341,150","67,972,591 ",Europe,156,"1,619",3
22,15,Bangladesh,"359,148",,"5,161 ",,"270,491",,"83,496",,"2,176",31,"1,909,460","11,567","165,084,336 ",Asia,460,"31,987",86
23,16,Iraq,"349,450",,"8,990 ",,"280,673",,"59,787",533,"8,642",222,"2,198,859","54,381","40,434,573 ",Asia,116,"4,498",18
24,17,Saudi Arabia,"333,193",,"4,683 ",,"317,005",,"11,505","1,032","9,535",134,"6,348,385","181,678","34,943,001 ",Asia,105,"7,462",6
25,18,Turkey,"314,433",,"7,997 ",,"275,630",,"30,806","1,583","3,719",95,"10,037,700","118,709","84,557,198 ",Asia,269,"10,574",8
26,19,Pakistan,"310,841",+566,"6,466 ",+9,"296,022",+409,"8,353",451,"1,401",29,"3,449,541","15,545","221,906,243 ",Asia,714,"34,319",64
27,20,Italy,"309,870",,"35,835 ",,"224,417",,"49,618",254,"5,127",593,"11,087,064","183,439","60,439,986 ",Europe,195,"1,687",5
28,21,Philippines,"304,226",,"5,344 ",,"252,510",,"46,372","1,758","2,767",49,"3,624,620","32,972","109,929,959 ",Asia,361,"20,571",30
29,22,Germany,"286,338",,"9,534 ",,"250,800",,"26,004",325,"3,415",114,"15,642,654","186,557","83,849,223 ",Europe,293,"8,795",5
30,23,Indonesia,"275,213",,"10,386 ",,"203,014",,"61,813",,"1,004",38,"3,207,055","11,695","274,219,048 ",Asia,996,"26,403",86
31,24,Israel,"231,026",,"1,466 ",,"159,931",,"69,629",767,"25,118",159,"3,424,497","372,325","9,197,590 ",Asia,40,"6,274",3
32,25,Ukraine,"198,634",,"3,959 ",,"87,882",,"106,793",177,"4,549",91,"2,189,926","50,149","43,668,725 ",Europe,220,"11,030",20
33,26,Canada,"153,125",,"9,268 ",,"131,098",,"12,759",97,"4,049",245,"7,117,709","188,190","37,821,986 ",North America,247,"4,081",5
34,27,Ecuador,"134,747",,"11,279 ",,"112,296",,"11,172",355,"7,610",637,"418,785","23,651","17,706,909 ",South America,131,"1,570",42
35,28,Bolivia,"133,901",+309,"7,858 ",+30,"93,791",+385,"32,252",71,"11,434",671,"297,176","25,376","11,711,085 ",South America,87,"1,490",39
36,29,Qatar,"125,084",,214 ,,"121,995",,"2,875",52,"44,549",76,"760,267","270,769","2,807,805 ",Asia,22,"13,121",4
