,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,752,696","+16,451","307,798",+311,"5,592,190","+21,574","2,852,708","17,387",,,,,,North America,"
",,
1,,"
Asia
","10,387,399","+91,519","190,858","+1,336","8,687,817","+99,931","1,508,724","20,711",,,,,,Asia,"
",,
2,,"
South America
","7,925,731","+6,633","248,809",+87,"6,743,436","+1,733","933,486","17,210",,,,,,South America,"
",,
3,,"
Europe
","4,879,269","+30,867","220,556",+271,"2,496,929","+7,824","2,161,784","8,379",,,,,,Europe,"
",,
4,,"
Africa
","1,469,565","+2,010","35,244",+29,"1,214,247","+1,202","220,074","1,517",,,,,,Africa,"
",,
5,,"
Oceania
","31,047",+4,915,+3,"28,334",+48,"1,798",21,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"33,446,428","+147,484","1,004,195","+2,037","24,763,604","+132,312","7,678,629","65,229","4,291",128.8,,,,All,"
",,
8,1,USA,"7,331,020","+9,677","209,556 ",+103,"4,577,409","+16,953","2,544,055","14,120","22,116",632,"104,534,594","315,363","331,473,384 ",North America,45,"1,582",3
9,2,India,"6,137,941","+64,593","96,275 ",+701,"5,087,812","+74,445","953,854","8,944","4,437",70,"71,967,230","52,027","1,383,271,092 ",Asia,225,"14,368",19
10,3,Brazil,"4,736,831","+4,522","141,776 ",,"4,060,088",,"534,967","8,318","22,246",666,"17,900,000","84,067","212,925,036 ",South America,45,"1,502",12
11,4,Russia,"1,159,573","+8,135","20,385  ",+61,"945,920","+2,702","193,268","2,300","7,945",140,"45,400,000","311,066","145,949,784 ",Europe,126,"7,160",3
12,5,Colombia,"813,056",,"25,488 ",,"711,472",,"76,096","2,220","15,938",500,"3,636,868","71,293","51,013,271 ",South America,63,"2,001",14
13,6,Peru,"805,302",,"32,262 ",,"664,490",,"108,550","1,370","24,343",975,"3,850,122","116,383","33,081,592 ",South America,41,"1,025",9
