,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","9,163,166","+38,445","316,569",+539,"5,971,770","+41,173","2,874,827","17,496",,,,,,North America,"
",,
1,,"
Asia
","11,180,847","+94,918","203,123","+1,619","9,475,605","+106,209","1,502,119","20,731",,,,,,Asia,"
",,
2,,"
South America
","8,292,547","+4,932","261,599",+163,"7,143,636","+1,870","887,312","17,445",,,,,,South America,"
",,
3,,"
Europe
","5,436,206","+59,632","225,678",+526,"2,898,019","+14,777","2,312,509","9,448",,,,,,Europe,"
",,
4,,"
Africa
","1,527,318","+4,390","36,676",+107,"1,267,614","+7,223","223,028","1,636",,,,,,Africa,"
",,
5,,"
Oceania
","31,568",+14,936,,"28,819",+28,"1,813",18,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"35,632,373","+202,331","1,044,596","+2,954","26,786,114","+171,280","7,801,663","66,778","4,571",134.0,,,,All,"
",,
8,1,USA,"7,667,817","+30,905","214,884 ",+273,"4,882,667","+33,629","2,570,266","14,200","23,130",648,"112,261,589","338,637","331,510,437 ",North America,43,"1,543",3
9,2,India,"6,682,073","+59,893","103,600 ",+886,"5,659,110","+75,657","919,363","8,944","4,830",75,"79,982,394","57,810","1,383,530,375 ",Asia,207,"13,355",17
10,3,Brazil,"4,918,022","+2,733","146,417 ",+42,"4,263,208",,"508,397","8,318","23,094",688,"17,900,000","84,056","212,953,890 ",South America,43,"1,454",12
11,4,Russia,"1,225,889","+10,888","21,475 ",+117,"982,324","+3,181","222,090","2,300","8,399",147,"48,042,343","329,168","145,950,977 ",Europe,119,"6,796",3
12,5,Colombia,"855,052",,"26,712 ",,"761,674",,"66,666","2,220","16,758",524,"3,894,289","76,323","51,023,638 ",South America,60,"1,910",13
13,6,Spain,"852,838","+2,099","32,225 ",+46,N/A,N/A,N/A,"1,580","18,239",689,"13,689,776","292,770","46,759,558 ",Europe,55,"1,451",3
14,7,Peru,"828,169",,"32,742 ",,"706,223",,"89,204","1,287","25,027",989,"3,952,298","119,439","33,090,379 ",South America,40,"1,011",8
15,8,Argentina,"798,486",,"21,018 ",,"636,672",,"140,796","3,950","17,625",464,"2,064,250","45,565","45,303,674 ",South America,57,"2,155",22
16,9,Mexico,"761,665","+3,712","79,088 ",+208,"550,053","+4,523","132,524","2,401","5,891",612,"2,003,141","15,494","129,284,391 ",North America,170,"1,635",65
17,10,South Africa,"682,215",+926,"17,016 ",+40,"615,684",+903,"49,515",539,"11,465",286,"4,280,340","71,936","59,502,099 ",Africa,87,"3,497",14
18,11,France,"624,274","+5,084","32,299  ",+69,"98,680",+902,"493,295","1,415","9,558",495,"11,616,000","177,855","65,311,522 ",Europe,105,"2,022",6
19,12,UK,"515,571","+12,594","42,369 ",+19,N/A,N/A,N/A,368,"7,584",623,"25,865,851","380,495","67,979,397 ",Europe,132,"1,604",3
20,13,Iran,"475,674","+3,902","27,192 ",+235,"392,293","+2,327","56,189","4,167","5,645",323,"4,151,445","49,263","84,270,921 ",Asia,177,"3,099",20
21,14,Chile,"471,746","+1,567","13,037 ",+58,"443,453","+1,383","15,256",853,"24,623",680,"3,502,751","182,826","19,158,936 ",South America,41,"1,470",5
22,15,Iraq,"382,949","+3,808","9,464 ",+65,"312,158","+4,676","61,327",556,"9,467",234,"2,371,348","58,621","40,451,877 ",Asia,106,"4,274",17
23,16,Bangladesh,"370,132","+1,442","5,375 ",+27,"283,182","+1,526","81,575",,"2,242",33,"2,001,431","12,121","165,115,692 ",Asia,446,"30,719",82
24,17,Saudi Arabia,"336,766",+379,"4,898 ",+23,"322,055",+570,"9,813",938,"9,635",140,"6,725,148","192,403","34,953,378 ",Asia,104,"7,136",5
25,18,Italy,"327,586","+2,257","36,002 ",+16,"232,681",+767,"58,903",323,"5,420",596,"11,844,346","195,974","60,438,292 ",Europe,184,"1,679",5
26,19,Turkey,"326,046","+1,603","8,498 ",+57,"286,370","+1,320","31,178","1,412","3,855",100,"10,931,917","129,258","84,574,545 ",Asia,259,"9,952",8
27,20,Philippines,"324,762","+2,291","5,840 ",+64,"273,123",+87,"45,799","1,758","2,954",53,"3,914,732","35,602","109,957,856 ",Asia,339,"18,828",28
28,21,Pakistan,"315,260",+644,"6,517 ",+4,"299,836",+868,"8,907",515,"1,420",29,"3,678,534","16,571","221,988,411 ",Asia,704,"34,063",60
29,22,Indonesia,"307,120","+3,622","11,253 ",+102,"232,593","+4,140","63,274",,"1,120",41,"3,515,165","12,816","274,274,332 ",Asia,893,"24,373",78
30,23,Germany,"304,636","+3,065","9,616 ",+14,"263,700","+1,800","31,320",447,"3,633",115,"16,999,253","202,724","83,854,334 ",Europe,275,"8,720",5
31,24,Israel,"272,309","+5,534","1,757 ",+38,"204,355","+8,726","66,197",880,"29,607",191,"3,733,880","405,963","9,197,590 ",Asia,34,"5,235",2
32,25,Ukraine,"230,236","+3,774","4,430 ",+33,"101,252","+1,145","124,554",177,"5,273",101,"2,382,259","54,559","43,663,726 ",Europe,190,"9,856",18
33,26,Canada,"167,963","+1,807","9,492 ",+11,"141,660","+1,417","16,811",126,"4,440",251,"7,625,793","201,590","37,828,308 ",North America,225,"3,985",5
34,27,Ecuador,"141,339",+305,"11,681 ",+34,"120,511",,"9,147",356,"7,980",659,"455,122","25,696","17,712,036 ",South America,125,"1,516",39
35,28,Netherlands,"140,471","+4,579","6,461 ",+7,N/A,N/A,N/A,177,"8,193",377,"2,603,166","151,834","17,144,850 ",Europe,122,"2,654",7
36,29,Romania,"137,491","+1,591","5,048 ",+45,"108,526",+391,"23,917",592,"7,160",263,"2,516,746","131,057","19,203,449 ",Europe,140,"3,804",8
37,30,Bolivia,"136,868",+299,"8,101 ",+28,"97,547",+442,"31,220",71,"11,684",692,"307,040","26,211","11,714,131 ",South America,86,"1,446",38
38,31,Morocco,"134,695","+1,423","2,369 ",+39,"113,336","+2,300","18,990",457,"3,638",64,"2,731,907","73,788","37,023,865 ",Africa,275,"15,628",14
39,32,Belgium,"130,235","+2,612","10,064 ",+20,"19,679",+34,"100,492",186,"11,224",867,"3,402,761","293,269","11,602,851 ",Europe,89,"1,153",3
40,33,Qatar,"126,692",+194,216 ,,"123,664",+189,"2,812",59,"45,121",77,"800,519","285,105","2,807,805 ",Asia,22,"12,999",4
41,34,Panama,"115,286",,"2,423 ",,"91,809",,"21,054",110,"26,611",559,"504,299","116,406","4,332,239 ",North America,38,"1,788",9
42,35,Dominican Republic,"115,054",+574,"2,144 ",+10,"90,942",+576,"21,968",169,"10,579",197,"496,200","45,623","10,876,171 ",North America,95,"5,073",22
43,36,Kazakhstan,"108,236",+59,"1,725 ",,"103,277",+72,"3,234",221,"5,747",92,"2,973,489","157,872","18,834,863 ",Asia,174,"10,919",6
44,37,Kuwait,"107,592",+567,628 ,+4,"99,549",+509,"7,415",129,"25,098",146,"761,025","177,526","4,286,844 ",Asia,40,"6,826",6
45,38,Egypt,"103,683",,"5,981 ",,"97,355",,347,41,"1,008",58,"135,000","1,313","102,828,135 ",Africa,992,"17,192",762
46,39,Poland,"102,080","+2,006","2,659 ",+29,"73,552",+549,"25,869",219,"2,698",70,"3,465,605","91,596","37,835,645 ",Europe,371,"14,229",11
47,40,Oman,"101,814",+544,985 ,+8,"90,600",+304,"10,229",207,"19,810",192,"376,700","73,296","5,139,449 ",Asia,50,"5,218",14
48,41,UAE,"99,733",+932,429 ,+3,"89,410","+1,287","9,894",,"10,052",43,"10,220,534","1,030,157","9,921,338 ",Asia,99,"23,127",1
49,42,Sweden,"94,283",,"5,895 ",,N/A,N/A,N/A,20,"9,320",583,"1,661,484","164,248","10,115,730 ",Europe,107,"1,716",6
50,43,Guatemala,"94,182",+219,"3,302 ",+9,"82,828",+374,"8,052",5,"5,232",183,"338,692","18,816","18,000,398 ",North America,191,"5,451",53
51,44,Nepal,"89,263","+2,440",554 ,+19,"65,202","+1,133","23,507",,"3,050",19,"1,088,229","37,178","29,271,074 ",Asia,328,"52,836",27
52,45,Japan,"85,739",+400,"1,599 ",+2,"78,609",+294,"5,531",131,678,13,"2,173,035","17,195","126,373,720 ",Asia,"1,474","79,033",58
53,46,Czechia,"83,696","+1,250",757 ,+30,"45,176","+1,027","37,763",245,"7,812",71,"1,457,315","136,017","10,714,212 ",Europe,128,"14,154",7
54,47,Belarus,"80,696",+401,862 ,+5,"75,303",+155,"4,531",,"8,541",91,"1,949,656","206,346","9,448,502 ",Europe,117,"10,961",5
55,48,Portugal,"79,885",+734,"2,018 ",+13,"50,454",+247,"27,413",106,"7,840",198,"2,647,756","259,869","10,188,821 ",Europe,128,"5,049",4
56,49,Honduras,"79,629",+841,"2,422 ",+23,"29,305",+118,"47,902",30,"8,007",244,"186,350","18,738","9,945,117 ",North America,125,"4,106",53
57,50,Ethiopia,"79,437",+618,"1,230 ",+8,"34,016",+956,"44,191",292,687,11,"1,307,632","11,303","115,684,171 ",Africa,"1,456","94,052",88
58,51,Costa Rica,"79,182",,950 ,,"45,007",,"33,225",213,"15,507",186,"238,248","46,658","5,106,221 ",North America,64,"5,375",21
59,52,Venezuela,"78,434",,653 ,,"68,917",,"8,864",215,"2,760",23,"1,965,367","69,168","28,414,568 ",South America,362,"43,514",14
60,53,Bahrain,"72,662",,261 ,+1,"67,475",,"4,926",63,"42,337",152,"1,478,163","861,271","1,716,258 ",Asia,24,"6,576",1
61,54,Nigeria,"59,345",,"1,113 ",,"50,768",,"7,464",7,286,5,"535,733","2,583","207,432,403 ",Africa,"3,495","186,372",387
62,55,Uzbekistan,"58,946",+334,485 ,+5,"55,633",+352,"2,828",252,"1,755",14,"1,377,915","41,016","33,594,251 ",Asia,570,"69,266",24
63,56,Singapore,"57,819",+7,27 ,,"57,597",+22,195,,"9,863",5,"2,885,545","492,217","5,862,339 ",Asia,101,"217,124",2
64,57,Moldova,"56,901",+322,"1,375 ",+9,"41,467",+512,"14,059",744,"14,114",341,"293,824","72,882","4,031,478 ",Europe,71,"2,932",14
65,58,Switzerland,"55,932","+1,548","2,078 ",+1,"45,800",,"8,054",32,"6,450",240,"1,417,260","163,446","8,671,140 ",Europe,155,"4,173",6
66,59,Armenia,"52,677",+181,984 ,+7,"44,710",+38,"6,983",,"17,768",332,"308,019","103,895","2,964,701 ",Asia,56,"3,013",10
67,60,Algeria,"52,270",+134,"1,768 ",+8,"36,672",+94,"13,830",23,"1,187",40,,,"44,053,891 ",Africa,843,"24,917",
68,61,Austria,"48,896",+750,818 ,+5,"39,058",+429,"9,020",101,"5,421",91,"1,698,268","188,281","9,019,845 ",Europe,184,"11,027",5
69,62,Kyrgyzstan,"47,635",+207,"1,066 ",,"43,521",+103,"3,048",24,"7,270",163,"276,522","42,205","6,551,846 ",Asia,138,"6,146",24
70,63,Ghana,"46,829",,303 ,,"46,060",,466,4,"1,499",10,"488,427","15,636","31,238,252 ",Africa,667,"103,097",64
71,64,Lebanon,"45,657","+1,175",414  ,+8,"20,243",+461,"25,000",167,"6,697",61,"896,623","131,521","6,817,317 ",Asia,149,"16,467",8
72,65,Paraguay,"44,182",,929 ,,"27,203",,"16,050",145,"6,175",130,"288,502","40,321","7,155,212 ",South America,162,"7,702",25
73,66,Palestine,"41,957",+459,339 ,+9,"35,182",+484,"6,436",,"8,176",66,"437,500","85,258","5,131,507 ",Asia,122,"15,137",12
74,67,Azerbaijan,"40,788",+97,598 ,+2,"38,587",+91,"1,603",,"4,013",59,"1,140,194","112,191","10,162,960 ",Asia,249,"16,995",9
75,68,Kenya,"39,449",+22,735 ,+4,"27,035","+1,376","11,679",,730,14,"564,078","10,432","54,072,535 ",Africa,"1,371","73,568",96
76,69,Afghanistan,"39,422",+81,"1,466 ",+4,"32,879",+27,"5,077",93,"1,007",37,"112,278","2,868","39,151,119 ",Asia,993,"26,706",349
77,70,Ireland,"38,549",+517,"1,810 ",,"23,364",,"13,375",20,"7,784",366,"1,245,263","251,462","4,952,088 ",Europe,128,"2,736",4
78,71,Libya,"37,437",+628,596 ,+4,"22,076",+647,"14,765",,"5,429",86,"222,054","32,203","6,895,418 ",Africa,184,"11,569",31
79,72,Serbia,"33,952",+51,756 ,+2,"31,536",,"1,660",20,"3,890",87,"1,159,806","132,883","8,728,018 ",Europe,257,"11,545",8
80,73,Hungary,"31,480",+905,833 ,+11,"8,165",+695,"22,482",40,"3,261",86,"765,598","79,305","9,653,847 ",Europe,307,"11,589",13
81,74,Denmark,"30,057",+377,659 ,+1,"23,122",+406,"6,276",30,"5,184",114,"4,084,612","704,540","5,797,559 ",Europe,193,"8,798",1
82,75,El Salvador,"29,539",+89,865 ,+2,"24,406",+110,"4,268",37,"4,548",133,"408,212","62,852","6,494,778 ",North America,220,"7,508",16
83,76,Bosnia and Herzegovina,"28,449",+95,888 ,+9,"22,032",+173,"5,529",,"8,686",271,"248,975","76,014","3,275,378 ",Europe,115,"3,688",13
84,77,Australia,"27,149",+13,894 ,,"24,892",+26,"1,363",6,"1,061",35,"7,794,939","304,769","25,576,542 ",Australia/Oceania,942,"28,609",3
85,78,S. Korea,"24,164",+73,422 ,+1,"21,886",+41,"1,856",107,471,8,"2,352,378","45,872","51,280,822 ",Asia,"2,122","121,519",22
86,79,Tunisia,"22,230",,321 ,,"5,032",,"16,877",116,"1,876",27,"250,479","21,136","11,850,723 ",Africa,533,"36,918",47
87,80,Bulgaria,"21,587",,844 ,,"15,014",,"5,729",56,"3,113",122,"543,076","78,315","6,934,471 ",Europe,321,"8,216",13
88,81,Cameroon,"20,924",,420 ,,"19,764",,740,30,783,16,"149,000","5,578","26,713,033 ",Africa,"1,277","63,602",179
89,82,Greece,"20,142",+300,417 ,+8,"9,989",,"9,736",83,"1,935",40,"1,355,126","130,182","10,409,506 ",Europe,517,"24,963",8
90,83,Ivory Coast,"19,885",+3,120 ,,"19,490",+41,275,,749,5,"166,699","6,280","26,543,565 ",Africa,"1,335","221,196",159
91,84,North Macedonia,"18,873",+83,760 ,+4,"15,487",+146,"2,626",3,"9,059",365,"195,541","93,859","2,083,351 ",Europe,110,"2,741",11
92,85,Myanmar,"18,781",+987,444 ,+32,"5,548",+353,"12,789",,345,8,"332,875","6,107","54,505,092 ",Asia,"2,902","122,759",164
93,86,Croatia,"17,797",+138,300 ,+2,"16,031",+182,"1,466",24,"4,342",73,"328,392","80,125","4,098,517 ",Europe,230,"13,662",12
94,87,Jordan,"17,464","+1,824",110 ,+9,"5,292",+52,"12,062",48,"1,707",11,"1,311,436","128,202","10,229,453 ",Asia,586,"92,995",8
95,88,Madagascar,"16,570",+12,233 ,+1,"15,601",+115,736,14,595,8,"73,053","2,621","27,870,839 ",Africa,"1,682","119,617",382
96,89,Senegal,"15,122",+28,312 ,,"12,870",+65,"1,940",6,897,19,"183,115","10,864","16,855,249 ",Africa,"1,115","54,023",92
97,90,Zambia,"15,089",+37,334 ,+1,"14,306",+119,449,,815,18,"164,951","8,910","18,513,446 ",Africa,"1,227","55,429",112
98,91,Norway,"14,527",+70,275 ,,"11,190",,"3,062",3,"2,674",51,"1,075,807","198,039","5,432,295 ",Europe,374,"19,754",5
99,92,Albania,"14,410",+144,400 ,+4,"8,825",+150,"5,185",23,"5,009",139,"88,622","30,804","2,876,966 ",Europe,200,"7,192",32
100,93,Sudan,"13,653",,836 ,,"6,764",,"6,053",,310,19,,,"44,109,014 ",Africa,"3,231","52,762",
101,94,Slovakia,"13,492",+353,55 ,,"4,865",+37,"8,572",37,"2,471",10,"496,284","90,889","5,460,340 ",Europe,405,"99,279",11
102,95,Malaysia,"12,813",+432,137 ,,"10,340",+57,"2,336",32,395,4,"1,581,208","48,693","32,473,219 ",Asia,"2,534","237,031",21
103,96,Montenegro,"12,359",+232,182 ,+3,"8,308",+355,"3,869",17,"19,677",290,"72,393","115,260","628,087 ",Europe,51,"3,451",9
104,97,Namibia,"11,626",,123 ,,"9,429",,"2,074",8,"4,554",48,"103,254","40,449","2,552,692 ",Africa,220,"20,754",25
105,98,DRC,"10,778",+18,274 ,,"10,239",,265,,119,3,,,"90,243,090 ",Africa,"8,373","329,354",
106,99,Guinea,"10,754",,66 ,,"10,098",,590,24,813,5,"33,676","2,547","13,222,537 ",Africa,"1,230","200,341",393
107,100,Finland,"10,702",+164,346 ,+1,"8,100",,"2,256",8,"1,931",62,"1,084,319","195,620","5,542,988 ",Europe,518,"16,020",5
108,101,Maldives,"10,530",,34 ,,"9,364",,"1,132",12,"19,393",63,"149,135","274,658","542,985 ",Asia,52,"15,970",4
109,102,French Guiana,"10,057",+28,68 ,+1,"9,710",+45,279,4,"33,452",226,"67,833","225,631","300,637 ",South America,30,"4,421",4
110,103,Tajikistan,"9,974",+39,78 ,,"8,794",+45,"1,102",,"1,040",8,,,"9,592,085 ",Asia,962,"122,975",
111,104,Mozambique,"9,296",+100,66 ,,"6,104",+252,"3,126",,295,2,"1,446,106","45,944","31,475,668 ",Africa,"3,386","476,904",22
112,105,Uganda,"8,965",+157,82 ,+1,"5,078",+342,"3,805",,194,2,"493,595","10,707","46,101,840 ",Africa,"5,142","562,218",93
113,106,Luxembourg,"8,925",+35,127 ,+1,"7,793",+365,"1,005",2,"14,198",202,"856,798","1,363,037","628,595 ",Europe,70,"4,950",1
114,107,Haiti,"8,827",+8,229 ,,"6,992",,"1,606",,772,20,"28,916","2,528","11,438,507 ",North America,"1,296","49,950",396
115,108,Gabon,"8,797",,54 ,,"8,067",,676,3,"3,929",24,"180,173","80,468","2,239,052 ",Africa,255,"41,464",12
116,109,Georgia,"8,696",+578,54 ,+4,"4,619",+375,"4,023",,"2,181",14,"679,169","170,340","3,987,139 ",Asia,459,"73,836",6
117,110,Zimbabwe,"7,888",,228 ,,"6,359",,"1,301",,529,15,"160,162","10,736","14,918,696 ",Africa,"1,891","65,433",93
