,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","10,822,292","+7,771","346,631",+666,"7,204,179","+5,561","3,271,482","20,516",,,,,,North America,"
",,
1,,"
Asia
","13,340,755","+27,926","237,924",+693,"11,809,413","+26,370","1,293,418","21,086",,,,,,Asia,"
",,
2,,"
South America
","9,465,599",+172,"290,300",+14,"8,451,570",+541,"723,729","18,117",,,,,,South America,"
",,
3,,"
Europe
","8,939,747","+82,421","256,081","+1,093","3,576,165","+27,664","5,107,501","18,340",,,,,,Europe,"
",,
4,,"
Africa
","1,748,432",+910,"41,865",+11,"1,429,924",+837,"276,643","2,191",,,,,,Africa,"
",,
5,,"
Oceania
","36,585",+15,967,+2,"31,776",+17,"3,842",20,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,659,,47,4,,,,,,,"
",,
7,,World,"44,354,131","+119,215","1,173,783","+2,479","32,503,686","+60,990","10,676,662","80,274","5,690",150.6,,,,All,"
",,
8,1,USA,"9,039,170","+1,140","232,101 ",+17,"5,878,859",+895,"2,928,210","16,761","27,257",700,"135,428,406","408,369","331,632,184 ",North America,37,"1,429",2
9,2,India,"7,990,322","+1,469","120,054 ",,"7,259,509","+2,315","610,759","8,944","5,772",87,"105,487,680","76,198","1,384,382,302 ",Asia,173,"11,531",13
10,3,Brazil,"5,440,903",,"157,981 ",,"4,904,046",,"378,876","8,318","25,538",742,"21,900,000","102,793","213,048,696 ",South America,39,"1,349",10
11,4,Russia,"1,563,976","+16,202","26,935 ",+346,"1,171,301","+12,361","365,740","2,300","10,715",185,"58,730,811","402,390","145,954,896 ",Europe,93,"5,419",2
12,5,France,"1,198,695",,"35,541 ",,"112,716",,"1,050,438","2,918","18,351",544,"15,271,734","233,797","65,320,572 ",Europe,54,"1,838",4
13,6,Spain,"1,174,916",,"35,298 ",,N/A,N/A,N/A,"2,292","25,126",755,"16,690,076","356,925","46,760,692 ",Europe,40,"1,325",3
14,7,Argentina,"1,116,609",,"29,730 ",,"921,344",,"165,535","4,952","24,633",656,"2,882,949","63,600","45,329,710 ",South America,41,"1,525",16
15,8,Colombia,"1,033,218",,"30,565 ",,"932,882",,"69,771","2,365","20,236",599,"4,838,104","94,758","51,057,699 ",South America,49,"1,670",11
16,9,UK,"917,575",,"45,365 ",,N/A,N/A,N/A,852,"13,493",667,"32,418,083","476,724","68,001,761 ",Europe,74,"1,499",2
17,10,Mexico,"901,268","+5,942","89,814 ",+643,"659,473","+4,355","151,981","2,838","6,967",694,"2,323,014","17,956","129,369,464 ",North America,144,"1,440",56
18,11,Peru,"892,497",,"34,257 ",,"814,204",,"44,036","1,048","26,948","1,034","4,427,751","133,691","33,119,249 ",South America,37,967,7
19,12,South Africa,"717,851",,"19,053 ",,"647,833",,"50,965",546,"12,055",320,"4,726,875","79,378","59,549,086 ",Africa,83,"3,125",13
20,13,Iran,"588,648","+6,824","33,714 ",+415,"467,917","+4,306","87,017","5,012","6,980",400,"4,821,681","57,171","84,338,479 ",Asia,143,"2,502",17
21,14,Italy,"564,778",,"37,700 ",,"271,988",,"255,090","1,411","9,346",624,"14,953,086","247,434","60,432,727 ",Europe,107,"1,603",4
22,15,Chile,"504,525",,"14,026 ",,"481,379",,"9,120",740,"26,320",732,"4,177,395","217,922","19,169,236 ",South America,38,"1,367",5
23,16,Germany,"465,780","+2,361","10,279 ",+16,"326,700",,"128,801","1,470","5,554",123,"20,380,376","242,996","83,871,125 ",Europe,180,"8,159",4
24,17,Iraq,"459,908",,"10,724 ",,"388,081",,"61,103",398,"11,353",265,"2,794,774","68,992","40,508,735 ",Asia,88,"3,777",14
25,18,Bangladesh,"403,079","+1,493","5,861 ",+23,"319,733","+1,610","77,485",,"2,440",35,"2,296,321","13,899","165,218,721 ",Asia,410,"28,190",72
26,19,Indonesia,"400,483","+4,029","13,612 ",+100,"325,793","+3,545","61,078",,"1,459",50,"4,429,567","16,139","274,455,981 ",Asia,685,"20,163",62
27,20,Philippines,"375,180","+2,053","7,114 ",+61,"329,111",+540,"38,955","1,483","3,409",65,"4,687,646","42,596","110,049,520 ",Asia,293,"15,469",23
28,21,Turkey,"366,208",,"9,950 ",,"317,519",,"38,739","1,827","4,327",118,"13,478,452","159,260","84,631,544 ",Asia,231,"8,506",6
29,22,Ukraine,"363,075","+7,474","6,755 ",+165,"148,642","+3,306","207,678",177,"8,318",155,"3,025,148","69,309","43,647,302 ",Europe,120,"6,461",14
30,23,Belgium,"347,289","+13,571","11,038 ",+139,"23,504",+469,"312,747",911,"29,923",951,"4,672,833","402,622","11,606,014 ",Europe,33,"1,051",2
31,24,Saudi Arabia,"345,631",,"5,329 ",,"332,117",,"8,185",778,"9,879",152,"7,830,553","223,810","34,987,472 ",Asia,101,"6,565",4
32,25,Pakistan,"330,200",+825,"6,759 ",+14,"311,814",+374,"11,627",611,"1,486",30,"4,347,155","19,559","222,258,391 ",Asia,673,"32,883",51
33,26,Israel,"312,024",+300,"2,483 ",,"296,770",+114,"12,771",453,"33,925",270,"4,471,870","486,200","9,197,590 ",Asia,29,"3,704",2
34,27,Netherlands,"311,889",,"7,142 ",,N/A,N/A,N/A,546,"18,189",417,"3,327,701","194,066","17,147,225 ",Europe,55,"2,401",5
35,28,Poland,"299,049","+18,820","4,849 ",+236,"123,504","+4,267","170,696","1,150","7,904",128,"4,507,678","119,147","37,833,050 ",Europe,127,"7,802",8
36,29,Czechia,"284,033",,"2,547 ",,"111,443",,"170,043",893,"26,507",238,"2,118,316","197,688","10,715,457 ",Europe,38,"4,207",5
37,30,Canada,"222,887",,"10,001 ",,"186,464",,"26,422",232,"5,889",264,"9,702,468","256,346","37,849,081 ",North America,170,"3,785",4
38,31,Romania,"222,559","+5,343","6,681 ",+107,"159,855","+4,225","56,023",861,"11,594",348,"3,133,809","163,258","19,195,429 ",Europe,86,"2,873",6
39,32,Morocco,"203,733",,"3,445 ",,"168,706",,"31,582",766,"5,499",93,"3,240,758","87,467","37,051,350 ",Africa,182,"10,755",11
40,33,Ecuador,"163,192",,"12,588 ",,"141,759",,"8,845",362,"9,205",710,"534,444","30,145","17,728,882 ",South America,109,"1,408",33
41,34,Nepal,"162,354","+1,954",887 ,+11,"121,824","+2,981","39,643",,"5,540",30,"1,409,295","48,092","29,304,049 ",Asia,180,"33,037",21
