,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,254,917","+4,841","296,933",+624,"5,129,524","+3,776","2,828,460","17,816",,,,,,North America,"
",,
1,,"
Asia
","9,224,388",+124,"173,550",+1,"7,509,087",+207,"1,541,751","19,611",,,,,,Asia,"
",,
2,,"
South America
","7,429,116",,"235,800",,"6,165,494",,"1,027,822","15,525",,,,,,South America,"
",,
3,,"
Europe
","4,353,831",,"215,503",,"2,356,300",,"1,782,028","6,970",,,,,,Europe,"
",,
4,,"
Africa
","1,397,246",,"33,677",,"1,145,275",,"218,294","1,451",,,,,,Africa,"
",,
5,,"
Oceania
","30,357",+2,872,,"26,726",,"2,759",24,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"30,690,576","+4,967","956,350",+625,"22,333,057","+3,983","7,401,169","61,401","3,937",122.7,,,,All,"
",,
8,1,USA,"6,925,941",,"203,171 ",,"4,191,894",,"2,530,876","14,179","20,897",613,"96,223,461","290,332","331,425,744 ",North America,48,"1,631",3
9,2,India,"5,305,475",,"85,625 ",,"4,205,201",,"1,014,649","8,944","3,836",62,"61,572,343","44,523","1,382,937,730 ",Asia,261,"16,151",22
10,3,Brazil,"4,497,434",,"135,857 ",,"3,789,139",,"572,438","8,318","21,126",638,"14,617,980","68,665","212,887,938 ",South America,47,"1,567",15
11,4,Russia,"1,091,186",,"19,195 ",,"901,207",,"170,784","2,300","7,477",132,"42,000,000","287,773","145,948,250 ",Europe,134,"7,603",3
12,5,Peru,"756,412",,"31,283 ",,"600,795",,"124,334","1,449","22,873",946,"3,640,863","110,095","33,070,295 ",South America,44,"1,057",9
13,6,Colombia,"750,471",,"23,850 ",,"621,521",,"105,100",863,"14,715",468,"3,332,152","65,336","50,999,943 ",South America,68,"2,138",15
14,7,Mexico,"688,954","+4,841","72,803 ",+624,"492,192","+3,776","123,959","2,657","5,331",563,"1,565,452","12,114","129,225,210 ",North America,188,"1,775",83
15,8,Spain,"659,334",,"30,495 ",,N/A,N/A,N/A,"1,345","14,101",652,"10,756,835","230,050","46,758,769 ",Europe,71,"1,533",4
16,9,South Africa,"657,627",,"15,857 ",,"586,844",,"54,926",539,"11,058",267,"4,003,590","67,322","59,469,412 ",Africa,90,"3,750",15
17,10,Argentina,"613,658",,"12,656 ",,"467,286",,"133,716","3,225","13,551",279,"1,682,249","37,148","45,285,561 ",South America,74,"3,578",27
18,11,Chile,"442,827",,"12,199 ",,"415,981",,"14,647",902,"23,122",637,"2,975,891","155,385","19,151,770 ",South America,43,"1,570",6
19,12,France,"428,696",,"31,249 ",,"91,574",,"305,873",827,"6,564",479,"10,000,000","153,127","65,305,226 ",Europe,152,"2,090",7
20,13,Iran,"416,198",,"23,952 ",,"355,505",,"36,741","3,869","4,942",284,"3,691,399","43,828","84,223,925 ",Asia,202,"3,516",23
