,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","8,267,963","+17,887","297,186",+877,"5,132,595","+6,847","2,838,182","17,808",,,,,,North America,"
",,
1,,"
Asia
","9,276,280","+52,044","174,287",+738,"7,551,130","+42,283","1,550,863","19,612",,,,,,Asia,"
",,
2,,"
South America
","7,432,485","+2,479","235,953",+143,"6,180,800","+13,652","1,015,732","15,517",,,,,,South America,"
",,
3,,"
Europe
","4,381,489","+27,659","215,861",+358,"2,373,891","+17,591","1,791,737","7,038",,,,,,Europe,"
",,
4,,"
Africa
","1,399,013","+1,767","33,708",+31,"1,146,142",+867,"219,163","1,454",,,,,,Africa,"
",,
5,,"
Oceania
","30,479",+124,879,+7,"26,931",+205,"2,669",21,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"30,788,430","+101,960","957,889","+2,154","22,412,140","+81,445","7,418,401","61,454","3,950",122.9,,,,All,"
",,
8,1,USA,"6,937,322","+11,381","203,384 ",+213,"4,193,347","+1,453","2,540,591","14,165","20,932",614,"96,353,884","290,725","331,425,744 ",North America,48,"1,630",3
9,2,India,"5,329,983","+24,508","85,765 ",+140,"4,225,803","+20,602","1,018,415","8,944","3,854",62,"62,454,254","45,161","1,382,937,730 ",Asia,259,"16,125",22
10,3,Brazil,"4,497,434",,"135,857 ",,"3,789,139",,"572,438","8,318","21,126",638,"14,617,980","68,665","212,887,938 ",South America,47,"1,567",15
11,4,Russia,"1,097,251","+6,065","19,339 ",+144,"906,462","+5,255","171,450","2,300","7,518",133,"42,400,000","290,514","145,948,250 ",Europe,133,"7,547",3
12,5,Peru,"756,412",,"31,283 ",,"600,795",,"124,334","1,449","22,873",946,"3,640,863","110,095","33,070,295 ",South America,44,"1,057",9
13,6,Colombia,"750,471",,"23,850 ",,"621,521",,"105,100",863,"14,715",468,"3,332,152","65,336","50,999,943 ",South America,68,"2,138",15
14,7,Mexico,"688,954","+4,841","72,803 ",+624,"492,192","+3,776","123,959","2,657","5,331",563,"1,565,452","12,114","129,225,210 ",North America,188,"1,775",83
15,8,Spain,"659,334",,"30,495 ",,N/A,N/A,N/A,"1,345","14,101",652,"10,756,835","230,050","46,758,769 ",Europe,71,"1,533",4
16,9,South Africa,"657,627",,"15,857 ",,"586,844",,"54,926",539,"11,058",267,"4,003,590","67,322","59,469,412 ",Africa,90,"3,750",15
17,10,Argentina,"613,658",,"12,705 ",+49,"478,077","+10,791","122,876","3,225","13,551",281,"1,707,947","37,715","45,285,561 ",South America,74,"3,564",27
18,11,Chile,"444,674","+1,847","12,254 ",+55,"418,101","+2,120","14,319",894,"23,218",640,"3,010,713","157,203","19,151,770 ",South America,43,"1,563",6
19,12,France,"428,696",,"31,249 ",,"91,574",,"305,873",827,"6,564",479,"10,000,000","153,127","65,305,226 ",Europe,152,"2,090",7
20,13,Iran,"419,043","+2,845","24,118 ",+166,"357,632","+2,127","37,293","3,893","4,975",286,"3,719,210","44,159","84,223,925 ",Asia,201,"3,492",23
21,14,UK,"390,358","+4,422","41,759 ",+27,N/A,N/A,N/A,138,"5,744",614,"21,368,297","314,407","67,963,840 ",Europe,174,"1,628",3
22,15,Bangladesh,"347,372","+1,567","4,913 ",+32,"254,386","+2,051","88,073",,"2,105",30,"1,809,679","10,965","165,044,020 ",Asia,475,"33,593",91
23,16,Saudi Arabia,"329,271",+551,"4,458 ",+28,"309,430","+1,078","15,383","1,166","9,427",128,"6,009,916","172,058","34,929,660 ",Asia,106,"7,835",6
24,17,Iraq,"315,597","+3,907","8,491 ",+83,"249,539","+4,234","57,567",536,"7,809",210,"2,039,024","50,455","40,412,324 ",Asia,128,"4,759",20
25,18,Pakistan,"305,031",+645,"6,415 ",+7,"292,044",+361,"6,572",562,"1,375",29,"3,126,380","14,095","221,800,598 ",Asia,727,"34,575",71
26,19,Turkey,"299,810",,"7,377 ",,"264,805",,"27,628","1,402","3,547",87,"9,076,278","107,367","84,534,894 ",Asia,282,"11,459",9
27,20,Italy,"296,569","+1,638","35,692 ",+24,"217,716",+909,"43,161",215,"4,907",591,"10,349,386","171,228","60,442,164 ",Europe,204,"1,693",6
28,21,Philippines,"283,460","+3,962","4,930 ",+100,"209,885","+1,128","68,645","1,048","2,579",45,"3,330,409","30,306","109,894,090 ",Asia,388,"22,291",33
29,22,Germany,"271,672",+428,"9,466 ",+2,"243,000",,"19,206",246,"3,240",113,"14,557,136","173,624","83,842,653 ",Europe,309,"8,857",6
30,23,Indonesia,"240,687","+4,168","9,448 ",+112,"174,350","+3,576","56,889",,878,34,"2,885,895","10,527","274,147,968 ",Asia,"1,139","29,017",95
31,24,Israel,"183,602","+4,531","1,226 ",+30,"132,449","+2,425","49,927",604,"19,962",133,"3,032,739","329,732","9,197,590 ",Asia,50,"7,502",3
32,25,Ukraine,"172,712","+3,240","3,516 ",+48,"76,754","+1,268","92,442",177,"3,954",81,"1,985,802","45,468","43,675,152 ",Europe,253,"12,422",22
33,26,Canada,"141,911",,"9,205 ",,"123,723",,"8,983",82,"3,753",243,"6,489,802","171,625","37,813,858 ",North America,266,"4,108",6
34,27,Bolivia,"130,051",+632,"7,550 ",+39,"88,457",+741,"34,044",71,"11,109",645,"285,256","24,366","11,707,169 ",South America,90,"1,551",41
35,28,Ecuador,"124,129",,"11,044 ",,"97,063",,"16,022",381,"7,013",624,"376,406","21,265","17,700,318 ",South America,143,"1,603",47
36,29,Qatar,"123,146",+229,209 ,,"120,089",+267,"2,848",58,"43,858",74,"719,057","256,092","2,807,805 ",Asia,23,"13,434",4
37,30,Romania,"111,550","+1,333","4,402 ",+42,"89,119",+884,"18,029",461,"5,807",229,"2,210,071","115,054","19,209,029 ",Europe,172,"4,364",9
38,31,Dominican Republic,"107,700",+968,"2,044 ",+10,"80,820",+641,"24,836",210,"9,907",188,"442,354","40,690","10,871,419 ",North America,101,"5,319",25
39,32,Kazakhstan,"107,199",+65,"1,671 ",,"101,822",+212,"3,706",221,"5,694",89,"2,733,455","145,203","18,825,047 ",Asia,176,"11,266",7
40,33,Panama,"104,879",,"2,229 ",,"79,093",,"23,557",156,"24,226",515,"423,054","97,720","4,329,267 ",North America,41,"1,942",10
41,34,Egypt,"101,772",,"5,733 ",,"87,958",,"8,081",41,991,56,"135,000","1,314","102,743,630 ",Africa,"1,010","17,921",761
42,35,Belgium,"99,649","+1,673","9,937 ",+1,"18,908",+54,"70,804",78,"8,590",857,"2,814,376","242,605","11,600,651 ",Europe,116,"1,167",4
43,36,Kuwait,"99,049",+521,581 ,+1,"89,498",+722,"8,970",96,"23,120",136,"705,029","164,569","4,284,082 ",Asia,43,"7,374",6
44,37,Morocco,"97,264",,"1,755 ",,"76,690",,"18,819",264,"2,628",47,"2,342,307","63,297","37,004,745 ",Africa,380,"21,085",16
45,38,Netherlands,"91,934","+1,887","6,275 ",+2,N/A,N/A,N/A,64,"5,363",366,"2,042,887","119,166","17,143,197 ",Europe,186,"2,732",8
46,39,Oman,"91,753",,818 ,,"84,648",,"6,287",180,"17,872",159,"309,212","60,231","5,133,754 ",Asia,56,"6,276",17
47,40,Sweden,"88,237",,"5,865 ",,N/A,N/A,N/A,15,"8,725",580,"1,393,161","137,760","10,112,981 ",Europe,115,"1,724",7
48,41,Guatemala,"84,344",,"3,076 ",,"73,748",,"7,520",5,"4,689",171,"286,730","15,942","17,985,890 ",North America,213,"5,847",63
49,42,UAE,"84,242",+809,404 ,+1,"73,512",+722,"10,326",,"8,495",41,"8,665,567","873,887","9,916,115 ",Asia,118,"24,545",1
