,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","6,944,123","+4,592","259,458",+245,"3,887,019","+3,495","2,797,646","21,134",,,,,,North America,"
",,
1,,"
South America
","5,765,689",+722,"189,127",+67,"4,295,973","+1,509","1,280,589","14,910",,,,,,South America,"
",,
2,,"
Asia
","6,301,136","+2,838","130,254",+12,"4,985,328","+5,020","1,185,554","18,984",,,,,,Asia,"
",,
3,,"
Europe
","3,355,209",+468,"205,308",+4,"1,985,699",+21,"1,164,202","5,195",,,,,,Europe,"
",,
4,,"
Africa
","1,192,414",,"27,831",,"909,724",,"254,859","1,218",,,,,,Africa,"
",,
5,,"
Oceania
","27,349",+113,544,+15,"21,197",+1,"5,608",50,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"23,586,641","+8,733","812,537",+343,"16,085,591","+10,046","6,688,513","61,495","3,026",104.2,,,,All,"
",,
8,1,USA,"5,874,146",,"180,604 ",,"3,167,063",,"2,526,479","16,717","17,731",545,"76,159,378","229,889","331,288,117 ",North America,56,"1,834",4
9,2,Brazil,"3,605,783",,"114,772 ",,"2,709,638",,"781,373","8,318","16,946",539,"14,144,344","66,474","212,780,766 ",South America,59,"1,854",15
10,3,India,"3,106,348","+1,163","57,692 ",,"2,338,035","+1,239","710,621","8,944","2,248",42,"35,902,137","25,979","1,381,974,682 ",Asia,445,"23,954",38
11,4,Russia,"956,749",,"16,383 ",,"770,639",,"169,727","2,300","6,556",112,"34,447,560","236,033","145,943,820 ",Europe,153,"8,908",4
12,5,South Africa,"609,773",,"13,059 ",,"506,470",,"90,244",539,"10,263",220,"3,553,425","59,806","59,416,296 ",Africa,97,"4,550",17
13,6,Peru,"594,326",,"27,663 ",,"399,357",,"167,306","1,515","17,989",837,"2,985,782","90,375","33,037,658 ",South America,56,"1,194",11
14,7,Mexico,"560,164","+3,948","60,480 ",+226,"383,872","+3,380","115,812","3,264","4,338",468,"1,259,141","9,751","129,129,040 ",North America,231,"2,135",103
15,8,Colombia,"541,147",,"17,316 ",,"374,030",,"149,801","1,493","10,619",340,"2,474,417","48,555","50,961,438 ",South America,94,"2,943",21
16,9,Spain,"407,879",,"28,838 ",,N/A,N/A,N/A,541,"8,723",617,"7,955,615","170,146","46,757,487 ",Europe,115,"1,621",6
17,10,Chile,"397,665",,"10,852 ",,"371,179",,"15,634","1,027","20,777",567,"2,204,009","115,151","19,140,127 ",South America,48,"1,764",9
18,11,Iran,"358,905",,"20,643 ",,"309,464",,"28,798","3,841","4,265",245,"3,036,711","36,088","84,147,556 ",Asia,234,"4,076",28
19,12,Argentina,"342,154",,"6,985 ",,"251,400",,"83,769","1,922","7,560",154,"1,092,556","24,142","45,256,129 ",South America,132,"6,479",41
20,13,UK,"325,642",,"41,429 ",,N/A,N/A,N/A,72,"4,793",610,"15,177,265","223,397","67,938,559 ",Europe,209,"1,640",4
21,14,Saudi Arabia,"307,479",,"3,649 ",,"280,143",,"23,687","1,644","8,813",105,"4,501,104","129,004","34,891,119 ",Asia,113,"9,562",8
22,15,Bangladesh,"294,598",,"3,941 ",,"179,091",,"111,566",,"1,786",24,"1,442,656","8,747","164,927,553 ",Asia,560,"41,849",114
23,16,Pakistan,"293,261",+496,"6,244 ",+9,"276,829",+993,"10,188",686,"1,324",28,"2,463,513","11,122","221,495,402 ",Asia,755,"35,473",90
24,17,Italy,"259,345",,"35,437 ",,"205,470",,"18,438",69,"4,290",586,"8,007,637","132,471","60,448,454 ",Europe,233,"1,706",8
25,18,Turkey,"258,249",,"6,121 ",,"237,165",,"14,963",783,"3,057",72,"6,327,466","74,907","84,470,460 ",Asia,327,"13,800",13
26,19,France,"242,899",,"30,513 ",,"84,973",,"127,413",383,"3,720",467,"6,000,000","91,891","65,294,995 ",Europe,269,"2,140",11
27,20,Germany,"234,489",,"9,332 ",,"209,600",,"15,557",236,"2,797",111,"10,197,366","121,653","83,823,671 ",Europe,357,"8,982",8
28,21,Iraq,"204,341",,"6,428 ",,"146,409",,"51,504",661,"5,064",159,"1,433,626","35,531","40,348,050 ",Asia,197,"6,277",28
29,22,Philippines,"189,601",,"2,998 ",,"131,367",,"55,236",717,"1,727",27,"2,305,686","21,001","109,790,471 ",Asia,579,"36,621",48
30,23,Indonesia,"153,535",,"6,680 ",,"107,500",,"39,355",,560,24,"2,036,771","7,435","273,942,627 ",Asia,"1,784","41,009",134
31,24,Canada,"124,896",,"9,073 ",,"111,112",,"4,711",62,"3,305",240,"5,115,490","135,365","37,790,375 ",North America,303,"4,165",7
32,25,Qatar,"117,008",,193 ,,"113,808",,"3,007",68,"41,672",69,"589,920","210,100","2,807,805 ",Asia,24,"14,548",5
33,26,Bolivia,"109,149",+722,"4,509 ",+67,"45,396","+1,509","59,244",71,"9,332",386,"231,259","19,773","11,695,856 ",South America,107,"2,594",51
