,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","6,740,995","+19,334","253,108","+1,054","3,753,565","+7,069","2,734,322","21,511",,,,,,North America,"
",,
1,,"
South America
","5,497,333","+3,843","182,101",+230,"4,088,142","+6,268","1,227,090","14,812",,,,,,South America,"
",,
2,,"
Asia
","6,015,790","+87,889","126,396","+1,476","4,708,667","+74,975","1,180,727","19,111",,,,,,Asia,"
",,
3,,"
Europe
","3,263,279","+15,442","204,454",+282,"1,951,879","+10,635","1,106,946","5,256",,,,,,Europe,"
",,
4,,"
Africa
","1,152,770","+1,033","26,716",+31,"874,885",+797,"251,169","1,196",,,,,,Africa,"
",,
5,,"
Oceania
","26,511",+260,489,+13,"19,691","+2,694","6,331",59,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"22,697,399","+127,801","793,279","+3,086","15,397,480","+102,438","6,506,640","61,949","2,912",101.8,,,,All,"
",,
8,1,USA,"5,712,435","+11,504","176,655 ",+318,"3,063,565","+1,234","2,472,215","16,875","17,244",533,"73,265,981","221,169","331,266,944 ",North America,58,"1,875",5
9,2,Brazil,"3,460,413",,"111,189 ",,"2,615,254",,"733,970","8,318","16,264",523,"13,729,872","64,531","212,764,278 ",South America,61,"1,914",15
10,3,India,"2,900,967","+65,145","54,948 ",+954,"2,153,342","+57,274","692,677","8,944","2,099",40,"32,661,252","23,636","1,381,826,521 ",Asia,476,"25,148",42
11,4,Russia,"942,106","+4,785","16,099 ",+110,"755,513","+6,090","170,494","2,300","6,455",110,"33,500,000","229,541","145,943,139 ",Europe,155,"9,065",4
12,5,South Africa,"596,060",,"12,423 ",,"491,441",,"92,196",539,"10,033",209,"3,455,671","58,168","59,408,124 ",Africa,100,"4,782",17
13,6,Peru,"558,420",,"26,834 ",,"377,453",,"154,133","1,516","16,905",812,"2,852,011","86,339","33,032,637 ",South America,59,"1,231",12
14,7,Mexico,"537,031","+5,792","58,481 ",+707,"367,537","+4,230","111,013","3,480","4,159",453,"1,211,552","9,384","129,114,244 ",North America,240,"2,208",107
15,8,Colombia,"502,178",,"15,979 ",,"326,298",,"159,901","1,493","9,855",314,"2,337,241","45,868","50,955,514 ",South America,101,"3,189",22
16,9,Chile,"391,849","+1,812","10,671 ",+93,"364,285",,"16,893","1,077","20,475",558,"2,087,354","109,067","19,138,335 ",South America,49,"1,793",9
