,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","5,732,348","+23,114","223,645",+826,"3,001,383","+12,323","2,507,320","26,073",,,,,,North America,"
",,
1,,"
South America
","4,297,075","+10,933","148,872",+539,"2,923,536","+5,535","1,224,667","14,305",,,,,,South America,"
",,
2,,"
Asia
","4,593,372","+70,112","102,321","+1,375","3,427,760","+70,002","1,063,291","19,011",,,,,,Asia,"
",,
3,,"
Europe
","2,935,839","+12,117","204,344",+288,"1,766,458","+11,254","965,037","5,185",,,,,,Europe,"
",,
4,,"
Africa
","974,210","+1,923","20,707",+36,"635,207","+2,278","318,296","1,148",,,,,,Africa,"
",,
5,,"
Oceania
","20,522",+415,257,+11,"12,281",+5,"7,984",44,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"18,554,087","+118,614","700,161","+3,075","11,767,276","+101,397","6,086,650","65,770","2,380",89.8,,,,All,"
",,
8,1,USA,"4,877,530","+15,356","159,410 ",+482,"2,451,326","+4,528","2,266,794","18,729","14,728",481,"61,074,122","184,412","331,182,250 ",North America,68,"2,078",5
9,2,Brazil,"2,759,436","+7,771","95,078 ",+376,"1,912,319",,"752,039","8,318","12,973",447,"13,196,132","62,042","212,698,326 ",South America,77,"2,237",16
10,3,India,"1,902,598","+47,267","39,814 ",+843,"1,279,526","+49,086","583,258","8,944","1,377",29,"20,864,750","15,106","1,381,233,876 ",Asia,726,"34,692",66
11,4,Russia,"861,423","+5,159","14,351 ",+144,"661,471","+7,878","185,601","2,300","5,903",98,"29,201,862","200,094","145,940,412 ",Europe,169,"10,169",5
