,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","9,326,842","+5,091","322,398",+397,"6,100,400","+3,981","2,904,044","17,930",,,,,,North America,"
",,
1,,"
Asia
","11,407,647",+760,"206,571",+11,"9,701,080","+1,373","1,499,996","20,742",,,,,,Asia,"
",,
2,,"
South America
","8,459,726",+238,"265,723",+36,"7,345,902",+726,"848,101","17,399",,,,,,South America,"
",,
3,,"
Europe
","5,619,410","+3,577","227,660",+16,"2,945,731",+83,"2,446,019","9,774",,,,,,Europe,"
",,
4,,"
Africa
","1,545,109",,"37,154",,"1,286,083",,"221,872","1,569",,,,,,Africa,"
",,
5,,"
Oceania
","32,027",+25,941,,"29,178",+3,"1,908",12,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"36,391,482","+9,691","1,060,462",+460,"27,409,025","+6,166","7,921,995","67,430","4,669",136.0,,,,All,"
",,
8,1,USA,"7,776,224",,"216,784 ",,"4,983,380",,"2,576,060","14,571","23,456",654,"114,158,849","344,343","331,526,317 ",North America,43,"1,529",3
9,2,India,"6,832,988",,"105,554 ",,"5,824,462",,"902,972","8,944","4,938",76,"83,465,975","60,323","1,383,641,495 ",Asia,202,"13,108",17
10,3,Brazil,"5,002,357",,"148,304 ",,"4,391,424",,"462,629","8,318","23,489",696,"17,900,000","84,051","212,966,256 ",South America,43,"1,436",12
11,4,Russia,"1,248,619",,"21,865 ",,"995,275",,"231,479","2,300","8,555",150,"48,700,000","333,673","145,951,488 ",Europe,117,"6,675",3
12,5,Colombia,"877,683",,"27,180 ",,"773,973",,"76,530","2,220","17,200",533,"4,005,437","78,495","51,028,081 ",South America,58,"1,877",13
13,6,Spain,"872,276",,"32,562 ",,N/A,N/A,N/A,"1,568","18,654",696,"13,689,776","292,769","46,759,706 ",Europe,54,"1,436",3
14,7,Argentina,"840,915",,"22,226 ",,"670,725",,"147,964","3,997","18,560",491,"2,140,435","47,243","45,307,070 ",South America,54,"2,038",21
15,8,Peru,"835,662",,"33,009 ",,"723,606",,"79,047","1,247","25,251",997,"3,988,070","120,507","33,094,144 ",South America,40,"1,003",8
16,9,Mexico,"799,188","+4,580","82,726 ",+378,"560,895","+3,417","155,567","2,421","6,181",640,"2,037,413","15,758","129,295,487 ",North America,162,"1,563",63
17,10,South Africa,"685,155",,"17,248 ",,"618,127",,"49,780",539,"11,514",290,"4,318,514","72,570","59,508,227 ",Africa,87,"3,450",14
18,11,France,"653,509",,"32,445 ",,"99,793",,"521,271","1,416","10,006",497,"11,723,039","179,491","65,312,702 ",Europe,100,"2,013",6
19,12,UK,"544,275",,"42,515 ",,N/A,N/A,N/A,410,"8,006",625,"26,417,989","388,601","67,982,314 ",Europe,125,"1,599",3
20,13,Iran,"483,844",,"27,658 ",,"397,109",,"59,077","4,274","5,741",328,"4,207,631","49,925","84,279,733 ",Asia,174,"3,047",20
21,14,Chile,"474,440",,"13,090 ",,"447,053",,"14,297",818,"24,762",683,"3,548,773","185,215","19,160,279 ",South America,40,"1,464",5
22,15,Iraq,"391,044",,"9,604 ",,"319,784",,"61,656",506,"9,665",237,"2,419,252","59,795","40,459,293 ",Asia,103,"4,213",17
23,16,Bangladesh,"373,151",,"5,440 ",,"286,631",,"81,080",,"2,260",33,"2,026,808","12,274","165,129,131 ",Asia,443,"30,355",81
24,17,Saudi Arabia,"337,711",,"4,947 ",,"323,208",,"9,556",913,"9,661",142,"6,828,117","195,324","34,957,825 ",Asia,104,"7,066",5
25,18,Italy,"333,940",,"36,061 ",,"235,303",,"62,576",337,"5,525",597,"12,069,402","199,700","60,437,566 ",Europe,181,"1,676",5
26,19,Philippines,"329,637",,"5,925 ",,"273,723",,"49,989","1,758","2,998",54,"3,979,197","36,184","109,969,812 ",Asia,334,"18,560",28
27,20,Turkey,"329,138",,"8,609 ",,"288,954",,"31,575","1,411","3,891",102,"11,160,946","131,954","84,581,980 ",Asia,257,"9,825",8
28,21,Pakistan,"316,934",+583,"6,544  ",+9,"302,375","+1,087","8,015",497,"1,427",29,"3,761,389","16,941","222,023,626 ",Asia,701,"33,928",59
29,22,Indonesia,"315,714",,"11,472 ",,"240,291",,"63,951",,"1,151",42,"3,595,719","13,109","274,298,026 ",Asia,869,"23,910",76
30,23,Germany,"311,113",,"9,652 ",,"267,700",,"33,761",470,"3,710",115,"16,999,253","202,718","83,856,524 ",Europe,270,"8,688",5
31,24,Israel,"281,481",,"1,824 ",,"216,613",,"63,044",866,"30,604",198,"3,832,435","416,678","9,197,590 ",Asia,33,"5,043",2
32,25,Ukraine,"239,337",,"4,597 ",,"105,970",,"128,770",177,"5,482",105,"2,423,031","55,496","43,661,584 ",Europe,182,"9,498",18
33,26,Canada,"173,123",,"9,541 ",,"145,666",,"17,916",143,"4,576",252,"7,825,602","206,857","37,831,018 ",North America,219,"3,965",5
34,27,Netherlands,"149,988",,"6,518 ",,N/A,N/A,N/A,231,"8,748",380,"2,656,731","154,955","17,145,159 ",Europe,114,"2,630",6
35,28,Ecuador,"143,531",,"11,743 ",,"120,511",,"11,277",354,"8,103",663,"455,122","25,692","17,714,234 ",South America,123,"1,508",39
36,29,Romania,"142,570",,"5,203 ",,"111,564",,"25,803",612,"7,425",271,"2,568,071","133,737","19,202,403 ",Europe,135,"3,691",7
37,30,Morocco,"140,024",,"2,439 ",,"118,142",,"19,443",424,"3,782",66,"2,778,365","75,035","37,027,450 ",Africa,264,"15,181",13
38,31,Belgium,"137,868","+3,577","10,108 ",+16,"19,895",+83,"107,865",201,"11,882",871,"3,490,833","300,849","11,603,264 ",Europe,84,"1,148",3
39,32,Bolivia,"137,706",+238,"8,192 ",+36,"99,268",+726,"30,246",71,"11,754",699,"310,905","26,538","11,715,437 ",South America,85,"1,430",38
40,33,Qatar,"127,181",,218 ,,"124,108",,"2,855",55,"45,296",78,"810,027","288,491","2,807,805 ",Asia,22,"12,880",3
41,34,Panama,"117,300",,"2,448 ",,"93,610",,"21,242",120,"27,073",565,"520,582","120,149","4,332,796 ",North America,37,"1,770",8
42,35,Dominican Republic,"116,148",,"2,159 ",,"92,157",,"21,832",190,"10,678",198,"502,680","46,215","10,877,062 ",North America,94,"5,038",22
43,36,Kuwait,"108,743",,639 ,,"100,776",,"7,328",127,"25,364",149,"768,691","179,292","4,287,362 ",Asia,39,"6,709",6
