,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","9,321,540","+59,853","321,980","+1,484","6,093,046","+52,483","2,906,514","17,943",,,,,,North America,"
",,
1,,"
Asia
","11,406,887","+117,222","206,560","+1,714","9,699,707","+110,498","1,500,620","20,749",,,,,,Asia,"
",,
2,,"
South America
","8,458,880","+62,397","265,681","+1,504","7,344,364","+60,728","848,835","17,399",,,,,,South America,"
",,
3,,"
Europe
","5,615,833","+92,470","227,644",+908,"2,945,648","+23,845","2,442,541","9,762",,,,,,Europe,"
",,
4,,"
Africa
","1,545,109","+10,615","37,154",+269,"1,286,083","+10,997","221,872","1,569",,,,,,Africa,"
",,
5,,"
Oceania
","32,002",+141,941,+3,"29,175",+117,"1,886",15,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"36,380,972","+342,698","1,059,975","+5,882","27,398,674","+258,668","7,922,323","67,441","4,667",136.0,,,,All,"
",,
8,1,USA,"7,776,013","+48,504","216,763 ",+911,"4,980,007","+44,462","2,579,243","14,592","23,455",654,"114,122,302","344,233","331,526,317 ",North America,43,"1,529",3
9,2,India,"6,832,988","+78,809","105,554 ",+963,"5,824,462","+83,209","902,972","8,944","4,938",76,"82,271,654","59,460","1,383,641,495 ",Asia,202,"13,108",17
10,3,Brazil,"5,002,357","+31,404","148,304 ",+733,"4,391,424","+38,553","462,629","8,318","23,489",696,"17,900,000","84,051","212,966,256 ",South America,43,"1,436",12
11,4,Russia,"1,248,619","+11,115","21,865 ",+202,"995,275","+6,699","231,479","2,300","8,555",150,"48,700,000","333,673","145,951,488 ",Europe,117,"6,675",3
12,5,Colombia,"877,683","+7,875","27,180 ",+163,"773,973","+3,161","76,530","2,220","17,200",533,"4,005,437","78,495","51,028,081 ",South America,58,"1,877",13
13,6,Spain,"872,276","+6,645","32,562 ",+76,N/A,N/A,N/A,"1,568","18,654",696,"13,689,776","292,769","46,759,706 ",Europe,54,"1,436",3
14,7,Argentina,"840,915","+16,447","22,226 ",+399,"670,725","+10,453","147,964","3,997","18,560",491,"2,140,435","47,243","45,307,070 ",South America,54,"2,038",21
15,8,Peru,"835,662","+2,733","33,009 ",+95,"723,606","+5,541","79,047","1,247","25,251",997,"3,988,070","120,507","33,094,144 ",South America,40,"1,003",8
16,9,Mexico,"794,608","+4,828","82,348 ",+471,"557,478","+3,541","154,782","2,417","6,146",637,"2,021,255","15,633","129,295,487 ",North America,163,"1,570",64
17,10,South Africa,"685,155","+1,913","17,248 ",+145,"618,127","+1,270","49,780",539,"11,514",290,"4,318,514","72,570","59,508,227 ",Africa,87,"3,450",14
18,11,France,"653,509","+18,746","32,445 ",+80,"99,793",+498,"521,271","1,416","10,006",497,"11,723,039","179,491","65,312,702 ",Europe,100,"2,013",6
19,12,UK,"544,275","+14,162","42,515 ",+70,N/A,N/A,N/A,410,"8,006",625,"26,417,989","388,601","67,982,314 ",Europe,125,"1,599",3
20,13,Iran,"483,844","+4,019","27,658 ",+239,"397,109","+2,309","59,077","4,274","5,741",328,"4,207,631","49,925","84,279,733 ",Asia,174,"3,047",20
21,14,Chile,"474,440","+1,134","13,090 ",+20,"447,053","+1,635","14,297",818,"24,762",683,"3,548,773","185,215","19,160,279 ",South America,40,"1,464",5
22,15,Iraq,"391,044","+3,923","9,604 ",+73,"319,784","+3,413","61,656",506,"9,665",237,"2,419,252","59,795","40,459,293 ",Asia,103,"4,213",17
23,16,Bangladesh,"373,151","+1,520","5,440 ",+35,"286,631","+1,798","81,080",,"2,260",33,"2,026,808","12,274","165,129,131 ",Asia,443,"30,355",81
24,17,Saudi Arabia,"337,711",+468,"4,947 ",+24,"323,208",+596,"9,556",913,"9,661",142,"6,828,117","195,324","34,957,825 ",Asia,104,"7,066",5
25,18,Italy,"333,940","+3,678","36,061 ",+31,"235,303","+1,204","62,576",337,"5,525",597,"12,069,402","199,700","60,437,566 ",Europe,181,"1,676",5
26,19,Philippines,"329,637","+2,825","5,925 ",+60,"273,723",+437,"49,989","1,758","2,998",54,"3,979,197","36,184","109,969,812 ",Asia,334,"18,560",28
27,20,Turkey,"329,138","+1,581","8,609 ",+56,"288,954","+1,355","31,575","1,411","3,891",102,"11,160,946","131,954","84,581,980 ",Asia,257,"9,825",8
28,21,Pakistan,"316,351",+624,"6,535 ",+12,"301,288",+672,"8,528",499,"1,425",29,"3,730,221","16,801","222,023,626 ",Asia,702,"33,975",60
29,22,Indonesia,"315,714","+4,538","11,472 ",+98,"240,291","+3,854","63,951",,"1,151",42,"3,595,719","13,109","274,298,026 ",Asia,869,"23,910",76
30,23,Germany,"311,113","+3,994","9,652 ",+17,"267,700","+2,100","33,761",470,"3,710",115,"16,999,253","202,718","83,856,524 ",Europe,270,"8,688",5
31,24,Israel,"281,481","+4,455","1,824 ",+27,"216,613","+5,216","63,044",866,"30,604",198,"3,832,435","416,678","9,197,590 ",Asia,33,"5,043",2
32,25,Ukraine,"239,337","+4,753","4,597 ",+77,"105,970","+2,569","128,770",177,"5,482",105,"2,423,031","55,496","43,661,584 ",Europe,182,"9,498",18
33,26,Canada,"173,123","+1,800","9,541 ",+11,"145,666","+1,672","17,916",143,"4,576",252,"7,825,602","206,857","37,831,018 ",North America,219,"3,965",5
34,27,Netherlands,"149,988","+4,989","6,518 ",+36,N/A,N/A,N/A,231,"8,748",380,"2,656,731","154,955","17,145,159 ",Europe,114,"2,630",6
35,28,Ecuador,"143,531","+1,475","11,743 ",+41,"120,511",,"11,277",354,"8,103",663,"455,122","25,692","17,714,234 ",South America,123,"1,508",39
36,29,Romania,"142,570","+2,958","5,203 ",+82,"111,564","+1,666","25,803",612,"7,425",271,"2,568,071","133,737","19,202,403 ",Europe,135,"3,691",7
37,30,Morocco,"140,024","+2,776","2,439 ",+29,"118,142","+2,788","19,443",424,"3,782",66,"2,778,365","75,035","37,027,450 ",Africa,264,"15,181",13
38,31,Bolivia,"137,468",+361,"8,156 ",+27,"98,542",+535,"30,770",71,"11,734",696,"309,523","26,420","11,715,437 ",South America,85,"1,436",38
39,32,Belgium,"134,291","+2,088","10,092 ",+14,"19,812",+93,"104,387",189,"11,574",870,"3,448,895","297,235","11,603,264 ",Europe,86,"1,150",3
40,33,Qatar,"127,181",+238,218 ,+2,"124,108",+215,"2,855",55,"45,296",78,"810,027","288,491","2,807,805 ",Asia,22,"12,880",3
41,34,Panama,"117,300",+698,"2,448 ",+8,"93,610",+660,"21,242",120,"27,073",565,"520,582","120,149","4,332,796 ",North America,37,"1,770",8
42,35,Dominican Republic,"116,148",+777,"2,159 ",+10,"92,157",+588,"21,832",190,"10,678",198,"502,680","46,215","10,877,062 ",North America,94,"5,038",22
43,36,Kuwait,"108,743",+475,639 ,+7,"100,776",+597,"7,328",127,"25,364",149,"768,691","179,292","4,287,362 ",Asia,39,"6,709",6
44,37,Kazakhstan,"108,362",+66,"1,746 ",,"103,465",+98,"3,151",221,"5,753",93,"3,045,439","161,676","18,836,704 ",Asia,174,"10,788",6
45,38,Poland,"107,319","+3,003","2,792 ",+75,"75,346","+1,188","29,181",283,"2,836",74,"3,533,697","93,397","37,835,307 ",Europe,353,"13,551",11
46,39,Egypt,"104,035",+133,"6,010 ",+9,"97,492",+43,533,41,"1,012",58,"135,000","1,313","102,843,979 ",Africa,989,"17,112",762
47,40,Oman,"103,465",+817,"1,000 ",+10,"91,329",+54,"11,136",211,"20,127",195,"376,700","73,281","5,140,517 ",Asia,50,"5,141",14
48,41,UAE,"101,840","+1,046",436 ,+1,"91,710","+1,154","9,694",,"10,264",44,"10,434,795","1,051,649","9,922,317 ",Asia,97,"22,758",1
49,42,Sweden,"96,677",,"5,892 ",+5,N/A,N/A,N/A,23,"9,557",582,"1,661,484","164,239","10,116,245 ",Europe,105,"1,717",6
50,43,Guatemala,"95,704",+834,"3,335 ",+25,"84,036",+556,"8,333",5,"5,316",185,"347,374","19,295","18,003,118 ",North America,188,"5,398",52
51,44,Czechia,"95,360","+5,338",829 ,+35,"50,767","+1,979","43,764",326,"8,900",77,"1,494,776","139,511","10,714,375 ",Europe,112,"12,924",7
52,45,Nepal,"94,253","+3,439",578 ,+15,"68,668","+1,126","25,007",,"3,220",20,"1,113,486","38,035","29,275,375 ",Asia,311,"50,649",26
53,46,Japan,"86,543",+496,"1,605 ",+3,"79,676",+605,"5,262",141,685,13,"2,218,653","17,557","126,370,560 ",Asia,"1,460","78,736",57
54,47,Costa Rica,"83,497","+1,355","1,024 ",+20,"50,295",+275,"32,178",203,"16,351",201,"245,115","48,000","5,106,602 ",North America,61,"4,987",21
55,48,Belarus,"81,505",+415,874 ,+6,"75,683",+307,"4,948",,"8,626",93,"1,976,828","209,222","9,448,476 ",Europe,116,"10,811",5
56,49,Portugal,"81,256",+944,"2,040 ",+8,"51,037",+325,"28,179",104,"7,975",200,"2,711,918","266,172","10,188,579 ",Europe,125,"4,994",4
57,50,Ethiopia,"80,895",+892,"1,255 ",+17,"35,670",+710,"43,970",245,699,11,"1,321,164","11,418","115,707,583 ",Africa,"1,430","92,197",88
58,51,Honduras,"80,662",+642,"2,447 ",+14,"30,131",+363,"48,084",26,"8,110",246,"189,176","19,020","9,946,409 ",North America,123,"4,065",53
59,52,Venezuela,"79,796",,665 ,,"70,719",,"8,412",198,"2,808",23,"1,969,847","69,327","28,413,910 ",South America,356,"42,728",14
60,53,Bahrain,"73,932",+456,262 ,,"69,411",+805,"4,259",69,"43,065",153,"1,509,071","879,030","1,716,745 ",Asia,23,"6,552",1
61,54,Nigeria,"59,738",+155,"1,113 ",,"51,403",+95,"7,222",7,288,5,"543,415","2,619","207,474,408 ",Africa,"3,473","186,410",382
62,55,Uzbekistan,"59,579",+236,491 ,+2,"56,165",+107,"2,923",252,"1,773",15,"1,377,915","41,012","33,598,229 ",Asia,564,"68,428",24
63,56,Moldova,"58,794","+1,062","1,406 ",+17,"42,480",+542,"14,908",755,"14,584",349,"302,666","75,077","4,031,401 ",Europe,69,"2,867",13
64,57,Singapore,"57,840",+10,27 ,,"57,624",+12,189,1,"9,866",5,"3,072,368","524,052","5,862,716 ",Asia,101,"217,138",2
65,58,Switzerland,"57,709","+1,077","2,082 ",+1,"47,300",,"8,327",42,"6,655",240,"1,439,599","166,012","8,671,658 ",Europe,150,"4,165",6
66,59,Armenia,"53,755",+672,995 ,+5,"45,110",+178,"7,650",,"18,131",336,"312,823","105,514","2,964,747 ",Asia,55,"2,980",9
67,60,Algeria,"52,520",+121,"1,771 ",+3,"36,857",+94,"13,892",25,"1,192",40,,,"44,060,390 ",Africa,839,"24,879",
68,61,Austria,"50,848","+1,029",830 ,+8,"40,499",+709,"9,519",100,"5,637",92,"1,735,094","192,355","9,020,266 ",Europe,177,"10,868",5
69,62,Lebanon,"48,377","+1,459",433 ,+9,"21,120",+630,"26,824",167,"7,096",64,"927,346","136,033","6,817,067 ",Asia,141,"15,744",7
70,63,Kyrgyzstan,"48,097",+298,"1,069 ",+3,"43,798",+154,"3,230",24,"7,340",163,"276,522","42,200","6,552,729 ",Asia,136,"6,130",24
71,64,Ghana,"46,829",,303 ,,"46,060",,466,4,"1,499",10,"488,427","15,633","31,243,580 ",Africa,667,"103,114",64
72,65,Paraguay,"46,435",+788,989 ,+23,"29,270",+724,"16,176",151,"6,489",138,"296,536","41,439","7,155,930 ",South America,154,"7,236",24
73,66,Palestine,"42,840",+408,355 ,+6,"35,953",+354,"6,532",,"8,347",69,"441,785","86,076","5,132,482 ",Asia,120,"14,458",12
74,67,Azerbaijan,"41,113",+182,602 ,+2,"38,858",+145,"1,653",,"4,045",59,"1,150,658","113,212","10,163,709 ",Asia,247,"16,883",9
75,68,Kenya,"39,907",+321,748 ,+5,"31,659","+4,328","7,500",,738,14,"565,336","10,453","54,082,266 ",Africa,"1,355","72,302",96
76,69,Ireland,"39,584",+611,"1,816 ",+5,"23,364",,"14,404",25,"7,993",367,"1,271,317","256,700","4,952,539 ",Europe,125,"2,727",4
77,70,Afghanistan,"39,548",+62,"1,469 ",+2,"33,045",+68,"5,034",93,"1,010",38,"113,020","2,886","39,158,322 ",Asia,990,"26,656",346
78,71,Libya,"39,513","+1,045",608 ,+6,"22,831",+421,"16,074",,"5,730",88,"230,501","33,424","6,896,184 ",Africa,175,"11,342",30
79,72,Serbia,"34,193",+121,758 ,+1,"31,536",,"1,899",20,"3,918",87,"1,173,582","134,466","8,727,731 ",Europe,255,"11,514",7
80,73,Hungary,"33,114",+816,877 ,+24,"9,149",+426,"23,088",41,"3,430",91,"781,023","80,904","9,653,647 ",Europe,292,"11,008",12
81,74,Denmark,"30,710",+331,663 ,,"24,240",+585,"5,807",15,"5,297",114,"4,166,217","718,595","5,797,725 ",Europe,189,"8,745",1
82,75,El Salvador,"29,737",+103,873 ,+4,"24,643",+118,"4,221",32,"4,578",134,"413,036","63,592","6,495,046 ",North America,218,"7,440",16
83,76,Bosnia and Herzegovina,"29,075",+365,908 ,+5,"22,614",+340,"5,553",,"8,877",277,"253,264","77,328","3,275,211 ",Europe,113,"3,607",13
84,77,Australia,"27,182",+8,897 ,+2,"24,937",+20,"1,348",6,"1,063",35,"7,851,776","306,962","25,578,966 ",Australia/Oceania,941,"28,516",3
85,78,Tunisia,"24,542","+2,312",364 ,+43,"5,032",,"19,146",124,"2,071",31,"256,667","21,656","11,851,736 ",Africa,483,"32,560",46
86,79,S. Korea,"24,353",+114,425 ,+3,"22,334",+251,"1,594",102,475,8,"2,378,073","46,373","51,281,182 ",Asia,"2,106","120,662",22
87,80,Bulgaria,"22,743",+437,873 ,+11,"15,448",+138,"6,422",53,"3,280",126,"556,761","80,294","6,934,044 ",Europe,305,"7,943",12
88,81,Myanmar,"21,433","+1,400",510 ,+39,"6,084",+302,"14,839",,393,9,"355,271","6,518","54,508,077 ",Asia,"2,543","106,879",153
89,82,Greece,"20,947",+406,424 ,+4,"9,989",,"10,534",88,"2,012",41,"1,379,036","132,484","10,409,091 ",Europe,497,"24,550",8
90,83,Cameroon,"20,924",,420 ,,"19,764",,740,30,783,16,"149,000","5,577","26,718,466 ",Africa,"1,277","63,615",179
91,84,Jordan,"20,200","+1,199",131 ,+9,"5,575",+189,"14,494",48,"1,975",13,"1,351,112","132,070","10,230,283 ",Asia,506,"78,094",8
92,85,Ivory Coast,"19,935",+32,120 ,,"19,550",+11,265,,751,5,"168,309","6,340","26,548,935 ",Africa,"1,332","221,241",158
93,86,North Macedonia,"19,413",+317,772 ,+4,"15,749",+104,"2,892",3,"9,318",371,"199,372","95,698","2,083,351 ",Europe,107,"2,699",10
94,87,Croatia,"18,447",+363,309 ,+5,"16,308",+116,"1,830",26,"4,501",75,"338,594","82,618","4,098,311 ",Europe,222,"13,263",12
95,88,Madagascar,"16,633",+33,235 ,+1,"15,808",+110,590,20,597,8,"73,747","2,645","27,876,693 ",Africa,"1,676","118,624",378
96,89,Zambia,"15,224",+54,335 ,,"14,342",+29,547,,822,18,"172,435","9,312","18,517,682 ",Africa,"1,216","55,277",107
97,90,Senegal,"15,174",+33,313 ,+1,"12,998",+62,"1,863",4,900,19,"184,934","10,970","16,858,879 ",Africa,"1,111","53,862",91
98,91,Norway,"15,013",+229,275 ,,"11,863",+673,"2,875",3,"2,763",51,"1,119,418","206,054","5,432,642 ",Europe,362,"19,755",5
99,92,Albania,"14,730",+162,407 ,+4,"9,115",+150,"5,208",23,"5,120",141,"90,441","31,437","2,876,940 ",Europe,195,"7,069",32
