,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
69,Hungary,103,+18,4.0,,7.0,92,6.0,11.0
70,Algeria,95,+1,11.0,,32.0,52,,2.0
71,Vietnam,94,+3,,,17.0,77,2.0,1.0
72,Faeroe Islands,92,+12,,,3.0,89,,1883.0
73,Bosnia and Herzegovina,91,+2,,,2.0,89,1.0,28.0
74,Andorra,88,+13,,,1.0,87,2.0,1139.0
75,Morocco,86,,3.0,,2.0,81,1.0,2.0
76,North Macedonia,85,+9,,,1.0,84,1.0,41.0
77,Jordan,84,,,,1.0,83,,8.0
78,Brunei,83,+5,,,1.0,82,2.0,190.0
79,Albania,76,+6,2.0,,2.0,72,2.0,26.0
80,Belarus,76,+7,,,15.0,61,,8.0
81,Sri Lanka,76,+3,,,3.0,73,2.0,4.0
82,Cyprus,75,,,,,75,1.0,62.0
83,Malta,73,+9,,,2.0,71,1.0,165.0
84,Dominican Republic,72,,2.0,,,70,,7.0
85,Lithuania,69,,1.0,,1.0,67,1.0,25.0
86,Moldova,66,,1.0,,1.0,64,3.0,16.0
87,Venezuela,65,,,,1.0,64,,2.0
88,Burkina Faso,64,+24,3.0,2.0,5.0,56,,3.0
89,Tunisia,60,+6,1.0,,1.0,58,7.0,5.0
90,Kazakhstan,53,+1,,,,53,,3.0
91,New Zealand,52,,,,,52,,11.0
92,Oman,52,+4,,,13.0,39,,10.0
93,Palestine,52,+4,,,17.0,35,,10.0
94,Guadeloupe,51,,1.0,,,50,4.0,127.0
95,Cambodia,51,,,,1.0,50,,3.0
96,Georgia,48,+4,,,1.0,47,1.0,12.0
97,Senegal,47,,,,5.0,42,,3.0
98,Réunion,45,+7,,,,45,,50.0
99,Azerbaijan,44,,1.0,,7.0,36,,4.0
100,Ukraine,41,,3.0,,1.0,37,,0.9
101,Liechtenstein,37,+9,,,,37,,970.0
102,Uzbekistan,37,+4,,,,37,,1.0
103,Martinique,32,,1.0,,,31,7.0,85.0
104,Cameroon,27,,,,2.0,25,,1.0
105,Bangladesh,24,+4,2.0,1.0,3.0,19,,0.1
106,Afghanistan,24,,,,1.0,23,,0.6
107,Honduras,24,,,,,24,,2.0
108,DRC,23,+5,1.0,1.0,,22,,0.3
109,Cuba,21,,1.0,,,20,,2.0
110,Jamaica,19,,1.0,,2.0,16,,6.0
111,Bolivia,19,+3,,,,19,,2.0
112,Ghana,19,+3,,,,19,,0.6
113,Paraguay,18,,1.0,1.0,,17,1.0,3.0
114,Macao,17,,,,10.0,7,,26.0
115,Rwanda,17,,,,,17,,1.0
116,French Guiana,15,,,,,15,,50.0
117,French Polynesia,15,+4,,,,15,,53.0
118,Guam,15,+1,,,,15,,89.0
119,Mauritius,14,+2,1.0,1.0,,13,,11.0
120,Channel Islands,14,+2,,,,14,,81.0
121,Ivory Coast,14,+5,,,1.0,13,,0.5
122,Kyrgyzstan,14,+8,,,,14,,2.0
123,Montenegro,14,,,,,14,,22.0
124,Puerto Rico,14,,,,,14,,5.0
125,Guatemala,13,+1,1.0,,,12,,0.7
126,Maldives,13,,,,2.0,11,,24.0
127,Nigeria,12,,,,1.0,11,,0.06
128,Monaco,11,,,,,11,,280.0
129,Gibraltar,10,,,,2.0,8,,297.0
130,Mongolia,10,+4,,,,10,,3.0
131,Ethiopia,9,,,,,9,,0.08
132,Togo,9,,,,,9,,1.0
133,Trinidad and Tobago,9,,,,,9,,6.0
134,Kenya,7,,,,,7,,0.1
135,Mayotte,7,,,,,7,,26.0
136,Seychelles,7,,,,,7,,71.0
137,Barbados,6,,,,,6,,21.0
138,Equatorial Guinea,6,,,,,6,,4.0
139,Tanzania,6,,,,,6,,0.1
140,U.S. Virgin Islands,6,+3,,,,6,,57.0
141,Guyana,5,,1.0,,,4,,6.0
142,Aruba,5,,,,1.0,4,,47.0
143,Gabon,4,,1.0,,,3,,2.0
144,Bahamas,4,,,,,4,,10.0
145,New Caledonia,4,+2,,,,4,,14.0
146,Saint Martin,4,,,,,4,,103.0
147,Suriname,4,,,,,4,,7.0
148,Cayman Islands,3,,1.0,,,2,,46.0
149,Curaçao,3,,1.0,,,2,,18.0
150,CAR,3,,,,,3,,0.6
151,Congo,3,,,,,3,,0.5
152,El Salvador,3,+2,,,,3,,0.5
153,Liberia,3,+1,,,,3,,0.6
154,Madagascar,3,,,,,3,,0.1
155,Namibia,3,,,,,3,,1.0
156,St. Barth,3,,,,,3,,304.0
157,Zimbabwe,3,+2,,,,3,,0.2
158,Sudan,2,,1.0,,,1,,0.05
159,Angola,2,+1,,,,2,,0.06
160,Benin,2,,,,,2,,0.2
161,Bermuda,2,,,,,2,,32.0
162,Bhutan,2,,,,,2,,3.0
163,Fiji,2,+1,,,,2,,2.0
164,Greenland,2,,,,,2,,35.0
165,Guinea,2,,,,,2,,0.2
166,Haiti,2,,,,,2,,0.2
167,Isle of Man,2,,,,,2,,24.0
168,Mauritania,2,,,,,2,,0.4
169,Nicaragua,2,,,,,2,,0.3
170,Saint Lucia,2,,,,,2,,11.0
171,Zambia,2,,,,,2,,0.1
172,Nepal,1,,,,1.0,0,,0.03
173,Antigua and Barbuda,1,,,,,1,,10.0
174,Cabo Verde,1,,,,,1,,2.0
175,Chad,1,,,,,1,,0.06
176,Djibouti,1,,,,,1,,1.0
177,Gambia,1,,,,,1,,0.4
178,Vatican City,1,,,,,1,,1248.0
179,Montserrat,1,,,,,1,,200.0
180,Niger,1,,,,,1,,0.04
181,Papua New Guinea,1,,,,,1,,0.1
182,St. Vincent Grenadines,1,,,,,1,,9.0
183,Sint Maarten,1,,,,,1,,23.0
184,Somalia,1,,,,,1,,0.06
185,Eswatini,1,,,,,1,,0.9
186,Timor-Leste,1,+1,,,,1,,0.8
187,Total:,285623,10077,11875.0,495.0,93584.0,180164,8111.0,36.6
