,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
97,Niger,728,,33.0,,478.0,217,,30.0,1.0,5230.0,216.0
98,Diamond Princess,712,,13.0,,645.0,54,4.0,,,,
99,Sri Lanka,702,+12,7.0,,172.0,523,1.0,33.0,0.3,23525.0,1099.0
100,Somalia,671,+70,31.0,+3,34.0,606,2.0,42.0,2.0,,
101,Burkina Faso,649,,44.0,,517.0,88,,31.0,2.0,,
102,Uruguay,648,,17.0,,435.0,196,10.0,187.0,5.0,20554.0,5917.0
103,Guatemala,644,+45,16.0,,72.0,556,5.0,36.0,0.9,7200.0,402.0
104,DRC,604,,32.0,,75.0,497,,7.0,0.4,,
105,Georgia,582,+16,8.0,+1,207.0,367,6.0,146.0,2.0,15904.0,3987.0
106,San Marino,580,,41.0,,83.0,456,5.0,17094.0,1208.0,2397.0,70643.0
107,Mali,544,+36,26.0,,206.0,312,,27.0,1.0,2172.0,107.0
108,Channel Islands,543,+5,41.0,,406.0,96,,3123.0,236.0,5342.0,30725.0
109,Mayotte,539,,4.0,,235.0,300,4.0,1976.0,15.0,3000.0,10996.0
110,Sudan,533,+91,36.0,+5,46.0,451,,12.0,0.8,,
111,Maldives,514,+23,1.0,,17.0,496,2.0,951.0,2.0,8008.0,14815.0
112,Tanzania,480,,16.0,,167.0,297,7.0,8.0,0.3,,
113,Malta,468,+1,4.0,,379.0,85,1.0,1060.0,9.0,35117.0,79532.0
114,Jordan,460,+1,9.0,+1,367.0,84,5.0,45.0,0.9,82092.0,8046.0
115,El Salvador,446,+22,10.0,,141.0,295,2.0,69.0,2.0,26961.0,4157.0
116,Kenya,435,+24,22.0,+1,152.0,261,2.0,8.0,0.4,21702.0,404.0
117,Jamaica,432,+10,8.0,,31.0,393,1.0,146.0,3.0,4779.0,1614.0
118,Taiwan,432,+3,6.0,,324.0,102,,18.0,0.3,63713.0,2675.0
119,Réunion,422,,,,300.0,122,2.0,471.0,,,
120,Palestine,353,,2.0,,76.0,275,,69.0,0.4,32200.0,6312.0
121,Venezuela,335,,10.0,,148.0,177,2.0,12.0,0.4,458737.0,16132.0
122,Paraguay,333,+67,10.0,,115.0,208,5.0,47.0,1.0,10342.0,1450.0
123,Mauritius,332,,10.0,,314.0,8,3.0,261.0,8.0,16028.0,12603.0
124,Montenegro,322,,7.0,,245.0,70,2.0,513.0,11.0,6864.0,10929.0
125,Isle of Man,320,+4,22.0,,271.0,27,21.0,3763.0,259.0,3242.0,38126.0
126,Equatorial Guinea,315,,1.0,,9.0,305,,225.0,0.7,854.0,609.0
127,Gabon,276,,3.0,,67.0,206,1.0,124.0,1.0,724.0,325.0
128,Vietnam,270,,,,219.0,51,8.0,3.0,,261004.0,2681.0
129,Guinea-Bissau,257,,1.0,,19.0,237,,131.0,0.5,1500.0,762.0
130,Rwanda,255,+6,,,120.0,135,,20.0,,33303.0,2571.0
131,Congo,229,,9.0,,25.0,195,,41.0,2.0,,
132,Faeroe Islands,187,,,,184.0,3,,3827.0,,8021.0,164153.0
133,Martinique,179,,14.0,,83.0,82,5.0,477.0,37.0,,
134,Sierra Leone,155,+19,8.0,+1,21.0,126,,19.0,1.0,,
135,Liberia,152,,18.0,,45.0,89,,30.0,4.0,,
136,Guadeloupe,152,,12.0,,95.0,45,6.0,380.0,30.0,,
137,Cabo Verde,152,+30,2.0,+1,18.0,132,,273.0,4.0,791.0,1423.0
138,Myanmar,151,,6.0,,37.0,108,,3.0,0.1,8281.0,152.0
139,Gibraltar,144,,,,132.0,12,,4274.0,,2711.0,80467.0
140,Brunei,138,,1.0,,126.0,11,2.0,315.0,2.0,13924.0,31828.0
141,Madagascar,135,+3,,,97.0,38,1.0,5.0,,3393.0,123.0
142,Ethiopia,133,,3.0,,69.0,61,,1.0,0.03,20770.0,181.0
143,French Guiana,128,,1.0,,98.0,29,2.0,429.0,3.0,,
144,Togo,123,,9.0,,66.0,48,,15.0,1.0,7100.0,858.0
145,Cambodia,122,,,,120.0,2,1.0,7.0,,12222.0,731.0
146,Zambia,119,+10,3.0,,75.0,41,1.0,6.0,0.2,5284.0,287.0
147,Chad,117,+44,10.0,+5,39.0,68,,7.0,0.6,,
148,Trinidad and Tobago,116,,8.0,,87.0,21,,83.0,6.0,1838.0,1313.0
149,Bermuda,114,,6.0,,48.0,60,4.0,1831.0,96.0,2791.0,44815.0
150,Eswatini,108,+2,1.0,,12.0,95,,93.0,0.9,714.0,615.0
151,Aruba,100,,2.0,,81.0,17,4.0,937.0,19.0,1731.0,16213.0
152,Monaco,95,,4.0,,73.0,18,1.0,2421.0,102.0,,
153,Benin,90,,2.0,,42.0,46,,7.0,0.2,,
154,Haiti,85,,8.0,,10.0,67,,7.0,0.7,848.0,74.0
155,Uganda,85,,,,52.0,33,,2.0,,33818.0,739.0
156,Bahamas,82,+1,11.0,,24.0,47,1.0,209.0,28.0,1313.0,3339.0
157,Guyana,82,,9.0,,22.0,51,2.0,104.0,11.0,579.0,736.0
158,Liechtenstein,82,,1.0,,55.0,26,,2151.0,26.0,900.0,23605.0
159,Barbados,81,,7.0,,44.0,30,4.0,282.0,24.0,2369.0,8244.0
160,Mozambique,79,,,,18.0,61,,3.0,,2337.0,75.0
161,Sint Maarten,76,,13.0,,44.0,19,7.0,1773.0,303.0,329.0,7673.0
162,Tajikistan,76,+61,2.0,+2,,74,,8.0,0.2,,
163,Cayman Islands,74,,1.0,,10.0,63,3.0,1126.0,15.0,1927.0,29320.0
164,CAR,72,,,,10.0,62,,15.0,,,
165,Libya,63,,3.0,,32.0,28,,9.0,0.4,2155.0,314.0
166,Nepal,59,,,,16.0,43,,2.0,,61627.0,2115.0
167,French Polynesia,58,,,,51.0,7,1.0,206.0,,2599.0,9252.0
168,Macao,45,,,,37.0,8,1.0,69.0,,,
169,South Sudan,45,,,,,45,,4.0,,1247.0,111.0
170,Syria,44,,3.0,,27.0,14,,3.0,0.2,,
171,Eritrea,39,,,,26.0,13,,11.0,,,
172,Mongolia,39,+1,,,10.0,29,,12.0,,8022.0,2447.0
173,Malawi,38,+1,3.0,,9.0,26,1.0,2.0,0.2,831.0,43.0
174,Saint Martin,38,,3.0,,27.0,8,3.0,983.0,78.0,,
175,Angola,35,+5,2.0,,11.0,22,,1.0,0.06,481.0,15.0
176,Zimbabwe,34,,4.0,,5.0,25,,2.0,0.3,7642.0,514.0
177,Antigua and Barbuda,25,,3.0,,15.0,7,1.0,255.0,31.0,151.0,1542.0
178,Timor-Leste,24,,,,16.0,8,,18.0,,322.0,244.0
179,Botswana,23,,1.0,,8.0,14,,10.0,0.4,7675.0,3264.0
180,Grenada,20,,,,13.0,7,4.0,178.0,,1406.0,12495.0
181,Laos,19,,,,9.0,10,,3.0,,2165.0,298.0
182,Belize,18,,2.0,,13.0,3,1.0,45.0,5.0,1043.0,2623.0
183,Fiji,18,,,,14.0,4,,20.0,,1007.0,1123.0
184,New Caledonia,18,,,,17.0,1,1.0,63.0,,4947.0,17328.0
185,Gambia,17,+5,1.0,,9.0,7,,7.0,0.4,401.0,166.0
186,Saint Lucia,17,,,,15.0,2,,93.0,,446.0,2429.0
187,Curaçao,16,,1.0,,13.0,2,,98.0,6.0,351.0,2139.0
188,Sao Tome and Principe,16,,1.0,,4.0,11,,73.0,5.0,19.0,87.0
189,Dominica,16,,,,13.0,3,,222.0,,383.0,5320.0
190,Namibia,16,,,,8.0,8,,6.0,,704.0,277.0
191,St. Vincent Grenadines,16,,,,8.0,8,,144.0,,108.0,973.0
192,Saint Kitts and Nevis,15,,,,8.0,7,,282.0,,294.0,5526.0
193,Nicaragua,14,,3.0,,7.0,4,,2.0,0.5,,
194,Falkland Islands,13,,,,13.0,0,,3736.0,,388.0,111494.0
195,Turks and Caicos,12,,1.0,,5.0,6,,310.0,26.0,83.0,2144.0
196,Burundi,11,,1.0,,4.0,6,,0.9,0.08,284.0,24.0
197,Montserrat,11,,1.0,,2.0,8,1.0,2204.0,200.0,36.0,7212.0
198,Greenland,11,,,,11.0,0,,194.0,,1271.0,22389.0
199,Vatican City,11,,,,2.0,9,,13733.0,,,
200,Seychelles,11,,,,6.0,5,,112.0,,,
201,Yemen,10,+3,2.0,,1.0,7,,0.3,0.07,120.0,4.0
202,Suriname,10,,1.0,,8.0,1,,17.0,2.0,404.0,689.0
203,MS Zaandam,9,,2.0,,,7,,,,,
204,Mauritania,8,,1.0,,6.0,1,,2.0,0.2,1032.0,222.0
205,Papua New Guinea,8,,,,,8,,0.9,,604.0,68.0
206,Bhutan,7,,,,5.0,2,,9.0,,10548.0,13670.0
207,British Virgin Islands,6,,1.0,,3.0,2,,198.0,33.0,,
208,Caribbean Netherlands,6,,,,,6,,229.0,,110.0,4195.0
209,St. Barth,6,,,,6.0,0,,607.0,,,
210,Western Sahara,6,,,,5.0,1,,10.0,,,
211,Anguilla,3,,,,3.0,0,,200.0,,,
212,Comoros,1,,,,,1,,1.0,,,
213,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
214,China,82875,+1,4633.0,,77685.0,557,37.0,58.0,3.0,,
215,Total:,3467466,"+69,372",243750.0,"+4,302",1113549.0,2110167,50869.0,444.8,31.3,,
