,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","4,328,194","+8,653","192,499",+701,"2,033,707","+5,454","2,101,988","19,948",,,,,,North America,"
",,
1,,"
South America
","3,116,394","+1,953","112,293",+42,"2,076,712",+623,"927,389","13,681",,,,,,South America,"
",,
2,,"
Asia
","3,215,982","+21,687","75,710",+509,"2,269,730","+17,101","870,542","19,991",,,,,,Asia,"
",,
3,,"
Europe
","2,638,591","+9,040","198,398",+233,"1,568,836","+9,869","871,357","5,291",,,,,,Europe,"
",,
4,,"
Africa
","667,964",+621,"14,404",+5,"346,926",+455,"306,634","1,030",,,,,,Africa,"
",,
5,,"
Oceania
","12,905",+426,138,+3,"9,730",+89,"3,037",32,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"13,980,751","+42,380","593,457","+1,493","8,306,292","+33,591","5,081,002","59,977","1,794",76.1,,,,All,"
",,
8,1,USA,"3,696,141","+1,116","141,130 ",+12,"1,680,424",+791,"1,874,587","16,452","11,164",426,"45,700,420","138,031","331,086,970 ",North America,90,"2,346",7
9,2,Brazil,"2,014,738",,"76,822 ",,"1,366,775",,"571,141","8,318","9,476",361,"4,911,063","23,097","212,624,130 ",South America,106,"2,768",43
10,3,India,"1,009,406","+3,769","25,664 ",+55,"637,650","+1,048","346,092","8,944",731,19,"13,072,718","9,469","1,380,567,150 ",Asia,"1,368","53,794",106
11,4,Russia,"759,203","+6,406","12,123 ",+186,"539,373","+7,681","207,707","2,300","5,202",83,"24,364,568","166,952","145,937,345 ",Europe,192,"12,038",6
12,5,Peru,"341,586",,"12,615 ",,"230,994",,"97,977","1,302","10,354",382,"2,003,963","60,745","32,989,959 ",South America,97,"2,615",16
13,6,South Africa,"324,221",,"4,669 ",,"165,591",,"153,961",539,"5,464",79,"2,324,923","39,181","59,338,665 ",Africa,183,"12,709",26
14,7,Mexico,"324,041","+6,406","37,574 ",+668,"203,464","+4,335","83,003",378,"2,512",291,"782,063","6,063","128,988,484 ",North America,398,"3,433",165
15,8,Chile,"323,698",,"7,290 ",,"295,301",,"21,107","1,821","16,927",381,"1,351,904","70,695","19,123,109 ",South America,59,"2,623",14
16,9,Spain,"305,935",,"28,416 ",,N/A,N/A,N/A,617,"6,543",608,"6,026,446","128,892","46,755,613 ",Europe,153,"1,645",8
17,10,UK,"292,552",,"45,119 ",,N/A,N/A,N/A,145,"4,308",664,"12,669,634","186,588","67,901,609 ",Europe,232,"1,505",5
18,11,Iran,"269,440","+2,379","13,791 ",+183,"232,873","+2,265","22,776","3,509","3,206",164,"2,073,791","24,677","84,035,940 ",Asia,312,"6,094",41
19,12,Pakistan,"259,999","+2,085","5,475 ",+49,"183,737","+5,000","70,787","1,895","1,176",25,"1,676,090","7,582","221,049,347 ",Asia,850,"40,374",132
20,13,Italy,"243,736",,"35,017 ",,"196,246",,"12,473",53,"4,032",579,"6,103,492","100,955","60,457,649 ",Europe,248,"1,727",10
21,14,Saudi Arabia,"243,238",,"2,370 ",,"187,622",,"53,246","2,206","6,983",68,"2,494,873","71,620","34,834,789 ",Asia,143,"14,698",14
22,15,Turkey,"216,873",,"5,440 ",,"198,820",,"12,613","1,213","2,570",64,"4,149,909","49,183","84,376,289 ",Asia,389,"15,510",20
23,16,Germany,"201,931",+95,"9,157 ",,"186,400",,"6,374",255,"2,410",109,"6,884,614","82,159","83,795,929 ",Europe,415,"9,151",12
24,17,Bangladesh,"199,357","+3,034","2,547 ",+51,"108,725","+1,762","88,085",1,"1,210",15,"1,006,751","6,111","164,757,332 ",Asia,826,"64,687",164
