,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,297,834","+19,354","136,269",+732,"938,526","+11,229","1,223,039","19,436",,,,,,North America,"
",,
1,,"
South America
","1,153,919","+7,449","51,149",+927,"531,989",+625,"570,781","11,793",,,,,,South America,"
",,
2,,"
Europe
","2,109,060","+14,350","179,356",+413,"1,088,861","+6,733","840,843","7,116",,,,,,Europe,"
",,
3,,"
Asia
","1,392,378","+31,149","35,639",+614,"842,898","+20,602","513,841","14,952",,,,,,Asia,"
",,
4,,"
Africa
","198,287","+6,169","5,366",+149,"88,028","+3,109","104,893",485,,,,,,Africa,"
",,
5,,"
Oceania
","8,875",+5,124,,"8,293",+4,458,3,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"7,161,074","+78,476","407,918","+2,835","3,499,246","+42,302","3,253,910","53,789",919,52.3,,,,All,"
",,
8,1,USA,"2,021,531","+14,082","112,949 ",+480,"769,456","+7,748","1,139,126","16,917","6,110",341,"21,607,639","65,303","330,880,530 ",North America,164,"2,929",15
9,2,Brazil,"694,116","+2,154","37,312 ",+813,"302,084",,"354,720","8,318","3,267",176,"999,836","4,706","212,463,372 ",South America,306,"5,694",212
10,3,Russia,"476,658","+8,985","5,971 ",+112,"230,688","+3,957","239,999","2,300","3,266",41,"13,016,023","89,193","145,930,700 ",Europe,306,"24,440",11
11,4,Spain,"288,797",+167,"27,136 ",,N/A,N/A,N/A,617,"6,177",580,"4,465,338","95,508","46,753,690 ",Europe,162,"1,723",10
12,5,UK,"287,399","+1,205","40,597 ",+55,N/A,N/A,N/A,516,"4,235",598,"5,731,576","84,457","67,863,688 ",Europe,236,"1,672",12
13,6,India,"265,869","+8,383","7,473 ",+266,"129,088","+5,240","129,308","8,944",193,5,"4,774,434","3,462","1,379,122,578 ",Asia,"5,187","184,547",289
14,7,Italy,"235,278",+280,"33,964 ",+65,"166,584",+747,"34,730",283,"3,891",562,"4,236,535","70,063","60,467,085 ",Europe,257,"1,780",14
15,8,Peru,"196,515",,"5,465  ",,"86,219",,"104,831","1,062","5,966",166,"1,191,956","36,185","32,941,004 ",South America,168,"6,028",28
16,9,Germany,"186,197",+328,"8,783 ",+7,"169,600",+500,"7,814",540,"2,223",105,"4,348,880","51,916","83,767,456 ",Europe,450,"9,537",19
