,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,287,556","+9,076","135,909",+372,"930,647","+3,350","1,221,000","19,441",,,,,,North America,"
",,
1,,"
South America
","1,152,948","+6,478","51,127",+905,"531,961",+597,"569,860","11,786",,,,,,South America,"
",,
2,,"
Europe
","2,108,096","+13,386","179,224",+281,"1,087,887","+5,759","840,985","7,264",,,,,,Europe,"
",,
3,,"
Asia
","1,388,866","+27,637","35,589",+564,"837,812","+15,516","515,465","14,939",,,,,,Asia,"
",,
4,,"
Africa
","193,607","+1,489","5,243",+26,"85,691",+772,"102,673",471,,,,,,Africa,"
",,
5,,"
Oceania
","8,875",+5,124,,"8,293",+4,458,3,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"7,140,669","+58,071","407,231","+2,148","3,482,942","+25,998","3,250,496","53,908",916,52.2,,,,All,"
",,
8,1,USA,"2,012,001","+4,552","112,596 ",+127,"761,736",+28,"1,137,669","16,923","6,081",340,"21,349,225","64,522","330,880,530 ",North America,164,"2,939",15
9,2,Brazil,"693,419","+1,457","37,312 ",+813,"302,084",,"354,023","8,318","3,264",176,"999,836","4,706","212,463,372 ",South America,306,"5,694",212
10,3,Russia,"476,658","+8,985","5,971 ",+112,"230,688","+3,957","239,999","2,300","3,266",41,"13,016,023","89,193","145,930,700 ",Europe,306,"24,440",11
11,4,Spain,"288,630",,"27,136 ",,N/A,N/A,N/A,617,"6,173",580,"4,465,338","95,508","46,753,690 ",Europe,162,"1,723",10
12,5,UK,"287,399","+1,205","40,597 ",+55,N/A,N/A,N/A,604,"4,235",598,"5,731,576","84,457","67,863,688 ",Europe,236,"1,672",12
13,6,India,"264,143","+6,657","7,449 ",+242,"127,991","+4,143","128,703","8,944",192,5,"4,774,434","3,462","1,379,122,578 ",Asia,"5,221","185,142",289
14,7,Italy,"234,998",,"33,899 ",,"165,837",,"35,262",287,"3,886",561,"4,236,535","70,063","60,467,085 ",Europe,257,"1,784",14
15,8,Peru,"196,515",,"5,465 ",,"86,219",,"104,831","1,062","5,966",166,"1,191,956","36,185","32,941,004 ",South America,168,"6,028",28
16,9,Germany,"186,056",+187,"8,783 ",+7,"169,600",+500,"7,673",568,"2,221",105,"4,348,880","51,916","83,767,456 ",Europe,450,"9,537",19
17,10,Iran,"173,832","+2,043","8,351 ",+70,"136,360","+2,011","29,121","2,619","2,071",100,"1,107,254","13,194","83,921,387 ",Asia,483,"10,049",76
18,11,Turkey,"170,132",,"4,692 ",,"137,969",,"27,471",613,"2,019",56,"2,338,593","27,748","84,279,639 ",Asia,495,"17,962",36
19,12,France,"153,977",,"29,155 ",,"70,842",,"53,980","1,053","2,359",447,"1,384,633","21,216","65,264,696 ",Europe,424,"2,239",47
20,13,Chile,"138,846","+4,696","2,264 ",+74,"95,631",,"40,951","1,558","7,267",118,"728,815","38,147","19,105,644 ",South America,138,"8,439",26
21,14,Mexico,"117,103","+3,484","13,699 ",+188,"84,419","+2,875","18,985",378,909,106,"336,395","2,611","128,844,230 ",North America,"1,100","9,405",383
22,15,Saudi Arabia,"105,283","+3,369",746 ,+34,"74,524","+1,707","30,013","1,632","3,027",21,"976,815","28,088","34,776,977 ",Asia,330,"46,618",36
23,16,Pakistan,"103,671","+4,728","2,067 ",+65,"34,355",+890,"67,249",111,470,9,"705,833","3,200","220,591,553 ",Asia,"2,128","106,721",313
24,17,Canada,"95,942",+243,"7,824 ",+24,"54,473",+240,"33,645","1,816","2,543",207,"1,896,822","50,286","37,720,832 ",North America,393,"4,821",20
25,18,Qatar,"70,158","+1,368",57 ,+3,"45,935","+1,597","24,166",241,"24,987",20,"259,646","92,473","2,807,805 ",Asia,40,"49,260",11
26,19,Bangladesh,"68,504","+2,735",930 ,+42,"14,560",+657,"53,014",1,416,6,"410,841","2,496","164,582,631 ",Asia,"2,403","176,971",401
27,20,Belgium,"59,348",+122,"9,606 ",+11,"16,315",+24,"33,427",116,"5,122",829,"949,675","81,964","11,586,489 ",Europe,195,"1,206",12
28,21,Belarus,"49,453",+823,276 ,+7,"23,880",+233,"25,297",92,"5,233",29,"632,993","66,987","9,449,509 ",Europe,191,"34,237",15
29,22,South Africa,"48,285",,998 ,,"24,364",,"22,923",208,815,17,"920,064","15,526","59,258,991 ",Africa,"1,227","59,378",64
30,23,Netherlands,"47,739",+165,"6,016 ",+3,N/A,N/A,N/A,92,"2,786",351,"414,550","24,197","17,132,558 ",Europe,359,"2,848",41
31,24,Sweden,"45,133",+68,"4,694 ",+35,N/A,N/A,N/A,298,"4,471",465,"275,500","27,290","10,095,291 ",Europe,224,"2,151",37
32,25,Ecuador,"43,120",,"3,621 ",,"21,020",,"18,479",222,"2,447",205,"127,414","7,229","17,624,879 ",South America,409,"4,867",138
33,26,Colombia,"39,236",,"1,259 ",,"15,322",,"22,655",335,772,25,"410,719","8,077","50,847,406 ",South America,"1,296","40,387",124
34,27,UAE,"38,808",,276 ,,"21,806",,"16,726",1,"3,927",28,"2,500,000","252,973","9,882,493 ",Asia,255,"35,806",4
35,28,Singapore,"38,296",+386,25 ,,"25,368",+482,"12,903",4,"6,549",4,"408,495","69,859","5,847,399 ",Asia,153,"233,896",14
36,29,Portugal,"34,885",+192,"1,485 ",+6,"21,156",+161,"12,244",55,"3,421",146,"873,998","85,699","10,198,446 ",Europe,292,"6,868",12
37,30,Egypt,"34,079",,"1,237 ",,"8,961",,"23,881",41,333,12,"135,000","1,321","102,199,634 ",Africa,"2,999","82,619",757
38,31,Kuwait,"32,510",+662,269 ,+5,"21,242","+1,037","10,999",166,"7,620",63,"318,284","74,604","4,266,300 ",Asia,131,"15,860",13
39,32,Indonesia,"32,033",+847,"1,883 ",+32,"10,904",+406,"19,246",,117,7,"412,980","1,511","273,334,499 ",Asia,"8,533","145,159",662
40,33,Switzerland,"30,972",+7,"1,923 ",+2,"28,700",,349,29,"3,580",222,"425,154","49,147","8,650,592 ",Europe,279,"4,498",20
41,34,Ukraine,"27,462",+463,797 ,+9,"12,195",+141,"14,470",304,628,18,"431,085","9,854","43,748,704 ",Europe,"1,593","54,892",101
42,35,Poland,"27,160",+599,"1,166 ",+9,"12,998",+143,"12,996",160,718,31,"1,056,396","27,911","37,849,071 ",Europe,"1,394","32,461",36
43,36,Ireland,"25,201",,"1,679 ",,"22,698",,824,36,"5,107",340,"348,416","70,613","4,934,162 ",Europe,196,"2,939",14
