,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","7,789,913","+4,647","284,488",+611,"4,703,081","+3,823","2,802,344","18,555",,,,,,North America,"
",,
1,,"
Asia
","8,100,664",+162,"157,218",+2,"6,540,716",+348,"1,402,730","19,243",,,,,,Asia,"
",,
2,,"
South America
","6,861,857",,"222,273",,"5,564,336",,"1,075,248","15,022",,,,,,South America,"
",,
3,,"
Europe
","3,908,608",,"211,149",,"2,198,140",,"1,499,319","6,210",,,,,,Europe,"
",,
4,,"
Africa
","1,328,263",,"31,962",,"1,063,653",,"232,648","1,468",,,,,,Africa,"
",,
5,,"
Oceania
","29,614",+5,812,,"25,320",+9,"3,482",34,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"28,019,640","+4,814","907,917",+613,"20,095,897","+4,180","7,015,826","60,536","3,595",116.5,,,,All,"
",,
8,1,USA,"6,549,475",,"195,239 ",,"3,846,095",,"2,508,141","14,578","19,764",589,"89,283,072","269,430","331,378,104 ",North America,51,"1,697",4
9,2,India,"4,462,965",,"75,091 ",,"3,469,084",,"918,790","8,944","3,228",54,"51,804,677","37,469","1,382,604,367 ",Asia,310,"18,412",27
10,3,Brazil,"4,199,332",,"128,653 ",,"3,453,336",,"617,343","8,318","19,729",604,"14,408,116","67,691","212,850,840 ",South America,51,"1,654",15
11,4,Russia,"1,041,007",,"18,135 ",,"856,458",,"166,414","2,300","7,133",124,"39,289,176","269,202","145,946,717 ",Europe,140,"8,048",4
12,5,Peru,"702,776",,"30,236 ",,"536,959",,"135,581","1,476","21,258",915,"3,428,910","103,721","33,058,997 ",South America,47,"1,093",10
13,6,Colombia,"686,856",,"22,053 ",,"552,885",,"111,918",863,"13,471",433,"3,028,754","59,403","50,986,614 ",South America,74,"2,312",17
14,7,Mexico,"647,507","+4,647","69,095 ",+611,"454,982","+3,823","123,430","2,919","5,012",535,"1,465,693","11,345","129,191,920 ",North America,200,"1,870",88
15,8,South Africa,"642,431",,"15,168 ",,"569,935",,"57,328",539,"10,806",255,"3,842,898","64,640","59,451,026 ",Africa,93,"3,920",15
16,9,Spain,"543,379",,"29,628 ",,N/A,N/A,N/A,"1,051","11,621",634,"9,987,326","213,595","46,758,325 ",Europe,86,"1,578",5
17,10,Argentina,"512,293",,"10,658 ",,"382,490",,"119,145","2,719","11,315",235,"1,458,619","32,217","45,275,373 ",South America,88,"4,248",31
18,11,Chile,"427,027",,"11,702 ",,"399,555",,"15,770",942,"22,302",611,"2,691,374","140,558","19,147,740 ",South America,45,"1,636",7
19,12,Iran,"393,425",,"22,669 ",,"339,111",,"31,645","3,735","4,673",269,"3,431,646","40,757","84,197,490 ",Asia,214,"3,714",25
20,13,UK,"355,219",,"41,594 ",,N/A,N/A,N/A,80,"5,227",612,"17,619,897","259,287","67,955,088 ",Europe,191,"1,634",4
21,14,France,"344,101",,"30,794 ",,"88,524",,"224,783",599,"5,269",472,"8,500,000","130,165","65,301,684 ",Europe,190,"2,121",8
22,15,Bangladesh,"331,078",,"4,593 ",,"230,804",,"95,681",,"2,006",28,"1,674,452","10,148","165,003,705 ",Asia,498,"35,925",99
23,16,Saudi Arabia,"323,012",,"4,165 ",,"298,966",,"19,881","1,386","9,251",119,"5,548,202","158,900","34,916,319 ",Asia,108,"8,383",6
24,17,Pakistan,"299,659",,"6,359 ",,"286,506",,"6,794",544,"1,352",29,"2,825,040","12,743","221,694,953 ",Asia,740,"34,863",78
25,18,Turkey,"284,943",,"6,837 ",,"254,188",,"23,918","1,181","3,372",81,"8,105,222","95,905","84,512,590 ",Asia,297,"12,361",10
26,19,Italy,"281,583",,"35,577 ",,"211,272",,"34,734",150,"4,659",589,"9,460,203","156,511","60,444,341 ",Europe,215,"1,699",6
27,20,Iraq,"273,821",,"7,732 ",,"209,993",,"56,096",540,"6,779",191,"1,718,157","42,539","40,390,075 ",Asia,148,"5,224",24
28,21,Germany,"256,349",,"9,410 ",,"231,900",,"15,039",227,"3,058",112,"13,436,301","160,269","83,836,082 ",Europe,327,"8,909",6
29,22,Philippines,"245,143",,"3,986 ",,"185,543",,"55,614",990,"2,231",36,"2,908,407","26,474","109,858,222 ",Asia,448,"27,561",38
30,23,Indonesia,"203,342",,"8,336 ",,"145,200",,"49,806",,742,30,"2,514,670","9,175","274,076,888 ",Asia,"1,348","32,879",109
31,24,Ukraine,"143,030",,"2,979 ",,"64,703",,"75,348",177,"3,274",68,"1,751,931","40,107","43,681,579 ",Europe,305,"14,663",25
32,25,Israel,"141,097",,"1,054 ",,"108,354",,"31,689",477,"15,341",115,"2,574,145","279,872","9,197,590 ",Asia,65,"8,726",4
33,26,Canada,"134,294",,"9,155 ",,"118,271",,"6,868",57,"3,552",242,"5,929,848","156,851","37,805,729 ",North America,282,"4,130",6
34,27,Bolivia,"122,308",,"7,097 ",,"75,098",,"40,113",71,"10,451",606,"259,924","22,210","11,703,253 ",South America,96,"1,649",45
35,28,Qatar,"120,846",,205 ,,"117,746",,"2,895",51,"43,039",73,"672,099","239,368","2,807,805 ",Asia,23,"13,697",4
36,29,Ecuador,"112,166",,"10,701 ",,"91,242",,"10,223",374,"6,339",605,"333,977","18,875","17,693,726 ",South America,158,"1,653",53
37,30,Kazakhstan,"106,498",,"1,634 ",,"100,042",,"4,822",221,"5,659",87,"2,571,562","136,643","18,819,526 ",Asia,177,"11,517",7
38,31,Dominican Republic,"100,937",,"1,914 ",,"74,305",,"24,718",210,"9,287",176,"403,755","37,148","10,868,746 ",North America,108,"5,679",27
39,32,Egypt,"100,403",,"5,577 ",,"80,689",,"14,137",41,978,54,"135,000","1,315","102,696,097 ",Africa,"1,023","18,414",761
40,33,Panama,"99,042",,"2,116 ",,"71,419",,"25,507",132,"22,886",489,"379,450","87,681","4,327,596 ",North America,44,"2,045",11
41,34,Romania,"98,304",,"4,018 ",,"41,002",,"53,284",459,"5,117",209,"1,990,587","103,611","19,212,167 ",Europe,195,"4,782",10
42,35,Kuwait,"92,082",,552 ,,"82,222",,"9,308",89,"21,502",129,"657,751","153,589","4,282,528 ",Asia,47,"7,758",7
43,36,Belgium,"89,141",,"9,912 ",,"18,602",,"60,627",59,"7,685",855,"2,466,280","212,621","11,599,414 ",Europe,130,"1,170",5
44,37,Oman,"87,939",,751 ,,"83,115",,"4,073",167,"17,140",146,"309,212","60,269","5,130,550 ",Asia,58,"6,832",17
45,38,Sweden,"85,880",,"5,842 ",,N/A,N/A,N/A,13,"8,493",578,"1,250,488","123,671","10,111,436 ",Europe,118,"1,731",8
46,39,Guatemala,"79,622",,"2,897 ",,"68,308",,"8,417",5,"4,429",161,"266,598","14,829","17,977,729 ",North America,226,"6,206",67
47,40,Morocco,"77,878",,"1,453 ",,"59,723",,"16,702",240,"2,105",39,"2,115,390","57,182","36,993,989 ",Africa,475,"25,460",17
48,41,Netherlands,"77,688",,"6,246 ",,N/A,N/A,N/A,43,"4,532",364,"1,832,451","106,897","17,142,267 ",Europe,221,"2,745",9
49,42,UAE,"75,981",,393 ,,"67,359",,"8,229",,"7,665",40,"7,790,235","785,846","9,913,177 ",Asia,130,"25,224",1
50,43,Belarus,"73,402",,726 ,,"71,999",,677,,"7,768",77,"1,605,547","169,922","9,448,713 ",Europe,129,"13,015",6
51,44,Japan,"72,726",,"1,393 ",,"64,100",,"7,233",202,575,11,"1,637,723","12,957","126,400,050 ",Asia,"1,738","90,739",77
52,45,Poland,"71,947",,"2,147 ",,"57,135",,"12,665",81,"1,901",57,"2,912,411","76,970","37,838,466 ",Europe,526,"17,624",13
53,46,Honduras,"65,218",,"2,034 ",,"14,273",,"48,911",34,"6,565",205,"154,645","15,567","9,934,349 ",North America,152,"4,884",64
54,47,Ethiopia,"61,700",,966 ,,"23,054",,"37,680",309,534,8,"1,093,830","9,471","115,489,072 ",Africa,"1,872","119,554",106
55,48,Portugal,"61,541",,"1,849 ",,"43,284",,"16,408",52,"6,039",181,"2,186,824","214,587","10,190,843 ",Europe,166,"5,512",5
56,49,Bahrain,"57,450",,203 ,,"51,819",,"5,428",29,"33,553",119,"1,207,260","705,095","1,712,195 ",Asia,30,"8,434",1
