,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","3,315,719","+8,998","172,786",+768,"1,454,400","+4,656","1,688,533","19,027",,,,,,North America,"
",,
1,,"
South America
","2,363,722","+1,301","89,038",+70,"1,460,697",+595,"813,987","12,969",,,,,,South America,"
",,
2,,"
Europe
","2,448,394","+7,769","192,773",+209,"1,409,227","+10,651","846,394","5,665",,,,,,Europe,"
",,
3,,"
Asia
","2,432,053","+12,205","59,060",+171,"1,622,753","+13,787","750,240","19,308",,,,,,Asia,"
",,
4,,"
Africa
","435,644","+1,202","10,683",+21,"209,962",+346,"214,999",916,,,,,,Africa,"
",,
5,,"
Oceania
","9,708",+65,126,,"8,729",+42,853,8,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"11,005,961","+31,540","524,481","+1,239","6,166,419","+30,077","4,315,061","57,897","1,412",67.3,,,,All,"
",,
8,1,USA,"2,837,189",,"131,485 ",,"1,191,091",,"1,514,613","15,907","8,571",397,"35,538,123","107,362","331,012,864 ",North America,117,"2,517",9
9,2,Brazil,"1,501,353",,"61,990 ",,"916,147",,"523,216","8,318","7,063",292,"3,290,316","15,479","212,566,422 ",South America,142,"3,429",65
10,3,Russia,"667,883","+6,718","9,859  ",+176,"437,893","+8,915","220,131","2,300","4,577",68,"20,451,110","140,139","145,934,960 ",Europe,219,"14,802",7
11,4,India,"628,205","+1,037","18,241 ",+16,"380,374",+472,"229,590","8,944",455,13,"9,297,749","6,737","1,380,048,586 ",Asia,"2,197","75,656",148
12,5,Spain,"297,183",,"28,368 ",,N/A,N/A,N/A,617,"6,356",607,"5,448,984","116,544","46,754,922 ",Europe,157,"1,648",9
13,6,Peru,"292,004",,"10,045 ",,"182,097",,"99,862","1,220","8,856",305,"1,720,261","52,173","32,972,385 ",South America,113,"3,282",19
14,7,Chile,"284,541",,"5,920 ",,"249,247",,"29,374","2,099","14,884",310,"1,131,008","59,163","19,116,840 ",South America,67,"3,229",17
15,8,UK,"283,757",,"43,995 ",,N/A,N/A,N/A,279,"4,180",648,"9,914,663","146,044","67,887,996 ",Europe,239,"1,543",7
16,9,Italy,"240,961",,"34,818 ",,"191,083",,"15,060",82,"3,985",576,"5,498,719","90,946","60,461,036 ",Europe,251,"1,736",11
17,10,Mexico,"238,511","+6,741","29,189 ",+679,"142,593","+4,274","66,729",378,"1,850",226,"610,495","4,735","128,936,700 ",North America,541,"4,417",211
18,11,Iran,"232,863",,"11,106 ",,"194,098",,"27,659","3,097","2,772",132,"1,719,451","20,471","83,994,819 ",Asia,361,"7,563",49
19,12,Pakistan,"221,896","+4,087","4,551 ",+78,"113,623","+8,929","103,722","2,479","1,005",21,"1,350,773","6,115","220,885,011 ",Asia,995,"48,535",164
20,13,Turkey,"202,284",,"5,167 ",,"176,965",,"20,152","1,067","2,398",61,"3,483,677","41,304","84,341,594 ",Asia,417,"16,323",24
21,14,Saudi Arabia,"197,608",,"1,752 ",,"137,669",,"58,187","2,287","5,676",50,"1,727,701","49,627","34,814,036 ",Asia,176,"19,871",20
22,15,Germany,"196,717",,"9,064 ",,"181,000",+700,"6,653",327,"2,348",108,"5,873,563","70,102","83,785,708 ",Europe,426,"9,244",14
23,16,South Africa,"168,061",,"2,844 ",,"81,999",,"83,218",539,"2,834",48,"1,706,127","28,766","59,310,064 ",Africa,353,"20,854",35
24,17,France,"166,378",,"29,875 ",,"76,802",,"59,701",573,"2,549",458,"1,384,633","21,212","65,274,533 ",Europe,392,"2,185",47
25,18,Bangladesh,"156,391","+3,114","1,968 ",+42,"68,048","+1,606","86,375",1,950,12,"820,347","4,981","164,694,619 ",Asia,"1,053","83,686",201
26,19,Colombia,"106,110",,"3,641 ",,"44,531",,"57,938",335,"2,085",72,"798,108","15,685","50,884,429 ",South America,480,"13,975",64
27,20,Canada,"104,772",,"8,642 ",,"68,347",,"27,783","2,110","2,776",229,"2,848,244","75,463","37,743,411 ",North America,360,"4,367",13
28,21,Qatar,"97,897",,118 ,,"86,597",,"11,182",187,"34,866",42,"366,095","130,385","2,807,805 ",Asia,29,"23,795",8
29,22,Egypt,"71,299",,"3,120 ",,"19,288",,"48,891",41,697,30,"135,000","1,319","102,331,672 ",Africa,"1,435","32,799",758
30,23,Sweden,"70,639",,"5,411 ",,N/A,N/A,N/A,124,"6,994",536,"519,113","51,399","10,099,585 ",Europe,143,"1,866",19
31,24,Argentina,"69,941",,"1,385 ",,"24,186",,"44,370",594,"1,547",31,"372,108","8,233","45,197,263 ",South America,646,"32,633",121
32,25,Belarus,"62,698",,405 ,,"48,738",,"13,555",89,"6,635",43,"1,028,349","108,828","9,449,297 ",Europe,151,"23,332",9
33,26,Belgium,"61,727",+129,"9,765 ",+4,"17,073",+29,"34,889",35,"5,326",843,"1,270,677","109,636","11,589,926 ",Europe,188,"1,187",9
34,27,Ecuador,"59,468",,"4,639 ",,"28,032",,"26,797",288,"3,371",263,"156,185","8,852","17,643,190 ",South America,297,"3,803",113
35,28,Indonesia,"59,394",,"2,987 ",,"26,667",,"29,740",,217,11,"849,155","3,104","273,531,943 ",Asia,"4,605","91,574",322
36,29,Iraq,"53,708",,"2,160 ",,"27,912",,"23,636",326,"1,335",54,"567,685","14,115","40,219,503 ",Asia,749,"18,620",71
37,30,Netherlands,"50,335",,"6,113 ",,N/A,N/A,N/A,28,"2,938",357,"616,376","35,971","17,135,140 ",Europe,340,"2,803",28
38,31,UAE,"49,469",,317 ,,"38,664",,"10,488",1,"5,002",32,"3,500,000","353,869","9,890,654 ",Asia,200,"31,201",3
39,32,Kuwait,"47,859",,359 ,,"38,390",,"9,110",142,"11,207",84,"395,349","92,574","4,270,616 ",Asia,89,"11,896",11
40,33,Ukraine,"46,763",+876,"1,212 ",+27,"20,558",+505,"24,993",105,"1,069",28,"690,953","15,800","43,730,851 ",Europe,935,"36,082",63
41,34,Singapore,"44,479",+169,26 ,,"39,429",,"5,024",1,"7,603",4,"757,746","129,517","5,850,538 ",Asia,132,"225,021",8
42,35,Kazakhstan,"44,075","+1,501",188 ,,"26,251",+718,"17,636",121,"2,347",10,"1,555,858","82,859","18,777,194 ",Asia,426,"99,879",12
43,36,Portugal,"42,782",,"1,587 ",,"28,097",,"13,098",77,"4,196",156,"1,205,593","118,237","10,196,424 ",Europe,238,"6,425",8
44,37,Oman,"42,555",,188 ,,"25,318",,"17,049",114,"8,334",37,"198,994","38,973","5,105,987 ",Asia,120,"27,160",26
45,38,Philippines,"38,805",,"1,274 ",,"10,673",,"26,858",170,354,12,"754,775","6,888","109,583,231 ",Asia,"2,824","86,015",145
