,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,820,631","+7,764","157,979",+839,"1,273,625","+4,608","1,389,027","19,419",,,,,,North America,"
",,
1,,"
South America
","1,871,488",+896,"74,384",+26,"1,052,014",+443,"745,090","12,531",,,,,,South America,"
",,
2,,"
Europe
","2,342,274",+3,"188,614",+1,"1,282,484",+3,"871,176","6,145",,,,,,Europe,"
",,
3,,"
Asia
","1,982,602",+63,"50,046",,"1,267,566",+25,"664,990","19,305",,,,,,Asia,"
",,
4,,"
Africa
","327,465",+1,"8,653",,"156,968",,"161,844",504,,,,,,Africa,"
",,
5,,"
Oceania
","9,145",+30,125,+1,"8,505",+11,515,3,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"9,354,326","+8,757","479,816",+867,"5,041,813","+5,090","3,832,697","57,911","1,200",61.6,,,,All,"
",,
8,1,USA,"2,424,168",,"123,473 ",,"1,020,381",,"1,280,314","16,507","7,325",373,"29,552,690","89,292","330,965,224 ",North America,137,"2,680",11
9,2,Brazil,"1,151,479",,"52,771 ",,"613,345",,"485,363","8,318","5,418",248,"2,678,426","12,603","212,529,324 ",South America,185,"4,027",79
10,3,Russia,"599,705",,"8,359 ",,"356,429",,"234,917","2,300","4,109",57,"17,522,752","120,074","145,933,426 ",Europe,243,"17,458",8
11,4,India,"456,115",,"14,483 ",,"258,574",,"183,058","8,944",331,10,"7,137,716","5,173","1,379,715,223 ",Asia,"3,025","95,264",193
12,5,UK,"306,210",,"42,927 ",,N/A,N/A,N/A,330,"4,511",632,"8,309,929","122,422","67,879,245 ",Europe,222,"1,581",8
13,6,Spain,"293,832",,"28,325 ",,N/A,N/A,N/A,617,"6,285",606,"5,162,909","110,426","46,754,479 ",Europe,159,"1,651",9
14,7,Peru,"260,810",,"8,404 ",,"148,437",,"103,969","1,144","7,913",255,"1,539,746","46,714","32,961,088 ",South America,126,"3,922",21
15,8,Chile,"250,767",,"4,505 ",,"210,570",,"35,692","2,009","13,120",236,"995,060","52,062","19,112,809 ",South America,76,"4,243",19
16,9,Italy,"238,833",,"34,675 ",,"184,585",,"19,573",115,"3,950",573,"5,053,827","83,585","60,463,214 ",Europe,253,"1,744",12
17,10,Iran,"209,970",,"9,863 ",,"169,160",,"30,947","2,846","2,501",117,"1,475,331","17,570","83,968,383 ",Asia,400,"8,513",57
18,11,Germany,"192,778",,"8,986 ",,"175,700",,"8,092",337,"2,301",107,"5,029,696","60,035","83,779,137 ",Europe,435,"9,323",17
19,12,Mexico,"191,410","+6,288","23,377 ",+793,"144,448","+4,330","23,585",378,"1,485",181,"501,871","3,893","128,903,411 ",North America,673,"5,514",257
20,13,Turkey,"190,165",,"5,001 ",,"162,848",,"22,316",893,"2,255",59,"3,029,635","35,931","84,319,290 ",Asia,443,"16,860",28
21,14,Pakistan,"185,034",,"3,695 ",,"73,471",,"107,868","3,236",838,17,"1,126,761","5,104","220,779,366 ",Asia,"1,193","59,751",196
22,15,Saudi Arabia,"164,144",,"1,346 ",,"109,885",,"52,913","2,122","4,717",39,"1,407,508","40,445","34,800,695 ",Asia,212,"25,855",25
23,16,France,"161,267",,"29,720 ",,"74,871",,"56,676",682,"2,471",455,"1,384,633","21,214","65,270,992 ",Europe,405,"2,196",47
24,17,Bangladesh,"119,198",,"1,545 ",,"47,635",,"70,018",1,724,9,"647,011","3,930","164,654,303 ",Asia,"1,381","106,572",254
25,18,South Africa,"106,108",,"2,102 ",,"55,045",,"48,961",208,"1,790",35,"1,382,772","23,322","59,291,678 ",Africa,559,"28,207",43
26,19,Canada,"101,963",,"8,454 ",,"64,704",,"28,805","2,058","2,702",224,"2,482,869","65,797","37,735,282 ",North America,370,"4,464",15
27,20,Qatar,"89,579",,99 ,,"71,501",,"17,979",225,"31,904",35,"328,941","117,152","2,807,805 ",Asia,31,"28,362",9
28,21,Colombia,"73,572",,"2,404 ",,"30,459",,"40,709",335,"1,446",47,"634,611","12,475","50,871,101 ",South America,691,"21,161",80
29,22,Sweden,"60,837",,"5,161 ",,N/A,N/A,N/A,193,"6,025",511,"385,659","38,191","10,098,039 ",Europe,166,"1,957",26
30,23,Belgium,"60,810",,"9,713 ",,"16,771",,"34,326",42,"5,247",838,"1,131,883","97,671","11,588,689 ",Europe,191,"1,193",10
31,24,Belarus,"59,487",,357 ,,"38,688",,"20,442",89,"6,295",38,"886,248","93,789","9,449,373 ",Europe,159,"26,469",11
32,25,Egypt,"58,141",,"2,365 ",,"15,535",,"40,241",41,568,23,"135,000","1,320","102,284,138 ",Africa,"1,759","43,249",758
33,26,Ecuador,"51,643",,"4,274 ",,"24,991",,"22,378",273,"2,928",242,"139,333","7,900","17,636,598 ",South America,342,"4,126",127
34,27,Netherlands,"49,722",,"6,095 ",,N/A,N/A,N/A,48,"2,902",356,"550,350","32,120","17,134,211 ",Europe,345,"2,811",31
35,28,Indonesia,"47,896",,"2,535 ",,"19,241",,"26,120",,175,9,"668,219","2,444","273,460,863 ",Asia,"5,709","107,874",409
36,29,Argentina,"47,203",,"1,078 ",,"13,576",,"32,549",353,"1,045",24,"292,511","6,473","45,187,075 ",South America,957,"41,918",154
37,30,UAE,"45,683",,305  ,,"33,703",,"11,675",1,"4,620",31,"3,038,000","307,250","9,887,716 ",Asia,216,"32,419",3
38,31,Singapore,"42,432",,26 ,,"35,995",,"6,411",1,"7,254",4,"684,359","116,996","5,849,408 ",Asia,138,"224,977",9
39,32,Kuwait,"41,033",,334 ,,"32,304",,"8,395",165,"9,612",78,"361,239","84,618","4,269,062 ",Asia,104,"12,782",12
40,33,Portugal,"39,737",,"1,540 ",,"25,829",,"12,368",72,"3,897",151,"1,047,109","102,686","10,197,152 ",Europe,257,"6,622",10
41,34,Ukraine,"38,074",,"1,035 ",,"16,956",,"20,083",364,871,24,"580,814","13,280","43,737,278 ",Europe,"1,149","42,258",75
