,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","2,919,907","+8,089","163,164",+783,"1,280,479",,"1,476,264","18,656",,,,,,North America,"
",,
1,,"
South America
","1,986,201","+1,016","77,888",+37,"1,135,216","+24,364","773,097","12,727",,,,,,South America,"
",,
2,,"
Europe
","2,381,179","+9,100","189,734",+241,"1,323,908","+10,865","867,537","6,092",,,,,,Europe,"
",,
3,,"
Asia
","2,090,923","+18,385","52,353",+334,"1,354,279","+13,729","684,291","19,079",,,,,,Asia,"
",,
4,,"
Africa
","351,367",+508,"9,115",+11,"168,933",+181,"173,319",882,,,,,,Africa,"
",,
5,,"
Oceania
","9,224",+38,126,,"8,549",+27,549,1,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"9,739,522","+37,136","492,395","+1,406","5,272,015","+17,059","3,975,112","57,441","1,249",63.2,,,,All,"
",,
8,1,USA,"2,504,676",+88,"126,785 ",+5,"1,052,389",+96,"1,325,502","15,723","7,568",383,"30,733,966","92,859","330,975,810 ",North America,132,"2,611",11
9,2,Brazil,"1,233,147",,"55,054 ",,"673,729","+23,821","504,364","8,318","5,802",259,"2,859,064","13,452","212,537,568 ",South America,172,"3,861",74
10,3,Russia,"620,794","+6,800","8,781 ",+176,"384,152","+8,988","227,861","2,300","4,254",60,"18,402,719","126,103","145,933,767 ",Europe,235,"16,619",8
11,4,India,"491,992",+822,"15,319 ",+11,"286,019",+348,"190,654","8,944",357,11,"7,776,228","5,636","1,379,789,304 ",Asia,"2,804","90,070",177
12,5,UK,"307,980",,"43,230 ",,N/A,N/A,N/A,311,"4,537",637,"8,710,292","128,317","67,881,190 ",Europe,220,"1,570",8
13,6,Spain,"294,566",,"28,330 ",,N/A,N/A,N/A,617,"6,300",606,"5,162,909","110,426","46,754,577 ",Europe,159,"1,650",9
14,7,Peru,"268,602",,"8,761 ",,"156,074",,"103,767","1,144","8,148",266,"1,583,605","48,041","32,963,598 ",South America,123,"3,763",21
15,8,Chile,"259,064",,"4,903 ",,"219,327",,"34,834","2,078","13,554",257,"1,025,081","53,631","19,113,705 ",South America,74,"3,898",19
16,9,Italy,"239,706",,"34,678 ",,"186,725",,"18,303",103,"3,965",574,"5,163,154","85,394","60,462,730 ",Europe,252,"1,744",12
17,10,Iran,"217,724","+2,628","10,239 ",+109,"177,852","+2,749","29,633","2,912","2,593",122,"1,557,872","18,552","83,974,258 ",Asia,386,"8,201",54
18,11,Mexico,"202,951","+6,104","25,060 ",+736,"116,862",,"61,029",378,"1,574",194,"528,651","4,101","128,910,809 ",North America,635,"5,144",244
19,12,Pakistan,"195,745","+2,775","3,962 ",+59,"84,168","+2,861","107,615","2,765",887,18,"1,193,017","5,403","220,802,843 ",Asia,"1,128","55,730",185
20,13,Germany,"193,807",+22,"9,012 ",,"177,100",+300,"7,695",360,"2,313",108,"5,412,655","64,605","83,780,597 ",Europe,432,"9,297",15
21,14,Turkey,"193,115",,"5,046 ",,"165,706",,"22,363",941,"2,290",60,"3,135,424","37,183","84,324,246 ",Asia,437,"16,711",27
22,15,Saudi Arabia,"170,639",,"1,428 ",,"117,882",,"51,329","2,206","4,903",41,"1,479,759","42,517","34,803,660 ",Asia,204,"24,372",24
23,16,France,"161,348",,"29,752 ",,"75,351",,"56,245",651,"2,472",456,"1,384,633","21,213","65,271,779 ",Europe,405,"2,194",47
24,17,Bangladesh,"130,474","+3,868","1,661 ",+40,"53,133","+1,638","75,680",1,792,10,"699,941","4,251","164,663,262 ",Asia,"1,262","99,135",235
25,18,South Africa,"118,375",,"2,292 ",,"59,974",,"56,109",539,"1,996",39,"1,460,012","24,623","59,295,764 ",Africa,501,"25,871",41
26,19,Canada,"102,622",,"8,504 ",,"65,425",,"28,693","2,077","2,719",225,"2,558,363","67,794","37,737,089 ",North America,368,"4,438",15
27,20,Qatar,"92,784",+946,109 ,+3,"76,072","+1,528","16,603",200,"33,045",39,"341,914","121,773","2,807,805 ",Asia,30,"25,760",8
28,21,Colombia,"80,599",,"2,654 ",,"33,349",,"44,596",335,"1,584",52,"670,093","13,172","50,874,063 ",South America,631,"19,169",76
29,22,Sweden,"63,890",,"5,230 ",,N/A,N/A,N/A,193,"6,327",518,"444,607","44,028","10,098,382 ",Europe,158,"1,931",23
30,23,Egypt,"61,130",,"2,533 ",,"16,338",,"42,259",41,598,25,"135,000","1,320","102,294,701 ",Africa,"1,673","40,385",758
31,24,Belgium,"61,106",+99,"9,731 ",+5,"16,918",+28,"34,457",38,"5,273",840,"1,178,721","101,711","11,588,964 ",Europe,190,"1,191",10
32,25,Belarus,"60,382",,367 ,,"41,448",,"18,567",89,"6,390",39,"919,139","97,270","9,449,356 ",Europe,156,"25,748",10
33,26,Ecuador,"53,156",,"4,343 ",,"26,097",,"22,716",288,"3,014",246,"142,715","8,091","17,638,063 ",South America,332,"4,061",124
34,27,Argentina,"52,457",,"1,150 ",,"14,788",,"36,519",457,"1,161",25,"309,601","6,851","45,189,339 ",South America,861,"39,295",146
35,28,Indonesia,"51,427","+1,240","2,683 ",+63,"21,333",+884,"27,411",,188,10,"731,781","2,676","273,476,659 ",Asia,"5,318","101,929",374
36,29,Netherlands,"49,914",,"6,100 ",,N/A,N/A,N/A,48,"2,913",356,"570,699","33,307","17,134,417 ",Europe,343,"2,809",30
37,30,UAE,"46,563",,308 ,,"35,165",,"11,090",1,"4,709",31,"3,087,000","312,185","9,888,369 ",Asia,212,"32,105",3
38,31,Kuwait,"43,703",+915,341 ,+2,"33,969",+602,"9,393",162,"10,236",80,"372,284","87,198","4,269,407 ",Asia,98,"12,520",11
39,32,Singapore,"42,955",+219,26 ,,"36,604",,"6,325",1,"7,343",4,"684,359","116,991","5,849,659 ",Asia,136,"224,987",9
40,33,Ukraine,"41,117","+1,109","1,086 ",+19,"18,299",+541,"21,732",378,940,25,"620,624","14,190","43,735,850 ",Europe,"1,064","40,272",70
41,34,Portugal,"40,415",,"1,549 ",,"26,382",,"12,484",67,"3,963",152,"1,102,066","108,078","10,196,990 ",Europe,252,"6,583",9
42,35,Iraq,"39,139",,"1,437 ",,"18,051",,"19,651",234,974,36,"488,803","12,159","40,202,198 ",Asia,"1,027","27,976",82
43,36,Oman,"36,034","+1,132",153 ,+9,"19,482",+962,"16,399",105,"7,061",30,"176,953","34,673","5,103,495 ",Asia,142,"33,356",29
44,37,Philippines,"34,073","+1,004","1,224 ",+12,"9,182",+272,"23,667",137,311,11,"647,804","5,913","109,555,334 ",Asia,"3,215","89,506",169
45,38,Poland,"33,395",+276,"1,429 ",+17,"19,218",+564,"12,748",77,882,38,"1,447,130","38,236","37,847,040 ",Europe,"1,133","26,485",26
46,39,Switzerland,"31,486",+58,"1,962 ",+4,"29,000",,524,12,"3,638",227,"545,177","62,999","8,653,700 ",Europe,275,"4,411",16
47,40,Afghanistan,"30,451",+276,683 ,+8,"10,306",+132,"19,462",19,783,18,"69,558","1,788","38,908,595 ",Asia,"1,278","56,967",559
48,41,Dominican Republic,"29,141",,698 ,,"16,223",,"12,220",181,"2,687",64,"135,969","12,536","10,846,175 ",North America,372,"15,539",80
49,42,Panama,"29,037",,564 ,,"14,800",,"13,673",130,"6,732",131,"117,266","27,186","4,313,482 ",North America,149,"7,648",37
50,43,Bolivia,"28,503","+1,016",913 ,+37,"7,338",+543,"20,252",71,"2,442",78,"66,597","5,707","11,670,183 ",South America,409,"12,782",175
51,44,Romania,"25,697",+411,"1,579 ",+14,"18,181",+275,"5,937",186,"1,336",82,"675,382","35,105","19,238,670 ",Europe,749,"12,184",28
52,45,Ireland,"25,405",,"1,727 ",,"23,364",,314,9,"5,146",350,"411,335","83,319","4,936,874 ",Europe,194,"2,859",12
53,46,Bahrain,"24,081",,71 ,,"18,501",,"5,509",38,"14,167",42,"511,458","300,885","1,699,843 ",Asia,71,"23,941",3
54,47,Armenia,"23,247",+759,410 ,+13,"12,149",+814,"10,688",10,"7,845",138,"105,046","35,450","2,963,178 ",Asia,127,"7,227",28
55,48,Israel,"22,638",+238,313 ,+4,"16,589",+582,"5,736",43,"2,461",34,"920,460","100,076","9,197,590 ",Asia,406,"29,385",10
56,49,Nigeria,"22,614",,549 ,,"7,822",,"14,243",7,110,3,"122,155",593,"206,018,227 ",Africa,"9,110","375,261","1,687"
57,50,Kazakhstan,"19,750",+465,140 ,,"12,220",,"7,390",121,"1,052",7,"1,424,647","75,888","18,772,900 ",Asia,951,"134,092",13
58,51,Japan,"18,110",,968 ,,"16,320",,822,58,143,8,"435,495","3,443","126,480,094 ",Asia,"6,984","130,661",290
59,52,Austria,"17,522",+45,698 ,,"16,348",+28,476,10,"1,946",78,"590,442","65,563","9,005,691 ",Europe,514,"12,902",15
60,53,Guatemala,"15,619",+800,623 ,+22,"2,949",+19,"12,047",5,872,35,"31,427","1,755","17,908,815 ",North America,"1,147","28,746",570
61,54,Ghana,"15,473",,95 ,,"11,431",,"3,947",6,498,3,"283,124","9,116","31,058,902 ",Africa,"2,007","326,936",110
62,55,Moldova,"15,453",,502 ,,"8,599",,"6,352",455,"3,831",124,"63,328","15,698","4,034,054 ",Europe,261,"8,036",64
63,56,Honduras,"15,366",+795,426 ,+9,"1,600",+54,"13,340",13,"1,552",43,"21,540","2,175","9,901,613 ",North America,644,"23,243",460
64,57,Azerbaijan,"14,852",,180 ,,"8,059",,"6,613",66,"1,465",18,"449,235","44,313","10,137,767 ",Asia,683,"56,321",23
65,58,Serbia,"13,372",,264 ,,"12,154",,954,24,"1,530",30,"366,380","41,931","8,737,685 ",Europe,653,"33,097",24
66,59,Denmark,"12,636",,603 ,,"11,460",,573,9,"2,182",104,"981,082","169,387","5,791,944 ",Europe,458,"9,605",6
67,60,S. Korea,"12,602",+39,282 ,,"11,172",+198,"1,148",15,246,6,"1,232,315","24,036","51,268,686 ",Asia,"4,068","181,804",42
68,61,Cameroon,"12,592",,313 ,,"10,100",,"2,179",52,475,12,,,"26,530,128 ",Africa,"2,107","84,761",
69,62,Algeria,"12,445",,878 ,,"8,920",,"2,647",45,284,20,,,"43,835,093 ",Africa,"3,522","49,926",
70,63,Nepal,"11,755",+593,27 ,+1,"2,698",+48,"9,030",,404,0.9,"493,020","16,927","29,126,271 ",Asia,"2,478","1,078,751",59
71,64,Morocco,"11,465",+127,217 ,,"8,560",+60,"2,688",7,311,6,"613,827","16,633","36,903,169 ",Africa,"3,219","170,061",60
72,65,Czechia,"10,870",,345 ,,"7,649",,"2,876",13,"1,015",32,"532,987","49,771","10,708,746 ",Europe,985,"31,040",20
73,66,Sudan,"8,984",,556 ,,"3,806",,"4,622",,205,13,401,9,"43,825,738 ",Africa,"4,878","78,823","109,291"
74,67,Norway,"8,788",,249 ,,"8,138",,401,6,"1,621",46,"313,162","57,772","5,420,613 ",Europe,617,"21,770",17
75,68,Malaysia,"8,606",+6,121 ,,"8,294",+23,191,2,266,4,"729,116","22,532","32,358,787 ",Asia,"3,760","267,428",44
76,69,Ivory Coast,"8,334",,60 ,,"3,487",,"4,787",,316,2,"49,352","1,872","26,362,766 ",Africa,"3,163","439,379",534
77,70,Australia,"7,595",+37,104 ,,"6,958",+27,533,1,298,4,"2,274,081","89,197","25,494,924 ",Australia/Oceania,"3,357","245,144",11
78,71,Uzbekistan,"7,228",+51,20 ,,"4,877",,"2,331",26,216,0.6,"1,121,236","33,509","33,460,342 ",Asia,"4,629","1,673,017",30
79,72,Finland,"7,191",+19,327 ,,"6,600",,264,2,"1,298",59,"235,500","42,504","5,540,620 ",Europe,770,"16,944",24
80,73,DRC,"6,552",+141,149 ,+7,900,+15,"5,503",,73,2,,,"89,488,318 ",Africa,"13,658","600,593",
81,74,Senegal,"6,354",+121,98 ,+4,"4,193",+31,"2,063",27,380,6,"75,294","4,500","16,733,069 ",Africa,"2,633","170,746",222
82,75,Tajikistan,"5,691",,52 ,,"4,267",,"1,372",,597,5,,,"9,532,826 ",Asia,"1,675","183,324",
83,76,North Macedonia,"5,595",,265 ,,"2,166",,"3,164",55,"2,686",127,"55,735","26,752","2,083,375 ",Europe,372,"7,862",37
84,77,Haiti,"5,543",+114,96 ,+4,512,,"4,935",,486,8,"10,825",950,"11,400,155 ",North America,"2,057","118,752","1,053"
85,78,El Salvador,"5,517",+181,133 ,+7,"3,291",+175,"2,093",137,851,21,"152,729","23,548","6,485,766 ",North America,"1,176","48,765",42
86,79,Kenya,"5,384",,132 ,,"1,857",,"3,395",7,100,2,"155,314","2,890","53,744,928 ",Africa,"9,982","407,159",346
87,80,Ethiopia,"5,175",,81 ,,"1,544",,"3,550",30,45,0.7,"232,050","2,020","114,895,969 ",Africa,"22,202","1,418,469",495
