,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
40,Egypt,93,,2.0,,27.0,64,,0.9
41,Ireland,90,,1.0,,,89,6.0,18.2
42,Saudi Arabia,86,,,,1.0,85,,2.5
43,UAE,85,,,,20.0,65,2.0,8.6
44,India,84,+2,2.0,,10.0,72,,0.1
45,Poland,84,+16,2.0,,,82,3.0,2.2
46,Thailand,82,+7,1.0,,35.0,46,1.0,1.2
47,San Marino,80,,5.0,,2.0,73,3.0,
48,Taiwan,53,+3,1.0,,20.0,32,,2.2
49,Vietnam,53,+9,,,16.0,37,,0.5
50,Russia,47,+2,,,8.0,39,,0.3
51,Chile,43,,,,,43,,2.2
52,Serbia,41,+6,,,,41,1.0,4.7
53,Albania,38,+5,1.0,,,37,2.0,13.2
54,Luxembourg,38,,1.0,,,37,,
55,Peru,38,,,,,38,,1.2
56,Algeria,37,+11,3.0,1.0,10.0,24,,0.8
57,Croatia,37,+5,,,1.0,36,,9.0
58,Brunei,37,,,,,37,,
59,Panama,36,+9,1.0,,,35,,8.3
60,Palestine,35,,,,,35,,6.9
61,Argentina,34,,2.0,,,32,1.0,0.8
62,Slovakia,32,,,,,32,,5.9
63,Bulgaria,31,,2.0,1.0,,29,,4.5
64,Georgia,30,+5,,,,30,1.0,7.5
65,Pakistan,28,,,,2.0,26,,0.1
66,Belarus,27,,,,3.0,24,,2.9
67,Ecuador,26,+3,1.0,,,25,1.0,1.5
68,Latvia,26,+9,,,1.0,25,,13.8
69,Costa Rica,26,+3,,,,26,1.0,5.1
70,Hungary,25,+6,,,1.0,24,,2.6
71,South Africa,24,,,,,24,,0.4
72,Senegal,21,,,,2.0,19,,1.3
73,Cyprus,21,+7,,,,21,,17.4
74,Oman,19,,,,9.0,10,,3.7
75,Bosnia and Herzegovina,18,,,,,18,,5.5
76,Malta,18,+6,,,1.0,17,,
77,Tunisia,16,,,,,16,2.0,1.4
78,Colombia,16,,,,,16,,0.3
79,Azerbaijan,15,,1.0,,3.0,11,,1.5
80,Armenia,15,+7,,,,15,,5.1
81,Mexico,15,,,,4.0,11,1.0,0.1
82,North Macedonia,13,,,,1.0,12,,6.2
83,Afghanistan,10,+3,,,,10,,0.3
84,Macao,10,,,,10.0,0,,
85,Bolivia,10,,,,,10,,0.9
86,Maldives,10,+1,,,,10,,
87,Faeroe Islands,9,+6,,,,9,,
88,Morocco,8,+1,1.0,,1.0,6,1.0,0.2
89,Sri Lanka,8,+2,,,1.0,7,,0.4
90,Jamaica,8,,,,,8,,2.7
91,Cambodia,7,,,,1.0,6,,0.4
92,Lithuania,7,+1,,,,7,,2.6
93,New Zealand,6,,,,,6,,1.2
94,French Guiana,6,,,,,6,,
95,Kazakhstan,6,+2,,,,6,,0.3
96,Martinique,6,+3,,,,6,,
97,Moldova,6,,,,,6,,1.5
98,Paraguay,6,,,,,6,1.0,0.8
99,Dominican Republic,5,,,,,5,,0.5
100,Réunion,5,,,,,5,,
101,Turkey,5,,,,,5,,0.1
102,Cuba,4,,,,,4,,0.4
103,Liechtenstein,4,,,,,4,,
104,Uruguay,4,,,,,4,,1.2
105,Ukraine,3,,1.0,,,2,,0.1
106,Bangladesh,3,,,,2.0,1,,
107,Channel Islands,3,,,,,3,,
108,French Polynesia,3,,,,,3,,
109,Puerto Rico,3,,,,,3,,1.0
110,Monaco,2,,,,,2,,
111,Nigeria,2,,,,,2,,
112,Aruba,2,,,,,2,,
113,Burkina Faso,2,,,,,2,,0.1
114,Cameroon,2,,,,,2,,0.1
115,DRC,2,,,,,2,,
116,Ghana,2,,,,,2,,0.1
117,Honduras,2,,,,,2,,0.2
118,Namibia,2,+2,,,,2,,0.8
119,Saint Martin,2,,,,,2,,
120,Trinidad and Tobago,2,+1,,,,2,,1.4
121,Venezuela,2,,,,,2,,0.1
122,Guyana,1,,1.0,,,0,,
123,Sudan,1,,1.0,,,0,,
124,Andorra,1,,,,,1,,
125,Jordan,1,,,,1.0,0,,0.1
126,Nepal,1,,,,1.0,0,,
127,Antigua and Barbuda,1,,,,,1,,
128,Bhutan,1,,,,,1,,
129,Cayman Islands,1,,,,,1,,
130,Ivory Coast,1,,,,,1,,
131,Curaçao,1,,,,,1,,
132,Ethiopia,1,,,,,1,,
133,Gabon,1,,,,,1,,0.4
134,Gibraltar,1,,,,1.0,0,,
135,Guadeloupe,1,,,,,1,,
136,Guatemala,1,,,,,1,,0.1
137,Guinea,1,,,,,1,,0.1
138,Vatican City,1,,,,,1,,
139,Kenya,1,,,,,1,,
140,Mauritania,1,,,,,1,,0.2
141,Mongolia,1,,,,,1,,0.3
142,Rwanda,1,+1,,,,1,,0.1
143,St. Barth,1,,,,,1,,
144,Saint Lucia,1,,,,,1,,
145,St. Vincent Grenadines,1,,,,,1,,
146,Suriname,1,,,,,1,,
147,Eswatini,1,+1,,,,1,,0.9
148,Togo,1,,,,,1,,0.1
149,U.S. Virgin Islands,1,+1,,,,1,,
150,Total:,148930,3459,5547.0,131.0,73710.0,69673,5686.0,19.1
